title,postingFrom,permalink,shortDescription,postingDate,mailToLink
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
billings,seattle,2012-11-21 00:00:00,http://seattle.craigslist.org/tac/rid/3384407141.html,emailnofound,True,Rideshare and drive share from Billings MT to Seattle area November 21 (Seattle),"I am leaving from Billings on November 21st and arriving on Seattle area on the 22nd and returning to Billings beginning on November 25th and arriving on the 26th. 
I am driving a 98 Dodge Mark III Custom Conversion van with a 5' x 8' cargo trailer.  [...]"
