title,postingFrom,permalink,shortDescription,postingDate,mailToLink
"carpool to rockville, md (stephens city/winchester)",winchester,http://winchester.craigslist.org/rid/3348583189.html,"looking to carpool with someone from stephens city/winchester to rockville, md mon-fri for work.",2012-11-15T21:10:37-05:00,emailnotfound
rideshare/carpool app (ios/android),winchester,http://winchester.craigslist.org/rid/3345433201.html,"hello ride-sharers/carpoolers, 
28 countries, 249 cities and growing.. 
using android/ios device? post your ride on your android phone and check back later on your ipad! truly cross platform with all your preferences loaded on either device. 
fun, fa [...]",2012-11-15T19:58:28-05:00,emailnotfound
koljonen (bluemont ),winchester,http://winchester.craigslist.org/rid/3411115789.html,passenger from bluemont to minneapolis 11-19,2012-11-15T08:02:55-05:00,emailnotfound
carpool from winchester / front royal to manassas (nova),winchester,http://winchester.craigslist.org/rid/3397408475.html,"looking for someone to carpool from either winchester area (exit 310 or 307), or front royal area (exit 6 or 13) to manassas (exit 47). please be sane and reliable. no smoking, drinking or other. i'm a white male professional, working 8am to 5pm m -f [...]",2012-11-14T11:48:32-05:00,emailnotfound
"va beach area to winchester, va",winchester,http://winchester.craigslist.org/rid/3408994126.html,"need a ride from the va. beach ,newport news, va area to winchester, va on friday, november 23. will gladly pay gas. please call : 434-531-6255 or email . ",2012-11-14T10:22:44-05:00,emailnotfound
from and to winchester to front royal (front royal),winchester,http://winchester.craigslist.org/rid/3408367781.html,"hello, i work 6 to 4:30 mon-thursday i live in front royal but work in winchester, my fiance just accepted a job in dc and i am working on getting my license. i would be willing to pay half of the gas to get to and from work. please call or email if  [...]",2012-11-13T23:06:06-05:00,emailnotfound
"ride to va beach, va area nov. 20 pm or nov 21",winchester,http://winchester.craigslist.org/rid/3395010015.html,"hello, i need to catch a ride from winchester, va to the va beach, va area on tues. pm nov. 20 or wed , nov 21, if possible. will pay for gas for the trip. 
please call either 434-531-6255 or 704-877-4657 or email. ",2012-11-08T09:37:42-05:00,emailnotfound
really need a ride down 81 to roanoke,winchester,http://winchester.craigslist.org/rid/3392934197.html,"i can make it to winchester on 81. i'm trying to get down to roanoke, either next mon or tues. i really would appreciate, i'm rather in a bind. i'm 30/f very laid back and easy to get along with.",2012-11-07T11:42:56-05:00,emailnotfound
"front royal to charlottesville, round trip (uva hospital)",winchester,http://winchester.craigslist.org/rid/3359330437.html,i like in front royal and i do not have a car. i need surgery at uva in charlottesville. i can schedule the surgery around your schedule. i will pay what you think is appropriate. ,2012-10-23T13:00:21-04:00,emailnotfound
carpool/rideshare/vanpool (tomsbrook/strasburg),winchester,http://winchester.craigslist.org/rid/3348837160.html,"toms brook/strasburg/front royal to tysons, (spring hill rd & route 7), 2nd light from toll road - monday - friday, hours somewhat adjustable - can leave 4:30am or anytime later. must be non smoker due to allergies. thanks ",2012-10-18T19:44:25-04:00,emailnotfound
front royal - tampa bay (front royal),winchester,http://winchester.craigslist.org/rid/3338101913.html,"hello, my name is sean. i'm going to sarasota, fl next week.... most likely middle of week , nothing final yet. im looking for driver/gas share.. all i ask is u 
have a current licence to drive. also, a copy of your driving record... thanks for looki [...]",2012-10-14T10:59:54-04:00,emailnotfound
need ride (woodstock),winchester,http://winchester.craigslist.org/rid/3325466777.html,i would like to find a ride from woodstock to winchester around 6:00am . will pay gas. my car is down . if you can help please call. marshall @ 540-327-0685. thank you,2012-10-08T17:28:11-04:00,emailnotfound
will drive your car down to fl for the ride,winchester,http://winchester.craigslist.org/rid/3325208884.html,"i will drive your car down to fl for the ride. i am in a real need to get down to the tampa bay area that is where i am from and i have a great deal of business i need to take care of there before i have no home here. i will drive the entire way , i  [...]",2012-10-08T15:49:51-04:00,emailnotfound
