title,postingFrom,permalink,shortDescription,postingDate,mailToLink
rides from westchester &  rockland to manhattan  (westchester / rockland ),hudsonvalley,http://hudsonvalley.craigslist.org/rid/3401643222.html,"need to go back and forth to work - 
i can provide you with transportation back and forth from rockland county and westchester county 
service can be provided daily 
call or text me 
michael 
( 212 ) 470 - 3853 ",2012-11-18T01:41:49-05:00,emailnotfound
"need local rides for work m-w-f (kerhonkson, ny)",hudsonvalley,http://hudsonvalley.craigslist.org/rid/3356930393.html,"need local rides to work monday, wednesday, friday from kerhonkson/accord border to ellenville/spring glen border, new york. 
need pick up at 7am; 7:15am latest. no weekends needed. possible other days too but at random. 
possible rides back around n [...]",2012-11-17T17:58:17-05:00,emailnotfound
10&#39; box truck to florida ,hudsonvalley,http://hudsonvalley.craigslist.org/rid/3364556060.html,10' box truck leaving. for florida with plenty of room at reasonable rates. (321) 652-0852 please leave a detailed message with a contact number if there is no answer.,2012-11-17T13:07:24-05:00,emailnotfound
middletown to scarsdale (middletown),hudsonvalley,http://hudsonvalley.craigslist.org/rid/3416382996.html,i commute from middletown to scarsdale five days a week. i'm looking for someone who needs a ride that way. a couple of bucks gas money would make the trip a lot easier. next time i go is monday morning and i'll need to be there by eleven a.m. and wi [...],2012-11-17T12:42:24-05:00,emailnotfound
rides offered from rockland and westchester to nyc (rockland),hudsonvalley,http://hudsonvalley.craigslist.org/rid/3381480423.html,"need to get to work in the city? 
rides offered daily. 
call or txt 917-204-7067",2012-11-17T11:48:45-05:00,emailnotfound
&#9758; professional driver available ( nice clean american male ),hudsonvalley,http://hudsonvalley.craigslist.org/rid/3360824625.html,"hello - 
do you need a professional private driver. 
i am a professional, great, easy going mature male. 
my services are - work, school, airports, casinos, shopping, traveling, etc ... 
my prices are very reasonable. 
please call to discuss. 
thank  [...]",2012-11-17T11:41:49-05:00,emailnotfound
want to go for a ride (where ever),hudsonvalley,http://hudsonvalley.craigslist.org/rid/3415758124.html,"hi, i am bored and looking to go for a ride today, but no place to go..... would you like to go some place? i have a nice car, enjoy fun conversations if this is up i am still looking for ideas..",2012-11-17T07:03:55-05:00,emailnotfound
"commute to lee, ma (hillsdale, ny)",hudsonvalley,http://hudsonvalley.craigslist.org/rid/3354414451.html,"seeking carpool pal to lee ma daily. leave hillsdale at 6:40 am daily up 22 to 90. i must be at work at 7:30am, so i can leave earlier. seeking one who will alternate driving and/or contribute to gas. 
reply here. serious local inquiries only.",2012-11-16T21:06:55-05:00,emailnotfound
nyc to hudson valley (nyc/brooklyn),hudsonvalley,http://hudsonvalley.craigslist.org/rid/3349433964.html,"driving back up to catskill/berkshire are. 
a from brooklyn with my luxury car service from dropping off a client. seeking respectable passenger for ride home. $1 a mile to your destination 
www.countrysidecarservice.com 
call me if interested 
518-5 [...]",2012-11-16T21:05:10-05:00,emailnotfound
"hudson ny to yonkers/ queens (hudson,ny)",hudsonvalley,http://hudsonvalley.craigslist.org/rid/3392107301.html,leaving hudson to travel downstate to bring relief to people. do you want a ride. $50,2012-11-16T21:02:21-05:00,emailnotfound
