title,postingFrom,permalink,shortDescription,postingDate,mailToLink
shreveport to new orleans sun 18th (shreveport),shreveport,http://shreveport.craigslist.org/rid/3417565967.html,"need a lift to french quarter sometime sunday. will help with gas, etc. 
mark 
818.235.4332",2012-11-17T21:16:04-06:00,emailnotfound
shreveport to houston (shreveport),shreveport,http://shreveport.craigslist.org/rid/3413900105.html,"leaving shreveport this afternoon (friday) going to houston 
anyone needs ride to lufkin/houston contact me 
must be a non-smoker/no-drug user ",2012-11-16T10:41:25-06:00,emailnotfound
heading to ca in truck 4 u/stuff transported from fl leaving sat 17th (to ca from fl),shreveport,http://shreveport.craigslist.org/rid/3382292900.html,"hi... 
hubby is returning back to los angeles from naples florida leaving tonight, saturday 17th at about 5-6ish pm est. 
feel free and give me a call (much better than email and txt) to touch base if interested in a ride for you or ""stuff"" transport [...]",2012-11-16T06:48:23-06:00,emailnotfound
"thanksgiving ride (shreveport to plano, tx)",shreveport,http://shreveport.craigslist.org/rid/3340673173.html,"i know it's a bit early, but my plans are set, so i thought i would throw this out there and see if anyone was interested. 
i will be driving from plano (murphy actually, but it's real close) on tuesday november 20th at around 4:00pm to shrevesport.  [...]",2012-11-14T05:17:38-06:00,emailnotfound
los cruces nm to nc 11/21 (east bound) (east bound nc offer),shreveport,http://shreveport.craigslist.org/rid/3399400074.html,"ride cargo transport or rv towed offered going east to nc 
i am departing los cruces on wednesday nov. 21st heading east on ih 10. 
i will be passing through ih 20 hitting the following major cities and willing to stop and pick you, your pet or cargo [...]",2012-11-13T22:17:05-06:00,emailnotfound
new orleans to shreveport (this friday to shreveport),shreveport,http://shreveport.craigslist.org/rid/3405527784.html,i will be leaving to go to shreveport this friday the 16th leaving about 2 pm contract me asap we can work out the details when you get back with me. ,2012-11-12T18:20:43-06:00,emailnotfound
do you need a ride from shreveport to dallase along the way (shreveport to dallas),shreveport,http://shreveport.craigslist.org/rid/3399706830.html,"i am driving from north louisiana (shreveport-bossier area) to dallas, tx today! returning tomm (sunday) if you need a ride and could pitch in for gas a bit, i would love for you to tag along. i have a roomy 4 door car. i am a 28 yr old, outgoing, fr [...]",2012-11-10T08:25:50-06:00,emailnotfound
going to california (denham springs),shreveport,http://shreveport.craigslist.org/rid/3394243102.html,i am driving from denham springs louisiana to sacramento california. i will be leaving the 11th 12th or 13th at the latest and traveling straight through in a uhaul truck. i am looking for a share in the ride expenses. hmu if you would like to share  [...],2012-11-07T19:40:48-06:00,emailnotfound
huge discount on rideshare to any city in the country,shreveport,http://shreveport.craigslist.org/rid/3333025006.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak we can get you or your friends tickets from and to any city in the country. so be sure to tell family an [...]",2012-11-03T08:28:05-05:00,emailnotfound
offered 11/1... fort collins or in between (here to there),shreveport,http://shreveport.craigslist.org/rid/3379595708.html,driving through tonight and could pick up anyone headed our way who is willing to split gas and doesn't mind sharing the backseat with our dog (very friendly) hit me up if interested,2012-11-01T13:03:33-05:00,emailnotfound
shreveport to austin,shreveport,http://shreveport.craigslist.org/rid/3379236970.html,"looking for a ride from shreveport to austin. 
dates are totally open. 
can share with the driving and pay for gas. 
please e-mail 
thanks!!",2012-11-01T10:46:12-05:00,emailnotfound
"houston, tx to flint, mi rideshare (shreveport)",shreveport,http://shreveport.craigslist.org/rid/3372387488.html,"hi! my special lady friend and i will be traveling from houston, tx to flint, mi this wednesday morning. we are looking for 2-3 (depending on how many bags) people who would like to rideshare with us. i drive a hyundai suv, so there is room for a few [...]",2012-10-29T10:00:58-05:00,emailnotfound
"anyone going east (asheville, nc)",shreveport,http://shreveport.craigslist.org/rid/3334490514.html,"looking for a ride in the next 2 weeks, trying to get to asheville, great driver & will chip in for gas. thanks, computer doesn't seem to work too good, text me 305-eight-1-two-22seven-eight, thanks, bart",2012-10-19T15:09:14-05:00,emailnotfound
looking for ride to teleperformance (w 75st),shreveport,http://shreveport.craigslist.org/rid/3331197256.html,"both me and my husband work for teleperformance and we were wondering if anybody works there and would be interested in picking us up and carpooling to work. 
we are more than willing to help with gas. 
it is about 7.5 miles from us to work. would pr [...]",2012-10-11T08:15:24-05:00,emailnotfound
are you going to little rock on october 6th? (shreveport to little rock),shreveport,http://shreveport.craigslist.org/rid/3318397529.html,im looking to share my ride with someone headed the same way i am. im going to a concert at 4pm in little rock.,2012-10-05T12:33:19-05:00,emailnotfound
need a ride to houston paying cash $80 (bossier city),shreveport,http://shreveport.craigslist.org/rid/3315077492.html,"need a ride to houston iah airport on sunday(oct 7) or saturday night(oct 6), i would like to pay $80 for the ride..... text me or call me 3183178290 thank you for reading",2012-10-03T22:57:09-05:00,emailnotfound
