title,postingFrom,permalink,shortDescription,postingDate,mailToLink
bowling green to minneapolis (ride needed after thanksgiving) (bowling green),toledo,http://toledo.craigslist.org/rid/3417389353.html,have a ride from co to oh for turkey day and after i need to go pick up my car in mn (long story) after the feast. depending on where you are i may be able to get a ride to you from bg. my gas contribution may be small unless i get an odd job inbetwe [...],2012-11-17T20:17:01-05:00,emailnotfound
offering ride to chicago or omaha (toledo),toledo,http://toledo.craigslist.org/rid/3414901547.html,just asking for some gas money. call 972-898-8334.,2012-11-16T18:09:32-05:00,emailnotfound
deals on travel to any state real cheap,toledo,http://toledo.craigslist.org/rid/3407645153.html,"we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak. since we are an online only travel booker, we are able to further discount travel tickets b/c we have very low operating costs. we specia [...]",2012-11-15T18:54:21-05:00,emailnotfound
"ride offered, sat. 11/24 (toledo to columbus &amp; back)",toledo,http://toledo.craigslist.org/rid/3399641619.html,"on sat., 11/24, i will be leaving toledo about 6 am to go to columbus for a wedding and leaving downtown columbus at around 9 to 10 pm to return to toledo. 
looking for passengers or items to deliver to help with gas costs.",2012-11-15T11:09:12-05:00,emailnotfound
ride offered - toledo to new york on wed 11/14 (toledo),toledo,http://toledo.craigslist.org/rid/3407777089.html,"i'm offering a ride from toledo to new york. 
leaving november 14th returning november 17th. i'm driving mostly along 80e straight to nyc. last trip took about ten hours, including stops for gas, food, & bathroom. i'm heading there to pick up my 18yo [...]",2012-11-13T17:51:50-05:00,emailnotfound
toledo to dc thanksgiving rideshare (toledo),toledo,http://toledo.craigslist.org/rid/3404309963.html,"i will be driving from toledo to washington dc for thanksgiving weekend. my dates and times are flexible--i'm looking for a rider to share gas and hopefully driving (my car is a standard shift). if interested, please message me.",2012-11-12T11:48:15-05:00,emailnotfound
i'm going to california (death in family)  (from akron to san jose),toledo,http://toledo.craigslist.org/rid/3391135312.html,"i'm looking for passengers to share the gas or driving sometime this week or weekend. if the weather gets bad. we will more than likely 
i'm going for a funeral. looking to pick up or drop off along the way. 
call me @ 330-475-9440 ",2012-11-06T14:53:57-05:00,emailnotfound
call for a ride (tol),toledo,http://toledo.craigslist.org/rid/3388268108.html,"call me for a ride....let me know where you need to go and i can get you there... 
call 734 819 1464 better than a taxi ",2012-11-05T12:09:55-05:00,emailnotfound
ride from greyhound to maumee tomorrow,toledo,http://toledo.craigslist.org/rid/3385088208.html,i am looking for a ride from the greyhound in toledo to my hotel in maumee i have one large suitcase and a carry on please email with rate and phone number thanks!,2012-11-03T21:28:24-04:00,emailnotfound
from toledo oh to washington pa (toledo),toledo,http://toledo.craigslist.org/rid/3384480614.html,need a ride from toledo to washington pa need the ride today please it a four hour ride can help with gas money and some food please let me know. i am on the verge of being homeless and this is my last attempt to get there. thankyou and god bless,2012-11-03T16:08:29-04:00,emailnotfound
need ride to custer and back today!!! $40 (toledo to custer (roundtrip) 2pm),toledo,http://toledo.craigslist.org/rid/3381178017.html,"i need a ride today at 2pm. to pick up my son in custer and return to toledo. 
i will pay you $40. 
for safety reasons i require to see your state id and poof of car insurance. 
pick up on monroe st. near douglas ",2012-11-02T08:52:23-04:00,emailnotfound
newyork??,toledo,http://toledo.craigslist.org/rid/3376885323.html,looking for a ride to newyork .l will share expences .,2012-10-31T10:21:55-04:00,emailnotfound
discount fares on travel to any city look,toledo,http://toledo.craigslist.org/rid/3332998644.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak we can get you or your friends tickets from and to any city in the country. so be sure to tell family an [...]",2012-10-30T20:44:01-04:00,emailnotfound
11/1-11/5u.p. michigan to north carolina via pennsylvania and back (mi - nc and everywhere in between),toledo,http://toledo.craigslist.org/rid/3373491023.html,"hey, 
i am going on a long road-trip to go vote and see family in fayetteville, nc this weekend. i will be leaving houghton thursday at around 5pm. i hope to make it to somewhere in pennsylvania by the morning where i will pick up another driver to f [...]",2012-10-29T18:14:44-04:00,emailnotfound
call for a ride (tol),toledo,http://toledo.craigslist.org/rid/3313720549.html,"call me for a ride....let me know where you need to go and i can get you there... 
call 734 819 1464 better than a taxi ",2012-10-26T07:13:20-04:00,emailnotfound
