title,postingFrom,permalink,shortDescription,postingDate,mailToLink
"moving truck tampa bound, stops along the way ok (connecticut)",newlondon,http://newlondon.craigslist.org/rid/3414611823.html,"hello, i have about 400 cubic feet worth of stuff to move. also have a jeep wrangler type vehicle to tow. 
if you are moving to florida or anywhere south of new england please contact me and maybe we can combine the moves. i am an experienced mover-- [...]",2012-11-16T16:06:31-05:00,emailnotfound
ride needed new london to hartford 11/18,newlondon,http://newlondon.craigslist.org/rid/3413147913.html,i'm looking for a ride to the airport in hartford on sunday 11/18 anytime before 2:00 pm. i'll bring snacks! thanks for your help.,2012-11-16T00:31:28-05:00,emailnotfound
emergency ride needed/wanted (pawcatuck to norwich),newlondon,http://newlondon.craigslist.org/rid/3396892555.html,"my husband and i are looking for a ride tomorrow or as soon as possible, we are in a bad situation and can contribute $5 of gas which is what we would normally cost in another town for bus fare for the two of us.. please email if you can help us out, [...]",2012-11-08T23:55:20-05:00,emailnotfound
"need ride from hartford, ct to boston 11/9 (hartford)",newlondon,http://newlondon.craigslist.org/rid/3395948334.html,need a ride from hartford to boston with a elderly bishon i am picking up from a rescue group.,2012-11-08T15:38:12-05:00,emailnotfound
"do you need your car driven to  stuart/west palm beach area? (brookfield, ct. 06804)",newlondon,http://newlondon.craigslist.org/rid/3349054661.html,i am a professional who has a home in west palm beach. i drive cars back and forth in the winter for people who need someone who they can trust. i can guarantee delivery within 3 days. i can also give you references. i can usually do the job for $650 [...],2012-11-07T17:16:20-05:00,emailnotfound
ride offered - la to san jose on fri 11/9 (la),newlondon,http://newlondon.craigslist.org/rid/3384838645.html,"i'm offering a ride from los angeles to san jose. 
leaving november 9th returning november 11th. contact me for more infoharry
408-833-5541 contact me on zimride: http://www.zimride.com/ride/share?ride=515925 
i drive a 2006 vw passat. ",2012-11-03T18:57:26-04:00,emailnotfound
norwich to pa (norwich),newlondon,http://newlondon.craigslist.org/rid/3378396067.html,"looking to visit my friends in exton, pa either thursday or friday coming back sunday, getting there is my priority. looking for a ride at least to philadelphia, if you're going that way i'd be willing to covers costs and some. text 805-874-2877",2012-10-31T22:08:34-04:00,emailnotfound
"ride offer to boston oct 31 (waterbury, ct)",newlondon,http://newlondon.craigslist.org/rid/3369924264.html,"going for pretty lights, will return next day if nide also needed. gas money is expected, we are paying too. we both do smoke and hope that wont be a problem. email me or call/text 203 419 eight 3 seven one, and i would also like to meet in person an [...]",2012-10-28T00:50:42-04:00,emailnotfound
need ride 10/25 from storrs to amherst 3pm (storrs),newlondon,http://newlondon.craigslist.org/rid/3362610089.html,"hello, i need a ride from storrs/uconn to amherst, ma thursday afternoon. i also have a small dog (hence no bus) in a crate with me but he is well behaved and will sleep the entire time. i'll provide you $50 for your assistance. thank you!",2012-10-24T18:12:26-04:00,emailnotfound
looking for rideshare (bethel ct to woodcliff lake nj),newlondon,http://newlondon.craigslist.org/rid/3361616000.html,"i have a long commute each day, and am looking for someone i could pick up somewhere along the way with a similar route to reduce my weekly gas costs. ",2012-10-24T11:55:21-04:00,emailnotfound
ride to sostation bos/or portland me tgiving (groton-westerly),newlondon,http://newlondon.craigslist.org/rid/3360473128.html,"looking for a ride to south station boston or **portland maine (or points north ) from anywhere from new london-groton-mystic-westerly either tuesday am or wed am before thanksgiving, and if you are returning, sunday after tgiving or mon am? 
will sh [...]",2012-10-23T20:36:59-04:00,emailnotfound
"need ride to sterling va/ washington dc (pawcatuck, ct)",newlondon,http://newlondon.craigslist.org/rid/3355105305.html,"looking for a ride to sterling va area or washington dc area. need the ride sometime this week, very flexible on the time to leave. no scams please! calls only - joe 401-932-3830 thank you.",2012-10-21T17:00:52-04:00,emailnotfound
occasional driver needed (plainfield ct),newlondon,http://newlondon.craigslist.org/rid/3351492519.html,i need someone who is an experienced and licensed driver to take my mom to a doctor appointments a couple times a month. maybe walmart once a week or out to visit a friend. nothing very set or structured but definetly schedeled in advance. i would li [...],2012-10-19T22:50:14-04:00,emailnotfound
new london - central pennsylvania (new london/groton),newlondon,http://newlondon.craigslist.org/rid/3348970773.html,i will be leaving for state college/harrisburg area tomorrow evening may be around 6-7 pm. willing to give a ride anywhere on the route. will take i-95 then i-80 w. only asking to split for gas which should be around $25. will be coming back to new l [...],2012-10-18T20:55:38-04:00,emailnotfound
new bedford/connecting for change (ct to new bedford),newlondon,http://newlondon.craigslist.org/rid/3343199894.html,"traveling to new bedford oct 26, returning oct 28. looking for riders/share expense. ",2012-10-16T13:59:49-04:00,emailnotfound
"need daily ride! (groton,ct)",newlondon,http://newlondon.craigslist.org/rid/3331066390.html,need a ride from groton to essex 5 days a week. have to be there (ftd call center) at 930am and leave at 530pm. willing to pay $20.00 per day as well as a once a week gas fill up. desperate! please contact me by email: queenderosa@aol.com,2012-10-11T07:22:33-04:00,emailnotfound
"offering ride eastern ct to d.c. (griswold, ct)",newlondon,http://newlondon.craigslist.org/rid/3327162883.html,"leaving wednesday 10/10 after 2 pm or thursday morning at 9 am (negotiable) and going all the way to washington, dc/northern va. room for one other traveler, asking $50 for gas and tolls. must love dogs, please no smokers. ",2012-10-09T13:09:43-04:00,emailnotfound
please help!!! (voluntown ct),newlondon,http://newlondon.craigslist.org/rid/3325967100.html,"hello, my name is elizabeth and i'm in a very rough situation. i left a severly abusive relationship and now am stuck. i made the choice to leave and get away and now i'm stuck in the middle of nowhere with no car no job and 2 young children, ages 2  [...]",2012-10-08T21:23:53-04:00,emailnotfound
