title,postingFrom,permalink,shortDescription,postingDate,mailToLink
need to get home to the jersey shore (gainesville),gainesville,http://gainesville.craigslist.org/rid/3390835676.html,need a ride to get back home. can help drive and pay some expenses. thank you!,2012-11-18T07:46:20-05:00,emailnotfound
gsv to alabama (gsv),gainesville,http://gainesville.craigslist.org/rid/3417863086.html,"going from gainesville to alabama on tuesday. 
and i can stop at places along the way. ",2012-11-18T03:59:11-05:00,emailnotfound
seeking ride to jax 11/21 (from gainesville),gainesville,http://gainesville.craigslist.org/rid/3417808363.html,"hello! 
i am seeking a reliable ride to jacksonville the evening of wednesday 11/21. 
i need to arrive at or before 5:30pm because i need to catch a bus to visit my family for thanksgiving. 
i figure a lot of uf students are going home for the holida [...]",2012-11-18T02:22:42-05:00,emailnotfound
i need a ride to illinois (from gainesville),gainesville,http://gainesville.craigslist.org/rid/3417569669.html,i am an african..6ft2.i need a ride to mt vernon or anywhere close...i am willing to share gas money and even drive if needed. i am looking to leave by mid september. please get in touch if you are going my way,2012-11-17T22:18:53-05:00,emailnotfound
gainesville to philadelphia or points north 11/26/12 pm,gainesville,http://gainesville.craigslist.org/rid/3417461628.html,leaving monday evening. i have a prius so it shouldn't take more than 2-3 tanks of gas. dogs/pets ok. call 352-519-7210 so we can meet up at stubbies and steins the night before for a beer to work out the details. ,2012-11-17T21:02:40-05:00,emailnotfound
ride wanted to gainesville for shopping (windsor),gainesville,http://gainesville.craigslist.org/rid/3417091084.html,"i'm looking for a ride to gainesville from windsor, round trip, to do some shopping, should not take more than 2- 2.5 hours total. need large trunk or van for stuff... willing to pay $30.00 would like to do so on monday or tuesday afternoon, but will [...]",2012-11-17T17:35:29-05:00,emailnotfound
ride offer to boca raton (or along the way),gainesville,http://gainesville.craigslist.org/rid/3416837339.html,"leaving 7am on thurs 11/2, thanksgiving day. asking for a share of gas & toll. 
taking turnpike to ft pierce. call 352-519-4909. will be returning to gville on tues 
morning 11/27.",2012-11-17T15:41:10-05:00,emailnotfound
gnv to atl - 11/21 - 11/26 (uf),gainesville,http://gainesville.craigslist.org/rid/3416725728.html,"2 spots available. 
leave gnv late evening on 11/21 
leave atl early morning on 11/26",2012-11-17T14:55:01-05:00,emailnotfound
ride needed - gainesville to tampa on wed 11/21 (gainesville),gainesville,http://gainesville.craigslist.org/rid/3414135605.html,"i'm looking for a ride from gainesville to tampa. 
leaving november 21st. contact me on zimride: http://www.zimride.com/ride/share?ride=536907 ",2012-11-16T13:07:15-05:00,emailnotfound
use your car: get paid for driving patients to doctor visits (gainesville and surrounding areas),gainesville,http://gainesville.craigslist.org/rid/3361449915.html,"boomerang transport is looking for reliable drivers in your area. our drivers take injured workers to their doctors/physical therapy appointments. 
basic requirements: 
you will need to use your own vehicle (4 door sedan, suv or minivan) 
be customer [...]",2012-11-16T10:30:12-05:00,emailnotfound
