title,postingFrom,permalink,shortDescription,postingDate,mailToLink
rides around naples marco island ft myers and airport and more (naples),fortmyers,http://fortmyers.craigslist.org/col/rid/3378836101.html,rides around naples and marco island and ft myers and to and from airport pick-up truck moving i am in naples at 239-331-3248,2012-11-17T09:56:53-05:00,emailnotfound
anyone going to jacksonville (ft myers -jacksonville),fortmyers,http://fortmyers.craigslist.org/lee/rid/3415496538.html,"i need a ride to jacksonville sunday , or i can rent a car and take a couple riders , split expenses, if interested , txt to 2397700004.,, thank you",2012-11-17T00:18:01-05:00,emailnotfound
mobile mike has your ride (punta gorda fl),fortmyers,http://fortmyers.craigslist.org/chl/rid/3389466833.html,airport pick up and drop off.great rates.punta gorda and surrounding areas call for appointment mike 786-385-7040,2012-11-16T21:25:40-05:00,emailnotfound
ride offered - naples to atlanta on wed 11/21 (naples),fortmyers,http://fortmyers.craigslist.org/lee/rid/3414171366.html,"i'm offering a ride from naples to atlanta. 
leaving november 21st returning november 26th. i'm a 49 yr old professional. prefer a non smoker. i'm male 49 , professional contact me on zimride: http://www.zimride.com/ride/share?ride=531844 
i drive a  [...]",2012-11-16T13:20:00-05:00,emailnotfound
florida to pennsylvania in the next week or two (fort myers),fortmyers,http://fortmyers.craigslist.org/lee/rid/3414122297.html,i'll be heading up to pennsylvania in the next couple weeks. i'm taking i75 and i95. i'll have a 10 foot moving truck but my stuff too so no furniture or beds. if it's just you and a few bags or boxes thats ok. you are responsible for gas money. $150 [...],2012-11-16T13:02:28-05:00,emailnotfound
eddy's express airport shuttle & more (punta gorda - port charlotte),fortmyers,http://fortmyers.craigslist.org/chl/rid/3408160734.html,"eddy's express airport shuttle 
we have smoke-free 2011 & 2012 vehicles 
7 days, reasonable prices,professional driver and prompt pick-up 
serving south west florida for over 7 years 
call eddy's airport express!! 
941 830 3656",2012-11-16T12:52:43-05:00,emailnotfound
eddy's express airport shuttle & more (punta gorda - port charlotte),fortmyers,http://fortmyers.craigslist.org/chl/rid/3408209024.html,"eddy's express airport shuttle 
we have smoke-free 2011 & 2012 vehicles 
7 days, reasonable prices,professional driver and prompt pick-up 
serving south west florida for over 7 years 
call eddy's airport express!! 
941 830 3656",2012-11-16T12:52:03-05:00,emailnotfound
empty pickup truck g0ing north on hwy 75 (cape coral area),fortmyers,http://fortmyers.craigslist.org/lee/rid/3413988471.html,going thru atlanta to saint louis missouri for thanksgiving empty pick up truck ride along or have me bring back your cycle etc. or just ride along help drive call victoria 314-769-5000,2012-11-16T12:14:11-05:00,emailnotfound
today to fl. (nepa),fortmyers,http://fortmyers.craigslist.org/lee/rid/3408332469.html,leaving nepa to lee cty fl need ride or stuff moved last call 570-881-7848,2012-11-16T11:11:27-05:00,emailnotfound
use your car: get paid for driving patients to doctor visits (ft. myers and surrounding areas),fortmyers,http://fortmyers.craigslist.org/lee/rid/3361411346.html,"boomerang transport is looking for reliable drivers in your area. our drivers take injured workers to their doctors/physical therapy appointments. 
basic requirements: 
you will need to use your own vehicle (4 door sedan, suv or minivan) 
be customer [...]",2012-11-16T10:30:15-05:00,emailnotfound
driving to st. louis thru atlanta ,fortmyers,http://fortmyers.craigslist.org/lee/rid/3413548020.html,flexible departure date heading north for thanksgiving..........final destination saint louis missouri route hwy 75 call glenn 314-769-5000 ,2012-11-16T09:04:45-05:00,emailnotfound
"driving from fl to ca leaving tonight in truck for u or stuff sat 17th (from naples, fl to los angeles, ca)",fortmyers,http://fortmyers.craigslist.org/col/rid/3382253009.html,"hi... 
hubby is returning back to los angeles from naples florida leaving tonight saturday 17th at about 5-6ish pm est. 
feel free and give me a call (much better than email and txt) to touch base if interested in a ride for you or ""stuff"" transporte [...]",2012-11-16T07:54:45-05:00,emailnotfound
discount travel  to any state look,fortmyers,http://fortmyers.craigslist.org/lee/rid/3407655832.html,"we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak. since we are an online only travel booker, we are able to further discount travel tickets b/c we have very low operating costs. we specia [...]",2012-11-15T18:54:15-05:00,emailnotfound
**** ride offered to atlanta *** (going day before thanksgiving***),fortmyers,http://fortmyers.craigslist.org/col/rid/3412055491.html,"im driving up next wed 21st - leaving atlanta back to fla 
sunday the 25th or early monday am. 
call mike 615-498-eight six eight three ",2012-11-15T14:58:18-05:00,emailnotfound
**** i'll take your sofa to atlanta *** (naples / atlanta),fortmyers,http://fortmyers.craigslist.org/col/rid/3412022658.html,"i'm leaving next monday nov 19th. 
regards, 
michael ",2012-11-15T14:45:32-05:00,emailnotfound
eddy's express airport shuttle & more (punta gorda - port charlotte),fortmyers,http://fortmyers.craigslist.org/chl/rid/3396788928.html,"eddy's express airport shuttle 
we have smoke-free 2011 & 2012 vehicles 
7 days, reasonable prices,professional driver and prompt pick-up 
serving south west florida for over 7 years 
call eddy's airport express!! 
941 830 3656",2012-11-15T14:13:55-05:00,emailnotfound
eddy's express airport shuttle & more (punta gorda - port charlotte),fortmyers,http://fortmyers.craigslist.org/chl/rid/3379313682.html,"eddy's express airport shuttle 
we have smoke-free 2011 & 2012 vehicles 
7 days, reasonable prices,professional driver and prompt pick-up 
serving south west florida for over 7 years 
call eddy's airport express!! 
941 830 3656",2012-11-15T14:13:30-05:00,emailnotfound
i need a ride from pgd to fort myers,fortmyers,http://fortmyers.craigslist.org/lee/rid/3411253749.html,i am flying into punta gorda on the 29th.of nov.around 2:30pm and need a ride to fort myers..i would like to know how much it will cost. ,2012-11-15T09:39:35-05:00,emailnotfound
ft. myers to montana car transport needed,fortmyers,http://fortmyers.craigslist.org/lee/rid/3411245905.html,"need car transported from ft. myers to livingston, montana. any ideas or suggestions?",2012-11-15T09:35:18-05:00,emailnotfound
i need a ride to napels mon -fri (bonita springs),fortmyers,http://fortmyers.craigslist.org/lee/rid/3411006154.html,"i live in bonita springs, going to work in napels soon , i need a ride from beach rd & imperial(livingston) to about golden gate park way, mon thru fri ,,,, i will be working there soon , looking to hitch a ride ,gas money no problem,if you take this [...]",2012-11-15T05:02:53-05:00,emailnotfound
ride to methadone clinic (fort myers),fortmyers,http://fortmyers.craigslist.org/chl/rid/3410348400.html,"i am moving to port charlotte the beginning of december. does anyone go to the methadone clinic in fort myers that could help me out with a ride? thanks john 
call 941-623-7026 no emails ",2012-11-14T19:17:10-05:00,emailnotfound
$39 to ft. lauderdale or miami (ft. myers/naples/port charlotte),fortmyers,http://fortmyers.craigslist.org/lee/rid/3368040560.html,"the regular fare is $50, however if you see this add on craigslist you will only pay $39, here is a coupon code 12122012, book online at http://www.floridaredlineshuttle.com/ or call 1.800.591.2522 
do not call to ask how much is the fare ($39) 
you  [...]",2012-11-14T19:03:48-05:00,emailnotfound
iso ride from naples to ftl roundtrip on thanksgiving (naples to ft. lauderdale and back),fortmyers,http://fortmyers.craigslist.org/col/rid/3410115848.html,"looking to share a ride from naples to ft. lauderdale and back on thanksgiving day. i can assist with gas. 
thanks! 
call michael, 239.200.1215",2012-11-14T17:29:27-05:00,emailnotfound
looking for ride to memphis,fortmyers,http://fortmyers.craigslist.org/lee/rid/3409430442.html,"neeeding a ride to memphis tennesse or close to it , ty",2012-11-14T13:07:44-05:00,emailnotfound
tx to florida,fortmyers,http://fortmyers.craigslist.org/chl/rid/3385753364.html,do you need a ride from tx to florida im leaving tx to florida on 11/10/12 please call me at 941-204-6888,2012-11-14T08:55:54-05:00,emailnotfound
veteran seeking duck hunting companion (englewood/okechobee),fortmyers,http://fortmyers.craigslist.org/chl/rid/3405669638.html,"englewood veteran looking for someone with a boat to go duck hunting with at okechobee. will pay all fuel costs in exchange for boating. experienced hunter and boater, just no means of towing boat as son-in-law unable to go. respond asap. 
thanks, gr [...]",2012-11-12T20:31:43-05:00,emailnotfound
fort myers to upstate ny (binghamton),fortmyers,http://fortmyers.craigslist.org/lee/rid/3405596675.html,i am looking to share your car and help with driving from fort myers to upstate ny binghamton and split the cost of gas i have a clean divers lic non smoker 44 year man i have drove many times to upstate ny from cape coral fla i am flexable as far as [...],2012-11-12T19:53:59-05:00,emailnotfound
seeking ride to cali,fortmyers,http://fortmyers.craigslist.org/chl/rid/3404116393.html,"will share gas costs, of course. don't really have money for hotels along the way, so rest stops preferred. 
hoping to leave early to mid december. 
thanks.",2012-11-12T10:37:09-05:00,emailnotfound
need ride to sebring from ft myers (ft myers/sebring),fortmyers,http://fortmyers.craigslist.org/lee/rid/3401317137.html,"need ride to sebring from ft myers to see dad one last time. 
his lungs are collapsing, and his chronic bronchitis has gone septic. 
prefer to leave now. 
send number and itinerary",2012-11-10T22:18:08-05:00,emailnotfound
need ride to chatt tn (riverview  ext 254 0ff of 75),fortmyers,http://fortmyers.craigslist.org/lee/rid/3400192357.html,lived in cape coral 25 yrs now in riverview fla...need a ride to chatt tn to see my daughter ...my car broke down ...can pay gas/ help w driveing ...thanks dennis 762-209-2297 ps iam a 47 yr old clean cut male thanks,2012-11-10T12:51:22-05:00,emailnotfound
leaving port charlotte for boston on tuesday 11/13 (port charlotte),fortmyers,http://fortmyers.craigslist.org/chl/rid/3399740109.html,"picking up one of my small dogs and driving back to boston in 2 days 
seeking qualified 2nd driver to help make the trip 
i have a vw station wagon and plan to depart early tuesday am 
i arrive ft meyers on monday staying in port charlotte then leavi [...]",2012-11-10T09:43:31-05:00,emailnotfound
"naples, marco island, ft. myers (southwest florida)",fortmyers,http://fortmyers.craigslist.org/col/rid/3397597156.html,"naples, marco island, ft. myers 
we offer costumers services like individual or corporate business 
-doctor appointments 
-hair appointments 
-theatre/shopping 
-restaurants 
-airport services 
- pickup and delivery (grocery, packages or prescription [...]",2012-11-09T11:07:27-05:00,emailnotfound
driving to n.y. the week of turkey day,fortmyers,http://fortmyers.craigslist.org/lee/rid/3397541012.html,"i am driving to upstate n.y. the week of thanksgiving. (11-22 or so) if anybody wants to ride along and can chip in for gas send me an email. i have a nice comfy cadillac that has a great ride. i do smoke however,so if that bothers you this isn't the [...]",2012-11-09T10:45:09-05:00,emailnotfound
looking for a ride- friday(9th) evening or saturday(10th) morning (ft myers-miami/ft lauderdale (and back)),fortmyers,http://fortmyers.craigslist.org/lee/rid/3396458677.html,"hello, 
i am looking for a ride from fort myers to miami/ft lauderdale, leaving on friday evening or saturday morning. (9th november/ 10th november) 
also, a ride back from miami on monday afternoon or evening. (12th november) 
i will pay for gas and [...]",2012-11-08T19:24:08-05:00,emailnotfound
ride to ny / astoria (fort myers),fortmyers,http://fortmyers.craigslist.org/lee/rid/3394476390.html,"i'm leaving anytime from next week to next month, from fort myers to ny. 
i looking for someone to help with gas money and driving, ... 
i am driving a 1999 minivan, i've done this trip b4, on this minivan many times, safe driving.... 
let me know ho [...]",2012-11-07T23:12:12-05:00,emailnotfound
do you need a ride (lee / collier),fortmyers,http://fortmyers.craigslist.org/col/rid/3369259284.html,call me if you need a ride and let see if i can help . i have a p/u truck can hold 4 people / plus i have a cover on the bed . south ft.myers / naples call mike 239-253-3457 thank you ,2012-11-07T09:20:04-05:00,emailnotfound
florida to dallas-leaving immediately (cape coral),fortmyers,http://fortmyers.craigslist.org/lee/rid/3392228636.html,"leaving from cape coral driving to the dallas ft worth area, leaving thursday am. am wanting to drive straight through, no motels. looking for some help w/gas, pay your own meals and share in the driving (drivers license required). i can be reached @ [...]",2012-11-07T01:08:26-05:00,emailnotfound
i am driving north to mass (boston),fortmyers,http://fortmyers.craigslist.org/chl/rid/3391779720.html,heading north on rt.75 then 95 north towards boston mass. or any place in between.leaving in a day or two(flexable) need help with driving and gas . have a newer pick up with empty enclosed bed. anyone interested call me at 781-985-0360...........tha [...],2012-11-06T19:36:55-05:00,emailnotfound
will drive car to illinois or anywhere se (ill or se),fortmyers,http://fortmyers.craigslist.org/lee/rid/3391149470.html,"class a driver,, clean license no accidents , excelent driver, with reference, looking to drive cars any where ,illinois or wisconsin minesota or the se , sc,nc va.wa.md, pa,or ny, call and let me know,, thank you 2397700004",2012-11-06T14:59:25-05:00,emailnotfound
need a ride to vote in buckingham (33905),fortmyers,http://fortmyers.craigslist.org/lee/rid/3390136919.html,"hi...anyone driving to 
buckingham presbyterian church 
4241 buckingham rd 
fort myers fl 33905 
my car is in the shop....i live off of orange river blvd. 
if all else fails.. will walk 
let me know 
thanks ",2012-11-06T07:39:19-05:00,emailnotfound
anybody need to get to naples from fort myers tomorrow to vote???? (fort myers),fortmyers,http://fortmyers.craigslist.org/lee/rid/3389741029.html,"according to the board of elections of collier county, my absentee ballot was sent to me last monday. i have never received that. i have to drive to naples tomorrow to vote. i'm thinking around 11 am. if you need to vote down there feel free to conta [...]",2012-11-05T22:43:39-05:00,emailnotfound
