title,postingFrom,permalink,shortDescription,postingDate,mailToLink
millwaukee to michigan,milwaukee,http://milwaukee.craigslist.org/rid/3412499746.html,need a ride from mill to michigan ill help with gas any time im in no hurry but i will go whenever you are ready thank you so much please call me anytime 586 441 6048 thank you,2012-11-18T02:59:24-06:00,emailnotfound
special event/barhop/shuttle bus (milwaukee area),milwaukee,http://milwaukee.craigslist.org/rid/3384928510.html,"hi! we offer transportation for your barhops, party, special event, or whatever you need bus transportation to. 
we offer very competitive prices and our customers always come back to us time after time! 
email us for a quote today 
feel free to chec [...]",2012-11-17T15:29:21-06:00,emailnotfound
do you need a ride? (milwaukee surrounding area),milwaukee,http://milwaukee.craigslist.org/rid/3416864641.html,"at your service transportation 
do you need a ride to school, doctors visit, grocery store, church, concert, sports games or practice, family house, friends house, airport, hotel, home, library, etc. just about anywhere you want to go, within reason, [...]",2012-11-17T14:52:32-06:00,emailnotfound
experienced driver 414 807 4299 (milwaukee &amp; surrounding areas),milwaukee,http://milwaukee.craigslist.org/rid/3413410295.html,"im an experienced driver who can take you to and from places daily to meet your needs. whether you need a ride to the airport, shopping mall, doctor appointments, a nite out at the bars(bachelor parties, night of drinking etc......), summer fest, sta [...]",2012-11-16T06:10:52-06:00,emailnotfound
ride offered - milwaukee to minneapolis (or madison) friday am (milwaukee),milwaukee,http://milwaukee.craigslist.org/rid/3412883483.html,"driving from milwaukee to minneapolis friday in the morning. looking for someone to chip in for gas. would also stop in madison if necessary, since i'm from there and could pick some things up. 
thanks",2012-11-15T20:24:51-06:00,emailnotfound
inexpensive travel to any state or city,milwaukee,http://milwaukee.craigslist.org/rid/3383542512.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on amtrak as well as greyhound bus lines. since we are an online only travel booker, we are able to further discount travel tic [...]",2012-11-15T17:56:23-06:00,emailnotfound
ride offered - milwaukee to madison on fri 11/16 (milwaukee),milwaukee,http://milwaukee.craigslist.org/rid/3411746320.html,"i'm offering a ride from milwaukee to madison. 
leaving november 16th returning november 16th. i'm not sure what happened to the ride i am already providing. anyways leaving near uwm around 4pm friday nov 15 in a camry. contact me on zimride: http:// [...]",2012-11-15T12:02:32-06:00,emailnotfound
need ride for 3 boxes from milwaukee to boston (riverwest),milwaukee,http://milwaukee.craigslist.org/rid/3405362603.html,"i have 3 small boxes that need to get to a cousin in boston. they are heavy so will cost too much to ship, but i can discuss payment. no time constraints.",2012-11-15T11:53:44-06:00,emailnotfound
only $10.00 any where in the milwaukee area 414-793-0326 (milwaukee &amp; surrounding areas),milwaukee,http://milwaukee.craigslist.org/rid/3377348498.html,"$10.00 one way trips anywhere in the milwaukee area.. 
the special of the the day, ride one way anywhere in the milwaukee area and pay only $10.00.. thats correct go anywhere in the milwaukee area on a one way trip and you pay only $10.00. my name is [...]",2012-11-15T11:53:16-06:00,emailnotfound
milwaukee-minneapolis friday am  (milwaukee),milwaukee,http://milwaukee.craigslist.org/rid/3410664480.html,"i have room for a few people to drive to minneapolis from milwaukee on friday in the am some time in exchange for splitting the gas costs. i'll probably buy doughnuts too if that interests you, but i will probably be listening to a book-on-tape for m [...]",2012-11-14T21:15:42-06:00,emailnotfound
"professional driver for hire: where to? (anywhere, anytime )",milwaukee,http://milwaukee.craigslist.org/rid/3348218374.html,"looking for a designated or professional driver? ride somewhere? local or long-distance? 
look no further! 
i am a professional driver-valet-courier: anyone -- anything -- anytime -- anywhere. 
(have multiple professional clients, including a medical [...]",2012-11-14T17:27:39-06:00,emailnotfound
milwaukee to lacrosse thanksgiving evening,milwaukee,http://milwaukee.craigslist.org/rid/3410226573.html,need ride from mke (airport) to la crosse thanksgiving evening. flight arrives a bit before 8 pm. will pay for gas. text 920.376.3564,2012-11-14T17:18:44-06:00,emailnotfound
milwaukee to san francisco (se wisconsin to sf bay area),milwaukee,http://milwaukee.craigslist.org/rid/3409481071.html,"i'm moving to san francisco early january, date is not exact yet (sometime between 3rd and 7th). basically i'm just looking for someone to help with gas and driving. i currently live in the riverwest area of milwaukee, but i'm flexible if your in the [...]",2012-11-14T12:25:59-06:00,emailnotfound
driving from milwaukee to toledo/cleveland (waukesha/brookfield area-&gt;downtown(ish)),milwaukee,http://milwaukee.craigslist.org/rid/3408522030.html,"i will be leaving thursday after work (leaving time somewhat flexible) and driving out to cleveland, to the area around case western reserve university(cwru) and cleveland state university. 
if you are on your way to chicago, toledo or cleveland, tho [...]",2012-11-14T00:31:20-06:00,emailnotfound
affordable ride service (waukesha/mil area),milwaukee,http://milwaukee.craigslist.org/rid/3372603958.html,"we got your ride to... work, shopping or another place!!! call mike at (262) 271-3870. i am looking forward to serving you! ",2012-11-13T18:33:02-06:00,emailnotfound
milwaukee to minneapolis friday am 11/16,milwaukee,http://milwaukee.craigslist.org/rid/3407681694.html,"will be leaving in the am on friday. looking for someone to split the gas costs with, and there may even be free doughnuts in it for you!",2012-11-13T16:11:54-06:00,emailnotfound
milwaukee to madison on thursday 11/15 or friday 11/16 (mke-mad),milwaukee,http://milwaukee.craigslist.org/rid/3406743247.html,"i am looking for a ride into downtown madison anytime after 4pm, this thursday, november 15th or during the day of friday the 16th. i only have about $15 i could spare towards gas, but i would really like to see my family while we all have a day off  [...]",2012-11-13T10:26:10-06:00,emailnotfound
"professional driver for hire: where to? (anywhere, anytime )",milwaukee,http://milwaukee.craigslist.org/rid/3379813362.html,"looking for a designated or professional driver? ride somewhere? local or long-distance? 
look no further! 
i am a professional driver-valet-courier: anyone -- anything -- anytime -- anywhere. 
(have multiple professional clients, including a medical [...]",2012-11-13T08:12:48-06:00,emailnotfound
available driver 414 807 4299 (milwaukee &amp; surrounding areas),milwaukee,http://milwaukee.craigslist.org/rid/3397187656.html,"hi, my name is shaun. if you don't drive or don't have access to reliable transportation and is in need of a ride. contact me and i can take you for a reasonable/ negocable price. whether its taking you to the airport, shopping mall, appointments, sp [...]",2012-11-13T06:19:44-06:00,emailnotfound
taking bus station customers now! (milwaukee wisconsin ),milwaukee,http://milwaukee.craigslist.org/rid/3405915407.html,need that ride? just drop a person from leaving the bus station and she loves our services. we're fast and very cheap. righnow we're accepting your payments of 15.00 if leaving the bus station to any destination of your choice. our lines are open and [...],2012-11-12T21:58:35-06:00,emailnotfound
car goin to colorado (colorado springs),milwaukee,http://milwaukee.craigslist.org/rid/3405531424.html,i heading back to colorado springs this week its just me and my puppy im a 28 grad student.. i have room for 3 spots my car gets 32+ mpg hit me back im flexible on when we leave talk to you soon,2012-11-12T18:22:22-06:00,emailnotfound
need transportation call now  (milwaukee/racine ),milwaukee,http://milwaukee.craigslist.org/rid/3403572530.html,"all vehicles will be clean 
all vehicles will be equipped with adequate heat in the winter and air conditioning in the summer. 
vehicles will meet the standards required for their operation as dictated by their size and as established by the local de [...]",2012-11-12T00:23:40-06:00,emailnotfound
offering: webster to michigan and anywhere in between (wisconsin/michigan),milwaukee,http://milwaukee.craigslist.org/rid/3403319374.html,"im leaving webster wi hopefully on wed the 21st and returning that sunday the 25th. can pick up and drop off anywhere along the way. depending on your pick up and drop locations itll be about $20-40 a person. 
call or text 
715-338-6401.",2012-11-11T20:47:19-06:00,emailnotfound
cleveland to new hampshire,milwaukee,http://milwaukee.craigslist.org/rid/3403102061.html,"i am looking for someone to pick up a 50 pound statute in cleveland wisconsin and drop it off in new hampshire, masschusetts or southern maine. 
please let me know what you would charge and when you could do it. 
thank you.",2012-11-11T18:36:40-06:00,emailnotfound
megabus tickets for sale- minneapolis/milw (milwaukee - bayview area),milwaukee,http://milwaukee.craigslist.org/rid/3402824545.html,"i have a few different trips i bought and am now unable to use. the prices are just the face value of what i paid. i am firm on the price because it is already so cheap. only e-mail if you actually want the ticket for the price listed. thanks. 
$9.00 [...]",2012-11-11T16:11:22-06:00,emailnotfound
vegas the day after thanksgiving (milwaukee),milwaukee,http://milwaukee.craigslist.org/rid/3401404475.html,"heading to las vegas on ""black friday."" need someone to share gas and driving. willing to drop you off along the way - omaha, denver, etc. give me a call - dave (920) 650-105eight.",2012-11-10T22:33:47-06:00,emailnotfound
driver needed for work. car provided (burlington-cedar park),milwaukee,http://milwaukee.craigslist.org/rid/3331745079.html,"i need a ride to work m-f. i live in burlington and will be working in delevan on hwy 50. i will compensate accordingly. 
thank you for your time",2012-11-09T17:28:40-06:00,emailnotfound
shuttle bus airports/corporate,milwaukee,http://milwaukee.craigslist.org/rid/3379283359.html,"16 passenger, ipod ready stereo, air conditioned, party shuttle for corporate shuttle service to all area airports, events, meetings, badgers, packers, weddings, bachelor/ette, birthdays, pub crawls, xmas parties, new years eve, concerts, a night on  [...]",2012-11-09T09:52:53-06:00,emailnotfound
heading south (milwaukee area to tampa and points betwe),milwaukee,http://milwaukee.craigslist.org/rid/3397369857.html,leaving today idrive buick u put some gas destination fl mark 505-205-8191,2012-11-09T08:29:02-06:00,emailnotfound
seeking ride milw - madison (fri. 11/09),milwaukee,http://milwaukee.craigslist.org/rid/3396195189.html,"just seeing if anyone wants to give me a lift to madison tomorrow, of course, i can pay 1/2 of the gas. i'm very normal (sounds strange). i'm just visiting friends and family and thought i could save a few bucks as opposed to taking the badger bus. y [...]",2012-11-08T16:18:43-06:00,emailnotfound
milwaukee to eauclaire or lacrosse area 11/10/12 (milwaukee ),milwaukee,http://milwaukee.craigslist.org/rid/3395268858.html,"hey, 
i'm looking for anyone traveling to eauclaire or lacrosse area from milwaukee area on saturday around/after 4pm. can help pay for gas. 
greatly appreciated!",2012-11-08T10:26:58-06:00,emailnotfound
need a ride from mke to fox cities tonight (amtrak station),milwaukee,http://milwaukee.craigslist.org/rid/3395136499.html,i am arriving late tonight around 11 pm to the atrak station and need a ride to the fox cities!,2012-11-08T09:34:49-06:00,emailnotfound
milwaukee (boston),milwaukee,http://milwaukee.craigslist.org/rid/3386131173.html,i have 3 small boxes i need to send to my cousin in boston. will help out with some cash. let me know if this is something that might work for you. ,2012-11-08T08:40:02-06:00,emailnotfound
party bus   weddings/events,milwaukee,http://milwaukee.craigslist.org/rid/3331764762.html,"16 passenger, hadicapped access, ipod ready stereo, air conditioned, party bus. great for packers, badgers, weddings, bachelor/ette, birthdays,,sporting events, concerts, theater, all area airports, pub crawls, or just a group of friends for a night  [...]",2012-11-07T10:40:05-06:00,emailnotfound
anyone going to northern cali (milwaukee to n cali),milwaukee,http://milwaukee.craigslist.org/rid/3392277169.html,i'm looking for someone who is moving from milwaukee to california. preferably northern cali. i need someone to take my dog. i will be traveling through amtrak and can't take him with me. he is very well behaved and loves car rides. doesn't get sick  [...],2012-11-07T01:12:52-06:00,emailnotfound
ride needed - milwaukee/madison to dallas,milwaukee,http://milwaukee.craigslist.org/rid/3392126507.html,"hello. 
i am looking for a ride to dallas, tx. i could be available to meet in either milwaukee or madison area. would be available to depart november 10, 11, 12. 
will share the cost of gas. will also share in driving if wanted. i am male / 40's. no [...]",2012-11-06T22:24:26-06:00,emailnotfound
"carpool (oconomowoc, ashippun, to watertown)",milwaukee,http://milwaukee.craigslist.org/rid/3390535219.html,"hi! i'm looking to carpool with someone from the oconomowoc area to watertown several days a week, i actually live closer to hartford, but anyone in that general area going to or through watertown who would be interested in a potential car pooling si [...]",2012-11-06T10:12:12-06:00,emailnotfound
dependable driver's here for you (milwaukee &amp; surrounding areas),milwaukee,http://milwaukee.craigslist.org/rid/3326283958.html,"the winter has finally come upon us. we're here to get you to where you 
need and want to go. give us a chance! 
-need to go shopping, we're there 
-need to make a important appointment, we're there 
-don't wanna ride the bus anywhere, we're there 
- [...]",2012-11-06T05:52:16-06:00,emailnotfound
dependable driver's here for you (milwaukee &amp; surrounding areas),milwaukee,http://milwaukee.craigslist.org/rid/3330280700.html,"the winter is finally here, and boy oh boy its gonna be a cold one to, so lets have some fun.... 
-need to go shopping, we're there 
-need to make a important appointment, we're there 
-don't wanna ride the bus anywhere, we're there 
-want to go to c [...]",2012-11-06T05:51:54-06:00,emailnotfound
ride needed - milwaukee to eau claire on fri 11/9 (milwaukee),milwaukee,http://milwaukee.craigslist.org/rid/3389367209.html,"i'm looking for a ride from milwaukee to eau claire. 
leaving november 9th returning november 11th. student contact me on zimride: http://www.zimride.com/ride/share?ride=510643 ",2012-11-05T18:12:42-06:00,emailnotfound
ride needed: minneapolis to milwaukee (11/21) and back (11/25) (mn/wi),milwaukee,http://milwaukee.craigslist.org/rid/3388920803.html,"i am looking for a ride from the twin cities to milwaukee on wednesday, november 21, and then from milwaukee to the twin cities on sunday, november 25. happy to split the cost of gas and help with driving as needed (valid driver's license, perfect dr [...]",2012-11-05T15:00:54-06:00,emailnotfound
"ride offer: milwaukee, wi to pittsburgh, pa nov 25 (milwaukee)",milwaukee,http://milwaukee.craigslist.org/rid/3388853511.html,"i will be driving from milwaukee, wi to pittsburgh, pa on november 25th. i am willing to stop/drop-off along the route within reason. looking for help with gas and tolls. 
call.email.text. 
608-346-two three one six",2012-11-05T14:35:43-06:00,emailnotfound
available driver 414 807 4299 (milwaukee &amp; surrounding areas),milwaukee,http://milwaukee.craigslist.org/rid/3324041702.html,"hi, my name is shaun. if you dont drive or dont have access to reliable transportation and is in need of a ride. contact me and i can take you for a reasonable/ negociable price. whether its taking you to the airport, shopping mall, appointments, spo [...]",2012-11-05T06:08:01-06:00,emailnotfound
ride needed - milwaukee to eau claire on wed 11/21 (milwaukee),milwaukee,http://milwaukee.craigslist.org/rid/3387445039.html,"i'm looking for a ride from milwaukee to eau claire. 
leaving november 21st returning november 25th. contact me on zimride: http://www.zimride.com/ride/share?ride=517239 ",2012-11-05T00:14:01-06:00,emailnotfound
tues. morning bus ride milwaukee to chicago (milwaukee to chicago),milwaukee,http://milwaukee.craigslist.org/rid/3386426353.html,"milwaukee amtrak to chicago amtrak. leave just before 6 am, arrives just before 8am. two tickets. can't use them. email me. ",2012-11-04T13:52:04-06:00,emailnotfound
milwaukee to tampa,milwaukee,http://milwaukee.craigslist.org/rid/3384563779.html,"i will be driving a rental truck from milwaukee, wi to tampa, fl area at the end of november. likely, the last few days. i am looking for someone to share the cost of this trip with. i'm moving to florida to start a new job and set up a house before  [...]",2012-11-03T15:44:43-05:00,emailnotfound
milwaukee to san diego (or anywhere near) (milwaukee),milwaukee,http://milwaukee.craigslist.org/rid/3384019809.html,"driving to san diego, ca november 16th. leaving time is open, but would like to leave no later than noon. seeking someone to share in gas and driving. vehicle is a 5-speed manual transmission and vehicle is a 2010 and great on fuel (kia). serious res [...]",2012-11-03T12:05:17-05:00,emailnotfound
