title,postingFrom,permalink,shortDescription,postingDate,mailToLink
"ride offered - seattle to eugene, or - 11/19 (seattle)",seattle,http://seattle.craigslist.org/see/rid/3417894236.html,"i will be driving to eugene on monday, november 19th, and am planning to leave before noon and arriving in eugene around 5pm. i have a small (smoke-free) car, so there's only space for one person with minimal luggage (2 seater w/ a small trunk). i'm  [...]",2012-11-18T02:07:05-08:00,emailnotfound
carpool/rideshare app (ios/android),seattle,http://seattle.craigslist.org/see/rid/3417885897.html,"hello ride-sharers/carpoolers, 
450+ cities across 35+ countries and growing 
you just put your start and destination on system and leave the match/sort on to the system intelligence. filter results by ratings, etc. 
set global message like ""ride onl [...]",2012-11-18T01:47:57-08:00,emailnotfound
"driver available (marysville and,surrounding)",seattle,http://seattle.craigslist.org/see/rid/3417842963.html,"hello, 
i am looking to offer to be a driver for someone. this can be for anything you need a driver for. we can discuss rate of pay based off how long you need me. i am insured and have,a license and car. great,driving history and a safe driver. 426 [...]",2012-11-18T00:20:43-08:00,emailnotfound
"offering one way ride to san francisco, california (seattle to san francisco)",seattle,http://seattle.craigslist.org/see/rid/3417839935.html,"i'm driving from northern washington to san francisco / bay area (california) along i-5 
planning to leave in the next few days and intend to drive straight (just stopping for food and gas). 
i am looking for someone to join me and possibly help driv [...]",2012-11-18T00:15:15-08:00,emailnotfound
need ride from s. lynnwood to n. everett (212th &amp; hwy 99),seattle,http://seattle.craigslist.org/sno/rid/3417830033.html,"hey, i'm really needing a ride from south lynnwood to n. everett super quick like. my ride fell thru at the last minute and i'm missing a friends bday party who is deploying soon.i have a few $$$ i could throw in on gas. please please please - email  [...]",2012-11-17T23:57:08-08:00,emailnotfound
"christmas ride to brookings, or (kenmore)",seattle,http://seattle.craigslist.org/see/rid/3407262696.html,"hi, i am looking for a ride to see my brother in brookings, oregon this christmas. would like to travel dec 19 or 20. if you have any room in your vehicle, i can help out with gas. if you are traveling that way anyway it would help us both :) i am a  [...]",2012-11-17T23:55:21-08:00,emailnotfound
ride offered: seattle to portland sunday evening (seattle to portland),seattle,http://seattle.craigslist.org/see/rid/3417814093.html,"ride.offered leaving from seattle on sunday evening around 5 pm to portland oregon. i'm actually leaving from whidbey island around 4 pm heading to seattle, then on to portland. $25 for share in fuel please. very cumfy bmw 840 coupe. i'm a profession [...]",2012-11-17T23:31:21-08:00,emailnotfound
"oly to portland, nov 21, return friday nov 23 (olympia to portland)",seattle,http://seattle.craigslist.org/oly/rid/3417771287.html,"heading to portland from olympia on wednesday 21st, would like to leave midmorning. returning friday 23rd, want to rideshare, your car preferably, or mine. will buy a bus or train ticket on monday if no interest or need. thanks! happy thanksgiving. ",2012-11-17T22:31:08-08:00,emailnotfound
ride needed olympia to portland 11/19 (olympia),seattle,http://seattle.craigslist.org/oly/rid/3417754943.html,ride needed from olympia to portland on monday. can get picked up and dropped off wherever is convenient. price negotiable. call seven zero three seven two seven one four seven four or email. thanks!,2012-11-17T22:10:54-08:00,emailnotfound
ride to vagas  (lakemead),seattle,http://seattle.craigslist.org/see/rid/3417692464.html,my name is deborah i need to get to vagas before thanksgiving to see my mother hopefully we will leave by the 21st. call me if this works for anyone out there 702)272-6755.,2012-11-17T21:03:49-08:00,emailnotfound
