title,postingFrom,permalink,shortDescription,postingDate,mailToLink
ride sharer for marine in riverside (camp pendletonin oceanside),inlandempire,http://inlandempire.craigslist.org/rid/3417954048.html,"we need help. my son is stationed as a recon student in training at the mc base in oceanside along basilone. we need to find him a ride to get here or get back there on weekends. 
i can take him as far as corona to meet you but my back is in bad shap [...]",2012-11-18T04:09:38-08:00,emailnotfound
need ride to barstow from riverside,inlandempire,http://inlandempire.craigslist.org/rid/3417822862.html,b4 the 23rd if anyone's headed that way let me know my numbers (951)943-7527 ask 4 jeff,2012-11-17T23:45:03-08:00,emailnotfound
win an acoustic guitar (san bernardino),inlandempire,http://inlandempire.craigslist.org/rid/3417784489.html,"it is very slightly used and in mint condition. all you have to do is go to facebook, search for pages lyan cooking, lyan art, lyan trips, lyan pets and ""like"" one or all of them for a better chance of winning and wait till after thanksgiving: my nie [...]",2012-11-17T22:48:40-08:00,emailnotfound
hemet to san diego (kearny mesa) daily (hemet san diego),inlandempire,http://inlandempire.craigslist.org/rid/3417775822.html,"hi all, i commute from hemet to san diego (kearny mesa) round trip monday through friday. i leave hemet at approximately 6:30 am or earlier every morning and arrive in kearny mesa (163 freeway and clairemont mesa blvd. area) at approximately 7:45 am. [...]",2012-11-17T22:36:57-08:00,emailnotfound
murrieta to san jose (i.e),inlandempire,http://inlandempire.craigslist.org/rid/3412356827.html,"i'm going to san jose on sat or sun perfer sat tho, coming back before thanksgiving. i can take two to three people,,,all i ask is help out with gas...if intrested pls text me 951 265 0773 charles.",2012-11-17T17:48:16-08:00,emailnotfound
mountain transpo for hire (crestline / twin peaks / running springs),inlandempire,http://inlandempire.craigslist.org/rid/3393724465.html,"i live in twin peaks and have a suburban. if you need a ride somewhere or something moved please call. i am friendly, reliable and affordable. 
available now. 
909 336-7604",2012-11-17T17:47:36-08:00,emailnotfound
i am driving to the sf bay on sunday  (chino ( inland empire) to sf bay),inlandempire,http://inlandempire.craigslist.org/rid/3417366703.html,need a ride to the bay? we can head up this sunday. email or call me at 909-228-2222,2012-11-17T17:03:16-08:00,emailnotfound
cajon pass carpool wanted (138 to pomona),inlandempire,http://inlandempire.craigslist.org/rid/3417326651.html,i work off the 10 fwy and towne in pomona. looking for carpool from phelan or 138/15 fwy to work. working hours are 7:30a to 4:30p. m-f i usually leave town between 6:15a to 6:30a and get home around 5:30p to 6p. we could drive my truck and share gas [...],2012-11-17T16:39:47-08:00,emailnotfound
open 24/7 rideshare pick ups and drop offs  (sanbenardino ),inlandempire,http://inlandempire.craigslist.org/rid/3381853681.html,"we will take you where you need to go airport ,casino,hospital and much more better than taxi 951-826-1674 ask for lorena ",2012-11-17T12:32:03-08:00,emailnotfound
rides (anywhere text info ),inlandempire,http://inlandempire.craigslist.org/rid/3416815074.html,951-826-1674,2012-11-17T12:31:57-08:00,emailnotfound
i can deliver your vehicle for you ! (usa),inlandempire,http://inlandempire.craigslist.org/rid/3405317844.html,i have excellent experience and record and will safely and reliably drive your vehicle for you. to or from any point in the usa. call 714-820-0671,2012-11-17T11:55:34-08:00,emailnotfound
driver on call($10/hr plus $0.35 gas surcharge/mile)  (fontana),inlandempire,http://inlandempire.craigslist.org/rid/3416531344.html,"reliable, friendly and courteous 
30 years excellent driven record 
the 35 cent/miles is to cover the gas 
10 dollars per hour ",2012-11-17T10:38:52-08:00,emailnotfound
joshua tree to oakland (joshua  tree),inlandempire,http://inlandempire.craigslist.org/rid/3416523362.html,"i am headed to oakland and then davis -- looking for 1 - 2 riders to keep company and help pay for gas. 
i can pick you up in joshua, palm springs, riverside, the ie , or la along the 10/210 
no smoking in the car 
be mellow, responsible, few bags 
$ [...]",2012-11-17T10:35:46-08:00,emailnotfound
"need ride to phoenix, az (glendale area in phoenix)",inlandempire,http://inlandempire.craigslist.org/rid/3416451170.html,"please help! need to get to phoenix, az, in the glendale area, for thanksgiving. live in san bernardino, ca, right off the 210-freeway. i only have one bag and am ready at anytime. please call @ (909) 300-2648.",2012-11-17T10:08:21-08:00,emailnotfound
from ucr to inglewood (ucr),inlandempire,http://inlandempire.craigslist.org/rid/3416352236.html,need a ride from ucr to inglewood its an hour drive help ill pay w4w w4wm w4t w4ww w4mm ,2012-11-17T09:30:37-08:00,emailnotfound
northridge elementary school (moreno valley),inlandempire,http://inlandempire.craigslist.org/rid/3350464044.html,i live in woodcrest and my son lives in moreno valley near heacock and dracaea. i am currently jobless as is his mother and we need to find a way of getting our son to and from school. once i have a job things will be different but i don't want him t [...],2012-11-17T09:24:37-08:00,emailnotfound
ride needed to sf (claremont),inlandempire,http://inlandempire.craigslist.org/rid/3416059386.html,"twenty-two year-old needs ride to bay for thanksgiving. 
flexible on where to meet. 
will help pay for gas. 
thank you!",2012-11-17T07:32:00-08:00,emailnotfound
***need a ride ?!?***call tpts 24hr services  (inland empire ),inlandempire,http://inlandempire.craigslist.org/rid/3409500182.html,"tpts offers transportation to and from anywhere in the inland empire **and anywhere across california**at very low rates. tpts provides logistical transportation all throughout san bernardino, riverside county and cochella valley, vegas, anywhere in  [...]",2012-11-17T07:04:01-08:00,emailnotfound
"***need a ride ?!?***call tpts 24hrservices(ontario,fontana, sb,moval) (inland empire )",inlandempire,http://inlandempire.craigslist.org/rid/3410570238.html,"tpts offers transportation to and from anywhere in the inland empire **and anywhere across california**at very low rates. tpts provides logistical transportation all throughout san bernardino, riverside county and cochella valley, vegas, anywhere in  [...]",2012-11-17T07:00:55-08:00,emailnotfound
california to dodgecity kansas anyone?,inlandempire,http://inlandempire.craigslist.org/rid/3415716082.html,i really need a ride from california to dodge city kansas to see some family for the holidays i don't have a lotta money but i have to get there asap let me know if you are crossing through there my numbers 951 943 7527 @ least to colorado call me if [...],2012-11-17T02:48:37-08:00,emailnotfound
california to dodge city kansas,inlandempire,http://inlandempire.craigslist.org/rid/3410997987.html,i really need a ride from california to dodge city kansas to see some family for the holidays i don't have a lotta money but i have to get there asap let me know if you are crossing through there my numbers 951 943 7527 or atleast to colorado :) ,2012-11-17T02:45:15-08:00,emailnotfound
palm springs to sf (ride offer monday ),inlandempire,http://inlandempire.craigslist.org/rid/3410581078.html,"driving my 2007 taurus to the city by the bay , departing palm springs at 930 am on monday november 19th , please be gay friendly . no psychos , and only those who have bathed within 24 hours will be allowed in my car. 55 bucks gets you there.some ba [...]",2012-11-17T00:45:59-08:00,emailnotfound
riverside to la (ucr),inlandempire,http://inlandempire.craigslist.org/rid/3415402472.html,"hi, 
i need to go to la. if you are driving down there, i can pay you $15-20 bucks for gas. i'm headed to north hills but i can be pretty much dropped off anywhere near a bus stand in the city. 
i'm a guy and a student at ucr and will need to be pick [...]",2012-11-16T19:58:57-08:00,emailnotfound
seeking reliable on call driver (victorville),inlandempire,http://inlandempire.craigslist.org/rid/3415311275.html,"i live in victorville and work in rialto im looking for a reliable safe driver 2x a week sometimes more depending on work schedule, normally i need to get dropped off at work either tuesday or wednesday early morning i have to be at work no later tha [...]",2012-11-16T18:53:00-08:00,emailnotfound
carpool wanted from corona to ontario. (corona ),inlandempire,http://inlandempire.craigslist.org/rid/3383144635.html,"like title said, i'm looking for a carpool on a daily base from corona of the 91 & green river to ontario airport or rancho cucamango if possible...! 
will pay/ daily base! 
hours are 8am in the morning & 5pm in the evening. (or close to that is fine [...]",2012-11-16T18:33:31-08:00,emailnotfound
