title,postingFrom,permalink,shortDescription,postingDate,mailToLink
ride offer to asheville nc on 11/25,raleigh,http://raleigh.craigslist.org/rid/3417508101.html,"driving from pennsylvania to asheville, nc on sunday 11/25. i wouldn't mind passing thru raleigh or somewhere else in the triangle to give you a ride to asheville. asking for help with gas money. rental car, experienced driver, safe and comfortable r [...]",2012-11-17T21:34:14-05:00,emailnotfound
nyc for thanksgiving (nc/nyc),raleigh,http://raleigh.craigslist.org/rid/3417426975.html,"heading from chapel hill, north carolina to new york city on tuesday the 20th and coming back sunday the 25th. who needs a ride? could use some help with gas money and good conversations. 
reply via email or text trevor at five-oh-five, 750-1470",2012-11-17T20:40:16-05:00,emailnotfound
ride needed chapel hill to asheville (chapel hill),raleigh,http://raleigh.craigslist.org/rid/3417274518.html,"hello, i really need a ride tomorrow (sunday) from chapel hill/ durham/ carrboro to asheville. any time is fine. i'll help with gas money and i'm good company. let me know if you're headed my way! 828691658zero",2012-11-17T19:10:35-05:00,emailnotfound
post-thanksgiving ride needed from raleigh to philadelphia (raleigh/durham/chapel hill),raleigh,http://raleigh.craigslist.org/rid/3417257829.html,"i live in philadelphia, but will be in north carolina to visit friends for thanksgiving, and need a ride back to philadelphia the week of november 25 - december 1. a little about me: i'm a young man who lives in ne philly and works on a farm there. w [...]",2012-11-17T19:01:23-05:00,emailnotfound
rent my 2001 gmc savana cargo van hourly or daily (cary),raleigh,http://raleigh.craigslist.org/rid/3384575130.html,"rent my 2001 gmc savana cargo van in the triangle need to move something?? don't have a truck to do it?rent my 2001 gmc cargo van for rent for as little as 60.00 a day! hourly rates also available, please contact me if interested. $12.00/hour $60.00/ [...]",2012-11-17T12:18:28-05:00,emailnotfound
ride offered - raleigh to charlotte on wed 11/21 (raleigh),raleigh,http://raleigh.craigslist.org/rid/3415606733.html,"i'm offering a ride from raleigh to charlotte. 
leaving november 21st returning november 21st. no smoking or cursing (when son is in car). contact me on zimride: http://www.zimride.com/ride/share?ride=538755 ",2012-11-17T02:22:20-05:00,emailnotfound
cheap travel to any state,raleigh,http://raleigh.craigslist.org/rid/3415200813.html,"we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak. since we are an online only travel booker, we are able to further discount travel tickets b/c we have very low operating costs. we specia [...]",2012-11-16T20:44:02-05:00,emailnotfound
delaware for thanksgiving (hockessin ),raleigh,http://raleigh.craigslist.org/rid/3414542178.html,"hey ya'll 
my friend and i are heading north to see the fam for thanksgiving. and we would like to ride with you!! turns out gas is expensive, and we are real good company- holla at us if you have room. 
we are in durham, but can meet up wherever in  [...]",2012-11-16T15:38:53-05:00,emailnotfound
any female student need ride to maryland tomorrow? (raleigh area),raleigh,http://raleigh.craigslist.org/rid/3414055962.html,"if anyone needs a ride to maryland, send me an email. 
i am heading up tomorrow morning. send picture with reply. non-smokers/non-drug users only~",2012-11-16T12:38:33-05:00,emailnotfound
searching for raleigh drivers (raleigh/durham and surrounding area),raleigh,http://raleigh.craigslist.org/rid/3399738409.html,"does the idea of a low stress, rewarding driving job appeal to you? if so, boomerang transport is now hiring medical chauffeurs in your area! our drivers' primary responsibility is to take injured workers to and from their doctors appointments and ph [...]",2012-11-16T10:20:53-05:00,emailnotfound
