title,postingFrom,permalink,shortDescription,postingDate,mailToLink
rided need please take a look ,nmi,http://nmi.craigslist.org/rid/3412960240.html,"ride need please take a look 
if your going to mil wis round trip or coming to mi from mill wis please call me asap at 586 441 6048. also need from springfield ill to mi, also cinn ohio to mi and upper penn mi to lower mi let me no anytime please cal [...]",2012-11-18T03:58:16-05:00,emailnotfound
if you need a driver (alpena),nmi,http://nmi.craigslist.org/rid/3372719892.html,"i am a very good driver can take you too your appointments, groceries, overnight apps,etc .. i am easy to get along with.. please call tom 989 916 6343 if no answer please leave name number will call back asap just got a landline number #is 989 657 2 [...]",2012-11-17T12:07:01-05:00,emailnotfound
ride offer-  to chicago for turky (departing from petoskey),nmi,http://nmi.craigslist.org/rid/3414733300.html,"will be driving to chicago when i get out of work tuesday nov 20 (after 6pm) 
returning friday nov 23, early 
could also drop someone off anywhere alone 131 or 94, please nothing too far our of the way. 
i am a cigarette smoker 
if you are in need of [...]",2012-11-16T16:55:46-05:00,emailnotfound
michigan to wisconsin,nmi,http://nmi.craigslist.org/rid/3414118286.html,anyone leaving from michigan to wisconsin around november 28 with room for two and a baby! ,2012-11-16T13:00:59-05:00,emailnotfound
offer: ann arbor- traverse city nov 24/25 (aa-tc),nmi,http://nmi.craigslist.org/rid/3413193560.html,"either the 24th or the 25th of november i will be going from ann arbor area to travers city. 
i can drop you off along the way if it is not too far- grayling would work. 
a bit of gas money would be great. 
cheers.",2012-11-16T01:16:51-05:00,emailnotfound
"ride offer- traverse city to jackson, nov 22 (tc to jackson or nearby)",nmi,http://nmi.craigslist.org/rid/3413188246.html,"hi, 
i am making a trip down state the friday after thanksgiving in the morning. i will be going to jackson but if the route was not too far off i would be willing to drop you off on my way. (i know jackson is not the most saught after destination) 
 [...]",2012-11-16T01:11:15-05:00,emailnotfound
ride needed to benton harbor (benzonia),nmi,http://nmi.craigslist.org/rid/3412897962.html,"looking for a ride to benton harbor. 
i can split gas,hopeing to leave the 20th or 21st... earlier the better. 
text me@708 595 9401",2012-11-15T21:33:33-05:00,emailnotfound
home for the holidays (petoskey),nmi,http://nmi.craigslist.org/rid/3412604770.html,looking for a ride downstate next wed. evening or thanksgiving morning. willing to pay for the gas. destination is macomb area but if your not going that far or past that someone can pick me up on the way! i am a 26 year old male and can hold a great [...],2012-11-15T18:55:50-05:00,emailnotfound
looking for ride to ann arbor,nmi,http://nmi.craigslist.org/rid/3407483839.html,need to get back down to school. looking for ride to uofm asap,2012-11-13T15:54:25-05:00,emailnotfound
want to share student transport (harbor springs 2 petoskey schools &amp; back),nmi,http://nmi.craigslist.org/rid/3407062822.html,looking to car pool/share driving ( preferably with other parents ) taking student(s) to and from harbor springs area to petoskey schools morning and afternoon. thank you in advance for your time and kind consideration. ,2012-11-13T13:20:38-05:00,emailnotfound
ann arbor/brighton to west branch (ann arbor),nmi,http://nmi.craigslist.org/rid/3406992312.html,"i am looking to get a ride north to west branch area on saturday morning, nov. 17. can connect with you anywhere between ann arbor to brighton. i am a very normal guy going to a wedding. wife and kids have to leave the day before, so i am hoping to g [...]",2012-11-13T12:55:28-05:00,emailnotfound
