title,postingFrom,permalink,shortDescription,postingDate,mailToLink
el paso to houston (el paso),elpaso,http://elpaso.en.craigslist.org/rid/3417063037.html,i will be leaving for houston on nov 19th. i am looking for someone to help me with fuel costs.,2012-11-17T15:22:16-07:00,emailnotfound
in need of a car for thanksgiving (eastside),elpaso,http://elpaso.en.craigslist.org/rid/3416862533.html,ok so im looking for someone who i can trust and can trust me with their car for the day i would like to use it from 10 or 11 in the morning till 10 or 11 at nite i am willing to pay for all the gas for the day and leave it back with you with a full  [...],2012-11-17T13:51:37-07:00,emailnotfound
"need a ride, pick up/drop off anything? i can help... (el paso)",elpaso,http://elpaso.en.craigslist.org/rid/3392503116.html,"i can help with any driving duties you may need. ride, drop off, pick up, delivery of any kind, road side assistance, fuel delivery , tire change ect...i have a 2001 ford taurus that runs great and insured, i am just wanting to make some extra cash.  [...]",2012-11-16T15:20:28-07:00,emailnotfound
mechanic for hire (elpaso ),elpaso,http://elpaso.en.craigslist.org/rid/3356795994.html,"auto truck r.v bike machinery .......................................if it aint broken i cant fix it 
from changin plugs to changin motors ..............and dont buy a car with out letting a mechanic look at it first its woth the small fee to save he [...]",2012-11-16T10:32:12-07:00,emailnotfound
cheap cheap travel to any state or city,elpaso,http://elpaso.en.craigslist.org/rid/3400985156.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on amtrak as well as greyhound bus lines. since we are an online only travel booker, we are able to further discount travel tic [...]",2012-11-15T16:58:45-07:00,emailnotfound
missouri bound,elpaso,http://elpaso.en.craigslist.org/rid/3411680395.html,"leaving on sunday to missouri,,== will be going through oklahoma if you need a ride and willing to share the cost email me.",2012-11-15T10:38:23-07:00,emailnotfound
leaving for north carolina (east),elpaso,http://elpaso.en.craigslist.org/rid/3411674153.html,i am leaving on saturday november 17th. i am leavng for north carolina going home for the holiday. i will be traveling though i-10 down i-20 then i-85. i will be returning on the 28th back to el paso. looking for respectable clean person to split cos [...],2012-11-15T10:36:05-07:00,emailnotfound
albuquerque bound  (el paso),elpaso,http://elpaso.en.craigslist.org/rid/3408660016.html,"looking for a ride to albuquerque, 19 female",2012-11-14T03:52:34-07:00,emailnotfound
"going  to las vegas, nv in dec! (el paso)",elpaso,http://elpaso.en.craigslist.org/rid/3408562202.html,"hello, i am wanting to move to las vegas nevada, but its kinda expensive with cost of uhaul, tow dolly for my for car and gas, so......thought i would reach out and see if anyone else is also planning a move or vacation and wanted to move together an [...]",2012-11-14T00:29:11-07:00,emailnotfound
los cruces nm to nc 11/21 (east bound),elpaso,http://elpaso.en.craigslist.org/rid/3399397039.html,"los cruces nm to nc 11/21 (east bound) 
ride cargo transport or rv towed offered going east to nc 
i am departing los cruces on wednesday nov. 21st heading east on ih 10. 
i will be passing through ih 20 hitting the following major cities and willing [...]",2012-11-13T21:18:35-07:00,emailnotfound
traveling or moving?,elpaso,http://elpaso.en.craigslist.org/rid/3394480066.html,need help moving anywhere or a ride to travel! 1500 miles max!!! unless the money is good!!! i have reliable transportation and charge 1$ a mile one way! better than taking a bus or if scared of taking a plane!!! you will not get away from smuggling  [...],2012-11-07T21:15:02-07:00,emailnotfound
el paso san antonio houston (cielo vista mall),elpaso,http://elpaso.en.craigslist.org/rid/3394016397.html,i'm leaving tomorrow as soon is posible if you can help me with some gas money that's all i need 713 foursevenone 4433 text me or call me jerry,2012-11-07T16:43:48-07:00,emailnotfound
"need to go arlington,tx (el paso)",elpaso,http://elpaso.en.craigslist.org/rid/3391033535.html,need a ride to dallas arlington area asap anybody wanna help thnks in advance,2012-11-06T12:15:21-07:00,emailnotfound
colorado springs (el paso),elpaso,http://elpaso.en.craigslist.org/rid/3390826647.html,going to colorado springs on thurs 11/08. if u need ride let me know 720-431-0354 ,2012-11-06T10:59:12-07:00,emailnotfound
el paso to los angeles (el pas),elpaso,http://elpaso.en.craigslist.org/rid/3390510727.html,"i'm going from el paso to los angeles... leaving around 3pm.... 
need a ride? ",2012-11-06T09:02:26-07:00,emailnotfound
ride to los angeles,elpaso,http://elpaso.en.craigslist.org/rid/3389390265.html,"hi, 
i'm going to be passing through sometime on thursday or friday. heading to los angeles. i'm looking for $130 for gas up front. 
thanks for looking.",2012-11-05T17:23:55-07:00,emailnotfound
need help moving or traveling,elpaso,http://elpaso.en.craigslist.org/rid/3386192663.html,"need help moving anywhere or a ride to travel! 1500 miles max!!! unless the money is good!!! i have reliable transportation and charge 2$ a mile or negotiable 
call or text 915-309-1389",2012-11-04T11:07:13-07:00,emailnotfound
america discount travel,elpaso,http://elpaso.en.craigslist.org/rid/3326684580.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on amtrak as well as greyhound bus lines. since we are an online only travel booker, we are able to further discount travel tic [...]",2012-11-03T07:30:01-06:00,emailnotfound
el paso to austin,elpaso,http://elpaso.en.craigslist.org/rid/3383211319.html,"we are driving our dodge ram van to austin texas from el paso on saturday morning (earlyish- 7:30am approx). looking for riders to assist with gas and good conversation. 
gas approx $50. 
snacks provided. 
call me if you'd like to come (sorry for the [...]",2012-11-02T23:48:00-06:00,emailnotfound
el paso (austin-new braunfels ),elpaso,http://elpaso.en.craigslist.org/rid/3380621490.html,"hi i need to see my daughter about mid to end of nov,will help with gas money.please call 915.633.2994",2012-11-01T19:48:59-06:00,emailnotfound
ill will live to van horn at 11  (el paso),elpaso,http://elpaso.en.craigslist.org/rid/3379168148.html,if you need a ride or send something let me know 915 8.9.2.2.2.8.1,2012-11-01T09:18:12-06:00,emailnotfound
i need a ride to southern california (ventura or oxnard),elpaso,http://elpaso.en.craigslist.org/rid/3378162339.html,i need a ride from el paso or las cruces to southern california asap. we have a family emergency and i need to get to my son. please call christina @ 915-730-5271. thank you.,2012-10-31T17:32:15-06:00,emailnotfound
need ride from dalhart to lamy nm ,elpaso,http://elpaso.en.craigslist.org/rid/3378099708.html,have a friend. stuck in dalhart who needs to make it to lamy nm amtrak by 2 pm tmrw nov.1 . pls contact me @ 2096588944 if you can help,2012-10-31T16:57:15-06:00,emailnotfound
discount inexpensive rides to any state or city,elpaso,http://elpaso.en.craigslist.org/rid/3345985216.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak we can get you or your friends tickets from and to any city in the country. so be sure to tell family an [...]",2012-10-30T18:38:19-06:00,emailnotfound
"going to denver, co on 11/01 ",elpaso,http://elpaso.en.craigslist.org/rid/3369781986.html,"seeking someone who would like a lift from el paso, tx to denver, co on 11/01. gas split halfways and i will be returning on 11/02 from denver, co to el paso, tx.... plz be around my age 18-35 ty e mail me i will respond right away.",2012-10-27T20:33:21-06:00,emailnotfound
ride offered el paso to tuscon - need driver 11/2 (el paso),elpaso,http://elpaso.en.craigslist.org/rid/3368158765.html,"i am driving from presidio to tuscon and would like for someone to drive for the stretch from el paso to tucson with me. if you would like to be picked up along the way, email and we may be able to work something out.",2012-10-27T06:45:44-06:00,emailnotfound
need a ride 11-25 ? (san antonio or new braunfels),elpaso,http://elpaso.en.craigslist.org/rid/3365655642.html,"hi, am needing a ride to san antonio or close by.the middle of next month.will split the gas,please call 915-633-2994",2012-10-25T23:45:08-06:00,emailnotfound
heading to la (512-217-2202),elpaso,http://elpaso.en.craigslist.org/rid/3365153020.html,"will be in el paso in 2 hrs, heading to la can go all the way or drop off along the way ask for mike",2012-10-25T17:37:30-06:00,emailnotfound
ride to odessa tx (el paso tx),elpaso,http://elpaso.en.craigslist.org/rid/3363621264.html,"if you need a ride to odessa texas i'm leaving today. 
please call me at 915-2310537 as soon as possible. thanks ",2012-10-25T07:01:08-06:00,emailnotfound
need a ride to san antonio (las cruces),elpaso,http://elpaso.en.craigslist.org/rid/3363360151.html,"i am looking for someone who will be going to san antonio january 24 or 25 through 27 or 28. looking for alternatives to air fare. 
cheers",2012-10-25T00:19:12-06:00,emailnotfound
i need a ride to florida,elpaso,http://elpaso.en.craigslist.org/rid/3357623953.html,"i need a ride from austin, texas to tampa, or miami, florida i can help pay for gas and i have a valid drivers license so i can do some of the driving if needed. 
i can leave any time on any day of the week. 
i'm traveling around america. i started i [...]",2012-10-22T15:46:34-06:00,emailnotfound
ride offered: el paso to la,elpaso,http://elpaso.en.craigslist.org/rid/3353772402.html,driving from new orleans to los angeles. can drop off anywhere on the way even willing to go a little out of the way. ,2012-10-20T21:55:18-06:00,emailnotfound
need a ride to tucson on 10/20 (tucson ),elpaso,http://elpaso.en.craigslist.org/rid/3348250377.html,"hello, looking for a ride back to tucson, az on sat. i would like to meet someone have a 5 hour convo. i can help with gas. if you you want a nice person to keep you company you can call me or text me 520-901-0365",2012-10-18T13:33:29-06:00,emailnotfound
"need ride to oregon from las cruces (eugene, or)",elpaso,http://elpaso.en.craigslist.org/rid/3347524203.html,"need ride to eugene, or before thanksgiving holiday. will pay up to $300-400 for gas. have small 10-12# dog and some luggage/bags.",2012-10-18T09:10:19-06:00,emailnotfound
"look for a ride to austin, tx (south austin, tx)",elpaso,http://elpaso.en.craigslist.org/rid/3345682400.html,"looking for a ride from las cruces/el paso to austin,tx for october 20-22 weekend. dates are flexible. email me and we can share the gas. 
best! ",2012-10-17T12:31:01-06:00,emailnotfound
"looking for ride from las cruces/el paso to austin,tx",elpaso,http://elpaso.en.craigslist.org/rid/3329673835.html,"looking for a ride from las cruces/el paso to austin,tx for october 19-21 weekend. dates are flexible. email me and we can share the gas. 
best!",2012-10-17T12:29:04-06:00,emailnotfound
"ride for my mom from el paso, tx to durango, co or farmington, nm (el paso)",elpaso,http://elpaso.en.craigslist.org/rid/3325838116.html,"my mother is living in el paso and would like to come and visit me in november in durango, co. we would like to spend some family time for the holidays. i would like to see if she can catch a ride with someone. we can pitch on gas money and are flexi [...]",2012-10-14T17:58:14-06:00,emailnotfound
 i need to get to albuquerque! (el paso to albuquerque),elpaso,http://elpaso.en.craigslist.org/rid/3337485155.html,"i am on a stand by list at grayhound, i really need to get to albuquerque to night. if your driving up there i will split costs help drive. clean driving record. 505 3o4 o31two call or text me.",2012-10-13T20:28:57-06:00,emailnotfound
