title,postingFrom,permalink,shortDescription,postingDate,mailToLink
rided need pleasae take a look,lansing,http://lansing.craigslist.org/rid/3412929777.html,"rided need please 
if your going to mil wis round trip or coming to mi from mill wis please call me asap at 586 441 6048. also need from springfield ill to mi, also cinn ohio to mi and upper penn mi to lower mi let me no anytime please call me 586 44 [...]",2012-11-18T03:58:59-05:00,emailnotfound
lansing to chicago nov 30-dec 2 (lansing/chicago),lansing,http://lansing.craigslist.org/rid/3397949947.html,"i am heading out to chicago (western suburbs - naperville/wheaton) nov 30 thru dec 2 (fri-sun)...i am willing to take 1 or 2 people and share gas and tolls (illinois)...no smoking, no drinking, no drugs, i wont tolerate that in my vehicle so if you c [...]",2012-11-17T17:57:17-05:00,emailnotfound
driving from michigan to portland/west coast on dec 16th,lansing,http://lansing.craigslist.org/rid/3416519300.html,"on december 16th, i'll be heading from flint michigan to portland, or. i'm a male student (20) driving back home in a '97 accord. so far i'm driving alone, but can take someone with me who will help with driving and maybe chip in for gas. my car is f [...]",2012-11-17T13:34:10-05:00,emailnotfound
need ride el to pretty lights show in plymouth (east lansing),lansing,http://lansing.craigslist.org/rid/3411742742.html,"our party bus just got cancelled so myself and my friend need a ride to pretty lights in plymouth this saturday! we are very cool people and will pitch in gas money! 
help a sista out!",2012-11-15T13:01:13-05:00,emailnotfound
ride needed: lansing to san fran,lansing,http://lansing.craigslist.org/rid/3410470075.html,"i'm looking for a ride from lansing to san francisco. or anywhere further north in california! our desired destination is arcata/eureka (mt. shasta). 
leaving anytime after thanksgiving! 
my boyfriend and i are traveling together. we are willing to c [...]",2012-11-14T20:21:00-05:00,emailnotfound
vanpool/carpool riders wanted (gr -&gt; lansing -&gt; gr),lansing,http://lansing.craigslist.org/rid/3408199715.html,"i live in grand rapids (kentwood) and work in downtown lansing on weekdays, and would like to vanpool and/or carpool with others doing the same. if 5 of us can get together, i have access to a van that will cost each person about 200/month (depending [...]",2012-11-13T21:19:43-05:00,emailnotfound
heading north on 11/15/2012 (lansing/grayling),lansing,http://lansing.craigslist.org/rid/3406982677.html,i am heading from lansing to grayling michigan on thursday 11/15. i will be leaving lansing approx 7pm and can pick you up and take you as far as grayling or drop you off anywhere between. i can even detour a little east or west off the beaten path i [...],2012-11-13T12:52:02-05:00,emailnotfound
looking.for ride toronto,lansing,http://lansing.craigslist.org/rid/3404653775.html,looking for ride to toronto as soon as possible get back,2012-11-12T13:44:25-05:00,emailnotfound
"lansing to winchester, va or somewhere along the way",lansing,http://lansing.craigslist.org/rid/3404048626.html,"heading to winchester, va (about an hour west of dc in northern virginia) on saturday november 17, leaving sometime in morning. anyone interested, please contact me. sharing of gas and tolls expected. i will go somewhat out of my way to get you to ex [...]",2012-11-12T10:09:14-05:00,emailnotfound
"offering: wisconsin to michigan and back! (wisconsin, michigan)",lansing,http://lansing.craigslist.org/rid/3403327236.html,"im leaving webster wi hopefully on wed the 21st and returning that sunday the 25th. can pick up and drop off anywhere along the way. depending on your pick up and drop locations itll be about $20-40 a person. 
call or text 
715-338-6401.",2012-11-11T21:52:34-05:00,emailnotfound
flint airport (so-lan holt to fnt),lansing,http://lansing.craigslist.org/rid/3397616191.html,looking for possible ride share 1-4 days a week exact schedule unknown at this time. ,2012-11-09T11:14:49-05:00,emailnotfound
road trip to california (lansing),lansing,http://lansing.craigslist.org/rid/3396442526.html,i am taking a road trip to california soon and looking for some one who might want to go with me.,2012-11-08T19:15:50-05:00,emailnotfound
need ride!  12/13 after 3:00pm (east lansing to pgh),lansing,http://lansing.craigslist.org/rid/3396401550.html,need a ride after 3:00 pm on dec. 13th from msu to pittsburgh area,2012-11-08T18:54:56-05:00,emailnotfound
east lansing to chicago (downtown chicago ),lansing,http://lansing.craigslist.org/rid/3341130804.html,11/10/2012 @ 12.00 p.m i'm going to chicago anyone can join me. no restrictions. it's a round trip. will be back on 11/12/2012 i can drop you anywhere in chicago. anyone want to join me. gas is shared. no tolls chargers i will take care of it. call o [...],2012-11-07T22:35:46-05:00,emailnotfound
