title,postingFrom,permalink,shortDescription,postingDate,mailToLink
driving to miami from charlotte day after thanksgiving (charlotte),charlotte,http://charlotte.craigslist.org/rid/3354845862.html,does anybody want to split gas? i'm driving to south beach miami from charlotte the day after thanksgiving. i drive a honda crv and i don't smoke.,2012-11-18T08:07:02-05:00,emailnotfound
"can haul loads under 1500lbs across the country.  (seattle, denver, baltimore)",charlotte,http://charlotte.craigslist.org/rid/3396758069.html,"will be in denver saturday. driving a little ranger w/canopy and towing a 4x6 trailer around the country looking for loads that aren't big enough for the transport companies, but a nuisance for someone that just needs it moved. i'm out of seattle and [...]",2012-11-17T23:41:31-05:00,emailnotfound
"limousine service, new black 10 passenger (lake norman)",charlotte,http://charlotte.craigslist.org/rid/3361417029.html,"now offering our new black 10 passenger limousine! offering limousine service in charlotte & lake norman since 2004! 
704-585-7525",2012-11-17T14:38:58-05:00,emailnotfound
ride needed charlotte-dc december (charlotte-dc),charlotte,http://charlotte.craigslist.org/rid/3416175407.html,"hi, i'm looking for a ride from charlotte to the dc area or anywhere thereabouts for myself and my sweet old hound dog in mid- december, around the 17-19th. i've got a clean driving record and can split driving as well as gas. i'm 30, female, and the [...]",2012-11-17T11:21:25-05:00,emailnotfound
ride offered - charlotte to raleigh on wed 11/21 (charlotte),charlotte,http://charlotte.craigslist.org/rid/3415608765.html,"i'm offering a ride from charlotte to raleigh. 
leaving november 21st returning november 21st. no smoking at all in the car or cursing (when son is in the car) contact me on zimride: http://www.zimride.com/ride/share?ride=538762 ",2012-11-17T02:25:09-05:00,emailnotfound
ride offered - charlotte to raleigh on wed 11/21 (charlotte),charlotte,http://charlotte.craigslist.org/rid/3415603289.html,"i'm offering a ride from charlotte to raleigh. 
leaving november 21st returning november 21st. be kid friendly and no smoking (at all) or cursing (around my son). contact me on zimride: http://www.zimride.com/ride/share?ride=538748 ",2012-11-17T02:17:37-05:00,emailnotfound
$29.00 bus to dc,charlotte,http://charlotte.craigslist.org/rid/3414931559.html,"charter bus express is sending a bus to washington dc on 11/27. price is $29 per person. bus departs at 7am and arrives in dc at 3pm. 
departure location: 2516 sardis rd n charlotte nc 28227 (burlington coat factory) 
arrival location: union station  [...]",2012-11-16T18:23:45-05:00,emailnotfound
thanksgiving trip to memphis (charlotte),charlotte,http://charlotte.craigslist.org/rid/3414823119.html,i am going to memphis this weekend. i have a 2007 volvo car that is very clean. i can give you a ride for $50 for one way. please let me know if you are interested asap with your number. we can meet up before if you would like.,2012-11-16T17:34:17-05:00,emailnotfound
need ride (la vergne to el paso),charlotte,http://charlotte.craigslist.org/rid/3414047213.html,me my two daughters and granddaughter need a ride near the el paso area from nashville tn. it would really help out if we could get a free ride but we are willing to pay. message back asap. ,2012-11-16T12:35:21-05:00,emailnotfound
need a ride! - charlotte to columbia,charlotte,http://charlotte.craigslist.org/rid/3413872161.html,i need a ride from charlotte nc to columbia sc on monday the 19th. i need to be in columbia by 7:00pm. can pay for all of the gas and a bit more for the trouble. email me back or call me at 704-258-1788,2012-11-16T11:31:08-05:00,emailnotfound
