title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
lansing to chicago nov 30-dec 2 (lansing/chicago),lansing,http://lansing.craigslist.org/rid/3397949947.html,"i am heading out to chicago (western suburbs - naperville/wheaton) nov 30 thru dec 2 (fri-sun)...i am willing to take 1 or 2 people and share gas and tolls (illinois)...no smoking, no drinking, no drugs, i wont tolerate that in my vehicle so if you c [...]",2012-11-17T17:57:17-05:00,emailnotfound,TRUE,lansing,2012-11-30T17:57:17-05:00,chicago
driving from michigan to portland/west coast on dec 16th,lansing,http://lansing.craigslist.org/rid/3416519300.html,"on december 16th, i'll be heading from flint michigan to portland, or. i'm a male student (20) driving back home in a '97 accord. so far i'm driving alone, but can take someone with me who will help with driving and maybe chip in for gas. my car is f [...]",2012-11-17T13:34:10-05:00,emailnotfound,TRUE,lansing,2012-12-16T13:34:10-05:00,portland/west
need ride el to pretty lights show in plymouth (east lansing),lansing,http://lansing.craigslist.org/rid/3411742742.html,"our party bus just got cancelled so myself and my friend need a ride to pretty lights in plymouth this saturday! we are very cool people and will pitch in gas money! 
help a sista out!",2012-11-15T13:01:13-05:00,emailnotfound,FALSE,lansing,2012-11-19T13:01:13-05:00,pretty
ride needed: lansing to san fran,lansing,http://lansing.craigslist.org/rid/3410470075.html,"i'm looking for a ride from lansing to san francisco. or anywhere further north in california! our desired destination is arcata/eureka (mt. shasta). 
leaving anytime after thanksgiving! 
my boyfriend and i are traveling together. we are willing to c [...]",2012-11-14T20:21:00-05:00,emailnotfound,FALSE,lansing,2012-11-16T20:21:00-05:00,san
"offering: wisconsin to michigan and back! (wisconsin, michigan)",lansing,http://lansing.craigslist.org/rid/3403327236.html,"im leaving webster wi hopefully on wed the 21st and returning that sunday the 25th. can pick up and drop off anywhere along the way. depending on your pick up and drop locations itll be about $20-40 a person. 
call or text 
715-338-6401.",2012-11-11T21:52:34-05:00,emailnotfound,TRUE,lansing,2012-11-25T21:52:34-05:00,michigan
east lansing to chicago (downtown chicago ),lansing,http://lansing.craigslist.org/rid/3341130804.html,11/10/2012 @ 12.00 p.m i'm going to chicago anyone can join me. no restrictions. it's a round trip. will be back on 11/12/2012 i can drop you anywhere in chicago. anyone want to join me. gas is shared. no tolls chargers i will take care of it. call o [...],2012-11-07T22:35:46-05:00,emailnotfound,TRUE,lansing,2012-11-10T22:35:46-05:00,chicago
ride offered to boston around 15th nov (east lansing ),lansing,http://lansing.craigslist.org/rid/3389844470.html,"i will be driving back to boston, leaving around the 15th/16th of nov. i have room for 2-3. i'm a chill hawaiian navigator/photographer driving east to head back for thanksgiving. message me if you'd like a ride, and to chip in a some money for gas 
 [...]",2012-11-06T00:04:50-05:00,emailnotfound,TRUE,lansing,2012-11-15T00:04:50-05:00,boston
need help moving soon! (webster to michigan),lansing,http://lansing.craigslist.org/rid/3379729925.html,"i will be moving to michigan soon and have found that uhaul is a bit expensive. i would rather pay someone for their time/gas to haul my stuff to michigan. i live in norther wisconsin so if youll be in the area this month or next let me know! 
715-33 [...]",2012-11-01T14:54:34-04:00,emailnotfound,FALSE,lansing,2012-11-05T14:54:34-04:00,michigan
share drive to nyc (new york city),lansing,http://lansing.craigslist.org/rid/3374797174.html,"anyone else stranded out here? today or tomorrow only! otherwise will fly. 
i want to drive back but need companion to share driving and $$. need to rent a car too. 
give me a call 
201-988-1806 
kate ",2012-10-30T11:56:52-04:00,emailnotfound,TRUE,lansing,2012-10-30T11:56:52-04:00,nyc
11/1-11/5u.p. michigan to north carolina via pennsylvania and back (mi - nc and everywhere in between),lansing,http://lansing.craigslist.org/rid/3373490141.html,"hey, 
i am going on a long road-trip to go vote and see family in fayetteville, nc this weekend. i will be leaving houghton thursday at around 5pm. i hope to make it to somewhere in pennsylvania by the morning where i will pick up another driver to f [...]",2012-10-29T18:14:20-04:00,emailnotfound,TRUE,lansing,2012-11-01T18:14:20-04:00,north
"10-30-12 to k-zoo greyhound (diamondale,mi)",lansing,http://lansing.craigslist.org/rid/3343655276.html,"i came to mi to help with a sick relative and now need to get home to tn. i have the bus ticket already, my wife not nothing the area, got me going out of k-zoo and not lansing, please help me get home..... willing and able to pay for gas, thank you  [...]",2012-10-16T16:47:44-04:00,emailnotfound,FALSE,lansing,2012-10-22T16:47:44-04:00,k-zoo
ride offered to ny (lansing area),lansing,http://lansing.craigslist.org/rid/3314209721.html,"hello 
i'm driving through michigan to see my best friend , i should arrive around the 8th or 9th of oct. i will then be headed to ny. i'm looking for someone who can split the gas cost and driving. i will be driving a 1998 subaru and i will have my  [...]",2012-10-03T16:19:54-04:00,emailnotfound,TRUE,lansing,2012-10-08T16:19:54-04:00,ny
