title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
ride needed: nola to the bay area,neworleans,http://neworleans.craigslist.org/rid/3417833864.html,"hellooooo craigslist! 
i am looking for a ride to the bay area next week. i need to make it out there by december 1st at the latest, ideally a day or two sooner. i have money for gas. please let me know if you'll be heading that way! thank you :) ",2012-11-18T02:04:04-06:00,emailnotfound,FALSE,neworleans,2012-12-01T02:04:04-06:00,the
philly/nj to nola (s. jersey to nola),neworleans,http://neworleans.craigslist.org/rid/3417586643.html,"trying to leave tuesday morning from s. jersey to go to nola. would prefer to stop one night in tn. e-mail me for details. smoking is okay, stick shift, honda civic. really no room for your possessions unless very small. ",2012-11-17T21:31:53-06:00,emailnotfound,TRUE,neworleans,2012-11-20T21:31:53-06:00,nola
are u headed to morgan city/new iberia/laf/baton rouge fm airport/area (monday @ louis armstrong airport 2 sw la),neworleans,http://neworleans.craigslist.org/rid/3417424317.html,any1 going to new iberia/morgan city/lafayette/baton rouge or the sw la. area that can give me a ride monday after 10:30 from louis armstrong airport or the surrounding area of n.o? i am not asking any1 to transport me that is not goin that way. must [...],2012-11-17T19:38:32-06:00,emailnotfound,TRUE,neworleans,2012-11-19T19:38:32-06:00,morgan
"to portland oregon or kansas city mo (nola to ore, mo)",neworleans,http://neworleans.craigslist.org/rid/3373619344.html,"hello, myself and 2 well trained, non destructive pups kenneled who have been on long ride shares before with zero issues are in serious need to get to either portland or kansas city mo. i've reposted 2 seperate ride share postings now for a month an [...]",2012-11-17T17:48:22-06:00,emailnotfound,TRUE,neworleans,2012-11-19T17:48:22-06:00,portland
looking for ride to philly (nola to philly),neworleans,http://neworleans.craigslist.org/rid/3417042740.html,hey me and my dog are looking to catch a ride home for the holidays. i have gas money so if anyone is heading north i would love to catch a ride. im a skateboarder with a small pup and a few bags if you can help me out at all lemme know!@!,2012-11-17T16:12:35-06:00,emailnotfound,FALSE,neworleans,2012-11-19T16:12:35-06:00,philly
need a ride to ca by thanksgiving (nola),neworleans,http://neworleans.craigslist.org/rid/3407627042.html,"looking for a ride to los angeles or the bay area in time for thanksgiving (nov22) 
split gas, tolls, driving. licensed dl, clean record,can drive stick. 
we are 2 humans, one sweet & super chill 5month puppy & minimal baggage.",2012-11-17T14:48:25-06:00,emailnotfound,FALSE,neworleans,2012-11-19T14:48:25-06:00,ca
rideshare offered philly/nj to nola (nj to nola),neworleans,http://neworleans.craigslist.org/rid/3416558013.html,"hello, 
leaving southern nj outside of philadelphia on nov. 29th in a stick shift car for new orleans. spending one night in tn, location up for discussion. looking for someone to help with driving, gas, company on this long drive. 
please e-mail me. [...]",2012-11-17T12:49:05-06:00,emailnotfound,TRUE,neworleans,2012-11-29T12:49:05-06:00,nola
offered to louisville today/lleva a louisville hoy,neworleans,http://neworleans.craigslist.org/rid/3415609061.html,"we will be driving a small rental car from new orleans to louisville today (saturday) and pushing on thru the night to get there by sunday at noon to turn in the car. 
not much room for bags, room for 1-2 people. 
call me asap: sevenseven3-791-1455 
 [...]",2012-11-17T01:25:33-06:00,emailnotfound,TRUE,neworleans,2012-11-17T01:25:33-06:00,louisville
ride offered nola to tallahassee (nola to tallahassee),neworleans,http://neworleans.craigslist.org/rid/3413097537.html,"hi! 
driving to tallahassee for thanksgiving next wednesday the 21st probably around 5 when i get off of work. i will be returning on monday the 26th, time is flexible. anyone looking for a ride that way? i have never done this before, i would like t [...]",2012-11-15T22:48:10-06:00,emailnotfound,TRUE,neworleans,2012-11-26T22:48:10-06:00,tallahassee
ride to inauguration january 2013 (new orleans to d.c.),neworleans,http://neworleans.craigslist.org/rid/3410033253.html,"looking for bus ride to president obama inauguration in janurary 2013, leaving new orleans to d.c. / return. only need transportation (2 riders) ",2012-11-14T15:54:41-06:00,emailnotfound,TRUE,neworleans,2012-01-20T15:54:41-06:00,inauguration
driving to st. louis nov. 20 (nola-stl),neworleans,http://neworleans.craigslist.org/rid/3409458862.html,"my name is tricia and i'm driving from new orleans to st. louis on november 20. i have a saturn vue manual car. if you can't drive a manual that's ok, but pitching in for gas money would be appreciated. send me an email please! ",2012-11-14T12:18:06-06:00,emailnotfound,FALSE,neworleans,2012-11-20T12:18:06-06:00,st.
driving to austin today. wednesday. (austin tx),neworleans,http://neworleans.craigslist.org/rid/3408557747.html,"going to austin wednesday 11.14. if you want a ride from nola to anywhere in between hit me up. gas money would be appreciated especially if you want to get dropped off somewheere kind of out of the way. room for two, maybe three if you wanna squeeze [...]",2012-11-14T01:22:06-06:00,emailnotfound,TRUE,neworleans,2012-11-14T01:22:06-06:00,austin
looking for a ride to houston in the next couple of days (new orleans),neworleans,http://neworleans.craigslist.org/rid/3407338952.html,hey my partner and i are looking for a ride to houston sometime wednesday through friday. please let me know if you can help out!,2012-11-13T14:01:00-06:00,emailnotfound,FALSE,neworleans,2012-11-14T14:01:00-06:00,houston
need ride to paul mccartney 11/14 (houston),neworleans,http://neworleans.craigslist.org/rid/3406937255.html,i have 2 tickets to paul mccartney live in houston on 11/14 i live in new orleans i need a ride will give you a ticket for trade. jeff 805 236 4456,2012-11-13T11:35:45-06:00,emailnotfound,TRUE,neworleans,2012-11-14T11:35:45-06:00,paul
"looking for ride to friensgiving!!(nov 20-24) (new orleans, la to montrose, co)",neworleans,http://neworleans.craigslist.org/rid/3393829136.html,a friend and i here in nola looking for a ride to colorado or even anywhere along i-25; albuquerque would be a great place to get dropped off. or even san antonio. just trying to make westward progress before the holiday weekend. two lovely sane fres [...],2012-11-12T14:23:23-06:00,emailnotfound,TRUE,neworleans,2012-11-20T14:23:23-06:00,friensgiving
driving to chicago thanksgiving (united states),neworleans,http://neworleans.craigslist.org/rid/3404843635.html,"hey! i'm driving home for thanksgiving. if anyone needs a ride to or through chicago on november 21st and/or coming back to nola from chicago to new orleans sunday the 25th, let me know! i'd be happy have a companion to help with gas money and drivin [...]",2012-11-12T13:49:32-06:00,emailnotfound,FALSE,neworleans,2012-11-21T13:49:32-06:00,chicago
nola to orlando 11/20 or 11/21 (uptown),neworleans,http://neworleans.craigslist.org/rid/3404285826.html,"are you going to florida (orlando is my final destination, but gainesville or jacksonville work too) for thanksgiving? i need a ride and i'll split gas money with you! ",2012-11-12T10:39:43-06:00,emailnotfound,FALSE,neworleans,2012-11-20T10:39:43-06:00,orlando
driving to atlanta on  (wednesday 11/21),neworleans,http://neworleans.craigslist.org/rid/3404068790.html,"hi, 
i am driving to atlanta on wednesday 11/21 (day before thanksgiving). 
taking passengers for gas share. 
thanks and let me know, 
bart",2012-11-12T09:17:55-06:00,emailnotfound,FALSE,neworleans,2012-11-21T09:17:55-06:00,atlanta
can we go to new york? (new orleans / new york ),neworleans,http://neworleans.craigslist.org/rid/3403604287.html,stuck here in new orleans with my two wonderful sleepy dogs. looking to get to new york this week. i'm a chef and i need to get to work. please help. gas money no problem. let's go!,2012-11-12T01:06:45-06:00,emailnotfound,FALSE,neworleans,2012-11-12T01:06:45-06:00,new
portland please.. (new orleans to portland ),neworleans,http://neworleans.craigslist.org/rid/3346643643.html,"hello, myself and my 2 pups, well behaved and trained, are looking for a ride to portland oregon. i have gas money, snacks and good music on the ipod. really really needing a ride, please consider thank you :)",2012-11-11T22:36:48-06:00,emailnotfound,FALSE,neworleans,2012-11-12T22:36:48-06:00,portland
