title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
"western sd to ohio (black hills, sd)",rapidcity,http://rapidcity.craigslist.org/rid/3415264494.html,"heading east from western south dakota to ohio and all points in between. leaving tuesday, november 20th. truck with 8 ft. bed and topper. can pull a trailer. no email. call (605) 673-2428.",2012-11-16T19:22:37-07:00,emailnotfound,TRUE,rapidcity,2012-11-20T19:22:37-07:00,ohio
round trip - rapid to sf (sd),rapidcity,http://rapidcity.craigslist.org/rid/3334616862.html,i make a weekly round trip (each saturday) between sioux falls (starting/ending point) and rapid city transporting freight in my personal vehicle. i usually have extra room and could use a larger vehicle if necessary to transport your [legal] freight [...],2012-11-09T09:18:33-07:00,emailnotfound,TRUE,rapidcity,2012-11-10T09:18:33-07:00,sf
friendly dog seeking ride to ca,rapidcity,http://rapidcity.craigslist.org/rid/3387538339.html,"hello! my boyfriend and i recently moved out west and had to leave our four-legged friend at home. now we have the ability to keep him and he's looking for a ride out - we are willing to help out on gas expenses. if you're coming this way, he's a ver [...]",2012-11-05T01:27:31-07:00,emailnotfound,FALSE,rapidcity,2012-11-09T01:27:31-07:00,ca
im looking for a ride to portland oregon (rapid city),rapidcity,http://rapidcity.craigslist.org/rid/3379936743.html,"i am ready to go. bags are packed, i got half on gas, and great conversation. meet for coffee first and see how we work...... text me 6053902762",2012-11-01T14:16:20-06:00,emailnotfound,FALSE,rapidcity,2012-11-03T14:16:20-06:00,portland
"offering ride to austin, tx ",rapidcity,http://rapidcity.craigslist.org/rid/3371699427.html,"offering ride to austin tomorrow oct 29, 2012 shared gas i will drive your conversation keeps me awake lol call jenny at 718 913 7851",2012-10-28T20:53:14-06:00,emailnotfound,FALSE,rapidcity,2012-10-28T20:53:14-06:00,austin
transport or ride along available (black hills area to north dakota),rapidcity,http://rapidcity.craigslist.org/rid/3359645426.html,"traveling from rapid city, sd area to underwood, nd on tuesday afternoon, october 30. will be going north to dickinson, nd and then east on i-94 through bismarck, mandan. room for someone to ride along or willing to transport anything that will fit i [...]",2012-10-28T17:47:13-06:00,emailnotfound,TRUE,rapidcity,2012-10-30T17:47:13-06:00,north
trailer space from rapid city to texas (rapid city sd),rapidcity,http://rapidcity.craigslist.org/rid/3369184900.html,"hauling furniture to san antonio tx 11/3/12 and coming back to rapid 11/10/12 with empty pickup and trailer 7 by 14. 
can be contacted at 605-381-5447",2012-10-27T14:34:48-06:00,emailnotfound,TRUE,rapidcity,2012-11-03T14:34:48-06:00,texas
ride needed from rapid city airport to spearfish 11/16,rapidcity,http://rapidcity.craigslist.org/rid/3365627059.html,"i am flying into rapid city on friday 11/16 to visit friends in spearfish, but they are working until late afternoon and my flight arrives in the morning. willing to chip in for gas. thanks!",2012-10-25T23:09:12-06:00,emailnotfound,FALSE,rapidcity,2012-11-16T23:09:12-06:00,spearfish
rapid to denver this weekend,rapidcity,http://rapidcity.craigslist.org/rid/3358188680.html,"i am looking for a ride from rapid to denver this friday. i had issues come up with my car and it won't e fixed by friday. i already have tickets to the game in sunday so i need to go! i looked into airline ticket prices and cheapest flight is 550, w [...]",2012-10-22T20:22:05-06:00,emailnotfound,FALSE,rapidcity,2012-10-26T20:22:05-06:00,denver
ride from rapid to sioux falls,rapidcity,http://rapidcity.craigslist.org/rid/3355867032.html,"ride needed by single, mature woman from rapid to sioux falls, one-way. friday, oct. 26 or saturday, oct. 27th. thursday will work, as well. 
will help pay gas.",2012-10-21T22:31:05-06:00,emailnotfound,FALSE,rapidcity,2012-10-26T22:31:05-06:00,sioux
ride to and from east middle school (rapid valley),rapidcity,http://rapidcity.craigslist.org/rid/3283405074.html,"i need somebody that is trustworthy & dependable to give my 13 year old son a ride to and from east middle school on tuesday, wednesday & thursday. i am willing to pay $10.00 a week for gas or more depending on where you live. if anyone can help me o [...]",2012-10-15T21:10:00-06:00,emailnotfound,FALSE,rapidcity,2012-10-16T21:10:00-06:00,and
