title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
"ride available to philadelphia, pa on nov 22nd (cleveland)",cleveland,http://cleveland.craigslist.org/rid/3396599019.html,"hi, 
i'll be travelling to philadelphia, pa on nov22nd from mayfiled heights, oh...let me know if anyone's interested in joining the ride...am going all alone so need a company in journey (preferably ladies) ...i am 29, male...you don't need to worry [...]",2012-11-16T18:12:56-05:00,emailnotfound,FALSE,cleveland,2012-11-22T18:12:56-05:00,philadelphia
"can take- haul- or tow your stuff (to denver, co)",cleveland,http://cleveland.craigslist.org/rid/3413434968.html,"leaving 11/27 and can go either i-70 or i-80...i have a dodge 2011 ram 1500truck... call if int. no emails 
alex 303-669-5073",2012-11-16T07:38:40-05:00,emailnotfound,TRUE,cleveland,2012-11-27T07:38:40-05:00,denver
cleveland to canton  nov 20th afternoon / evening (canton),cleveland,http://cleveland.craigslist.org/rid/3411552213.html,"need a ride from the (west side) to the belden exit in north canton anytime in the afternoon or evening of tuesday november 20th. 
txt 440-three six three-1599",2012-11-15T11:50:46-05:00,emailnotfound,TRUE,cleveland,2012-11-20T11:50:46-05:00,canton
offering rides to area prisons (northern to mid-ohio areas),cleveland,http://cleveland.craigslist.org/rid/3362733993.html,"i have a transportation service and can take up to 3 people to visit friends and relatives in ohio prisons. if interested, email me with your name, phone no., and best times to reach you. i've been transporting almost 20 years and am reliable. no smo [...]",2012-11-14T09:51:22-05:00,emailnotfound,TRUE,cleveland,2012-11-16T09:51:22-05:00,area
ride offered to oregon 11/27 (from cleveland),cleveland,http://cleveland.craigslist.org/rid/3407903815.html,"ride offered from cleveland to portland on or about 11/27. expenses are expected to be shared and possibly driving. also considered would be dropping you off someplace closer than portland, oregon, but along that route. 
write to me to see if we can  [...]",2012-11-13T18:48:38-05:00,emailnotfound,TRUE,cleveland,2012-11-27T18:48:38-05:00,oregon
ride offer: cleveland to chicago 11/26 (cleveland),cleveland,http://cleveland.craigslist.org/rid/3402801762.html,"i'm offering a ride from cleveland to chicago on monday, 11/26, probably leaving early in the morning. my leaving point is lyndhurst, and my end destination is highland park. so, i could pick up or drop off at any point in between. i'm asking for 1/2 [...]",2012-11-11T17:00:23-05:00,emailnotfound,TRUE,cleveland,2012-11-26T17:00:23-05:00,chicago
"ride available to washington, d.c., nov. 11; returning nov. 16 (leaving from avon)",cleveland,http://cleveland.craigslist.org/rid/3395000736.html,"i'll be driving to my job in washington, d.c., sunday, nov. 11 and returning to ne ohio nov. 16. i have room for up to two people each way and i'm willing to take riders one way as well. 
i make the trip every week for my job, getting home on weekend [...]",2012-11-08T09:32:58-05:00,emailnotfound,TRUE,cleveland,2012-11-11T09:32:58-05:00,washington
going to chicago tonite ...wed. early thurs. (traveling i-90 west.......return sat.),cleveland,http://cleveland.craigslist.org/rid/3394291890.html,coming from upstate n.y......going to chicago november 7 th.........return nov. 10th....good driver and person share gas call tom 315-491-6858,2012-11-07T21:08:59-05:00,emailnotfound,TRUE,cleveland,2012-11-07T21:08:59-05:00,chicago
round trip richmond to cleveland-can pickup/deliver stuff 11/11-11/13 (richmond va - cleveland oh - richmond va),cleveland,http://cleveland.craigslist.org/rid/3391626315.html,"i will be making a round trip from richmond va to cleveland ohio, starting from richmond on 11/11 in the early hours. i can do a door-to-door pickup or delivery of stuff that fits in the trunk of my standard 4-door sedan for gas dollar$. passing thru [...]",2012-11-06T18:19:02-05:00,emailnotfound,TRUE,cleveland,2012-11-11T18:19:02-05:00,cleveland-can
ride offered - north canton to san jose on mon 11/5 (north canton),cleveland,http://cleveland.craigslist.org/rid/3388116953.html,"i'm offering a ride from north canton to san jose. 
leaving november 5th. contact me on zimride: http://www.zimride.com/ride/share?ride=517404 ",2012-11-05T11:16:58-05:00,emailnotfound,TRUE,cleveland,2012-11-05T11:16:58-05:00,san
need a ride from cleveland to akron this afternoon (cleveland),cleveland,http://cleveland.craigslist.org/rid/3386127054.html,"hey, i need a ride thus afternoon/evening from cleveland about an hour south to akron. i'm trying to make it to a jethro tull concert by 8. if anyone is headed that way i would be overjoyed. i can share gas money, or sell you my other ticket for $30! [...]",2012-11-04T12:37:34-05:00,emailnotfound,FALSE,cleveland,2012-11-05T12:37:34-05:00,akron
cleveland to nyc ride needed! (cleveland ),cleveland,http://cleveland.craigslist.org/rid/3385861129.html,"hi! 
looking for a ride this afternoon or tonight (sunday nov. 4) to nyc area. manhattan might be tough to get to but i have friends to stay with near newark. happy to pay my share of gas, tolls, etc. 
thanks!",2012-11-04T10:30:19-05:00,emailnotfound,FALSE,cleveland,2012-11-04T10:30:19-05:00,nyc
ohio to nc and points between (asheville),cleveland,http://cleveland.craigslist.org/rid/3339817448.html,"headed down to asheville area nov 3. can haul small to medium items, or room for a passenger or two. share some gas costs and enjoy the company. am willing to drop you off also on points in between. rt is 77 south to wytheviilw va. then 81 west to te [...]",2012-10-31T08:48:35-04:00,emailnotfound,TRUE,cleveland,2012-11-03T08:48:35-04:00,nc
11/1-11/5u.p. michigan to north carolina via pennsylvania and back  (mi - nc and everywhere in between),cleveland,http://cleveland.craigslist.org/rid/3373492602.html,"hey, 
i am going on a long road-trip to go vote and see family in fayetteville, nc this weekend. i will be leaving houghton thursday at around 5pm. i hope to make it to somewhere in pennsylvania by the morning where i will pick up another driver to f [...]",2012-10-29T18:15:28-04:00,emailnotfound,TRUE,cleveland,2012-11-01T18:15:28-04:00,north
10/25 cleveland to tampa or anywhere inbetween (cleveland),cleveland,http://cleveland.craigslist.org/rid/3344511487.html,leavin thursday the 25th to tampa. 4 door mazda 3. good on.gas. chip in a bit would be great. smokers ok. small caged pet ok. 7275429444 if intrested. name is dallas,2012-10-17T00:39:31-04:00,emailnotfound,TRUE,cleveland,2012-10-25T00:39:31-04:00,tampa
cleveland to dc today (ohio city),cleveland,http://cleveland.craigslist.org/rid/3342566198.html,"hello, 
it's pretty simple, if you're headed to dc or anywhere along the way, please reply with your contact info. i'm open to leaving any time today. thanks 
bryce",2012-10-16T10:07:08-04:00,emailnotfound,TRUE,cleveland,2012-10-16T10:07:08-04:00,dc
need ride to n/w pa christmas (airport),cleveland,http://cleveland.craigslist.org/rid/3339938660.html,"four adults coming into cleveland airport on the 22nd of december; going to warren, pa for the holidays. returning to cleveland airport on the 29th. we will need a larger vehicle as we will have luggage and presents, etc. we are all adults, me my wif [...]",2012-10-15T08:45:22-04:00,emailnotfound,TRUE,cleveland,2012-10-22T08:45:22-04:00,n/w
offered: 10/18 to wv/ va (cleveland - virginia),cleveland,http://cleveland.craigslist.org/rid/3337567478.html,"hello! i live outside cleveland in the oberlin/elyria area. i am driving on thursday (oct. 18th) afternoon down i-77 south and i-64 e, heading for virginia. if you would like a ride in that direction/to anywhere on the way, i have room in my car for  [...]",2012-10-13T23:38:57-04:00,emailnotfound,TRUE,cleveland,2012-10-18T23:38:57-04:00,wv/
