title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
oregon to tacoma washington (roseburg),oregoncoast,http://oregoncoast.craigslist.org/rid/3415914443.html,"willing to pay for fuel for a lift to tacoma washington exit 127 off of i 5 would like to leave this weekend. saturday late afternoon or sunday early. 
425-443-0778",2012-11-17T06:15:30-08:00,emailnotfound,TRUE,oregoncoast,2012-11-17T06:15:30-08:00,tacoma
bandon/port orford/gold beach/brookings ride offer 11/20 (coquille to brookings south 101),oregoncoast,http://oregoncoast.craigslist.org/rid/3414972744.html,"i have room for a rider who can help with gas, $10 port orford, $15 gold beach/brookings. if interested give me a call, no pets 541-672-3345",2012-11-16T15:43:51-08:00,emailnotfound,TRUE,oregoncoast,2012-11-20T15:43:51-08:00,brookings
"ride offered, newport to medford, 11/22 (i-5 s)",oregoncoast,http://oregoncoast.craigslist.org/rid/3410799023.html,"i'm renting a car and driving from newport, via corvallis, down i-5 to the medford area on thanksgiving day. i'm looking for one or two good people to share gas and make the drive a little more interesting. i'm planning on leaving newport around 9 or [...]",2012-11-14T20:55:27-08:00,emailnotfound,TRUE,oregoncoast,2012-11-22T20:55:27-08:00,medford
ride needed to santa cruz/bay area 11/23 (coos bay),oregoncoast,http://oregoncoast.craigslist.org/rid/3404959348.html,"hi. my name is chris. i am looking for a ride to santa cruz ca or somewhere in the bay area on friday, the day after thanksgiving. i will chip in for gas. i am calm cool and collected. thanks ",2012-11-12T12:30:50-08:00,emailnotfound,FALSE,oregoncoast,2012-11-23T12:30:50-08:00,santa
i need a ride to eugene! (coos bay),oregoncoast,http://oregoncoast.craigslist.org/rid/3394645012.html,"hey my name is danny. i'm moving back home to alaska, flying home from eugene tuesday morning at 6am. i'm looking for somebody to give me and my three bags a ride. i'd take any ride arriving before the flight weather it be monday morning or early tue [...]",2012-11-11T21:24:49-08:00,emailnotfound,FALSE,oregoncoast,2012-11-12T21:24:49-08:00,eugene
looking for ride to eugene from coast,oregoncoast,http://oregoncoast.craigslist.org/rid/3399361165.html,"hi, i am 28y/o male, well mannered, looking for a ride to eugene from gold beach. i can meet someone as far as coos bay. anybody who is going there on saturday, late morning to early afternoon, let me know. i will pay my part in gas. 
email me if you [...]",2012-11-09T23:02:58-08:00,emailnotfound,FALSE,oregoncoast,2012-11-10T23:02:58-08:00,eugene
"ride to portland (astoria, or)",oregoncoast,http://oregoncoast.craigslist.org/rid/3394545773.html,"hi, 
i'm looking for a ride to portland tomorrow on nov. 8th. i need to be in pdx (somewhere close to downtown) by the early evening. hit me up! i can give you $20 towards fuel. 
thanks! ",2012-11-07T21:11:05-08:00,emailnotfound,TRUE,oregoncoast,2012-11-07T21:11:05-08:00,portland
help ride needed salem to lincoln city this morn (greyhound bus station),oregoncoast,http://oregoncoast.craigslist.org/rid/3387572495.html,my friend's bus delayed and is arriving in salem this morning at 7:30 am. i can't be there and he's had long enough few days-- anyone coming to coast from salem early am???? i tip you well plus gas 323-546-94five3,2012-11-05T01:34:17-08:00,emailnotfound,FALSE,oregoncoast,2012-11-09T01:34:17-08:00,lincoln
coos bay to eugene emergency (coos bay),oregoncoast,http://oregoncoast.craigslist.org/rid/3385118606.html,in desperate need of a ride to eugene tonight or tomorrow before 9 am the person that was supposed to take me ditched me in the middle of north bend today i have stuff to grab in lakeside and a place to go once i get to eugene i lost my id so i cant  [...],2012-11-03T18:49:24-07:00,emailnotfound,TRUE,oregoncoast,2012-11-03T18:49:24-07:00,eugene
roseburg to tacoma washington  (exit 127 i5),oregoncoast,http://oregoncoast.craigslist.org/rid/3383556153.html,"need a drop off to pick up my car in tacoma washington next weekend. leave saturday or sunday . will fill up your tank. just me with no baggage. can even drive if needed. 
thank you",2012-11-03T06:42:36-07:00,emailnotfound,TRUE,oregoncoast,2012-11-03T06:42:36-07:00,tacoma
ride offered (bandon to seattle),oregoncoast,http://oregoncoast.craigslist.org/rid/3376150737.html,"we are leaving in our little honda on thursday morning. there is space for one (comfortably) or two (snuggly). 
we will probably be listening to the audio book ender's game and stopping in eugene for lunch at govinda's. 
we would be happy to share ga [...]",2012-10-30T18:37:02-07:00,emailnotfound,TRUE,oregoncoast,2012-10-32T18:37:02-07:00,seattle
depoe bay lincoln city to portland every tuesday am,oregoncoast,http://oregoncoast.craigslist.org/rid/3368290186.html,"i make a trip to portland every tuesday early!. no pets, no smoking, no rap. everything else is probably ok. please be clean in and out. 
room for 1 or 2 available.",2012-10-27T07:12:12-07:00,emailnotfound,TRUE,oregoncoast,2012-10-30T07:12:12-07:00,portland
ride needed to eugene from newport  (newport to eugene),oregoncoast,http://oregoncoast.craigslist.org/rid/3367494607.html,i need a ride from newport oregon to eugene oregon im 21 female i have no money and no tradeables i just need to get to eugene to be with someone i really love anytime from today to november first please help me text me if you can five4one nine2one i [...],2012-10-26T17:21:19-07:00,emailnotfound,FALSE,oregoncoast,2012-10-26T17:21:19-07:00,eugene
coos bay to eugene (coos),oregoncoast,http://oregoncoast.craigslist.org/rid/3363520795.html,i need a ride from coos bay to eugene asap will trade anything. 20 female,2012-10-25T04:34:16-07:00,emailnotfound,TRUE,oregoncoast,2012-10-25T04:34:16-07:00,eugene
 need a ride to coquille,oregoncoast,http://oregoncoast.craigslist.org/rid/3362788644.html,three girls trying to get to coquille from waldport we have gas money please email back thanks :ps please no pervs thanks :) ,2012-10-24T16:36:52-07:00,emailnotfound,FALSE,oregoncoast,2012-10-29T16:36:52-07:00,coquille
seal rock to newport to albany to portland va medical center and back (seal rock/portland),oregoncoast,http://oregoncoast.craigslist.org/rid/3360824372.html,"disabled veteran going to scheduled appointment at the portland va medical center in portland wednesday 24 oct 2012. 
am leaving seal rock at 6:30am, going through newport and albany to portland va medical center. have to be at the medical center by  [...]",2012-10-23T21:16:39-07:00,emailnotfound,TRUE,oregoncoast,2012-10-20T21:16:39-07:00,newport
need ride florence to eugene (florence ),oregoncoast,http://oregoncoast.craigslist.org/rid/3355905086.html,looking for a ride on friday 10-26-12. flexible with the time. going from florence to downtown eugene. please email me if interested. will help with fuel cost and perhaps buy lunch ?!,2012-10-21T22:10:20-07:00,emailnotfound,TRUE,oregoncoast,2012-10-26T22:10:20-07:00,eugene
to klamath falls and back! (reedsport/coos bay),oregoncoast,http://oregoncoast.craigslist.org/rid/3353814344.html,"just wondering if anyone was headed down to klamath falls soon from around my area. 
i crashed my car in february and am trying to save for another. i can pay gas money!! 
i want to visit my friend at oit.",2012-10-20T21:36:34-07:00,emailnotfound,FALSE,oregoncoast,2012-10-22T21:36:34-07:00,klamath
offered brookings/c-city to grants pass/medford (brookings to medford),oregoncoast,http://oregoncoast.craigslist.org/rid/3349652721.html,"ride offered late friday afternoon (10/19) from brookings or crescent city to grants pass/medford or points in between. 
i am traveling in a small two seat car so room for only one passenger and one bag from the trunk and one in the lap ok! 
compensa [...]",2012-10-19T06:32:07-07:00,emailnotfound,TRUE,oregoncoast,2012-10-19T06:32:07-07:00,grants
group going to humboldt from port orford,oregoncoast,http://oregoncoast.craigslist.org/rid/3341915231.html,"me and my fiancee are backpacking with our puppy pekoe to a rainbow family gathering in humboldt for halloween. we have been on foot and stopped to get out of the rain at a friends house in port orford, we could end up here for a few more days. anyon [...]",2012-10-15T19:53:26-07:00,emailnotfound,FALSE,oregoncoast,2012-10-19T19:53:26-07:00,humboldt
bandon to roseburg and back (va hospitle),oregoncoast,http://oregoncoast.craigslist.org/rid/3332357631.html,"i am going to roseburg va tuesday 16 oct by noon and back, thursday 18 oct bt 9:00am, tuesday 23 oct by noon, thursday 25 oct by 9:00 am and a few more thursdays. rider can pay driver $20.00 for gas each time. email if you are going to va on those da [...]",2012-10-11T13:55:41-07:00,emailnotfound,TRUE,oregoncoast,2012-10-16T13:55:41-07:00,roseburg
need someone to bring a truckload of furniture (from bend to north bend),oregoncoast,http://oregoncoast.craigslist.org/rid/3319188370.html,"great money for someone returning to oregon coast with an empty truck! 
i need to empty my storage locker in bend. 
most of it will fit in the back of a pickup (for this particular trip - if this goes well, there will be a second trip next month.) 
i [...]",2012-10-05T15:46:15-07:00,emailnotfound,TRUE,oregoncoast,2012-10-08T15:46:15-07:00,bring
need ride from coos bay to portland (coos bay),oregoncoast,http://oregoncoast.craigslist.org/rid/3304907865.html,need a ride to portland asap. email or call 541 266 8902.. have gas $ and conversation.,2012-10-05T10:35:25-07:00,emailnotfound,TRUE,oregoncoast,2012-10-05T10:35:25-07:00,portland
tillamook to sisters (tillamook),oregoncoast,http://oregoncoast.craigslist.org/rid/3317562681.html,"i am in need of a ride on november 1st or a day or two later to sisters, oregon. just a nice normal sane girl and would have some money to pitch in for gas. let me know. thanks.",2012-10-05T00:05:25-07:00,emailnotfound,FALSE,oregoncoast,2012-11-01T00:05:25-07:00,sisters
coos bay to roseburg and back to coos bay on friday 9/21 ,oregoncoast,http://oregoncoast.craigslist.org/rid/3283867573.html,i need a ride from coos bay to roseburg on september 21st. i must be at the roseburg city hall by 10 a.m. i do not have money for gas but can trade tattoos or piercings. or can make arrangements to pay for gas after we return to coos bay. if you can  [...],2012-09-19T23:47:19-07:00,emailnotfound,FALSE,oregoncoast,2012-09-21T23:47:19-07:00,roseburg
furthur  looking for another to share expenses (newport),oregoncoast,http://oregoncoast.craigslist.org/rid/3282543792.html,"going to the furthur shows in troutdale on the 27th,28th,29th. looking to carpool and share motel room expences. 
anyone? 
anyone?",2012-09-19T11:10:06-07:00,emailnotfound,TRUE,oregoncoast,2012-09-27T11:10:06-07:00,share
