title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
ride toledo to ann arbor sun or mon (ann arbor),annarbor,http://annarbor.craigslist.org/rid/3398822208.html,"will pay for a ride from toledo to ann arbor amtrak either sunday evening or monday. if you can do this, let me know and how much you'd charge. 
thanks much. ",2012-11-09T19:14:30-05:00,emailnotfound,FALSE,annarbor,2012-11-12T19:14:30-05:00,ann
need ride to gladwin area 11-17 (ann arbor),annarbor,http://annarbor.craigslist.org/rid/3397322874.html,looking for a ride to gladwin area on saturday morning nov. 17.,2012-11-09T09:03:39-05:00,emailnotfound,TRUE,annarbor,2012-11-17T09:03:39-05:00,gladwin
ride needed to livonia before 1pm thurs 11/8 (ann arbor-uofm),annarbor,http://annarbor.craigslist.org/rid/3394349843.html,i got into a car accident and have to get my boyfriend to a doctor's appointment by 1 pm tomorrow. it is right next to laurel park place in livonia. exit 170 on 275. the first exit after m-14. if you are available between 12-12:30 then let me know. w [...],2012-11-07T21:44:34-05:00,emailnotfound,FALSE,annarbor,2012-11-08T21:44:34-05:00,livonia
ride offered - ann arbor to franklin on wed 11/21 (ann arbor),annarbor,http://annarbor.craigslist.org/rid/3393855198.html,"i'm offering a ride from ann arbor to franklin. 
leaving november 21st returning november 23rd. we can easily drive through toledo ohio then to fort wayne and then south to indianapolis or drive west on 94 depending on where you want to go. contact m [...]",2012-11-07T17:30:25-05:00,emailnotfound,TRUE,annarbor,2012-11-21T17:30:25-05:00,franklin
ride needed - detroit to chicago on sun 11/25 (detroit),annarbor,http://annarbor.craigslist.org/rid/3388170018.html,"i'm looking for a ride from detroit to chicago. 
leaving november 25th. looking to get to chicago some time after thanksgiving. flexible on dates and times. willing to drive. happy to talk or be quiet the whole way depending on your preference. conta [...]",2012-11-05T11:36:05-05:00,emailnotfound,FALSE,annarbor,2012-11-25T11:36:05-05:00,chicago
"ride offered a2 to virginia, nov. 25? (ann arbor area)",annarbor,http://annarbor.craigslist.org/rid/3386049379.html,"hi. i'm driving my buick to virginia beach on or about saturday, nov. 25. i may have room for 1 rider with a small bag. we'd be leaving about 7 or 7:30 a.m., since i need to reach vb by mid-evening. i could drop you anywhere along the way within reas [...]",2012-11-04T12:02:07-05:00,emailnotfound,TRUE,annarbor,2012-11-25T12:02:07-05:00,virginia
driving to nyc area (ann arbor),annarbor,http://annarbor.craigslist.org/rid/3385453903.html,"hello all, 
i am offering a ride to nyc area (i am from newark, nj) on wednesday, november 21st, and will be returning to ann arbor on sunday november 25th. if you are interested, please let me know and we can work out arrangements! 
~amanda",2012-11-04T02:31:14-05:00,emailnotfound,FALSE,annarbor,2012-11-21T02:31:14-05:00,nyc
ride offered - detroit to new york on wed 11/21 (detroit),annarbor,http://annarbor.craigslist.org/rid/3382017811.html,"i'm offering a ride from detroit to new york. 
leaving november 21st returning november 25th. flexible on the timings. contact me on zimride: http://www.zimride.com/ride/share?ride=514753 ",2012-11-02T14:43:07-04:00,emailnotfound,TRUE,annarbor,2012-11-21T14:43:07-04:00,new
ann arbor to brooklym ny (crown heights),annarbor,http://annarbor.craigslist.org/rid/3380041898.html,"im driving from ann arbor mi to brooklyn ny on the 24th 25th or 26th. wanna join and help pay for gas? 
no clothes covered in hair, smokers, perfume/cologne or folks who dont shower. ",2012-11-01T17:00:16-04:00,emailnotfound,TRUE,annarbor,2012-11-24T17:00:16-04:00,brooklym
ride to roky (ferndale),annarbor,http://annarbor.craigslist.org/rid/3379251650.html,anyony looking for a ride to roky on friday at the magic bag? i am headed there with some flexibility re departure time.,2012-11-01T11:52:02-04:00,emailnotfound,TRUE,annarbor,2012-11-02T11:52:02-04:00,roky
rideshare from ann arbor to chicago. (ann arbor to chicago),annarbor,http://annarbor.craigslist.org/rid/3376627625.html,"hello! 
i am a sotware professional heading to bloomington, il. i will be leaving on friday november 9th and would like to offer a ride either to or from chicago area. i'am leaving on friday november 2nd ( time is flexible after 3pm) and will return  [...]",2012-10-31T06:59:23-04:00,emailnotfound,TRUE,annarbor,2012-11-09T06:59:23-04:00,chicago.
lansing to ann arbor,annarbor,http://annarbor.craigslist.org/rid/3375837638.html,nov 1 leaving lansing about 4pm. ,2012-10-30T18:52:23-04:00,emailnotfound,TRUE,annarbor,2012-11-01T18:52:23-04:00,ann
ride to u of m mornings (livingston co),annarbor,http://annarbor.craigslist.org/rid/3372978444.html,"i am looking for a u of m employee that works at the hospital that i can catch a ride with monday thru friday. i live in the pinckney area. i will contribute for gas in 
exchange for the ride. please let me know a.s.a.p. ",2012-10-29T14:42:58-04:00,emailnotfound,FALSE,annarbor,2012-10-29T14:42:58-04:00,u
"ride needed 11/4 or 5 - ann arbor to west mi (ann arbor to grand rapids or holland, mi)",annarbor,http://annarbor.craigslist.org/rid/3369888266.html,"are you going to holland or grand rapids on sunday 11/4 in the evening, or anytime on monday 11/5? if so, please email me, or call or text me at 660.216.6706. 
thanks! 
-mandy",2012-10-28T00:11:23-04:00,emailnotfound,FALSE,annarbor,2012-11-04T00:11:23-04:00,west
ride offered - ann arbor to chicago on fri 11/2 (ann arbor),annarbor,http://annarbor.craigslist.org/rid/3367430519.html,"i'm offering a ride from ann arbor to chicago. 
leaving november 2nd returning november 4th. contact me on zimride: http://www.zimride.com/ride/share?ride=508329 ",2012-10-26T19:45:35-04:00,emailnotfound,TRUE,annarbor,2012-11-02T19:45:35-04:00,chicago
ride wanted to and from west side of mi this weekend (26-28) (ann arbor - kalamazoo),annarbor,http://annarbor.craigslist.org/rid/3362401150.html,"i am looking for a ride on friday (10/26) to or near south haven, mi. kalamazoo, st. joe, holland, and surrounding areas would be fine as well. or if you are passing through to chicago. 
i am also looking for a return ride on sunday, (10/28). again,  [...]",2012-10-24T16:43:48-04:00,emailnotfound,FALSE,annarbor,2012-10-26T16:43:48-04:00,and
ride needed 10/26 round trip (ann arbor to columbus oh),annarbor,http://annarbor.craigslist.org/rid/3356323006.html,"ride needed from ann arbor mi on friday, 10/26/12 to columbus oh and back to ann arbor on sunday, 10/28/12. i will cover all gas (unless you drive a hummer). i cannot help with driving but i am very good company and i will add one dozen delicious hom [...]",2012-10-22T09:45:10-04:00,emailnotfound,FALSE,annarbor,2012-10-26T09:45:10-04:00,columbus
driver needed from ann arbor to jacksonville fl mid-dec (ann arbor),annarbor,http://annarbor.craigslist.org/rid/3353529149.html,"snow birds going south for the winter...but we want to fly, not drive. we need someone to drive our mini-van from ann arbor to jacksonville fl area (ponte vedra beach). around december 16th (flexible). we will reimburse for gas + $100. call 770-451-2 [...]",2012-10-20T20:50:22-04:00,emailnotfound,TRUE,annarbor,2012-12-16T20:50:22-04:00,jacksonville
ride offered - brighton to sacramento on mon 10/22 (brighton),annarbor,http://annarbor.craigslist.org/rid/3345724798.html,"i'm offering a ride from brighton to sacramento. 
leaving october 22nd returning november 18th. 
if you are interested you can text me at 616-277-9713 i would have you call but i need to reup my minutes but i have free text. only serious people conta [...]",2012-10-17T14:46:19-04:00,emailnotfound,TRUE,annarbor,2012-10-22T14:46:19-04:00,sacramento
ride offered - ann arbor to reno on tue 10/31 (ann arbor),annarbor,http://annarbor.craigslist.org/rid/3344170449.html,"i'm offering a ride from ann arbor to reno. 
leaving october 31th. hello!this ride stops at: 
chicago, il
omaha, nb
denver, co
salt lake city, ut
reno, nv
eureka, calet me know if you are interested in going all/part of the way, and if you can share  [...]",2012-10-16T20:43:03-04:00,emailnotfound,TRUE,annarbor,2012-10-31T20:43:03-04:00,reno
need lift from grosse pointe to ann arbor (grosse pointe),annarbor,http://annarbor.craigslist.org/rid/3342379512.html,"starting october 24, i am in need of a lift from grosse pointe (7 & mack), to ann arbor/domino farms area. could go on for 6 months, and happy to help with gas and good conversation. also, we could split with my car if the locations are fairly close. [...]",2012-10-16T08:18:06-04:00,emailnotfound,FALSE,annarbor,2012-10-24T08:18:06-04:00,ann
ann arbor to north nj/nyc area thanksgiving (ann arbor to north nj/nyc),annarbor,http://annarbor.craigslist.org/rid/3340113008.html,i am a graduate student at u of m and will be driving home to north nj for the thanksgiving break and have room in my car for a few more. i will be leaving from aa on wednesday morning and coming back sunday. (it's about a 9 hour drive from my home;  [...],2012-10-15T10:20:21-04:00,emailnotfound,TRUE,annarbor,2012-10-17T10:20:21-04:00,north
ride offered - ann arbor to flint on sun 10/14 (ann arbor),annarbor,http://annarbor.craigslist.org/rid/3337106114.html,"i'm offering a ride from ann arbor to flint. 
leaving october 14th returning october 14th. contact me on zimride: http://www.zimride.com/ride/share?ride=494489 
or at 734-834-3389 ",2012-10-13T18:29:11-04:00,emailnotfound,TRUE,annarbor,2012-10-14T18:29:11-04:00,flint
"from a2 to ny, 10/13 (ann arbor to ny)",annarbor,http://annarbor.craigslist.org/rid/3328224196.html,"planning to drive to ny this coming weekend either nyc area or albany, pretty flexible, but ultimately ending upstate. anyone need or want to get there for gas/toll share?",2012-10-09T20:18:43-04:00,emailnotfound,TRUE,annarbor,2012-10-13T20:18:43-04:00,ny
ride offered - ann arbor to albany on sat 10/13 (ann arbor),annarbor,http://annarbor.craigslist.org/rid/3328188426.html,"i'm offering a ride from ann arbor to albany. 
leaving october 13th. contact me on zimride: http://www.zimride.com/ride/share?ride=490489 ",2012-10-09T20:00:17-04:00,emailnotfound,TRUE,annarbor,2012-10-13T20:00:17-04:00,albany
ride offered to magic stick 10/10 (aa/ypsi),annarbor,http://annarbor.craigslist.org/rid/3327248698.html,"i'm going to the propagandhi show ft comeback kid and shudders, leaving from the ann arbor area. if you need a ride there or just want to share let me know. flexible on payment since i am going anyway, just looking to defray the costs.",2012-10-09T13:40:07-04:00,emailnotfound,TRUE,annarbor,2012-10-10T13:40:07-04:00,magic
ride offered - ann arbor to grand rapids on fri 10/19 (ann arbor),annarbor,http://annarbor.craigslist.org/rid/3323152451.html,"i'm offering a ride from ann arbor to grand rapids. 
leaving october 19th returning october 21st. leave/return times are negotiable as follows:leave: i can leave for grand rapids as early as friday morning and possibly as late as 6:00pm on friday to  [...]",2012-10-07T17:29:15-04:00,emailnotfound,TRUE,annarbor,2012-10-19T17:29:15-04:00,grand
"going to east lansing tonight friday, oct. 5th / looking for a ride (ann arbor to east lansing)",annarbor,http://annarbor.craigslist.org/rid/3318852682.html,"hey. i'm a 22 year old guy and i am going to east lansing tonight and coming back tomorrow late morning. i can give you ride in exchange for gas money. i can pick you up anywhere in brighton or the u of m campus, and drop you off anywhere easy in eas [...]",2012-10-05T16:21:47-04:00,emailnotfound,TRUE,annarbor,2012-10-05T16:21:47-04:00,east
