title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
looking for a ride from pitt to new jersey for thanksgiving! (highland park),pittsburgh,http://pittsburgh.craigslist.org/rid/3417258238.html,"i am looking for someone who can give me a ride to new jersey for thanksgiving. i need to get to the new brunswick area near rutgers. i would like to leave sometime in the afternoon or evening on the wednesday, the 21st. i am willing to help pay for  [...]",2012-11-17T19:01:36-05:00,emailnotfound,FALSE,pittsburgh,2012-11-21T19:01:36-05:00,new
i need 2 seats from dayton to pittsburgh  (dayton to pittsburgh ),pittsburgh,http://pittsburgh.craigslist.org/rid/3417239065.html,"my fiance and i need a ride back to pittsburgh from dayton on monday 11/26!! we will pay our share of gas and tolls and snacks!!! 
text only to 412 638 5832 ",2012-11-17T18:51:18-05:00,emailnotfound,FALSE,pittsburgh,2012-11-26T18:51:18-05:00,pittsburgh
gas money to florida (east coast),pittsburgh,http://pittsburgh.craigslist.org/rid/3416179498.html,"i would like to leave the day before thanksgiving or a few days after, or on t-day..will pay for all gas and 1 meal,will help with driving ,little luggage,going to southern alabama or panama city fl...703-four 9 one 289 six",2012-11-17T11:23:04-05:00,emailnotfound,FALSE,pittsburgh,2012-11-19T11:23:04-05:00,florida
offering a ride to nyc or hartford today (downtown),pittsburgh,http://pittsburgh.craigslist.org/rid/3415885707.html,just asking for some gas money. leaving around 2 p.m. call 972-898-8334.,2012-11-17T08:57:30-05:00,emailnotfound,TRUE,pittsburgh,2012-11-17T08:57:30-05:00,nyc
i need a ride: pittsburgh to penn state after thanksgiving (state college pa),pittsburgh,http://pittsburgh.craigslist.org/rid/3415755121.html,"friday or early saturday morning to make the wisconsin game. i'll share driving, stimulating conversation and pay for the gas. sam",2012-11-17T07:00:22-05:00,emailnotfound,TRUE,pittsburgh,2012-11-23T07:00:22-05:00,penn
ride offer pittsburgh to detroit (pittsburgh),pittsburgh,http://pittsburgh.craigslist.org/rid/3415379787.html,"i have room for 2 other people driving from pittsburgh to detroit on november 23. probably leaving in the afternoon, flexible about leave time. pitch in for gas- (will take $ and/or vegan snacks, zines, a good mix tape), currently splitting with 2 of [...]",2012-11-16T22:41:47-05:00,emailnotfound,TRUE,pittsburgh,2012-11-23T22:41:47-05:00,detroit
driving from pittsburgh to nj/nyc 11/20 (tues eve),pittsburgh,http://pittsburgh.craigslist.org/rid/3415261207.html,"grad student driving home for the holidays on tuesday evening (before 7pm, hope to get into nj around midnight). would love to have passengers to pitch in for gas. i'm taking 76 to 78, so i can drop you off along the way in new jersey if you need or  [...]",2012-11-16T21:20:35-05:00,emailnotfound,TRUE,pittsburgh,2012-11-20T21:20:35-05:00,nj/nyc
offering ride to chicago or points in between (hazelwood),pittsburgh,http://pittsburgh.craigslist.org/rid/3414896808.html,leaving tuesday morning. just asking for some gas money. call 972-898-8334.,2012-11-16T18:07:19-05:00,emailnotfound,TRUE,pittsburgh,2012-11-19T18:07:19-05:00,chicago
need a ride to philly on wednesday! (pittsburgh),pittsburgh,http://pittsburgh.craigslist.org/rid/3414480306.html,i am looking for a ride to the philly area on the wednesday before thanksgiving. i am off on wednesday so can leave whenever you can. i am more than happy to chip in for gas and tolls. i like a lot of different types of music and can hold a conversat [...],2012-11-16T15:15:00-05:00,emailnotfound,TRUE,pittsburgh,2012-11-21T15:15:00-05:00,philly
pittsburgh to harrisburg (stranded downtown),pittsburgh,http://pittsburgh.craigslist.org/rid/3414221698.html,"i am in harrisburg, and two of my friends are stuck in pittsburgh. they are musicians, trying to get here to play a show tonight at 8pm. looking for any ride in this direction leaving before 4pm. gas covered, and they're very nice, honest people! cal [...]",2012-11-16T13:38:04-05:00,emailnotfound,FALSE,pittsburgh,2012-11-16T13:38:04-05:00,harrisburg
