title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
1 seat available to colorado leaving (monday early),austin,http://austin.craigslist.org/rid/3417562390.html,"can drop you off along the way. 
please send picture and intentions, one one seat available. 
let me know soon as it is only one day away.",2012-11-17T21:13:18-06:00,emailnotfound,TRUE,austin,2012-11-19T21:13:18-06:00,colorado
from austin to new orleans (austin),austin,http://austin.craigslist.org/rid/3417431321.html,"rider wanted to assist in driving and gas ($50) to new orleans. leaving wednesday nov 21 at 11am 
contact five hundred and four 621-5910",2012-11-17T19:42:58-06:00,emailnotfound,TRUE,austin,2012-11-21T19:42:58-06:00,new
ride offered to chicago (north suburb),austin,http://austin.craigslist.org/rid/3416696950.html,"driving my '99 bmw z3 to chicago for thanksgiving. room for one passenger, no luggage (small back pack ok). you must be hygienic, friendly, trustworthy. departure is flexible, any time between sunday and tuesday morning. ride is $100. we can either d [...]",2012-11-17T13:43:37-06:00,emailnotfound,TRUE,austin,2012-11-20T13:43:37-06:00,chicago
ride to houston offered-sunday (austin-houston),austin,http://austin.craigslist.org/rid/3416160487.html,"ride offered to houston anytime sunday. very flexible....artists, musicians, activists welcome. everyone else that is nice welcome as well... 
van has tons of room if you have ""some"", but not tons of stuff to take with...25 bucks and i can pick u up  [...]",2012-11-17T10:15:24-06:00,emailnotfound,TRUE,austin,2012-11-18T10:15:24-06:00,houston
*****megabus ticket for thanksgiving week austin to san antonio (austin),austin,http://austin.craigslist.org/rid/3403519277.html,"one way tickets on megabus website currently going for $21 each that week 
depart austin, tx: november 20, 2012 12:00 pm 
arrive san antonio, tx: november 20, 2012 1:40 pm",2012-11-16T23:16:54-06:00,emailnotfound,TRUE,austin,2012-11-20T23:16:54-06:00,san
"offered: austin to houston, sunday (west campus to galleria)",austin,http://austin.craigslist.org/rid/3415385137.html,"recent graduate of texas a&m university. leaving west campus sunday around 4pm. willing to drop somewhere close-by galleria 
$30/person. 
leaving early morning. 
i have a nice suv so should be a comfortable ride. 
call or text me at 281-691-4281 
ple [...]",2012-11-16T21:45:43-06:00,emailnotfound,TRUE,austin,2012-11-18T21:45:43-06:00,houston
ride needed - austin to college station on wed 11/21 (austin),austin,http://austin.craigslist.org/rid/3414721489.html,"i'm looking for a ride from austin to college station. 
leaving november 21st returning november 25th. contact me on zimride: http://www.zimride.com/ride/share?ride=536580 ",2012-11-16T15:50:56-06:00,emailnotfound,TRUE,austin,2012-11-21T15:50:56-06:00,college
offering ride to dallas wed nov 21 am (north austin - north dallas),austin,http://austin.craigslist.org/rid/3414558497.html,"do you need a ride to dallas for thanksgiving? 
me and my wife are leaving wednesday morning, nov 21, at 8am. 
asking $15 to pitch in for gas. 
please: 
no smoke 
no pets 
you can text me at 512.704.three two seven five",2012-11-16T14:45:10-06:00,emailnotfound,TRUE,austin,2012-11-21T14:45:10-06:00,dallas
free ride (austin to dallas),austin,http://austin.craigslist.org/rid/3414209154.html,leaving austin the 18th after 5pm for dallas. you must b a non smoker.,2012-11-16T12:33:27-06:00,emailnotfound,TRUE,austin,2012-11-18T12:33:27-06:00,dallas
heading to colorado springs... want to come (aus-cos),austin,http://austin.craigslist.org/rid/3413526400.html,"heading out monday early, spending one night (rest and relaxation lol) then continuing on. 
can drop you off anywhere along the way. 
let me know what you have in mind... 
tom",2012-11-16T07:50:59-06:00,emailnotfound,TRUE,austin,2012-11-19T07:50:59-06:00,colorado
driving to dallas/denton today at noon (riverside),austin,http://austin.craigslist.org/rid/3413432596.html,"hello! 
i am leaving going to denton and leaving austin around noon friday the 16th around noon. need $40 for gas and you can ride back with me if you want. (sunday night). my cat will also be in the car just so ya know. i can drop you off anywhere o [...]",2012-11-16T06:36:20-06:00,emailnotfound,TRUE,austin,2012-11-16T06:36:20-06:00,dallas/denton
ride from austin to new orleans (austin),austin,http://austin.craigslist.org/rid/3413059421.html,"rider wanted to share gas expense and driving. 
leaving thanksgiving day 11/22 at 11am",2012-11-15T22:18:44-06:00,emailnotfound,FALSE,austin,2012-11-22T22:18:44-06:00,new
need car delivered from austin to st. louis (austin),austin,http://austin.craigslist.org/rid/3412996923.html,do you need to go to st. louis one way? i need someone to drive an older car from austin to st. louis. there'll be a gps monitor hidden in the car to prevent theft. reply to this posting if you're interested. i'm looking for sometime before the end o [...],2012-11-15T21:35:10-06:00,emailnotfound,TRUE,austin,2012-11-19T21:35:10-06:00,st.
austin to new orleans - 11/21 (austin),austin,http://austin.craigslist.org/rid/3412995487.html,"i'm driving from austin to new orleans on wednesday 11/21 and returning sunday 11/25. i plan to be on the road between 12:00 pm and 1:00 pm 11/21. i'm offering a ride for good company and gas money. my car gets about 25.5 mpg on average. 
i'm willing [...]",2012-11-15T21:34:11-06:00,emailnotfound,TRUE,austin,2012-11-21T21:34:11-06:00,new
austin to nashville (austin),austin,http://austin.craigslist.org/rid/3412725764.html,"hey all, driving from austin to lafayette, la then on to nashville monday, nov. 19th. leaving from san antonio but will likely be going through austin. leaving early, doing the whole drive in a day. ride is a chevy express 3500/15 passenger van. got  [...]",2012-11-15T18:56:58-06:00,emailnotfound,TRUE,austin,2012-00-15T18:56:58-06:00,nashville
ride needed: austin to new orleans this weekend (austin),austin,http://austin.craigslist.org/rid/3412712305.html,"hi- i'm looking at getting to new orleans from austin. i don't mind leaving saturday or sunday. if you're heading that way shoot me a message please. clean, 28 year old guy with a good attitude and some funny stories. let's do this! 
rob",2012-11-15T18:49:56-06:00,emailnotfound,FALSE,austin,2012-11-17T18:49:56-06:00,new
share gas for ride to corpus christi 11/16 or 17 (n.austin),austin,http://austin.craigslist.org/rid/3412616043.html,need a ride to corpus fri. or sat. will pay for half the gas,2012-11-15T18:01:16-06:00,emailnotfound,TRUE,austin,2012-11-16T18:01:16-06:00,corpus
offer: austin to fort worth! (austin),austin,http://austin.craigslist.org/rid/3405589413.html,"hi! i'm jake, a professional stand-up comedian. 
i'm driving from austin to fort worth on friday, nov 16! it's about 200 miles in between the 2 cities. want to go on an adventure and split the gas? asking for $25. 
check me out at http://jakeisfantas [...]",2012-11-15T13:58:10-06:00,emailnotfound,TRUE,austin,2012-11-16T13:58:10-06:00,fort
need ride from round rock to austin friday (round rock),austin,http://austin.craigslist.org/rid/3410975396.html,"need ride from round rock to austin friday am, there is a shuttle from downtown to the new racetrack. going to the f1 and have a ride on sat & sun - there are 2 of us. looking for a ride back also fri nite. any public transportation suggestions? 
ric [...]",2012-11-15T02:50:58-06:00,emailnotfound,TRUE,austin,2012-11-16T02:50:58-06:00,austin
ride to work limited budget (austin or beyond),austin,http://austin.craigslist.org/rid/3358789199.html,"your finances did not include having to pay for a ride, 
to and from work. or car trouble, no money to fix until 
payday. i can work with you and your limited budget. 
i have affordable rates. 
call me. 
dennis 512-229-7777",2012-11-15T00:24:57-06:00,emailnotfound,FALSE,austin,2012-11-19T00:24:57-06:00,work
"female needing ride to workforce tommorow a.m. (round rock,texas)",austin,http://austin.craigslist.org/rid/3410809226.html,"hello, i am a 22yr old female and i don't have a job so i really dont have any money to give for gas! i have a long day tommoow and i am really going to need a ride early in the morning to the worksource i live off louis henna in the townhomes by the [...]",2012-11-14T23:04:17-06:00,emailnotfound,FALSE,austin,2012-11-19T23:04:17-06:00,workforce
"offer: ride to victoria, pt. lavaca mon 11/19 (east austin)",austin,http://austin.craigslist.org/rid/3409841626.html,"small pickup heading from east austin back to port lavaca, tx, monday 11/19. passing through lockhart, luling, cuero, victoria, etc. looking for riders who can make a contribution towards gas. thanks!",2012-11-14T14:38:39-06:00,emailnotfound,TRUE,austin,2012-11-19T14:38:39-06:00,victoria
seeking ride from austin to phoenix or san diego ,austin,http://austin.craigslist.org/rid/3409103777.html,"two backpackers, f 39 and m 31 seek ride west. we have gas money, r well behaved, we aren't crusties and we r 420 friendly but nothing else please. 
we luv austin but wud like to escape incoming cold and f1 event this weekend. 
can leave asap. 
thank [...]",2012-11-14T10:08:24-06:00,emailnotfound,FALSE,austin,2012-11-14T10:08:24-06:00,phoenix
atx to elp round trip,austin,http://austin.craigslist.org/rid/3408918855.html,"wanting to go home for the holiday. looking for someone who is willing to help drive and help with gas. leaving on wed the 21st between 3-5pm and will be returning sunday the 25th. looking for a dependable, honest, non-scary person to ride with my bo [...]",2012-11-14T08:46:53-06:00,emailnotfound,TRUE,austin,2012-11-25T08:46:53-06:00,elp
$100 for pickup going from aus to houston (austin-houston),austin,http://austin.craigslist.org/rid/3408875978.html,"if someone is driving to houston from austin this friday or saturday i will pay $100 if you will carry 3 things for me in your pickup. i need to bring to houston one 4ft high file cabinet, a small metal table and a queen size bed frame (no mattress)  [...]",2012-11-14T08:24:14-06:00,emailnotfound,TRUE,austin,2012-11-16T08:24:14-06:00,houston
leaving on 19th am to colorado springs co (austin to colo springs co),austin,http://austin.craigslist.org/rid/3408449500.html,"hello, 
i am looking to help a young lady with a ride to colorado springs or anywhere along the way. no smoking . i am leaving monday morning and driving to lubbock, spending the night, then continuing on to colorado. i could leave sunday night but w [...]",2012-11-13T23:12:44-06:00,emailnotfound,TRUE,austin,2012-11-19T23:12:44-06:00,colorado
i need a ride to colorado (austin),austin,http://austin.craigslist.org/rid/3402445402.html,"hi there, 
i am in need of a ride back to colorado. let me know if you are headded that way. i am friendly, not crazy and easy going. thanks. 
dan 
sevn2zro9tre6won0won3 
you can call, email, or text",2012-11-13T17:36:55-06:00,emailnotfound,FALSE,austin,2012-11-16T17:36:55-06:00,colorado
"ride needed to santa fe (santa fe, nm)",austin,http://austin.craigslist.org/rid/3407791024.html,a friend of mine just received some tragic news and i want to go help her out. i can't find any logical bus routes to santa fe or cheap flights. is anyone driving there in the near future? thanks!,2012-11-13T16:57:54-06:00,emailnotfound,FALSE,austin,2012-11-16T16:57:54-06:00,santa
austin to michigan 11/19/12 (atx/mi),austin,http://austin.craigslist.org/rid/3406751791.html,"leaving for michigan next monday the 19th, driving straight thru going thru dallas little rock west memphis and indianapolis need help with the gas driving a trailblazer so i have a little room stuff. if you wanna do a round trip i will be leaving mi [...]",2012-11-13T10:29:21-06:00,emailnotfound,TRUE,austin,2012-11-19T10:29:21-06:00,michigan
"tues, nov 13th-ride from salt lake city to austin, points between (downtown)",austin,http://austin.craigslist.org/rid/3405857121.html,"30 yr old expert/funny conversationalist :). heading back to austin with cargo in tow, happy to have company, don't need help driving, a gas contribution is all i ask, and can drop you anywhere between-heading south first, likely through albequerque. [...]",2012-11-12T21:19:36-06:00,emailnotfound,TRUE,austin,2012-11-13T21:19:36-06:00,austin
austin to phx. for thanksgiving (austin),austin,http://austin.craigslist.org/rid/3405297671.html,"i can pitch in $50 for gas to get to phx on wednesday before the holiday. i will be going back with someone who's in phx. already. let me know. i have a valid driver's license and can help drive too. had to sell my car to move here. 
(i'm 21, male, n [...]",2012-11-12T16:38:27-06:00,emailnotfound,FALSE,austin,2012-11-14T16:38:27-06:00,phx.
rides to austin from lockhart area (lockhart),austin,http://austin.craigslist.org/rid/3359646694.html,offering rides to austin from the lockhart area in my nice air conditioned suv. 6.00 per person one way. can take up to 3 people. sat sun mon for sure and most other weekdays as well. thnks for looking,2012-11-12T16:21:48-06:00,emailnotfound,TRUE,austin,2012-11-12T16:21:48-06:00,austin
