title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
offering ride to oregon (nevada city),yubasutter,http://yubasutter.craigslist.org/rid/3407244949.html,"one seat available, departing tomorrow morning. i am driving all the way to portland, but can drop you off anywhere along i-5. split gas expense. please call or text two zero six 66 nine seven 22 four.",2012-11-13T11:26:55-08:00,emailnotfound,TRUE,yubasutter,2012-11-13T11:26:55-08:00,oregon
are you looking for a ride? the ride guy and woman 24/7 rides offer (where do you need to go?),yubasutter,http://yubasutter.craigslist.org/rid/3404726665.html,"do you need a ride but don't want to pay for expensive taxi cab? 
i can drive you local or long distance, shopping, dr. appointments, errands, school, work, or whatever. 
i am a father and husband looking to make some extra money to take care of my f [...]",2012-11-12T11:09:03-08:00,emailnotfound,FALSE,yubasutter,2012-24-07T11:09:03-08:00,go
"ride needed to oregon,  (grass valley)",yubasutter,http://yubasutter.craigslist.org/rid/3400840275.html,"thanks for looking, 
i am in need of a ride to central oregon, but would ride as far as portland. would like.to hit the road monday, 85nine six six one 86four9",2012-11-10T14:26:15-08:00,emailnotfound,FALSE,yubasutter,2012-11-12T14:26:15-08:00,oregon
ride needed - grass valley to sf on mon 11/12 or tues 11/13 (grass valley),yubasutter,http://yubasutter.craigslist.org/rid/3398619823.html,"im looking to catch a ride either nov 12th or 13th from grass valley to san fran. i have gas money, good tunes and good company! so many blessings. thank you! 
you can reach me at 508-932-0373 or email me. thanks! ",2012-11-09T14:36:16-08:00,emailnotfound,FALSE,yubasutter,2012-11-12T14:36:16-08:00,sf
yuba or close to santa barbara ,yubasutter,http://yubasutter.craigslist.org/rid/3389875400.html,"hi, i am joe. on friday nov 9 i will leave the yuba city area and drive to santa barbara via hwy 5/ hey 101 (switch near san luis obisbo) i can take up to 6 people (no guns or drugs!) anywhere along hwy 5 as far south as santa barbara. no charge, jus [...]",2012-11-05T21:34:30-08:00,emailnotfound,TRUE,yubasutter,2012-11-09T21:34:30-08:00,santa
going to oakland tomorrow (yuba city),yubasutter,http://yubasutter.craigslist.org/rid/3365701123.html,"if you need a ride and would be willing to share gas costs, send me a message and ill be heading to oakland around 12 or 1",2012-10-25T23:56:44-07:00,emailnotfound,TRUE,yubasutter,2012-10-25T23:56:44-07:00,oakland
"offered from san jose to davis, sacramento, yuba city, quincy- 10/26 (united states)",yubasutter,http://yubasutter.craigslist.org/rid/3362306954.html,"we will be leaving on friday 10/26/2012 at around 2pm. 
our last destination is quincy, ca, so we can drop people anywhere along our route. 
details of the route below: 
google map san jose to quincy https://maps.google.com 
680 north to 80 east towa [...]",2012-10-24T13:06:37-07:00,emailnotfound,TRUE,yubasutter,2012-10-26T13:06:37-07:00,davis
"ride needed 10/22 or 23 nevada city to ashland, or (nevada city)",yubasutter,http://yubasutter.craigslist.org/rid/3355431158.html,"happy to share gas money and stories. would like to leave nevada city on monday, 10/22 afternoon/ evening or anytime tuesday. i need to get to ashland, or to reunite with my wife & son. another option would be a ride to sacramento where i could catch [...]",2012-10-21T16:47:43-07:00,emailnotfound,FALSE,yubasutter,2012-10-22T16:47:43-07:00,ashland
"offer: ride to pdx tomorrow, 10/17 (nevada city/grass valley)",yubasutter,http://yubasutter.craigslist.org/rid/3343833297.html,"two spots! leaving in the morning, but pretty flexible. call jordan: 617-775-1090 or chloe: 919-724-3309 ! ",2012-10-16T15:01:10-07:00,emailnotfound,TRUE,yubasutter,2012-10-17T15:01:10-07:00,pdx
ride offered - sacramento to la on fri 10/12 (sacramento),yubasutter,http://yubasutter.craigslist.org/rid/3330843973.html,"i'm offering a ride from sacramento to los angeles. 
leaving october 12th returning october 14th. do you need rid to la from sacramento, i leave on this friday before noon and return from la on sunday late afternoon. going along rout 5 and then 405 i [...]",2012-10-10T22:00:18-07:00,emailnotfound,TRUE,yubasutter,2012-10-12T22:00:18-07:00,la
need ride - tuesday - to reno,yubasutter,http://yubasutter.craigslist.org/rid/3326199208.html,"seeking ride tomorrow morning, tuesday, to reno or anywhere along the way on 20e or i80. 
i am hitchhiking from willits area (on the coast) and would love to hear from ya and not have to hitchhike the whole way! 
i am a young artist and veggie farmer [...]",2012-10-08T21:03:43-07:00,emailnotfound,TRUE,yubasutter,2012-10-08T21:03:43-07:00,reno
ride offered - chico to lake havasu city on mon 11/5 (chico),yubasutter,http://yubasutter.craigslist.org/rid/3319362615.html,"i'm offering a ride from chico to lake havasu city. 
leaving november 5th. dates are very flexible depending on everyone's schedules, my sister and i need to be in new jersey before thanksgiving. my sister and i are making a cross country trek, calif [...]",2012-10-05T17:15:05-07:00,emailnotfound,TRUE,yubasutter,2012-11-05T17:15:05-07:00,lake
need a ride today asap to lower lake or near there (grass valley),yubasutter,http://yubasutter.craigslist.org/rid/3311933587.html,hi...i got stranded by my ride in grass valley and badly need a ride to lower lake or somewhere close to there. i have a small amount of gas money and am smoker friendly. plz someone help me. ,2012-10-02T13:56:51-07:00,emailnotfound,FALSE,yubasutter,2012-10-02T13:56:51-07:00,lower
