title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
need ride (nashville tn to el paso tx),norfolk,http://norfolk.craigslist.org/rid/3416134034.html,"i dont usually do this but i am in a bit of a desperate situation. me, laura, sam and lili are stranded here in lavergne at the old driftwood inn. thanks to laura's fiance micah we have been able to stay here up until tomorrow. thanks to a couple of  [...]",2012-11-17T11:04:42-05:00,emailnotfound,FALSE,norfolk,2012-11-17T11:04:42-05:00,el
need a ride to walmart on nimmo pkwy at 2 (va beach),norfolk,http://norfolk.craigslist.org/rid/3416026089.html,my hubby really need a ride to nimmo pkwy at two. all he have is $10 and dats both ways or if anybody that is nice enough to give him a ride please call 757-528-6680 asap. we live in kempsville by da way. thank u so much.,2012-11-17T10:16:32-05:00,emailnotfound,FALSE,norfolk,2012-11-17T10:16:32-05:00,walmart
ride offered - chesapeake to washington on thu 11/15 (chesapeake),norfolk,http://norfolk.craigslist.org/rid/3406715241.html,"i'm offering a ride from chesapeake to washington. 
leaving november 15th returning november 17th. roof rack space for one bicycle is available. 31 year old audio professional. i have a girlfriend in nj, and a bicycle in va. i frequently travel betwe [...]",2012-11-13T11:15:50-05:00,emailnotfound,TRUE,norfolk,2012-11-15T11:15:50-05:00,washington
ride offered - norfolk to richmond on tue 11/27 (norfolk),norfolk,http://norfolk.craigslist.org/rid/3401749665.html,"i'm offering a ride from norfolk to richmond. 
leaving november 27th. contact me on zimride: http://www.zimride.com/ride/share?ride=526280 ",2012-11-11T07:54:07-05:00,emailnotfound,TRUE,norfolk,2012-11-27T07:54:07-05:00,richmond
wmbg/ric to orlando and back (wmbg/richmond),norfolk,http://norfolk.craigslist.org/rid/3401208520.html,"driving to orlando dec 15, 12:01 am, returning dec 22 pm. leaving from the williamsburg/richmond areas. looking for ride partner. you must have a valid drivers license, be sane, have good hygeine, and able to carry on a conversation. absolutely no dr [...]",2012-11-10T20:58:38-05:00,emailnotfound,TRUE,norfolk,2012-12-15T20:58:38-05:00,orlando
"ride offer to dc, philly, nyc nov 17 (norfolk)",norfolk,http://norfolk.craigslist.org/rid/3393571021.html,"offering a ride up i-95 on the late morning of november 17th. have room for one or two passengers, depending on how much stuff you have. ",2012-11-07T15:35:26-05:00,emailnotfound,TRUE,norfolk,2012-11-17T15:35:26-05:00,dc
offering ride share from virginia beach to nyc (virginia beach),norfolk,http://norfolk.craigslist.org/rid/3390476076.html,"offering a ride share from virginia beach to nyc on coming friday ( nov 9) 3pm and coming back on november 11 evening. 
you can reply to this post if interested.",2012-11-06T10:48:48-05:00,emailnotfound,TRUE,norfolk,2012-11-09T10:48:48-05:00,nyc
need a ride to photo shoot  (va beach ),norfolk,http://norfolk.craigslist.org/rid/3386930049.html,"hey i have a photo shoot tomorrow! i'm a 19 year old female very respectful 
just need a ride it's at noon in va beach, i will offer money just i don't have too much cash on me 
if you have help please email ",2012-11-04T19:01:02-05:00,emailnotfound,FALSE,norfolk,2012-11-04T19:01:02-05:00,photo
"need a ride to and from ny/va (new york, ny)",norfolk,http://norfolk.craigslist.org/rid/3384575907.html,"i am looking to find a ride to newport news, va from harlem. i would love it if you can accommodate 2 people and some bags. i can help with tolls and gas. let me know asap. thank you. ",2012-11-03T16:50:01-04:00,emailnotfound,FALSE,norfolk,2012-11-03T16:50:01-04:00,and
"norfolk to pensacola (norfolk, va)",norfolk,http://norfolk.craigslist.org/rid/3384193346.html,"i am driving from norfolk to pensacola, fl on friday november 9th. my plan is to leave norfolk around 1:00 in the afternoon which will get us to pensacola sometime around 4:00 in the morning on the 10th. i plan on taking i-95 south and getting on i-2 [...]",2012-11-03T14:11:52-04:00,emailnotfound,TRUE,norfolk,2012-11-09T14:11:52-04:00,pensacola
ride to virginia from nyc (nyc),norfolk,http://norfolk.craigslist.org/rid/3378145180.html,i need a ride to virginia from nyc brooklyn area. i want to leave no later than sunday. ,2012-10-31T19:22:26-04:00,emailnotfound,TRUE,norfolk,2012-10-35T19:22:26-04:00,virginia
