title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
leavin from miami to go to orlando/gainsville/tall (coconut grove),westpalmbeach,http://miami.craigslist.org/mdc/rid/3417867532.html,"leaving from tallahassee heading north to tallahassee tomorrow between 10am and 1pm. 
driving an suv so i have space if you are willing to share gas expenses and driving duties. 
-sam",2012-11-18T04:08:23-05:00,emailnotfound,TRUE,westpalmbeach,2012-11-18T04:08:23-05:00,go
i am heading to philly can transport (from boca raton),westpalmbeach,http://miami.craigslist.org/pbc/rid/3378880880.html,"i am heading to philadelphia on november 21, 2012. i have a full size tundra and an empty 6' x 12' trailer , i am able to tow or transport small freight if you are in need of getting an item to the area. i will not be able to transport any animals. p [...]",2012-11-17T15:59:31-05:00,emailnotfound,TRUE,westpalmbeach,2012-11-21T15:59:31-05:00,philly
ride offered to atlanta chicago and san diego (orlando),westpalmbeach,http://miami.craigslist.org/mdc/rid/3403416555.html,"room for up to three bags , well groomed dogs are ok also. i smoke cigarettes, you can smoke whatever you want 
just send your name and number if your interested in keeping me company for a short drive to miami tomorrow. will be staying in miami for  [...]",2012-11-16T14:28:51-05:00,emailnotfound,TRUE,westpalmbeach,2012-11-16T14:28:51-05:00,atlanta
need ride to la/california,westpalmbeach,http://miami.craigslist.org/mdc/rid/3401140873.html,hello! i have two friends from germany staying with me in miami who wish to travel to la but do not want to fly or take a bus for they feel they will miss a lot of the country. they can contribute to gas as well as help drive. any day after november  [...],2012-11-16T11:26:18-05:00,emailnotfound,FALSE,westpalmbeach,2012-11-16T11:26:18-05:00,la/california
yacht crew wanted (nc to bahmas to miami ),westpalmbeach,http://miami.craigslist.org/pbc/rid/3381613338.html,"hi im simon, a new zealand guy who bought a yacht 3 months ago in vermont. 
im sailing to the bahamas from beaufort (nth carolina) in 5 days, should arive back in miami at end of nov. i'm normally a commercial skipper, and have done many atlantic and [...]",2012-11-15T09:13:15-05:00,emailnotfound,TRUE,westpalmbeach,2012-11-19T09:13:15-05:00,bahmas
"ride offered to atl, ga, knoxville, tn (west palm beach/lake worth)",westpalmbeach,http://miami.craigslist.org/pbc/rid/3410712301.html,"i will be traveling to knoxville, tn tuesday november 20th. i'm willing to make reasonable stops anywhere in between. (atlanta, ga for example). better than greyhound guaranteed! 
i'm a friendly, responsible, upstanding professional male, and easy to [...]",2012-11-14T22:47:58-05:00,emailnotfound,TRUE,westpalmbeach,2012-11-20T22:47:58-05:00,atl
going north? i need a ride to buffalo ny or close,westpalmbeach,http://miami.craigslist.org/pbc/rid/3409757769.html,"............................................................................................................... 
i'm trying to get from stuart fl to buffalo ny any time within a month. the sooner the better. if you can get me to northern nj, i can ge [...]",2012-11-14T15:07:12-05:00,emailnotfound,FALSE,westpalmbeach,2012-11-19T15:07:12-05:00,buffalo
carpool psl(west) to juno(fpl),westpalmbeach,http://miami.craigslist.org/pbc/rid/3409586525.html,"would like to find people interested in carpooling from port st. lucie to juno beach/palm beach gardens, florida monday - friday. (~8am - ~5:30pm)",2012-11-14T14:04:20-05:00,emailnotfound,TRUE,westpalmbeach,2012-11-19T14:04:20-05:00,juno
share moving to texas (port st. lucie),westpalmbeach,http://miami.craigslist.org/pbc/rid/3408071425.html,"i am moving to texas between november 20th anddecember 20th looking for someone to share in expenses. i can tow your car or u-haul trailer. have room for small pet also. i am driving i 10 so anywhere along my route to san antonio is fine. 
contact mi [...]",2012-11-13T20:10:15-05:00,emailnotfound,TRUE,westpalmbeach,2012-11-20T20:10:15-05:00,texas
going to naples tomorrow 6am. lots of space for passengers or boxes (miami aventura),westpalmbeach,http://miami.craigslist.org/mdc/rid/3407919616.html,"hi, 
i am going to naples leaving 6am tomorrow wed., nov 14th. 
need a ride? lots of space in suv. pulling trailer. 
text or call. 
786-416-2985",2012-11-13T18:55:59-05:00,emailnotfound,TRUE,westpalmbeach,2012-11-13T18:55:59-05:00,naples
***ride offered to atlanta *** (naples to atlanta),westpalmbeach,http://miami.craigslist.org/mdc/rid/3407789314.html,"leaving naples next mon 19th. 
leave atlanta sun or mon the 25th. 
feel free to email. 
thanx 
mike ",2012-11-13T17:57:09-05:00,emailnotfound,TRUE,westpalmbeach,2012-11-25T17:57:09-05:00,atlanta
need ride for small cat miami to gainesville (miami),westpalmbeach,http://miami.craigslist.org/mdc/rid/3406457330.html,"small cat, nine pounds, to be transported asap",2012-11-13T09:21:03-05:00,emailnotfound,TRUE,westpalmbeach,2012-11-13T09:21:03-05:00,gainesville
"ride offered to bucks county, pa.. (from fort laurderdale , will pick up )",westpalmbeach,http://miami.craigslist.org/brw/rid/3406340325.html,"i am rob i am leaving this friday to go to the bucks county area of pennsylvania, in the montgomeryville, area however, will take you to your destination 
i have a chevy trailblazer, room for up to 2 people 
it is a non smoking situation, gas expense [...]",2012-11-13T08:00:39-05:00,emailnotfound,TRUE,westpalmbeach,2012-11-19T08:00:39-05:00,bucks
driving to la - leaving thursday night 11/15 after 10pm (north miami beach),westpalmbeach,http://miami.craigslist.org/mdc/rid/3401347594.html,"good evening ~ 
moving to los angeles this week! would not mind having an open minded (female only) companion who may need a lift as well. 
taking the turnpike to i-10 all the way ~ so if you just need a ride to a city off of i-10 west (new orleans,  [...]",2012-11-10T22:43:06-05:00,emailnotfound,TRUE,westpalmbeach,2012-11-15T22:43:06-05:00,la
"your driver to airports and seaports and theme parks, etc. (south florida)",westpalmbeach,http://miami.craigslist.org/pbc/rid/3335645496.html,"call john at 772-985-5100 to book your private transportation to florida cruise ports or airports at very reasonable prices and discounts from the port saint lucie and stuart area. professional, friendly and courteous service. same price for 1, 2 or  [...]",2012-11-10T11:49:37-05:00,emailnotfound,TRUE,westpalmbeach,2012-11-16T11:49:37-05:00,airports
driving to colorado (orlando/miami),westpalmbeach,http://miami.craigslist.org/pbc/rid/3399925021.html,"driving to colorado room for one person and some cargo/stuff , pet frindly, share the fuel,email me have a full sizes pick up truck. ",2012-11-10T11:07:35-05:00,emailnotfound,TRUE,westpalmbeach,2012-11-16T11:07:35-05:00,colorado
leaving palm beach to tallahassee 11/16/12 (coconut creek/deerfield),westpalmbeach,http://miami.craigslist.org/brw/rid/3398075511.html,"hello, 
my fiancee michael is leaving the coconut creek/deerfield area for tallahassee on, 11/16/12 at aprox.6:00pm after work. if there is anyone in need of a rideshare he will have room for 3 additinal people no females unless you are accompanied b [...]",2012-11-09T14:01:08-05:00,emailnotfound,TRUE,westpalmbeach,2012-11-16T14:01:08-05:00,tallahassee
