title,postingFrom,permalink,shortDescription,postingDate,mailToLink
ride offered to knoxville (huntsville to knoxville),huntsville,http://huntsville.craigslist.org/rid/3419645962.html,i will be heading back to knoxville on the sunday after thanksgiving if any one needs a ride. $20 in gas should be suffecient. ,2012-11-18T21:49:20-06:00,emailnotfound
"ride offered on 11/20 to richmond, va (madison)",huntsville,http://huntsville.craigslist.org/rid/3418360867.html,"ride offered all the way to richmond, va from madison/huntsville. i can drop you off anywhere in between. split gas. will probably be $50 all the way to richmond. leave a phone number in your email.",2012-11-18T10:51:08-06:00,emailnotfound
ride offer houston&back (hsv),huntsville,http://huntsville.craigslist.org/rid/3416811830.html,headed 2 houston sun coming back tue eve via bham shreve port let me knw if u need a ride 256 468 7726 ,2012-11-17T14:30:38-06:00,emailnotfound
ride to louisville/lleva a louisville,huntsville,http://huntsville.craigslist.org/rid/3415927849.html,"we will be driving a small rental car from new orleans to louisville today (saturday) and pushing on thru the night to get there by sunday at noon to turn in the car. 
not much room for luggage, room for 1-2 people. 
call me asap: sevenseven3-791-145 [...]",2012-11-17T08:24:01-06:00,emailnotfound
discount travel to any state or city,huntsville,http://huntsville.craigslist.org/rid/3412534948.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on amtrak as well as greyhound bus lines. since we are an online only travel booker, we are able to further discount travel tic [...]",2012-11-15T17:23:06-06:00,emailnotfound
"need ride cheaper than a cab? (huntsville, al)",huntsville,http://huntsville.craigslist.org/rid/3384559089.html,"if you need a ride give me a call or text me. i charge a flat fee. no free rides, so please do not ask. 256.763.0290",2012-11-11T17:58:39-06:00,emailnotfound
flat fare-one way/roundtrip (anywhere),huntsville,http://huntsville.craigslist.org/rid/3372684490.html,"cheaper than a cab and i speak english.prices depends on destinations and times.call or email 
256.945.7228",2012-11-11T13:38:57-06:00,emailnotfound
ride offered to oh or nyc sunday 11/11 late morning  (al to ny),huntsville,http://huntsville.craigslist.org/rid/3401166364.html,must help with fuel . luggage ok. it is a gmc truck. call/text at 347.338.7629 for more info. ,2012-11-10T19:30:26-06:00,emailnotfound
washington dc (hsv to nyc),huntsville,http://huntsville.craigslist.org/rid/3389080129.html,"going to washington dc to film the protest of the keystone xl pipeline ( http://act.350.org/signup/kxl_nov18 ) at the white house next sunday and then traveling up to nyc to cover hurricane sandy disaster relief efforts. i can drive, pay for food and [...]",2012-11-05T16:03:28-06:00,emailnotfound
"need ride? $30.00 flat rate include stop and errange no time limit (morgan,madison,limestone,lawco area)",huntsville,http://huntsville.craigslist.org/rid/3387031680.html,"morganco,limestco.,madisonco,most n.al 
i been laid off my job. i am seeking extra money to pay some bills and gas money. i was born and raise in the area. contact me now if you need a ride. i have small extended cab truck that seats 2 two people onl [...]",2012-11-04T18:58:18-06:00,emailnotfound
sick of long walk work commute (huntsville al),huntsville,http://huntsville.craigslist.org/rid/3379592742.html,"looking for ride share for my commute to and from work newson road to walmart south memorial parkway i need transportation when friends/family and bus system is not available (mainly early mornings,evenings and weekends) i'm a 40 year old male who ha [...]",2012-11-01T13:02:28-05:00,emailnotfound
