title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
bellingham to seattle (york-slu),bellingham,http://bellingham.craigslist.org/rid/3417670519.html,"headed to seattle tomorrow morning or early afternoon, i have to get a flight at 7:30. call or text, 4 to 5 threeone 8 o 4 ninetyseven 
room for 3 and i have a bike rack, 10$ for gas p/person",2012-11-17T20:43:16-08:00,emailnotfound,TRUE,bellingham,2012-11-17T20:43:16-08:00,seattle
needed: bham to sea on tue or early wed morning (happy valley - woodinville),bellingham,http://bellingham.craigslist.org/rid/3417622252.html,looking to carpool with someone from bellingham to seattle to spend time there with family and to work. i can leave anytime tuesday (evening preferred) or early wednesday morning to get to work. i am heading to woodinville and could coordinate a pick [...],2012-11-17T20:00:42-08:00,emailnotfound,FALSE,bellingham,2012-11-20T20:00:42-08:00,sea
ride offered bellingham to portland tuesday the 20th (bham/portland),bellingham,http://bellingham.craigslist.org/rid/3417453440.html,"i'll be driving from bellingham to downtown portland this tuesday afternoon -- probably leaving around 4. 
if you're a student that's also going to portland or somewhere else right off i-5 for the holiday, i'd be happy to have some company and gas he [...]",2012-11-17T17:57:16-08:00,emailnotfound,TRUE,bellingham,2012-11-20T17:57:16-08:00,portland
"ride offered: bellingham, wa to roseburg, or 11/20 ",bellingham,http://bellingham.craigslist.org/rid/3417144181.html,"we're leaving bellingham, wa and going to roseburg, or on tuesday, 11/20. we'll be leaving sometime in the morning, planning for around 8am to 10am. we'll have 2 small dogs and 1 cat in the car, so if you have allergies, you'll probably want to keep  [...]",2012-11-17T15:01:45-08:00,emailnotfound,TRUE,bellingham,2012-11-20T15:01:45-08:00,roseburg
bellingham to portland -- ride offered,bellingham,http://bellingham.craigslist.org/rid/3416329534.html,"heading to portland later this morning (around noon). i would love to offer a ride in exchange for company and gas monies. 
give me a call if you're interested. 
- lily 
5o3 319 o742",2012-11-17T09:21:52-08:00,emailnotfound,TRUE,bellingham,2012-11-19T09:21:52-08:00,portland
one spot available going to seattle post-haste (bellingham),bellingham,http://bellingham.craigslist.org/rid/3415168434.html,"we're driving to seattle tonight, probably before 7pm. we're a couple of friendly students on a little pnw road trip. we have one seat available for $10 flat. email or text 707-889-8746.",2012-11-16T17:25:37-08:00,emailnotfound,TRUE,bellingham,2012-11-16T17:25:37-08:00,seattle
looking for a ride to boise,bellingham,http://bellingham.craigslist.org/rid/3415082936.html,i am looking for a ride to boise on tuesday or wednesday. happy to help with gas and driving. trying to end up in sun valley or twin falls,2012-11-16T16:39:18-08:00,emailnotfound,FALSE,bellingham,2012-11-20T16:39:18-08:00,boise
bham to kent 11/20 please! (bellingham to kent/ seattle),bellingham,http://bellingham.craigslist.org/rid/3414201675.html,"heyo! 
i'm looking for a ride down to kent sometime after 4pm next tuesday the 20th. 
i'll just have a backpack. 
i can pitch for gas/ snacks/ stuff. 
please let me know if i can catch a ride! 
thanks 
shea",2012-11-16T10:30:47-08:00,emailnotfound,FALSE,bellingham,2012-11-20T10:30:47-08:00,kent
ride offered to seattle tomorrow night (bellingham),bellingham,http://bellingham.craigslist.org/rid/3413282579.html,ride offered to seattle tomorrow afternoon. we're two students exploring the pnw. room for up to three more people. $10 flat. email or text 707-889-8746. ,2012-11-16T00:18:20-08:00,emailnotfound,TRUE,bellingham,2012-11-16T00:18:20-08:00,seattle
ride offered to (and from) sumas tomorrow,bellingham,http://bellingham.craigslist.org/rid/3413281298.html,ride offered to sumas tomorrow afternoon/evening. we're two students exploring the pnw. room for up to three more people. $5 flat. email or text 707-889-8746. ,2012-11-16T00:15:57-08:00,emailnotfound,TRUE,bellingham,2012-11-16T00:15:57-08:00,and
ride to seattle 11/9 (wwu),bellingham,http://bellingham.craigslist.org/rid/3412621154.html,"offering a ride to any seattle exit off i 5 
leaving around 5am monday 11/19 
4 seats available asking for $ for gas 
please call or text 5 0 9 947 0 20 6 for more info",2012-11-15T16:03:48-08:00,emailnotfound,TRUE,bellingham,2012-11-09T16:03:48-08:00,seattle
ride needed bellingham to seattle friday nov 16 (central district),bellingham,http://bellingham.craigslist.org/rid/3412481243.html,"hey i am looking for a ride down to seattle from bellingham on friday november 16th. anytime after 230 works for me. i have gas money. hit me up please. thanks 
gabe 
206.293.8899",2012-11-15T14:58:17-08:00,emailnotfound,FALSE,bellingham,2012-11-16T14:58:17-08:00,seattle
ride offer today at 3 (bellingham to seattle (ballard area)),bellingham,http://bellingham.craigslist.org/rid/3412160160.html,"please call or text. got space for 3 to seattle. please expect to be dropped of somewhere easy. 
gas money of course 
thanks much! 
call/text 360.801.twelve13 
soon!",2012-11-15T12:40:53-08:00,emailnotfound,FALSE,bellingham,2012-11-15T12:40:53-08:00,seattle
