title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
offering ride to chicago or omaha (toledo),toledo,http://toledo.craigslist.org/rid/3414901547.html,just asking for some gas money. call 972-898-8334.,2012-11-16T18:09:32-05:00,emailnotfound,TRUE,toledo,2012-11-19T18:09:32-05:00,chicago
"ride offered, sat. 11/24 (toledo to columbus &amp; back)",toledo,http://toledo.craigslist.org/rid/3399641619.html,"on sat., 11/24, i will be leaving toledo about 6 am to go to columbus for a wedding and leaving downtown columbus at around 9 to 10 pm to return to toledo. 
looking for passengers or items to deliver to help with gas costs.",2012-11-15T11:09:12-05:00,emailnotfound,TRUE,toledo,2012-11-24T11:09:12-05:00,columbus
ride offered - toledo to new york on wed 11/14 (toledo),toledo,http://toledo.craigslist.org/rid/3407777089.html,"i'm offering a ride from toledo to new york. 
leaving november 14th returning november 17th. i'm driving mostly along 80e straight to nyc. last trip took about ten hours, including stops for gas, food, & bathroom. i'm heading there to pick up my 18yo [...]",2012-11-13T17:51:50-05:00,emailnotfound,TRUE,toledo,2012-11-14T17:51:50-05:00,new
ride from greyhound to maumee tomorrow,toledo,http://toledo.craigslist.org/rid/3385088208.html,i am looking for a ride from the greyhound in toledo to my hotel in maumee i have one large suitcase and a carry on please email with rate and phone number thanks!,2012-11-03T21:28:24-04:00,emailnotfound,FALSE,toledo,2012-11-03T21:28:24-04:00,maumee
from toledo oh to washington pa (toledo),toledo,http://toledo.craigslist.org/rid/3384480614.html,need a ride from toledo to washington pa need the ride today please it a four hour ride can help with gas money and some food please let me know. i am on the verge of being homeless and this is my last attempt to get there. thankyou and god bless,2012-11-03T16:08:29-04:00,emailnotfound,FALSE,toledo,2012-11-03T16:08:29-04:00,washington
need ride to custer and back today!!! $40 (toledo to custer (roundtrip) 2pm),toledo,http://toledo.craigslist.org/rid/3381178017.html,"i need a ride today at 2pm. to pick up my son in custer and return to toledo. 
i will pay you $40. 
for safety reasons i require to see your state id and poof of car insurance. 
pick up on monroe st. near douglas ",2012-11-02T08:52:23-04:00,emailnotfound,FALSE,toledo,2012-11-02T08:52:23-04:00,custer
discount fares on travel to any city look,toledo,http://toledo.craigslist.org/rid/3332998644.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak we can get you or your friends tickets from and to any city in the country. so be sure to tell family an [...]",2012-10-30T20:44:01-04:00,emailnotfound,FALSE,toledo,2012-10-33T20:44:01-04:00,any
11/1-11/5u.p. michigan to north carolina via pennsylvania and back (mi - nc and everywhere in between),toledo,http://toledo.craigslist.org/rid/3373491023.html,"hey, 
i am going on a long road-trip to go vote and see family in fayetteville, nc this weekend. i will be leaving houghton thursday at around 5pm. i hope to make it to somewhere in pennsylvania by the morning where i will pick up another driver to f [...]",2012-10-29T18:14:44-04:00,emailnotfound,TRUE,toledo,2012-11-01T18:14:44-04:00,north
toledo to columbus delivery (nw ohio ),toledo,http://toledo.craigslist.org/rid/3362782996.html,looking for a trustworthy person that drives at least once a month from nw ohio to columbus for a monthly delivery we have a contact in columbus that will pickup the delivery as soon as you reach 23/270. a pickup or suv is a huge plus rate .contact u [...],2012-10-24T19:34:01-04:00,emailnotfound,TRUE,toledo,2012-23-27T19:34:01-04:00,columbus
looking to rent a car for the weekend (bowling green),toledo,http://toledo.craigslist.org/rid/3357585912.html,"i'm looking to rent a car from 8:00 am nov 8 (thursday) to 8:00 am nov 13 (tuesday). i'd like to drive to bloomington, in on thursday and back again to bg, oh late monday night. car must be in good working order; no suvs, vans, or trucks, please. 
i  [...]",2012-10-22T17:31:02-04:00,emailnotfound,TRUE,toledo,2012-11-08T17:31:02-04:00,rent
"students - ride home for christmas break? oh &gt; ny, ct, ma, nh, me (ohio to ny &amp; new england)",toledo,http://toledo.craigslist.org/rid/3343168423.html,"i will be heading home for christmas on or around december 22nd (could be earlier). i'll be leaving from toledo and heading to maine, and i can drive the whole way. if you want to go home anywhere from here to there, possibly including pennsylvania,  [...]",2012-10-16T13:48:47-04:00,emailnotfound,TRUE,toledo,2012-12-22T13:48:47-04:00,ny
need a ride to nyc-i pay all expenses (toledo),toledo,http://toledo.craigslist.org/rid/3335948388.html,"hello and thanks for reading my posting . . . 
i'm looking to share a ride (one way) from toledo, oh to nyc in the next week (by 10/22/12). i will pay for all gas and tolls, because i'm not willing to do any of the driving. 
if you're planning a driv [...]",2012-10-13T10:09:30-04:00,emailnotfound,FALSE,toledo,2012-10-22T10:09:30-04:00,nyc-i
driving from toledo to  buffalo,toledo,http://toledo.craigslist.org/rid/3331056561.html,"will be driving from toledo on friday morning to buffalo 
with stops at cleveland and erie 
call 7165360010 ",2012-10-11T07:07:26-04:00,emailnotfound,TRUE,toledo,2012-10-12T07:07:26-04:00,buffalo
