title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
going to fl (orlando),baltimore,http://baltimore.craigslist.org/rid/3416906692.html,"i am heading to florida on 11/24. let me know if you need a ride. i can drop you off anywhere along the rt 95. the ride will cost you $100.00. 
let me know. ",2012-11-17T16:10:36-05:00,emailnotfound,TRUE,baltimore,2012-11-24T16:10:36-05:00,fl
"ride to nyc for thanksgiving (baltimore, md)",baltimore,http://baltimore.craigslist.org/rid/3416625011.html,"my wife and i are leaving downtown baltimore on wednesday night and driving to nyc (either queens or manhattan, specifically) and returning thanksgiving (thursday) night around 10pm. if you want to share a ride we have plenty of space in our car and  [...]",2012-11-17T14:15:09-05:00,emailnotfound,TRUE,baltimore,2012-11-21T14:15:09-05:00,nyc
need a ride to nyc 11/21. (baltimore),baltimore,http://baltimore.craigslist.org/rid/3416616819.html,"would like to go up wednesday evening after work. anywhere in nyc is good. email me or send a text - 4438138629, thanks.",2012-11-17T14:11:56-05:00,emailnotfound,TRUE,baltimore,2012-11-21T14:11:56-05:00,nyc
baltimore/towson to philly ride requested! (towson/baltimore),baltimore,http://baltimore.craigslist.org/rid/3415624684.html,"hows it going? i'm trying to get up to the philadelphia area asap so if your seeing this hit me up 6109375421. finishing up a five month expedition of work, travel and other mishaps. finally getting home! anyway, i know the way of the road so i can b [...]",2012-11-17T02:48:09-05:00,emailnotfound,FALSE,baltimore,2012-11-17T02:48:09-05:00,philly
"need ride to nyc area 11/17 (columbia, md)",baltimore,http://baltimore.craigslist.org/rid/3408488997.html,need a ride for 23yr old asian from columbia or fort meade md to nyc nov 17th saturday. may also need return trip back to columbia md after thanksgiving day. can help with gas.,2012-11-17T01:03:44-05:00,emailnotfound,FALSE,baltimore,2012-11-17T01:03:44-05:00,nyc
"ride offer: down south 95 to va, nc to asheville",baltimore,http://baltimore.craigslist.org/rid/3414395563.html,"hey everybody! 
i'm driving from new york to asheville, nc on the sunday after thanksgiving, november 25, and i'm looking for people to share gas and tolls with. i'll be getting a rental car (so it should be a new car for a safe and comfortable ride) [...]",2012-11-16T14:42:37-05:00,emailnotfound,TRUE,baltimore,2012-11-25T14:42:37-05:00,va
"new york city holiday bus trip limited seats, book now (from essex md to new york city)",baltimore,http://baltimore.craigslist.org/rid/3357031257.html,"new york city holiday bus trip leaving essex park and ride at back river bridge heading to new york city for an awesome day of sight seeing, 
holiday shopping, shows, etc. spend the day as you wish. saturday dec. 8th, 2012 leaving at 8am and returnin [...]",2012-11-16T07:38:05-05:00,emailnotfound,TRUE,baltimore,2012-12-08T07:38:05-05:00,new
9/21 megabus balt to phila  (baltimore),baltimore,http://baltimore.craigslist.org/rid/3412902420.html,"i have an extra reservation for next wednesday, thanksgiving eve, for 
a megabus ticket baltimore white marsh to philadelphia 
depart baltimore 9pm, arrive philadelphia 11pm. i was charged 26$ so, am asking 14$....we could do paypal or cash its up to [...]",2012-11-15T21:36:17-05:00,emailnotfound,TRUE,baltimore,2012-09-21T21:36:17-05:00,phila
baltimore to oc tonight 11/15 (leaving towson to downtown oc),baltimore,http://baltimore.craigslist.org/rid/3411940744.html,"one way ride offered from towson to ocean city, downtown tonight 11/15. if you're interested call mark 410 206 9444",2012-11-15T14:14:07-05:00,emailnotfound,TRUE,baltimore,2012-11-15T14:14:07-05:00,oc
i need a ride to work (essex to timonium),baltimore,http://baltimore.craigslist.org/rid/3410100710.html,"i work in timonium monday thru friday, i need to be in my office no later then 6:30. looking for some one who works in the area that i can share cost of gas. i live in essex. call dee at 410-918-9047",2012-11-14T17:23:05-05:00,emailnotfound,TRUE,baltimore,2012-11-19T17:23:05-05:00,work
