title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
need ride (la vergne to el paso),memphis,http://memphis.craigslist.org/rid/3413184788.html,me my two daughters and granddaughter need a ride near the el paso area from nashville tn. it would really help out if we could get a free ride but we are willing to pay. message back asap.,2012-11-16T00:07:39-06:00,emailnotfound,FALSE,memphis,2012-11-16T00:07:39-06:00,el
ride to los angeles,memphis,http://memphis.craigslist.org/rid/3411890141.html,"leave: memphis - morning of monday, 19 november 
arrive: los angeles - night of wednesday, 21 november 
would like to have someone along that can do some of the driving. must be drug free, ( except i'll buy you some coffee ) 
i am an artist and write [...]",2012-11-15T12:55:33-06:00,emailnotfound,TRUE,memphis,2012-11-19T12:55:33-06:00,los
ride offered - memphis to oxford on sat 11/17 (memphis),memphis,http://memphis.craigslist.org/rid/3410250140.html,"i'm offering a ride from memphis to oxford. 
leaving november 17th returning november 17th. contact me on zimride: http://www.zimride.com/ride/share?ride=532615 ",2012-11-14T17:29:48-06:00,emailnotfound,TRUE,memphis,2012-11-17T17:29:48-06:00,oxford
anyone need a ride to sikeston? (shelby county),memphis,http://memphis.craigslist.org/rid/3408071735.html,i am driving to sikeston tomorrow november 14. i will be leaving around 8pm. if you need a ride to there it somewhere sling the way let me know. no smoking ,2012-11-13T19:10:24-06:00,emailnotfound,TRUE,memphis,2012-11-13T19:10:24-06:00,sikeston
nashville to st. louis to nebraska (nashville/portland),memphis,http://memphis.craigslist.org/rid/3403044642.html,"i'm going to be in nashville, tn on thanksgiving day and then the day after, the 23rd on friday, i'll be leaving sometime during the day to drive a car i'm purchasing back to beatrice, ne. i'll pretty much be taking the maps.google.com route home. i' [...]",2012-11-11T18:04:48-06:00,emailnotfound,TRUE,memphis,2012-11-16T18:04:48-06:00,st.
memphis to gainesville (memphs),memphis,http://memphis.craigslist.org/rid/3392039763.html,"i need a ride to gainesville ga from memphis need to be there by friday moring before 9 if u can help me 
out plz email me and i will get back asap",2012-11-06T21:16:57-06:00,emailnotfound,FALSE,memphis,2012-11-06T21:16:57-06:00,gainesville
ride offered memphis to california,memphis,http://memphis.craigslist.org/rid/3364343386.html,"i will be driving from florida to california within the next 2 weeks. gas expense will be split 50/50. willing to drop you off anywhere along the way or most anywhere in the state of california, as i will be driving all the way to oregon. please call [...]",2012-11-06T11:38:30-06:00,emailnotfound,TRUE,memphis,2012-50-50T11:38:30-06:00,california
going to florida,memphis,http://memphis.craigslist.org/rid/3390027224.html,"i will be driving to south beach to be with families for thanksgiving 
i will be driving a brand new van i have planty of rooms if you got any luggage 
let me know if you need to ride with me 
i will leave from lr on wednesday around noon or before b [...]",2012-11-06T03:36:17-06:00,emailnotfound,FALSE,memphis,2012-11-07T03:36:17-06:00,florida
memphis tn  to dallas tx (memphis),memphis,http://memphis.craigslist.org/rid/3387587231.html,leaving on friday the 9th before noon and leaving dallas on sunday at 6pm. $$ asking for $65 one way or negotiable. 2025607150 chepsie,2012-11-05T04:05:15-06:00,emailnotfound,TRUE,memphis,2012-11-09T04:05:15-06:00,dallas
ride offered - oxford to memphis on sat 11/17 (oxford),memphis,http://memphis.craigslist.org/rid/3384651264.html,"i'm offering a ride from oxford to memphis. 
leaving november 17th returning november 17th. contact me on zimride: http://www.zimride.com/ride/share?ride=515844 ",2012-11-03T16:24:02-05:00,emailnotfound,TRUE,memphis,2012-11-17T16:24:02-05:00,memphis
"memphis to ky (memphis,tn)",memphis,http://memphis.craigslist.org/rid/3378477336.html,"leaving memphis friday the 2nd at 8am, maybe 9am, depends on traffic, i would like for someone to help with the gas, please email.",2012-10-31T22:14:48-05:00,emailnotfound,TRUE,memphis,2012-05-09T22:14:48-05:00,ky
ride offered - oxford to memphis on sat 11/17 (oxford),memphis,http://memphis.craigslist.org/rid/3377586113.html,"i'm offering a ride from oxford to memphis. 
leaving november 17th returning november 25th. i have a 4 doors chevy blazer, and one passenger going with me. if a few more other people come with me, i am willing to be flexible with the payment. contact [...]",2012-10-31T14:02:15-05:00,emailnotfound,TRUE,memphis,2012-11-17T14:02:15-05:00,memphis
"headn north to minnesota (leavin fl, oct 31nov1)",memphis,http://memphis.craigslist.org/rid/3370252423.html,"room for 1. goin thru al,tenn,ky,ill... wis. ",2012-10-30T09:40:05-05:00,emailnotfound,TRUE,memphis,2012-10-31T09:40:05-05:00,minnesota
need ride memphis to dc,memphis,http://memphis.craigslist.org/rid/3372902912.html,"two english guys looking for a ride to washington dc. both have full english driving license and would be happy to help with driving and the cost of gas. hoping to leave 1st or the 2nd of november. 
if you can help call jordan on 415-528-0533 or just [...]",2012-10-29T13:14:46-05:00,emailnotfound,FALSE,memphis,2012-10-02T13:14:46-05:00,dc
"driving to lexington nov 6 or 7 (memphis, tn)",memphis,http://memphis.craigslist.org/rid/3372420390.html,"i'm driving back to lexington, ky, passing through nashville, if you need a ride to either or somewhere along the way. pay your share of gas, driving would be cool too. leaving in the morning. plenty of space. 
i can either make the trip on the 6th o [...]",2012-10-29T10:14:56-05:00,emailnotfound,TRUE,memphis,2012-11-06T10:14:56-05:00,lexington
"memphis to daytona beach, fl (for 1 bird + 1 person)",memphis,http://memphis.craigslist.org/rid/3369714365.html,"need ride from memphis area (collierville) to ormond beach / daytona beach / port orange, florida. date of travel flexible. the bird is a cockatiel.",2012-10-27T20:40:47-05:00,emailnotfound,TRUE,memphis,2012-10-29T20:40:47-05:00,daytona
ride offer to nashville/knoxville/asheville/nyc leave 10/27 (memphis),memphis,http://memphis.craigslist.org/rid/3366694645.html,"hello! i am continuing tomorrow on a road trip to new york (brooklyn) and have room for one rider. i'm planning on stopping in some places alng the way (mainly the ones listed in the title, though i am flexible on the destinations and timing). i'm th [...]",2012-10-26T13:22:10-05:00,emailnotfound,TRUE,memphis,2012-10-27T13:22:10-05:00,nashville/knoxville/asheville/nyc
ms to sc &gt; ride offered for pets or cargo (ms),memphis,http://memphis.craigslist.org/rid/3365073928.html,"i am heading home to the greenville, sc area on november 5. if you have pets or cargo needing to go that way or somewhere in between (atlanta, birmingham) let me know! lets work something out. i have a good size suv with a lot of empty space. i do no [...]",2012-10-25T17:58:26-05:00,emailnotfound,TRUE,memphis,2012-11-05T17:58:26-05:00,sc
ride from memphis to atlanta ga (memphis),memphis,http://memphis.craigslist.org/rid/3359162425.html,"i need a ride to atlanta or gainesville george i will pay gas or a flat 
rate need to go aroun nov 5-7 email and get back asap",2012-10-23T11:00:29-05:00,emailnotfound,FALSE,memphis,2012-10-23T11:00:29-05:00,atlanta
need ride to chgo on halloween (memphis),memphis,http://memphis.craigslist.org/rid/3357506706.html,hey thir/ if your headed north down i-57 up chgo way anywhir in that direction i can help you out with gas. please let me know. i would rather pay u than megabus. need to leave memphis around october 30th or shortly there after. thanks and have a gre [...],2012-10-22T16:00:30-05:00,emailnotfound,FALSE,memphis,2012-10-30T16:00:30-05:00,chgo
need a ride to my interview tomorrowse e (smemphis to summer),memphis,http://memphis.craigslist.org/rid/3345553678.html,i am in dire need of a ride to an interview. i haven't been working for 3 months and is trying to get bac on my feet. i have no gas money but i am very respectable. i just know there is someone out here that is willing to help me. please email me if  [...],2012-10-17T12:45:34-05:00,emailnotfound,FALSE,memphis,2012-10-17T12:45:34-05:00,my
need a ride to ms the 15th (cooper young / memphis),memphis,http://memphis.craigslist.org/rid/3330834505.html,"hi everybody ! i'm tom, french guy travelling across us during october. 
i gonna be in memphis next week end and need a ride to ms (jackson or natchez) on monday. is somebody go there ? thanks for your answer... see you",2012-10-10T23:50:26-05:00,emailnotfound,FALSE,memphis,2012-10-15T23:50:26-05:00,ms
need ride west to oklahoma (oklahoma city),memphis,http://memphis.craigslist.org/rid/3325609375.html,"i ened a ride west to oklahoma city either on oct 18th or oct 19th. i have a calm white lab that i need to get out there also. if this can happen, i can call and chat it through. 
thanks! 
courtney",2012-10-08T17:27:55-05:00,emailnotfound,FALSE,memphis,2012-10-18T17:27:55-05:00,oklahoma
"ride offered memphis to nola oct 11 (new orleans, la)",memphis,http://memphis.craigslist.org/rid/3317468137.html,"my name is tricia and i'm driving from memphis to new orleans on oct. 11. i have a saturn vue manual car. if you can't drive a manual that's ok, but pitching in for gas money would be appreciated. send me an email please!",2012-10-04T23:52:49-05:00,emailnotfound,FALSE,memphis,2012-10-11T23:52:49-05:00,nola
ride offered mem-abq (memphis to albuquerque),memphis,http://memphis.craigslist.org/rid/3311992279.html,the two of us are traveling to albuquerque for the balloon fiesta thursday morn oct 4 and returning oct 16. willing to pick up along the way. must be willing to chip in on petro. if interested contact me at 901 461 7772. thanks. ,2012-10-02T16:20:19-05:00,emailnotfound,TRUE,memphis,2012-10-04T16:20:19-05:00,albuquerque
