title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
ride offered cornish nh/i-91 to nycity tuesday 11/20 (i-90),burlington,http://burlington.craigslist.org/rid/3417983282.html,"i am driving a truck with a piece of furniture into brooklyn tuesday afternoon, and will then leave the truck there. i am happy to offer a ride to someone who can help navigate into the city and help move the armoir up three flights into the apartmen [...]",2012-11-18T07:47:15-05:00,emailnotfound,TRUE,burlington,2012-11-20T07:47:15-05:00,nycity
vermont to florida (sarasota),burlington,http://burlington.craigslist.org/rid/3417521144.html,around dec. 3 or 4. volvo 240. smooth big ride.lots of space in the back for your stuff. easy going. share gas. ,2012-11-17T21:43:29-05:00,emailnotfound,TRUE,burlington,2012-12-03T21:43:29-05:00,florida
"ride offered to nj/nyc on nov. 21 (charlotte, vt)",burlington,http://burlington.craigslist.org/rid/3416765382.html,"ride offered anywhere between from burlington, vt to central new jersey. can get you to a train station to get 
to new york city as well. don't mind driving a little out of the way. leaving 
on wednesday the 21st. asking for gas money. amount depends [...]",2012-11-17T15:11:17-05:00,emailnotfound,TRUE,burlington,2012-11-21T15:11:17-05:00,nj/nyc
looking for a ride to cny on monday (jeffersonville/johnson/burlington),burlington,http://burlington.craigslist.org/rid/3416511148.html,"hey- 
looking for a safe ride home for thanksgiving... please send me a message if your headed in that direction... specifically going to utica ny but i could arrange to be picked up somewhere close to there. i could also pitch in for gas. 
thanks, 
 [...]",2012-11-17T13:31:01-05:00,emailnotfound,FALSE,burlington,2012-11-19T13:31:01-05:00,cny
"ride offered wednesday, nov. 21st to nyc (brattleboro area)",burlington,http://burlington.craigslist.org/rid/3415840655.html,"heading down to nyc from the brattleboro area for thanksgiving wednesday morning and will be coming back sunday. share the cost of gas, and enjoy the ride.",2012-11-17T08:26:00-05:00,emailnotfound,TRUE,burlington,2012-11-21T08:26:00-05:00,nyc
"ride offered tue 11/20 via keene, concord, wolfeboro, nh (brattleboro to limington, me)",burlington,http://burlington.craigslist.org/rid/3415257724.html,"we're heading from brattleboro to limington, me via keene, concord and wolfeboro, nh this tuesday, november 20th, leaving brattleboro mid-morning. we have two seats available. 
here is a map of our route: 
http://www.weatherbeard.com/maps/map2.php",2012-11-16T21:18:23-05:00,emailnotfound,TRUE,burlington,2012-11-20T21:18:23-05:00,limington
"offer: 11/20 brattleboro, vt to hickory, nc (brattleboro, vt)",burlington,http://burlington.craigslist.org/rid/3414344969.html,"couple leaving 11/20 early, on a long drive to hickory, nc. will gladly drop off at any point along the way. looking for someone who is comfortable in a small 4dr car, and is willing to help with gas. email for more information. thanks!",2012-11-16T14:23:36-05:00,emailnotfound,TRUE,burlington,2012-11-20T14:23:36-05:00,hickory
anyone headed to souther vt? or rt 100 s. (from waterbury),burlington,http://burlington.craigslist.org/rid/3414328057.html,"i am looking to get down to wilmington, vt this weekend. i don't have a specific day or time i need to leave. if anyone is going that way, i can pitch on gas. i am also looking for a ride back, so if anyone is going to visit family or friends and wil [...]",2012-11-16T14:17:25-05:00,emailnotfound,FALSE,burlington,2012-11-16T14:17:25-05:00,souther
rideshare from burlington to boston (burlington),burlington,http://burlington.craigslist.org/rid/3413583585.html,rideshare from burlington (uvt) to boston friday 16th at 7pm. $40 for gas. chris & nina 617-297-2111 or 514-249-6347,2012-11-16T09:24:56-05:00,emailnotfound,TRUE,burlington,2012-11-16T09:24:56-05:00,boston
need a ride to charlotte ferry today! ,burlington,http://burlington.craigslist.org/rid/3413547057.html,"any commuters out there going to the charlotte ferry after work today (friday 11/16)? or does anyone have a community contact? i'm going to visit some friends in the adirondacks and i need a way to get down to the ferry from burlington. 
please send  [...]",2012-11-16T09:04:11-05:00,emailnotfound,FALSE,burlington,2012-11-16T09:04:11-05:00,charlotte
searing for ride: vermont to nyc area (vermont-nyc/nj),burlington,http://burlington.craigslist.org/rid/3412784215.html,hello! i am a college student in vermont and i am looking for a ride from vermont (poultney/rutland area) to new york city or new jersey (newark area) on wednesday december 12th. i am willing to pitch in gas money and i am good company! i am also loo [...],2012-11-15T20:28:38-05:00,emailnotfound,FALSE,burlington,2012-12-12T20:28:38-05:00,nyc
1 + dog need ride to philadelphia area (btv to phl),burlington,http://burlington.craigslist.org/rid/3411628201.html,"i am looking for a ride on wednesday november 21 from burlington, vt to philadelphia, pa. i would also like to bring my dog. he is a super friendly, cute three years old lab mix. very well behaved. willing to split gas. 
thanks!",2012-11-15T12:19:15-05:00,emailnotfound,FALSE,burlington,2012-11-21T12:19:15-05:00,philadelphia
driving from burlington to ct friday 11/16 ,burlington,http://burlington.craigslist.org/rid/3410871860.html,"i am driving from burlington to ct on friday, 11/16 and am looking for anyone who would like to share the ride and split fuel costs. i am taking 89 to 91, so i can stop anywhere along those routes in vt and ma.",2012-11-15T01:07:31-05:00,emailnotfound,TRUE,burlington,2012-11-16T01:07:31-05:00,ct
middlebury to nyc and back,burlington,http://burlington.craigslist.org/rid/3410633220.html,leaving mid morning friday the 16th returning sunday the 18th. split gas. layed back scene with nice car. ,2012-11-14T21:55:53-05:00,emailnotfound,TRUE,burlington,2012-11-16T21:55:53-05:00,nyc
needed: ride from vergennes to rutland and back,burlington,http://burlington.craigslist.org/rid/3409994109.html,"i might possibly have work in rutland on thanksgiving, the 22nd. this poses a problem, as the buses aren't running that day. i would need a ride down that day, and then back up when my work is done. i don't know what time i will be working, so the ri [...]",2012-11-14T16:38:34-05:00,emailnotfound,FALSE,burlington,2012-11-22T16:38:34-05:00,rutland
"ride offered - burlington to manchester, new hampshire on thu 11/15 (burlington)",burlington,http://burlington.craigslist.org/rid/3409788745.html,"i'm offering a ride from burlington to manchester, new hampshire. 
leaving november 15th. comfortable, safe, sober and serene ride offered from the burlington, vermont area (or rutland depending on your needs) to the manchester, new hampshire area (o [...]",2012-11-14T15:18:42-05:00,emailnotfound,TRUE,burlington,2012-11-15T15:18:42-05:00,manchester
"ride needed to boston, ma 11/16 (burlington, vt)",burlington,http://burlington.craigslist.org/rid/3409342317.html,"looking for a ride from burlington, vt (i can meet you at the airport) to boston, ma. any time friday afternoon will work. my ideal departure time is 1:30 p.m. 
i'm a 42-year-old male. can share driving (on automatic transmission) and will pay for ga [...]",2012-11-14T12:36:26-05:00,emailnotfound,FALSE,burlington,2012-11-16T12:36:26-05:00,boston
ride offered: middlebury to nyc (middlebury),burlington,http://burlington.craigslist.org/rid/3408969671.html,"i'm a musician on tour playing 51 main this friday and i'll be heading down from middlebury, vt back to new york city this saturday, november 17th. i have room for a passenger and their bags and would like to share gas costs if you need a ride south. [...]",2012-11-14T10:11:32-05:00,emailnotfound,TRUE,burlington,2012-11-17T10:11:32-05:00,nyc
uvm student needs saturday am ride to boston (uvm-boston),burlington,http://burlington.craigslist.org/rid/3407304560.html,hey there! i am a uvm freshman in need of a ride to boston on saturday morning. if any uvm student is headed down i'm willing to chip in for gas!! please let me know asap if you're free!,2012-11-13T14:48:34-05:00,emailnotfound,FALSE,burlington,2012-11-13T14:48:34-05:00,boston
seeking ride from btv to montreal (btv to montreal),burlington,http://burlington.craigslist.org/rid/3406689229.html,"hi there, im seeking a ride...as the title explained. i'm a late twenties guy going up for a 24 hour period to see my partner's film premier! i'm also trying to save a little cash in the process. would be happy to pitch some gas or appreciation money [...]",2012-11-13T11:05:33-05:00,emailnotfound,FALSE,burlington,2012-11-19T11:05:33-05:00,montreal
ride wanted from nyc to montpelier vt. for thanksgiving 9/20 back 9/23 (nyc to montpelier vt.),burlington,http://burlington.craigslist.org/rid/3406677661.html,"ride wanted from nyc to montpelier vt. or anywhere in vt . some flexibility on dates and time 
t batz nyc photographer, check on google. split gas and tolls.leave nyc nov. 20 return nov. 23 more or less",2012-11-13T11:00:59-05:00,emailnotfound,TRUE,burlington,2012-09-20T11:00:59-05:00,montpelier
burlington to dc and back,burlington,http://burlington.craigslist.org/rid/3406528408.html,i am going home to the dc area for thanksfiving. i will be leaving wed morning and returning sun night. all i ask is for is to split the gas costs along the way. if you lve between here and there i can drop you off. ,2012-11-13T09:56:51-05:00,emailnotfound,TRUE,burlington,2012-11-14T09:56:51-05:00,dc
need ride to brattleboro/wilmington (from waitsfield),burlington,http://burlington.craigslist.org/rid/3405927618.html,i am looking for anyone going to southern vermont on wednesday november 14th. thursday might work too. it's me and a friendly lab and my backpack. if anyone is headed that way please e-mail me. thanks!,2012-11-12T23:07:26-05:00,emailnotfound,FALSE,burlington,2012-11-14T23:07:26-05:00,brattleboro/wilmington
burlington to boston tues 11/20 (burlington),burlington,http://burlington.craigslist.org/rid/3405858346.html,"leaving from burlington, vt to boston area on tuesday afternoon/evening (flexible on times). willing to drop off anywhere along the way. $20 per person. send an email if interested.",2012-11-12T22:20:24-05:00,emailnotfound,TRUE,burlington,2012-11-20T22:20:24-05:00,boston
looking for ride to ithaca for thanksgiving (leicester/ middlebury),burlington,http://burlington.craigslist.org/rid/3382350654.html,"i am looking for a ride home to ithaca, ny on tuesday 11/20 for thanksgiving (i would consider wed if departure time is early enough). i am in leicester, which is between brandon and middlebury, and i could get a ride to either of those locations if  [...]",2012-11-12T19:44:11-05:00,emailnotfound,FALSE,burlington,2012-11-20T19:44:11-05:00,ithaca
