title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
"ride offered - seattle to eugene, or - 11/19 (seattle)",seattle,http://seattle.craigslist.org/see/rid/3417894236.html,"i will be driving to eugene on monday, november 19th, and am planning to leave before noon and arriving in eugene around 5pm. i have a small (smoke-free) car, so there's only space for one person with minimal luggage (2 seater w/ a small trunk). i'm  [...]",2012-11-18T02:07:05-08:00,emailnotfound,TRUE,seattle,2012-11-19T02:07:05-08:00,eugene
"christmas ride to brookings, or (kenmore)",seattle,http://seattle.craigslist.org/see/rid/3407262696.html,"hi, i am looking for a ride to see my brother in brookings, oregon this christmas. would like to travel dec 19 or 20. if you have any room in your vehicle, i can help out with gas. if you are traveling that way anyway it would help us both :) i am a  [...]",2012-11-17T23:55:21-08:00,emailnotfound,FALSE,seattle,2012-12-19T23:55:21-08:00,brookings
ride offered: seattle to portland sunday evening (seattle to portland),seattle,http://seattle.craigslist.org/see/rid/3417814093.html,"ride.offered leaving from seattle on sunday evening around 5 pm to portland oregon. i'm actually leaving from whidbey island around 4 pm heading to seattle, then on to portland. $25 for share in fuel please. very cumfy bmw 840 coupe. i'm a profession [...]",2012-11-17T23:31:21-08:00,emailnotfound,TRUE,seattle,2012-11-18T23:31:21-08:00,portland
"oly to portland, nov 21, return friday nov 23 (olympia to portland)",seattle,http://seattle.craigslist.org/oly/rid/3417771287.html,"heading to portland from olympia on wednesday 21st, would like to leave midmorning. returning friday 23rd, want to rideshare, your car preferably, or mine. will buy a bus or train ticket on monday if no interest or need. thanks! happy thanksgiving. ",2012-11-17T22:31:08-08:00,emailnotfound,TRUE,seattle,2012-11-21T22:31:08-08:00,portland
ride wanted: seattle to portland fri. 11/23 (sea to pdx),seattle,http://seattle.craigslist.org/see/rid/3417650091.html,"hello! 
i am hoping to get a ride home to se portland from seattle the day after thanksgiving. i am a clean, respectful, recent college graduate with gas $! 
happy with conversation, or silence, or music, or whatever you like. i just want a safe and  [...]",2012-11-17T20:24:32-08:00,emailnotfound,FALSE,seattle,2012-11-23T20:24:32-08:00,portland
"ride offered: sea to pdx, wed 11/21 (central to se)",seattle,http://seattle.craigslist.org/see/rid/3417441132.html,"i'm a 30yo queer educator who can probably find something of mutual interest to chat with you about. but i also like quiet drives, music and especially podcasts :) aiming to leave around 11:30 on wed, meeting up either in w seattle or downtown. 
i've [...]",2012-11-17T17:49:18-08:00,emailnotfound,TRUE,seattle,2012-11-21T17:49:18-08:00,pdx
"ride offered: seattle to pdx, 11am, saturday 11/24 (seattle-northgate)",seattle,http://seattle.craigslist.org/see/rid/3417422966.html,"offering a ride to seattle for thanksgiving. leaving portland at 2pm, tuesday november 20th. leaving seattle 11am, saturday november 24th. leaving seattle from northgate area, can pickup, preferrably from northgate/shoreline/roosevelt area. asking fo [...]",2012-11-17T17:37:41-08:00,emailnotfound,TRUE,seattle,2012-11-24T17:37:41-08:00,pdx
ride offered: seattle to portland sunday (sea to pdx),seattle,http://seattle.craigslist.org/see/rid/3417355813.html,"hi there. i'm driving to portland tomorrow and offering rides in exchange for gas money. departure time flexible. me: 33, female, laid back, good conversationalist. text me at: 360-480-8761",2012-11-17T16:56:45-08:00,emailnotfound,TRUE,seattle,2012-11-17T16:56:45-08:00,portland
empty truck driving to sacramento monday i can take cargo (snohomish),seattle,http://seattle.craigslist.org/sno/rid/3417346652.html,i can pick up and drop off cargo anywhere along i-5. call or text 425-366-7712 sorry no more room for passengers,2012-11-17T16:51:18-08:00,emailnotfound,TRUE,seattle,2012-11-19T16:51:18-08:00,sacramento
ride offered - bainbridge island to portland on sat 11/17 (bainbridge island),seattle,http://seattle.craigslist.org/kit/rid/3417262257.html,"i'm offering a ride from bainbridge island to portland. 
leaving november 17th returning november 19th. can take up to 3 if necessary, but backseat tiny. more comfortable with 1, and can take luggage. please meet me near the highway, will only drive  [...]",2012-11-17T16:03:48-08:00,emailnotfound,TRUE,seattle,2012-11-17T16:03:48-08:00,portland
offered: olympia to ashland 11/18 (olympia),seattle,http://seattle.craigslist.org/oly/rid/3417255102.html,"i'm leaving olympia tomorrow morning around 10 or 11 for ashland, or and would love a passenger to help with gas. i could potentially drop you off somewhere further north than ashland. call me at 301.351.2303. 
hope we can ride together! 
maura",2012-11-17T15:59:57-08:00,emailnotfound,TRUE,seattle,2012-11-18T15:59:57-08:00,ashland
needing someone to bring gas--car out of gas on freeway (port orchard),seattle,http://seattle.craigslist.org/tac/rid/3417233519.html,"my boyfriend just called, hes stuc on the freeway in port orchard with his two lil ones, car is out of gas, he has the money for it, he just cant get to it,, can anyone bring him aany? i am stuck at home due to a car accident the other day so i cant. [...]",2012-11-17T15:48:26-08:00,emailnotfound,FALSE,seattle,2012-11-19T15:48:26-08:00,bring
"ride offered: seattle to roseburg, or 11/20",seattle,http://seattle.craigslist.org/see/rid/3417176018.html,"ride offered from seattle to roseburg (actual starting point will be in bellingham, so if you're further north, that works to) on tuesday. we'll likely be in the seattle area around 10am-noon. there will be 2 dogs and 1 cat in the car. the dogs will  [...]",2012-11-17T15:18:00-08:00,emailnotfound,TRUE,seattle,2012-11-20T15:18:00-08:00,roseburg
ride offer sunday 11/18 (olympia to bellingham),seattle,http://seattle.craigslist.org/oly/rid/3417158949.html,"me and my girlfriend are leaving tomrow, olympia to bellingham. noon to late noon...we'll probably be passing through seattle, but ask, and please don't be far into the city if that's where you'd like to be dropped off. 
light luggage. smokers are fi [...]",2012-11-17T15:09:18-08:00,emailnotfound,TRUE,seattle,2012-11-18T15:09:18-08:00,bellingham
i need a ride to san francisco,seattle,http://seattle.craigslist.org/skc/rid/3417031908.html,please help me im stranded in washington and i need to get back home to california san francisco or close. my credit cards are maxed out and have little money. please help me i have a wife and kid i need to get home to please call 253 815 6958 thank  [...],2012-11-17T14:07:29-08:00,emailnotfound,FALSE,seattle,2012-11-19T14:07:29-08:00,san
"ride needed to boise, id from olympia, wa near beginning of december (olympia to boise, id)",seattle,http://seattle.craigslist.org/oly/rid/3416956627.html,"i'm looking for a ride to boise, id near the beginning of december. i'm a light traveler, and i'm happy to help with gas money.",2012-11-17T13:32:48-08:00,emailnotfound,FALSE,seattle,2012-11-19T13:32:48-08:00,boise
"ride offered to phoenix, az or anywhere along the way. (spanaway)",seattle,http://seattle.craigslist.org/tac/rid/3416866289.html,"heading to phoenix around the 11th or 4th of december, haven't decided yet. all i ask if for a little gas money and maybe share of the drive. 
email me how much you're looking to give on gas, less gas $ depending on where you're headed. thanks for lo [...]",2012-11-17T12:53:15-08:00,emailnotfound,TRUE,seattle,2012-11-11T12:53:15-08:00,phoenix
ride needed to minneapolis,seattle,http://seattle.craigslist.org/see/rid/3416865370.html,"my girlfriend and i are looking to get to minneapolis or thereabouts pretty much as soon as possible. we're both able to pitch in on gas, and we're both decent and licensed drivers. we're also both good for conversation, so no worries about an awkwar [...]",2012-11-17T12:52:51-08:00,emailnotfound,FALSE,seattle,2012-11-23T12:52:51-08:00,minneapolis
"tues 11/20 ride south (seattle to oakland,ca)",seattle,http://seattle.craigslist.org/see/rid/3416843633.html,leaving seattle tues afternoon. need someone to share driving. ,2012-11-17T12:43:43-08:00,emailnotfound,TRUE,seattle,2012-11-20T12:43:43-08:00,oakland
tacoma to sf and back after christmas (spanaway - san fran),seattle,http://seattle.craigslist.org/tac/rid/3416697395.html,"heading from spanaway to san francisco on december 27th, coming back on the 1st. room in the suburban for a passenger and some luggage. bring some tunes, ipod, dvds, whatever. we're an average family of four plus a couple of other friends, listen to  [...]",2012-11-17T11:43:47-08:00,emailnotfound,TRUE,seattle,2012-12-27T11:43:47-08:00,sf
"ride offered to pdx, wed 11/17, $15 (bainbridge - portland)",seattle,http://seattle.craigslist.org/kit/rid/3416684194.html,"i have one craigslist rider confirmed already, so that leaves three more seats, some trunk space, and a small rack on top. i'd like to leave as early as possible but that will probably be around 4:30p or so. if you're interested please call or text ( [...]",2012-11-17T11:38:26-08:00,emailnotfound,TRUE,seattle,2012-11-17T11:38:26-08:00,pdx
"ride offered to pdx wednesday afternoon, 11/17, $20  (seattle - portland)",seattle,http://seattle.craigslist.org/see/rid/3416673719.html,"i have room for three more riders and some trunk space, and my schedule is a bit flexible. if you're interested send a text to or call (five zero three) five eight zero - five two eight eight. 
i'm actually leaving from bainbridge island, so if you c [...]",2012-11-17T11:34:15-08:00,emailnotfound,TRUE,seattle,2012-11-17T11:34:15-08:00,pdx
ride offered to portland and eugene sunday 11/18,seattle,http://seattle.craigslist.org/see/rid/3416385271.html,"hi, 
i'm heading down i5 leaving seattle probably around midday on sunday. 
have room for three people with bags if needed in a large and comfortable car. 
can pick people up in downtown seattle, or capitol hill. 
if you are interested in riding with [...]",2012-11-17T09:43:16-08:00,emailnotfound,TRUE,seattle,2012-11-18T09:43:16-08:00,portland
