title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
hemet to san diego (kearny mesa) daily (hemet san diego),inlandempire,http://inlandempire.craigslist.org/rid/3417775822.html,"hi all, i commute from hemet to san diego (kearny mesa) round trip monday through friday. i leave hemet at approximately 6:30 am or earlier every morning and arrive in kearny mesa (163 freeway and clairemont mesa blvd. area) at approximately 7:45 am. [...]",2012-11-17T22:36:57-08:00,emailnotfound,TRUE,inlandempire,2012-11-19T22:36:57-08:00,san
joshua tree to oakland (joshua  tree),inlandempire,http://inlandempire.craigslist.org/rid/3416523362.html,"i am headed to oakland and then davis -- looking for 1 - 2 riders to keep company and help pay for gas. 
i can pick you up in joshua, palm springs, riverside, the ie , or la along the 10/210 
no smoking in the car 
be mellow, responsible, few bags 
$ [...]",2012-11-17T10:35:46-08:00,emailnotfound,TRUE,inlandempire,2012-10-21T10:35:46-08:00,oakland
ride needed to sf (claremont),inlandempire,http://inlandempire.craigslist.org/rid/3416059386.html,"twenty-two year-old needs ride to bay for thanksgiving. 
flexible on where to meet. 
will help pay for gas. 
thank you!",2012-11-17T07:32:00-08:00,emailnotfound,FALSE,inlandempire,2012-11-19T07:32:00-08:00,sf
california to dodgecity kansas anyone?,inlandempire,http://inlandempire.craigslist.org/rid/3415716082.html,i really need a ride from california to dodge city kansas to see some family for the holidays i don't have a lotta money but i have to get there asap let me know if you are crossing through there my numbers 951 943 7527 @ least to colorado call me if [...],2012-11-17T02:48:37-08:00,emailnotfound,FALSE,inlandempire,2012-11-17T02:48:37-08:00,dodgecity
california to dodge city kansas,inlandempire,http://inlandempire.craigslist.org/rid/3410997987.html,i really need a ride from california to dodge city kansas to see some family for the holidays i don't have a lotta money but i have to get there asap let me know if you are crossing through there my numbers 951 943 7527 or atleast to colorado :) ,2012-11-17T02:45:15-08:00,emailnotfound,FALSE,inlandempire,2012-11-17T02:45:15-08:00,dodge
palm springs to sf (ride offer monday ),inlandempire,http://inlandempire.craigslist.org/rid/3410581078.html,"driving my 2007 taurus to the city by the bay , departing palm springs at 930 am on monday november 19th , please be gay friendly . no psychos , and only those who have bathed within 24 hours will be allowed in my car. 55 bucks gets you there.some ba [...]",2012-11-17T00:45:59-08:00,emailnotfound,TRUE,inlandempire,2012-11-19T00:45:59-08:00,sf
ride needed from corona/eastvale to newport this weekend!,inlandempire,http://inlandempire.craigslist.org/rid/3414439766.html,"my name is winston, and my wife and i need a ride to newport beach! 
our car is out of commission at the moment =( 
if you are headed that way this weekend or can volunteer driver services, 
please call or text 661.427.9411 asap thanks! ",2012-11-16T11:59:23-08:00,emailnotfound,FALSE,inlandempire,2012-11-16T11:59:23-08:00,newport
ride from mira loma to campbell (south bay area-sf) (mira loma/riverside/inland empire),inlandempire,http://inlandempire.craigslist.org/rid/3413135566.html,"hello. i need a ride on the 21st or close to it to campbell, ca.(san jose). i will be returning around the 27th if i could get a ride back. 
if.. i cant find a ride, i will rent a car, and could take someone or more people, for $45.00 each way. a lit [...]",2012-11-15T21:20:20-08:00,emailnotfound,TRUE,inlandempire,2012-11-27T21:20:20-08:00,campbell
inland empire to seattle - suv and empty enclosed trailer (loma linda),inlandempire,http://inlandempire.craigslist.org/rid/3377656761.html,leaving sunday pm or monday am. can transport motorcycles or other lighter cargo. what do you have that needs to get to sac/portland/seattle or anywhere enroute? give me a call at 509-398-5025. thanks. terry,2012-11-15T20:07:04-08:00,emailnotfound,TRUE,inlandempire,2012-11-19T20:07:04-08:00,seattle
i need a ride to work tomorrow!,inlandempire,http://inlandempire.craigslist.org/rid/3395751719.html,"ride needed to and/or from ontario/chino from corona 
my address: 5905 larry dean st corona ca 
my work address: 10745 vernon ave, ontario ca 
it is about 12 miles each way 
i have to be at work at 8:15am, and i get off work at 5:30pm 
if you are abl [...]",2012-11-15T14:22:15-08:00,emailnotfound,FALSE,inlandempire,2012-11-15T14:22:15-08:00,work
ride or transport offered to las vegas tuesday nov 20th (inland empire),inlandempire,http://inlandempire.craigslist.org/rid/3410835074.html,"hi i'm driving a new mercedes sprinter van from san diego on tuesday, nov 20th. i can take large furniture, pets, bikes, motorcycles, boxes, etc. plenty of room for up to 10 passengers plus cargo. 
the van is very comfortable. 
i am a 30 year old, no [...]",2012-11-14T21:28:45-08:00,emailnotfound,TRUE,inlandempire,2012-11-20T21:28:45-08:00,las
please help need to get to eugene oregon (rialto),inlandempire,http://inlandempire.craigslist.org/rid/3408533491.html,"we are stuck in rialto and need to get to eugene or. any closer to eugene then we are will help, do not have much money but willing to pitch in for gas as much as we can. please text or call 541-501-0701. will be ready to get out of rialto by ten am  [...]",2012-11-13T22:46:29-08:00,emailnotfound,FALSE,inlandempire,2012-11-19T22:46:29-08:00,get
ride offer today to san diego  (palm springs to sd),inlandempire,http://inlandempire.craigslist.org/rid/3407893653.html,"leaving today (tues 13th) for san diego from palm springs, can pick you up and drop you off along the way. inland empire, temecula, etc... if interested text or call aaron 602.315.1523 
cheers",2012-11-13T15:44:01-08:00,emailnotfound,TRUE,inlandempire,2012-11-13T15:44:01-08:00,san
