title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
atl to new orleans wed 11/21,atlanta,http://atlanta.craigslist.org/atl/rid/3417704007.html,"driving to new orleans for the holiday, got 3 seats in our truck available for anyone who needs a lift. we're trying to leave atlanta by 4 pm at the latest. we're close to the edgewood marta stop, we can probably pick you up in that area. asking for  [...]",2012-11-18T00:15:01-05:00,emailnotfound,TRUE,atlanta,2012-11-21T00:15:01-05:00,new
"""please' needing a ride to miami (atlanta)",atlanta,http://atlanta.craigslist.org/atl/rid/3417633352.html,"hello, 
my name is tony and i got stuck here in macon, georgia and i really need to get back home !!! 
i have some money and i have a some luggage and i would be "" happy"" to pay half of the cost and buy us lunch. 
i have a valid / clean ,driving lice [...]",2012-11-17T23:10:01-05:00,emailnotfound,FALSE,atlanta,2012-11-19T23:10:01-05:00,miami
courier / delivery service ! (cross town or up to 200miles),atlanta,http://atlanta.craigslist.org/atl/rid/3351922696.html,"courier / delivery service ! 
fast friendly and dependable! 
up to 100lbs 
404-521-8900",2012-11-17T22:53:23-05:00,emailnotfound,TRUE,atlanta,2012-11-23T22:53:23-05:00,200miles
"""please' i need a ride to miami (macon)",atlanta,http://atlanta.craigslist.org/atl/rid/3417607708.html,"hello, 
my name is tony and i got stuck here in macon, georgia and i really need to get back home !!! 
i have some money and i have a some luggage and i would be "" happy"" to pay half of the cost and buy us lunch. 
i have a valid / clean ,driving lice [...]",2012-11-17T22:48:35-05:00,emailnotfound,FALSE,atlanta,2012-11-19T22:48:35-05:00,miami
atlanta ga to naples fl.  (atlanta ga),atlanta,http://atlanta.craigslist.org/atl/rid/3416732878.html,ok so i will be driving to naples fl from atlanta ga on tomorrow which is 11/18/12 @ 4pm and i have space for one one person one bag or suitcase must be ok with pet as i have to tiny dogs and we can talk about the cost for the ride when you contact m [...],2012-11-17T14:57:56-05:00,emailnotfound,TRUE,atlanta,2012-11-18T14:57:56-05:00,naples
**car service**new cars**low rates (cobb county up to 3oo miles),atlanta,http://atlanta.craigslist.org/nat/rid/3404613555.html,"professional, friendly, licensed and insured 
brand new clean 2013 sedans gps equipped 
we've served thousands of satisfied customers 
sorry no pets (unless in a carrier and extra charges apply) or smoking in vehicles 
local trips(anything under 100  [...]",2012-11-17T14:42:44-05:00,emailnotfound,TRUE,atlanta,2012-11-23T14:42:44-05:00,3oo
*best choice car service**2012 sedans($1 per mile) (georgia up to 300 miles),atlanta,http://atlanta.craigslist.org/nat/rid/3406258001.html,"minimum per trip---$20.00 
rates are $1.00 per mile/$2.00 initial charge/$3.00 each additional passenger 
rates during rush hours/late nights/early mornings---$1.50 per mile 
friendly, reliable and professional service, licensed and insured 
we are l [...]",2012-11-17T13:05:49-05:00,emailnotfound,TRUE,atlanta,2012-11-23T13:05:49-05:00,300
*five star car service**great rates!!new cars (cobb county/georgia up to 300 miles),atlanta,http://atlanta.craigslist.org/nat/rid/3406662773.html,"rates as low as 1.00 a mile 
we travel anywhere up to 300 miles 
we are located in marietta, however we travel anywhere in georgia but if you are more than 10 miles from us..after the 10th mile all additional mileage to get to you will be added to yo [...]",2012-11-17T11:51:54-05:00,emailnotfound,TRUE,atlanta,2012-11-10T11:51:54-05:00,300
"shuttle ride service to statesboro,savannah,waycross,st. simons,etc. (all of north ga &amp; the atlanta area)",atlanta,http://atlanta.craigslist.org/nat/rid/3378921926.html,"professional shuttle ride service available beginning wednesday from all of north georgia including metro atlanta,athens,gainesville,& the mountains to and from the dublin,swainsboro,statesboro,savannah,waycross,st. simons & jekyll islands,etc.areas. [...]",2012-11-17T11:13:02-05:00,emailnotfound,TRUE,atlanta,2012-11-19T11:13:02-05:00,statesboro
looking for ride to asheville (alpharetta),atlanta,http://atlanta.craigslist.org/nat/rid/3416049302.html,looking for a ride to asheville anytime from today or the next couple days. can help with gas money and i am very easy to get along with. ,2012-11-17T10:27:20-05:00,emailnotfound,FALSE,atlanta,2012-11-17T10:27:20-05:00,asheville
**a-class car service**2012 sedans(.75 a mile) (georgia up to 300 miles),atlanta,http://atlanta.craigslist.org/nat/rid/3347747675.html,"minimum per trip---$20.00 
rate---$1.00 per mile, $2.00 initial charge, $3.00 each additional passenger 
we have all brand new clean 2012 full size sedans gps equipped 
all drivers safe, reliable, friendly, and professional 
all drivers licensed and  [...]",2012-11-17T09:31:32-05:00,emailnotfound,TRUE,atlanta,2012-11-23T09:31:32-05:00,300
