title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
alternative to shared rides or public transportation: use (sarasota's favorite discount sedan service),sarasota,http://sarasota.craigslist.org/rid/3354064975.html,"call david at (941) 320-6698 to ride to the airport or anywhere else. 
private, reliable, personalized transportation in a smoke-free clean vehicle 
book 24/7 anytime; go anywhere for a reasonable fair price. 
commercially insured, background check p [...]",2012-11-16T07:34:25-05:00,emailnotfound,TRUE,sarasota,2012-24-07T07:34:25-05:00,shared
"need ride nov 20 or 21 or 22 to nyc or new england (sarasota, fl)",sarasota,http://sarasota.craigslist.org/rid/3411247318.html,"hi there! if you need help with gas costs and are headed north let me know! i'm an easy going smoke free 32 year old male. i can drive both automatic and shift. cheers! 
my phone number, in misspelled words: for won three, for too nine, sicks o three [...]",2012-11-15T09:36:03-05:00,emailnotfound,FALSE,sarasota,2012-11-20T09:36:03-05:00,nyc
ride need for two to new orleans (sarasota or west florida),sarasota,http://sarasota.craigslist.org/rid/3405014350.html,"hi, my friend and i want to check out new orleans on november 18-20ish. both can drive and pay some gas money. we are nice young people, please help",2012-11-12T15:50:28-05:00,emailnotfound,FALSE,sarasota,2012-11-18T15:50:28-05:00,new
"sarasota to richmond/charlottesville, nov. 16th (srq to rva/cho)",sarasota,http://sarasota.craigslist.org/rid/3399695764.html,"driving home to charlottesville, va, with stop at vcu next friday. leaving sarasota around 3:30 am. empty honda odyssey with one, non-smoker passenger seat. need to split fuel cost. thank you. ",2012-11-10T09:19:45-05:00,emailnotfound,TRUE,sarasota,2012-11-16T09:19:45-05:00,richmond/charlottesville
need ride from sarasota to bradenton mon-fri (sarasota),sarasota,http://sarasota.craigslist.org/rid/3396728285.html,"need ride from 2323 prospect st sarasota fl to 4208 19th st court east bradenton fl 34208 monday - friday. if you happen to take this route daily please let me know , i can pay $35 a week if that's fair. need to be in bradenton by 7am every day . tex [...]",2012-11-08T21:56:45-05:00,emailnotfound,FALSE,sarasota,2012-11-12T21:56:45-05:00,bradenton
moving to ohio (sarasota),sarasota,http://sarasota.craigslist.org/rid/3392605957.html,"going to tiffin ohio on nov 26 
would like to find someone who has space on truck for small amount of household goods and four pieces of small furniture 
i am flexible with dates if you are going at another time 
will also consider taking your things [...]",2012-11-07T09:22:43-05:00,emailnotfound,TRUE,sarasota,2012-11-26T09:22:43-05:00,ohio
alternative to shared rides or public transportation: use (sarasota's favorite discount sedan service),sarasota,http://sarasota.craigslist.org/rid/3387405271.html,"call david at (941) 320-6698 to ride to the airport or anywhere else in style without breaking the bank, 
private, reliable, personalized transportation in a smoke-free clean vehicle. 
book 24/7 anytime; go anywhere for a reasonable fair price. 
comm [...]",2012-11-07T07:39:06-05:00,emailnotfound,TRUE,sarasota,2012-24-07T07:39:06-05:00,shared
"offer:  heading north tomorrow  (bradenton to savannah, roanoke and scran)",sarasota,http://sarasota.craigslist.org/rid/3389322998.html,"heading north tomorrow. 
can drop off at various locations along the way. 
would love company/gas help",2012-11-05T18:51:26-05:00,emailnotfound,TRUE,sarasota,2012-11-05T18:51:26-05:00,savannah
going to chatt tn (exit 254 riverview),sarasota,http://sarasota.craigslist.org/rid/3388800310.html,need a ride to chatt tn .....can help w gas / driveing iam clean cut 47 yo male thanks dennuis 762-209-2297 asap ,2012-11-05T15:16:12-05:00,emailnotfound,FALSE,sarasota,2012-11-05T15:16:12-05:00,chatt
need ride to new port richey asap (venice),sarasota,http://sarasota.craigslist.org/rid/3371600162.html,"i have to get to holiday, its right before new port richey, my lease is up, i will be on streets, cant find a ride to my new home, i have a bmx bike, a skateboard, a tote, two backpacks and one travel luggage, its getting cold and i jjust want to get [...]",2012-10-28T21:46:02-04:00,emailnotfound,TRUE,sarasota,2012-10-28T21:46:02-04:00,new
