title,postingFrom,permalink,shortDescription,postingDate,mailToLink,driver,from,leaving,to
rides inside uva and to richmond (palmyra/charlottesville),charlottesville,http://charlottesville.craigslist.org/rid/3413106968.html,"hello all, i am offering my car for taxi rides all over charlottesville and fluvanna areas to include richmond in the route. 
catch a ride to richmond, va from charlottesville for only $50 
charlottesville rides start as low as $10 and no more than $ [...]",2012-11-15T23:55:51-05:00,emailnotfound,TRUE,charlottesville,2012-11-19T23:55:51-05:00,richmond
lexington va to charlottesville va (lexington va),charlottesville,http://charlottesville.craigslist.org/rid/3406483724.html,"hi, i'm looking for a rideshare to charlottesville va mon-fri regular working hours starting dec. 10th. specifically north of cville off 29. thank you, 
julie",2012-11-13T09:35:00-05:00,emailnotfound,TRUE,charlottesville,2012-12-10T09:35:00-05:00,charlottesville
offering ride to dc - november 19 (charlottesville),charlottesville,http://charlottesville.craigslist.org/rid/3396077353.html,"leaving morning of monday, november 19 @ 8:00 am. can give you ride to arlington, va or nova. returning same day @ 6:00 pm. flexible on return time, but will leave no later than 7:00 pm.",2012-11-08T16:29:27-05:00,emailnotfound,TRUE,charlottesville,2012-11-19T16:29:27-05:00,dc
need ride to phila,charlottesville,http://charlottesville.craigslist.org/rid/3391886501.html,"need ride to philadephia anytime thursday 11/8 
will pay for gas & tolls... 
can help drive too.. 
call (434) 242-4334 ",2012-11-06T20:37:55-05:00,emailnotfound,FALSE,charlottesville,2012-11-08T20:37:55-05:00,phila
need ride cville to 757/williamsburg 11/9,charlottesville,http://charlottesville.craigslist.org/rid/3387958490.html,"hey, 
i need a ride from charlottesville to williamsburg or somewhere nearby this weekend! i'll pitch in for gas. please let me know if you have a seat available!",2012-11-05T10:16:34-05:00,emailnotfound,FALSE,charlottesville,2012-11-09T10:16:34-05:00,757/williamsburg
offering ride to nyc nov 11,charlottesville,http://charlottesville.craigslist.org/rid/3385633376.html,"offering ride up to nyc from cville in sunday the 11th. can be flexible about time, pickup and drop off. price depends on if you're going to nyc or somewhere en route (dc, nova, philly, baltimore, etc).",2012-11-04T07:58:17-05:00,emailnotfound,TRUE,charlottesville,2012-11-11T07:58:17-05:00,nyc
cville to rnke on election day (uva ),charlottesville,http://charlottesville.craigslist.org/rid/3384020824.html,"i am a uva student and need a ride to roanoke, va on tuesday, november 6th to vote. a ride back would also be nice, but not necessary (i'll cross that obstacle when i get there). ",2012-11-03T13:05:42-04:00,emailnotfound,FALSE,charlottesville,2012-11-06T13:05:42-04:00,rnke
need a ride to washington d.c. from charlottesville  (late nov. 5/ early nov. 6),charlottesville,http://charlottesville.craigslist.org/rid/3379329162.html,"i am looking for a ride to washington d.c. from charlottesville 
- best time would be on the evening of nov. 5th 
i would be happy to contribute to gas ",2012-11-01T12:22:37-04:00,emailnotfound,TRUE,charlottesville,2012-11-05T12:22:37-04:00,washington
driving through ohio to detroit 11/21 (charlottesville),charlottesville,http://charlottesville.craigslist.org/rid/3376149627.html,"i'll be driving from charlottesville to the detroit for the thanksgiving holiday, leaving wednesday in the morning (around 9am) and will have space for 2-3 additional people on the drive up. if you need to head to detroit or a city on the way (columb [...]",2012-10-30T21:36:22-04:00,emailnotfound,TRUE,charlottesville,2012-11-21T21:36:22-04:00,detroit
ride needed cville/louisa to waynesboro (waynesboro),charlottesville,http://charlottesville.craigslist.org/rid/3363710305.html,"my car is in a shop in waynesboro, and i need to pick it up. i live in louisa, but i can get to c-ville or at park and ride on i-64 exit 136. ideally between 5:30pm - 6:30pm today (10/25) or early tomorrow morning (10/26) like 7am. 
i'll pay for gas!",2012-10-25T09:52:32-04:00,emailnotfound,FALSE,charlottesville,2012-10-25T09:52:32-04:00,waynesboro
