title,postingFrom,permalink,shortDescription,postingDate,mailToLink
i need someone to haul my 5x8 trailer from utica ny to hudson florida (utica ),utica,http://utica.craigslist.org/rid/3417273611.html,"i need someone to haul my trailer to me in hudson florida. email me and we can talk further. please give me an estimate as to how much you would charge. i will be having you meet with my sister, she has the keys to the hitch lock. she is a nys troope [...]",2012-11-17T19:10:06-05:00,emailnotfound
from utica to st louis in the near future (utica),utica,http://utica.craigslist.org/rid/3412800675.html,hi.. so sometime between christmas and the end of january. i will be renting a truck and moving myself and my daughter to st louis. i do not have all the details or an exact timeline yet. i thought that i would just throw it out there that i am headi [...],2012-11-15T20:37:48-05:00,emailnotfound
"pick-up truck going from cny to midwest and back. (rome, ny to des moines)",utica,http://utica.craigslist.org/rid/3411625883.html,"we are travelling from rome, ny to des moines, iowa during the week of thanksgiving. i have an empty truck going out, and some room coming back. i'd be glad to haul an atv, snowmobile or anything that would fit safely in my truck. we are a profession [...]",2012-11-15T12:18:24-05:00,emailnotfound
ride needed - utica to new york on thu 11/15 (utica),utica,http://utica.craigslist.org/rid/3410207947.html,"i'm looking for a ride from utica to new york. 
leaving november 15th. contact me on zimride: http://www.zimride.com/ride/share?ride=532717 ",2012-11-14T18:10:09-05:00,emailnotfound
ride to nyc please dec. 11-18 (utica -nyc),utica,http://utica.craigslist.org/rid/3405660067.html,"hiiii!! i am looking for a ride to nyc anytime from december 11-18th.. i am willing help with gas and provide lots of fun conversations !! thank you!! many moons of blessings!! 
taylor ",2012-11-12T20:26:40-05:00,emailnotfound
ride to sunyit (downtown utica ny),utica,http://utica.craigslist.org/rid/3393982713.html,"need rides from downtown utica to sunyit a couple days every week. 
if you are willing to help, we can negotiate the reimbursement/ payment situation. ",2012-11-07T18:27:49-05:00,emailnotfound
am ride needed sherrill to new hartford (this thursday and friday),utica,http://utica.craigslist.org/rid/3392408886.html,"hello, my car just broke down and wont be fixed this week, looking for a ride to work in new hartford, i have to be to work by 9:30 am. please call or text me 518-441-3410 if anyone else goes this route around this time, will pay gas money$$$!",2012-11-07T06:31:01-05:00,emailnotfound
rides needed to pa for appts (harrisburg area in pa),utica,http://utica.craigslist.org/rid/3379748587.html,"looking to find a trusworthy person to help me get to certain doctors in the harrisburg pa area (and back ) 
date needed 11/13/12 
email me",2012-11-01T15:01:50-04:00,emailnotfound
ride offered - utica to palm city on mon 11/5 (utica),utica,http://utica.craigslist.org/rid/3377627102.html,"i'm offering a ride from utica to palm city. 
leaving november 5th. contact me on zimride: http://www.zimride.com/ride/share?ride=512498 ",2012-10-31T15:19:10-04:00,emailnotfound
from utica to rome mvcc mon-fri? (utica),utica,http://utica.craigslist.org/rid/3344893966.html,hello... i am looking for anyone in utica who is possibly either enrolling in the trucking program at rome mvcc for 10/22 or 11/5 for the 800am-430pm or is already going to rome mvccc everyday at that time for themselfs... i really need to change my  [...],2012-10-17T09:24:28-04:00,emailnotfound
driving from utica to burlington on thursday (utica),utica,http://utica.craigslist.org/rid/3344058775.html,driving up to burlington on thursday - company would be real cool. peace! ~jay,2012-10-16T19:45:57-04:00,emailnotfound
"rideshare (albany-utica-syracuse) (utica, albany, syracuse)",utica,http://utica.craigslist.org/rid/3341533311.html,"i am constantly drive each week from albany to oswego heading straight up west i-90. i am passing by the following cities: 
albany -- schenectady -- amsterdam -- utica -- syracuse -- fulton -- oswego (and others smaller on the way of i-90) 
i usually [...]",2012-10-15T19:26:28-04:00,emailnotfound
ride offered - utica to palm city on mon 10/15 (utica),utica,http://utica.craigslist.org/rid/3337372419.html,"i'm offering a ride from utica to palm city. 
leaving october 15th. taken a new van down contact me on zimride: http://www.zimride.com/ride/share?ride=493339 ",2012-10-13T21:07:28-04:00,emailnotfound
"driving to oneida, syracuse & victor at 11:30 today coming back tonite (utica, oneida, syr, roch)",utica,http://utica.craigslist.org/rid/3322202213.html,"call me for a ride. $ 10 / person is appreciated 518-364-4070 have room for up to 4 ppl. 
roland",2012-10-07T09:39:20-04:00,emailnotfound
"room for your stuff, rome to des moines (rome)",utica,http://utica.craigslist.org/rid/3269294437.html,"my husband and i are driving to des moines, ia for thanksgiving in his f150 pickup truck. we are picking up a larger item on our return trip, so we can deliver something for you along our route from rome to des moines. we have done this quite a few t [...]",2012-10-04T15:05:49-04:00,emailnotfound
