title,postingFrom,permalink,shortDescription,postingDate,mailToLink
i'm going to chicago from nnj nov 21st. i have room (north jersey to chicago il),newjersey,http://newjersey.craigslist.org/rid/3406930852.html,"i will be driving a nice 4 door pick-up from nnj to arlington heights, il (just north of chicago). leaving nnj about 3pm wed. 
my truck is a avalanche so i can fit 3 more people and bags or 1 more person and anything that can fit in the 8ft covered b [...]",2012-11-18T07:29:33-05:00,emailnotfound
&#9758; professional driver  available  &#9758;    ( for your needs ),newjersey,http://newjersey.craigslist.org/rid/3395057424.html,"hello - 
do you need a professional private driver. 
i am a professional, great, easy going mature male. 
my services are - work, school, airports, casinos, shopping, traveling, etc ... 
my prices are very reasonable. 
please call to discuss. 
thank  [...]",2012-11-18T01:42:01-05:00,emailnotfound
rides from north jersey  to manhattan  (north jersey ),newjersey,http://newjersey.craigslist.org/rid/3401645677.html,"need to go back and forth to work - 
i can provide you with transportation back and forth from north jersey 
service can be provided daily 
call or text me 
michael 
( 212 ) 470 - 3853 ",2012-11-18T01:41:27-05:00,emailnotfound
tn to nj (koxville tn),newjersey,http://newjersey.craigslist.org/rid/3417388865.html,if anyone is taking a trip down south for the holidays i need a ride back to nj. i have a cat to. very clean and well mannered. i would be able to help some with gas amd driving. please and thank you. ,2012-11-17T20:16:42-05:00,emailnotfound
"do you need something delivered or moved in ny,nnj or rockland/west ? (nnj,nyc area, eta/ikea run?)",newjersey,http://newjersey.craigslist.org/rid/3411137914.html,"i do small moves in nyc,the bronx,north jersey,rockland and westchester. stuff like treadmills, long rugs, big tv's, couch's and futons, i also do ikea runs and set ups . i move within the nyc area or deliver something to nnj or rockland cty ny. that [...]",2012-11-17T18:56:46-05:00,emailnotfound
350.org ride to d.c. sunday (monmouth county),newjersey,http://newjersey.craigslist.org/rid/3417096053.html,"looking for a ride share/car pool to d.c. tomorrow, sunday morning. ready to meet wherever ...on the way...route 9 or turnpike and leave whenever and come back sometime after the event. 350.org rocks.... i was with bill mckibben in nyc last night and [...]",2012-11-17T17:37:54-05:00,emailnotfound
nj to fl (orlando),newjersey,http://newjersey.craigslist.org/rid/3416903615.html,"i am heading to florida on the 11/24. let me know if you need a ride. i can drop you off anywhere along the rt 95. the ride will cost you $100.00. 
let me know. ",2012-11-17T16:09:15-05:00,emailnotfound
"need a ride, i can provide (sussex county area)",newjersey,http://newjersey.craigslist.org/rid/3416632986.html,"if you are in need of reliable transportation because of a loss of license, ride to doctors, pick up groceries etc. then, i am your saving grace. i have a nice reliable vehicle, am pleasant and responsible, and will try to help you out as best i can. [...]",2012-11-17T14:18:10-05:00,emailnotfound
"airport runs (ewr,jfk,lga)",newjersey,http://newjersey.craigslist.org/rid/3398313616.html,"so i am a flight attendant at newark, and could use some extra money in between flights. maybe i could pick you up and bring you on my way into the airport, or i can take you home from the airport. i fly about 5 days a week. so if you are a traveling [...]",2012-11-17T14:02:51-05:00,emailnotfound
"need boxes brought to orlando, fl (berkeley heights, nj)",newjersey,http://newjersey.craigslist.org/rid/3416582670.html,"i am moving and need boxes brought to orlando florida 
i am taking auto train from lorton, va. 
if you are leaving near around berkeley heights, nj to lorton to get on autotrain, would you consider taking my boxes of clothing, pots/pans,etc. to sanfo [...]",2012-11-17T13:58:36-05:00,emailnotfound
