title,postingFrom,permalink,shortDescription,postingDate,mailToLink
need rideshare roanoke to lynchburg m-f (downtown lynchburg ),roanoke,http://roanoke.craigslist.org/rid/3394762475.html,"i travel to lynchburg monday through friday from the cave spring area. i leave at 7 am and get off work at 5. would be interested in ride share. even a couple days a week is fine. please e-mail , text or call 540-588-3949. ",2012-11-18T07:38:51-05:00,emailnotfound
need a ride to ohio or western pa for thanksgiving,roanoke,http://roanoke.craigslist.org/rid/3414647216.html,"i need a ride to ohio for the thanksgiving holiday. going to youngstown area, but anywhere in that general direction would be helpful. i am willing to split gas and tolls. haven't seen my family in way too long. thank you.",2012-11-16T16:20:36-05:00,emailnotfound
"ride offered to columbia, sc and back. around dec 9th. (roanoke to columbia and back)",roanoke,http://roanoke.craigslist.org/rid/3390465267.html,"i'm in this awkward long term relationship with someone in columbia, sc. i need to go there, i'm thinking the 9th to the 12th or so. a long weekend would probably be best. come with me, we can leave on your time, and help me pay for gas. that will ma [...]",2012-11-16T11:11:50-05:00,emailnotfound
ride to dc / nyc (roanoke),roanoke,http://roanoke.craigslist.org/rid/3413037358.html,"hi 
i need to head up to dc or nyc on sunday, nov 18th, if you are driving up, please send me a note. 
thank you ",2012-11-15T23:02:34-05:00,emailnotfound
ride offered to ohio- nov 16 (va to n.e. ohio),roanoke,http://roanoke.craigslist.org/rid/3411693077.html,ride offered to north east ohio friday evening nov. 16 returning nov. 18 in evening-help pay for gas $25.00 each way,2012-11-15T12:43:04-05:00,emailnotfound
ride offered to texas ,roanoke,http://roanoke.craigslist.org/rid/3411279859.html,"on my way to texas this morning 
if ur heading my way hit me up 
760-809-2103 
please be normal",2012-11-15T09:53:27-05:00,emailnotfound
arkansas for thanksgiving (roanoke),roanoke,http://roanoke.craigslist.org/rid/3404856236.html,"driving to conway, ar next wednesday (returning on sunday) for thanksgiving. if you need a ride to ar and want to pitch in some gas $... climb in and enjoy the ride!",2012-11-12T14:54:01-05:00,emailnotfound
sunny day tomorrow  (roanoke),roanoke,http://roanoke.craigslist.org/rid/3400955475.html,have motorcyvle suzuki 1000 looking for someone ride with if interested hit me up.,2012-11-10T18:25:21-05:00,emailnotfound
ride offered - martinsville to  on tue 11/27 (martinsville),roanoke,http://roanoke.craigslist.org/rid/3396261709.html,"i'm offering a ride from martinsville to . 
leaving november 27th returning december 2nd. we are flexible in the departure. really hoping to find a cool person to drive with! contact me on zimride: http://www.zimride.com/ride/share?ride=523145 ",2012-11-08T17:48:08-05:00,emailnotfound
desperate to get from roanoke to winchester 11/15 (roanoke),roanoke,http://roanoke.craigslist.org/rid/3395050576.html,"i've just lost my place to live in bedford, va. i'm in huge need of a ride from roanoke to winchester, va, where i've got a friend i'm staying with. it will be me and my things. i don't have much, just a few bags and my snowboard. i've run out of opt [...]",2012-11-08T09:57:13-05:00,emailnotfound
roanoke carpools from ride solutions -- new this week! (roanoke),roanoke,http://roanoke.craigslist.org/rid/3387955290.html,"*** to see if the following roanoke commuters are the best match for your route and schedule, please register for free at http://www.ridesolutions.org/register 
you can always view a map of existing carpools by visiting http://www.ridesolutions.org/c [...]",2012-11-05T10:15:12-05:00,emailnotfound
lexington to roanoke monday-friday (plantation road),roanoke,http://roanoke.craigslist.org/rid/3387690532.html,i live in lexington and work in roanoke. anybody interested in sharing the drive?,2012-11-05T07:41:56-05:00,emailnotfound
roanoke to baltimore,roanoke,http://roanoke.craigslist.org/rid/3381512267.html,i am driving from roanoke to baltimore this evening. i can stop anywhere a long the way. call or text 410.two-nine-two.2049,2012-11-02T11:35:01-04:00,emailnotfound
from roanoke/salem to boston or anywhere along the way. (roanoke),roanoke,http://roanoke.craigslist.org/rid/3378240961.html,"leaving from roanoke tomorrow between 12-3 if someone needs a lift. 
757-770-3070",2012-10-31T20:20:29-04:00,emailnotfound
"roanoke carpools from ride solutions -- new this week! (roanoke, christiansburg)",roanoke,http://roanoke.craigslist.org/rid/3372913700.html,"*** to see if the following roanoke commuters are the best match for your route and schedule, please register for free at http://www.ridesolutions.org/register 
you can always view a map of existing carpools by visiting http://www.ridesolutions.org/c [...]",2012-10-29T14:18:48-04:00,emailnotfound
i can deliver. (western va),roanoke,http://roanoke.craigslist.org/rid/3371409561.html,"not so much people though i can negotiate, deliveries of awkward size or heavy stuff... 
pick ups and drop off anywhere within the western va area. 
sw va, to roanoke, harrisonburg, charlottesville, lynchburg, danville, martinsville and places in bet [...]",2012-10-28T19:51:59-04:00,emailnotfound
ride needed today to dublin (roanoke),roanoke,http://roanoke.craigslist.org/rid/3331836922.html,need ride to dublin this afternoon offering $50 please call 512-439-9873 thanks matt,2012-10-25T12:40:31-04:00,emailnotfound
offering roanoke area ride (troutville/roanoke),roanoke,http://roanoke.craigslist.org/rid/3342017489.html,"ok, i'm not working, disabled, have to go from troutville to roanoke for dr or pt or errands almost every day. my thought is this; maybe you need a lift and can ride along w me, as i go into town, in exchange? put a coupole dollatrs in my tank and be [...]",2012-10-24T11:51:09-04:00,emailnotfound
today to dc and nova ,roanoke,http://roanoke.craigslist.org/rid/3354524675.html,hello i'm driving to dc and nova area after the redskins game.im just looking for company and of course little help on gas thankful .call me 703-398-4403.thank you.,2012-10-21T12:35:37-04:00,emailnotfound
ride offered - roanoke to new york on wed 10/17 (roanoke),roanoke,http://roanoke.craigslist.org/rid/3344797562.html,"i'm offering a ride from roanoke to new york. 
leaving october 17th returning october 17th. my email is naperforgiato@gmail.com number is 813-four95-8169contact me on zimride: http://www.zimride.com/ride/share?ride=498057 ",2012-10-20T13:25:57-04:00,emailnotfound
ride offered - wytheville to new york on wed 10/17 (wytheville),roanoke,http://roanoke.craigslist.org/rid/3344822066.html,"i'm offering a ride from wytheville to new york. 
leaving october 17th returning october 17th. text me at 813-four95-8169 contact me on zimride: http://www.zimride.com/ride/share?ride=498064 ",2012-10-20T13:25:51-04:00,emailnotfound
driver all points.....up to 500 miles anywhere********************look (roanoke),roanoke,http://roanoke.craigslist.org/rid/3323796811.html,"driver can go anywhere..........i charge .85 cents per mile.......and can leave within 24 hours notice...... 
send location where traveling and time wanting to leave........thanks",2012-10-18T01:24:49-04:00,emailnotfound
"attn: peters creek rd commuters (roanoke, va)",roanoke,http://roanoke.craigslist.org/rid/3346310736.html,looking for a ride from the sheetz at cove road and peters creek road to pick me up at sheetz and get me to optical cable corp in valleypointe park at approx 5:45-5:50 pm mon-thu only. my shift starts at 6pm. it's a short hop by car but too much to w [...],2012-10-17T18:41:43-04:00,emailnotfound
"roanoke carpools from ride solutions -- new this week! (forest, roanoke, vinton, lynchburg)",roanoke,http://roanoke.craigslist.org/rid/3340096767.html,"*** to see if the following roanoke commuters are the best match for your route and schedule, please register for free at http://www.ridesolutions.org/register 
you can always view a map of existing carpools by visiting http://www.ridesolutions.org/c [...]",2012-10-15T10:12:57-04:00,emailnotfound
"rockymount to roanoke and back (westlake, va.)",roanoke,http://roanoke.craigslist.org/rid/3337877357.html,"rides available for shopping, airport, bus station, family visits, appointments, health care, grocery, work, school, veterinarian, groomer, hair appointments, and any other legal need of transportation. i am a cdl licensed driver with a 2010 dodge gr [...]",2012-10-14T08:12:32-04:00,emailnotfound
