title,postingFrom,permalink,shortDescription,postingDate,mailToLink
ride offered - moscow to lewiston on sun 11/18 (moscow),pullman,http://pullman.craigslist.org/rid/3416805628.html,"i'm offering a ride from moscow to lewiston. 
leaving november 18th. i am a student in u of i, social, like to meet new people and make new friendships. contact me on zimride: http://www.zimride.com/ride/share?ride=539198 
i drive a 2002 isuzu rodeo. [...]",2012-11-17T12:28:01-08:00,emailnotfound
looking to rideshare to apple cup (vancouver wa tp pullman and back),pullman,http://pullman.craigslist.org/rid/3416733851.html,"i am looking to carpool to pullman for the apple cup next weekend. i would like to leave late thursday and come home mid day saturday. 
my car or your car. 
i mostly need help driving. 
call or text kerry 360.281.2791",2012-11-17T11:58:18-08:00,emailnotfound
ride offered - pullman to seattle on tue 11/20 (pullman),pullman,http://pullman.craigslist.org/rid/3414991940.html,"i'm offering a ride from pullman to seattle. 
leaving november 20th returning november 24th. i have a camper top on my truck so don't worry about packing light there's plenty of room. contact me on zimride: http://www.zimride.com/ride/share?ride=5381 [...]",2012-11-16T15:53:12-08:00,emailnotfound
seattle (pullman ),pullman,http://pullman.craigslist.org/rid/3414906465.html,heading to the seattle area and north to edmonds at around 4 pm. call or text at 425-208-2961. thanks!,2012-11-16T15:11:51-08:00,emailnotfound
ride offered moscow to pocatello (all stops us-95/i-85 e)) (moscow to pocatello),pullman,http://pullman.craigslist.org/rid/3414476837.html,"hello! 
i am a ui student traveling to pocatello for fall break and would love to give you a ride! 
i have room in my car (honda civic ex w/ awesome snow-tires) for one individual w/ lightish luggage. 
traveling with my dog and one other (who will be [...]",2012-11-16T12:13:40-08:00,emailnotfound
ride offered - pullman to spokane and back same day on fri 11/16 (pullman),pullman,http://pullman.craigslist.org/rid/3414399427.html,"i'm offering a ride from pullman to spokane. 
leaving november 16th returning november 16th. i will be driving there and back same day. i am leaving at noon. call me 425 200 4186 rock, alternative, rap, old school gangster rap hip hop, r&b and talk r [...]",2012-11-16T11:44:03-08:00,emailnotfound
ride offered - pullman to vancouver on fri 11/16 (pullman),pullman,http://pullman.craigslist.org/rid/3414364960.html,"i'm offering a ride from pullman to vancouver. 
leaving november 16th. will be staying in vancouver from 11/16 to 11/19. after that will travel to leavenworth, wa and stay until 11/23. i'd be more than happy to offer a return trip if someone has the  [...]",2012-11-16T11:31:06-08:00,emailnotfound
ride offered to seattle and north (lc/pullman),pullman,http://pullman.craigslist.org/rid/3413238609.html,"leaving tuesday afternoon headed to everett. can drop off downtown seattle or anywhere north along i-90, i-5, or 405. email with drop-off location in subject.",2012-11-15T23:11:22-08:00,emailnotfound
pullman to seattle- 11/16!!,pullman,http://pullman.craigslist.org/rid/3412720381.html,leaving to seattle tomorrow friday 11/16. 3 seats open! text me for info (360)590-3426,2012-11-15T16:54:14-08:00,emailnotfound
ride offer pullman-portland mon 11/19,pullman,http://pullman.craigslist.org/rid/3412688244.html,"i'm leaving pullman in the morning of monday 11/19 and returning to pullman by midday on sunday 11/25. i'm driving though portland to mcminnville and i'm willing to drop you off anywhere in the portland area. 
-riley",2012-11-15T16:37:26-08:00,emailnotfound
ride offered - pullman to vancouver on fri 11/16 (pullman),pullman,http://pullman.craigslist.org/rid/3412452147.html,"i'm offering a ride from pullman to vancouver. 
leaving november 16th returning november 22nd. contact me on zimride: http://www.zimride.com/ride/share?ride=535602 ",2012-11-15T14:45:16-08:00,emailnotfound
