title,postingFrom,permalink,shortDescription,postingDate,mailToLink
"&#9632;drivers needed to take injured workers to their dr appts (augusta, ga and surrounding areas)",augusta,http://augusta.craigslist.org/rid/3350398019.html,"share your vehicle and your driving expertise to help others and earn some extra cash. boomerang transport is looking for reliable drivers in your area. our drivers take injured workers to their doctors/physical therapy appointments. 
basic requireme [...]",2012-11-16T10:49:17-05:00,emailnotfound
holiday helper (augusta/surrounding area),augusta,http://augusta.craigslist.org/rid/3393526528.html,"have pick up truck to help with the following: 
moving 
loading 
unloading 
transporting 
assembly/disassemble 
dispose 
all around handyman home improvements 
don @ 706-922-1403 or 762-218-9781 
prices to fit within your budget",2012-11-07T15:18:20-05:00,emailnotfound
ohio area,augusta,http://augusta.craigslist.org/rid/3388839125.html,"i am looking for someone to deliver a stack of 8 chairs from grovetown, ga to somewhere nearer to me here in columbus, oh. if you have room in your van and are taking a trip north, please let me know. if you think you can do it, let me know when and  [...]",2012-11-05T15:30:21-05:00,emailnotfound
"the kindness of a stranger (madison, wi)",augusta,http://augusta.craigslist.org/rid/3387090260.html,hoping that someone in the athens area may be traveling this way and be kind enough to give me a ride. i don't have much but i can try to help with the cost of gas and other expenses. please contact me if you can help. thank you ,2012-11-04T20:32:25-05:00,emailnotfound
rides between hephizba/blythe and augusta tech (hwy 1 &amp; hwy 88),augusta,http://augusta.craigslist.org/rid/3322346836.html,"i have a car but not always enoughf gas money 
you pay for gas based on distance. 
once you reply i'll give you my schedule and number",2012-11-03T16:36:40-04:00,emailnotfound
_&#9774;___________________rideshare__shuttle______________&#9774;_ (augusta__ga),augusta,http://augusta.craigslist.org/rid/3381318519.html,"rideshare shuttle 
rideshare shuttle. 
carpool shuttle. 
free ride shuttle. 
the rideshare shuttle service is now available in augusta georgia. 
the rideshare shuttle service offers nonprofit transportation services in the augusta georgia metropolita [...]",2012-11-02T10:12:03-04:00,emailnotfound
rent my 1999 volkswagen jetta for $33.00/day (augusta),augusta,http://augusta.craigslist.org/rid/3377975631.html,rent my 1999 volkswagen jetta in augusta four cylinder engine equipped with a five speed manual transmission. this car has more than reliable steed; here are vital statistics that impressed me through my drive this summer. we drove for 3300 miles wit [...],2012-10-31T17:52:42-04:00,emailnotfound
do you need a ride or need someone with truck (csra),augusta,http://augusta.craigslist.org/rid/3377723001.html,give me a call good rates 7068142458,2012-10-31T15:58:24-04:00,emailnotfound
ride to work (lake olmstead),augusta,http://augusta.craigslist.org/rid/3365786743.html,"need a ride to work mon-friday, at 7 to evans. anybody would like to offer me a ride please call 7067362828 or respond to ad. thanks",2012-10-30T11:47:19-04:00,emailnotfound
augusta to aiken (i will help with gas!!!!) (usc aiken),augusta,http://augusta.craigslist.org/rid/3374452693.html,"i'm a young lady who really needs someone to drive me from some meeting point in augusta (preferably like aquinas high school) to usc aiken every monday and wednesday. i do not need a ride home, i ride the bus, but the bus does not fit my schedule in [...]",2012-10-30T09:09:11-04:00,emailnotfound
deals on nationwide travel (anywhere in the united states),augusta,http://augusta.craigslist.org/rid/3328033951.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for amtrak and greyhound bus lines. since we are an online only travel booker, we are able to further discount travel tickets b/c we have  [...]",2012-10-29T22:14:05-04:00,emailnotfound
"augusta airport to columbia, sc (ags to cae)",augusta,http://augusta.craigslist.org/rid/3345569753.html,"need a ride from augusta, ga to columbia, sc. specifically from augusta regional airport to holiday inn express 221 lanneau court, columbia, sc. flight arrives in ags at 11 pm nov. 13, tuesday. will pay $20.",2012-10-29T18:01:10-04:00,emailnotfound
"m-f daily rides (evans, ga)",augusta,http://augusta.craigslist.org/rid/3372236974.html,looking for someone who would be able to take me to and from work monday-friday. i work from 8-5 and i need someone who will be reliable to pick me up and drop me off. i stay in harrisburg and i work in evans. ,2012-10-29T09:48:11-04:00,emailnotfound
offering $70 (harlem ),augusta,http://augusta.craigslist.org/rid/3361859091.html,hello...i am a 19 year old who needs help renting a car ! iam willing to pay the person $70 extra for their help/time!....and i also will pay the money to you upp front that will be charged to your card for the car i only need it for 2 days 3 at the  [...],2012-10-24T13:21:52-04:00,emailnotfound
daily commute n augusta to columbia (exit 5 to usc area),augusta,http://augusta.craigslist.org/rid/3335925521.html,"i commute mon.-fri. from exit 5 (north augusta) to downtown columbia (usc campus area). would like to carpool on a regular basis. i usually leave at 6:30 or 7:00, but could leave earlier. would love to be able to leave columbia 4:30 or so in the afte [...]",2012-10-13T09:57:11-04:00,emailnotfound
commuter needed  (sandersville to augusta),augusta,http://augusta.craigslist.org/rid/3322933930.html,"i am a 30 year old female who lives in davisboro, ga and commutes 5 days a week to augusta ga for work. i am employed as a disease intervention specialist at the richmond county health department. i am currently looking for someone to share commuting [...]",2012-10-07T15:43:42-04:00,emailnotfound
aiken to augusta chirstian,augusta,http://augusta.craigslist.org/rid/3314842347.html,"need carpool aiken to augusta christian and back 
can drive 2 days one week and 3 days the next 
call 248-310-8197",2012-10-03T21:15:21-04:00,emailnotfound
