title,postingFrom,permalink,shortDescription,postingDate,mailToLink
need a ride to arizona (from n. dakota),prescott,http://prescott.craigslist.org/rid/3417708803.html,"looking to leave north dakota (jamestown, but i can get to you....) this week...preferably asap. will share gas costs. just me and my clothes need to get home stat...need a ride to arizona or as close to there as you are going???",2012-11-17T22:19:53-07:00,emailnotfound
"driving to phoenix tomorrow, pick up and drop off (prescott)",prescott,http://prescott.craigslist.org/rid/3417630841.html,"non smoker, sane and clean car, driving to phoenix tomorrow morning, 25$ pick up and drop off...20$ if close by to where i am going....no druggies, smokers or drinkers",2012-11-17T21:07:58-07:00,emailnotfound
need a ride to phoenix sunday afternoon 11/18 (prescott),prescott,http://prescott.craigslist.org/rid/3417444767.html,hello. i'm seeing if anyone is heading to phoenix sometime between 11-2pm tomorrow afternoon. i'm looking to get a ride to sky harbor airport that is cheaper than taking a shuttle. call or text at 651-347-3942. thanks!,2012-11-17T18:51:39-07:00,emailnotfound
"headed to seattle - tow/haul/rideshare (from phx, az)",prescott,http://prescott.craigslist.org/rid/3415966379.html,"i am headed to seattle, wa from phoenix, az and taking the coastal route thru california and oregon. departing i think sunday the 18th probably late at night i am driving my f250 diesel truck i have nothing going up so far so first come first served  [...]",2012-11-17T07:45:57-07:00,emailnotfound
prescott to phoenix...drop off & pick up ..saturday,prescott,http://prescott.craigslist.org/rid/3412668186.html,i will be traveling from paulden to phoenix i can pick you up and drop you off in phoenix...25$...non smokers..no drinkers/drugs..sane person only.,2012-11-15T17:27:10-07:00,emailnotfound
ride offered prescott valley to mesa/phoenix/sky harbor november 20 (pv/pcc),prescott,http://prescott.craigslist.org/rid/3411103831.html,"i will be driving to phoenix, mesa, sky harbor from pv/pcc tuesday, november 20. if you need a ride and want to share gas then give me a call. room for luggage. 
william 928 772-0849 or respond to this post.",2012-11-15T05:50:59-07:00,emailnotfound
ride to phoenix offered!! (tri-city to phx),prescott,http://prescott.craigslist.org/rid/3410315367.html,"heading down to the valley soon! do you need a ride? let's split gas! i'd like to go down this weekend but that just depends on if one of you lovely craigslistians would like to catch a ride with me! 
call/text lindsay @ 602 3774554 or e-mail.",2012-11-14T17:00:44-07:00,emailnotfound
flagstaff to prescott needed,prescott,http://prescott.craigslist.org/rid/3404423669.html,"hi, i need a ride from flagstaff to prescott on friday, 11-16 preferably late morning, but other times could work. i can pitch for gas. call or text if this could work. (928) 420-two eight four four 
thanks, 
anika",2012-11-12T10:26:59-07:00,emailnotfound
phoenix to prescott nov 11 (i-17),prescott,http://prescott.craigslist.org/rid/3400803501.html,need ride back to prescott on sunday night . please call 520-350-3537 - no baggage -gas money,2012-11-10T15:08:01-07:00,emailnotfound
need a ride mon - fri to the gateway mall from pv  (prescott/ prescott valley),prescott,http://prescott.craigslist.org/rid/3396363470.html,"i need a ride to prescott gateway mall ( mon-fri ) from pv any time before 5;30 am to work. 
or/and from prescott gatewey mall to home prescott valley, (yavapi and florentine) any time after 1:00pm no later than 2:30 
i'm willing to pay for gas, i ca [...]",2012-11-08T16:36:23-07:00,emailnotfound
do you need a ride east (leave sedona or flagstaff),prescott,http://prescott.craigslist.org/rid/3394213329.html,"it looks like i will be traveling outta the south west via flagstaff az. and i have loose plans which will either have me leaving just after the 15th nov. or maybe just after turkeyday. it looks like i will go through nm, tx maybe mo or near then nc  [...]",2012-11-07T18:23:46-07:00,emailnotfound
prescott to la ride offered (prescott),prescott,http://prescott.craigslist.org/rid/3393599283.html,"928-458-5804...i am driving to la on the afternoon of friday the 9th. space for one. 
matt",2012-11-07T13:46:27-07:00,emailnotfound
"need to rideshare (prescott, az)",prescott,http://prescott.craigslist.org/rid/3390971698.html,looking for someone that commutes to cottonwood/clarkdale from prescott during the week. i work in cottonwood but i have homes in cottonwood and dewey and would like to split my time between both residences (so it wouldn't be everyday). i would be wo [...],2012-11-06T11:52:34-07:00,emailnotfound
will pay money !need a ride to tucson asap (anywhere in prescott/ prescott valley),prescott,http://prescott.craigslist.org/rid/3387146802.html,"its vary important that i get to tucson as fast as possible. 
im here in prescott and need a ride as soon as i can, i can pay for the gas and give extra cash for appreciation. 
i really hope i can get with somebody that can help me out 
its vary impo [...]",2012-11-04T19:06:41-07:00,emailnotfound
phx to prescott delivery,prescott,http://prescott.craigslist.org/rid/3386377750.html,"starflight is offing a 1/2 off package (big or small) delivery services between prescott and phoenix for the next two weeks only. 
call 6 02 790- 9028 for your qoute",2012-11-04T12:30:07-07:00,emailnotfound
*empty pick-up heading phx free gass* (prescott to phx metro),prescott,http://prescott.craigslist.org/rid/3375366649.html,looking to have about half a 14' box truck or to fill the bed of a pick up and or trailer driven from a residence in prescott az to a residence in the phoenix metro area just off the i-17. no lifting involved. would have someone on both ends to load  [...],2012-11-03T17:03:51-06:00,emailnotfound
need a ride to cali (from prescott),prescott,http://prescott.craigslist.org/rid/3382920293.html,hello i am looking for a ride from prescott az to riverside ca anytime from 11/2 to 11/4. i am willing to help with gas. please call or text 9092052179 or 9092050142. thank you.,2012-11-02T19:39:37-06:00,emailnotfound
wanted: ride n/nw (prescott - portland),prescott,http://prescott.craigslist.org/rid/3380931608.html,"i know i'm early in posting this, but if you'll be driving anywhere north or northwest or just west from prescott/phoenix in mid-december (around the 19th? my date is flexible), i'd love to get a ride with you. my name is scout- i am a college studen [...]",2012-11-02T00:16:19-06:00,emailnotfound
driver with dot certificate (prescott / p valley &amp; statewide),prescott,http://prescott.craigslist.org/rid/3379434931.html,"professional driver available to drive 1-3 clients almost anywhere: 
mayo clinic $90 per person roundtrip - can drop off and wait 4-6 hours then drive back - 2 client minimum. 
phoenix metro or airport 
shopping around town 
doctor appointment 
court [...]",2012-11-01T11:02:48-06:00,emailnotfound
tavel to anywhere for cheap any state or city look,prescott,http://prescott.craigslist.org/rid/3369703651.html,"we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak. since we are an online only travel booker, we are able to further discount travel tickets b/c we have very low operating costs. we specia [...]",2012-10-29T20:22:48-06:00,emailnotfound
offer: prescott to phx (deer valley rd.),prescott,http://prescott.craigslist.org/rid/3373243451.html,hey i'll be driving down to n. phx on tuesday afternoon or evening. if you'd like a ride please e-mail me!,2012-10-29T14:27:07-06:00,emailnotfound
need ride phoenix (prescott),prescott,http://prescott.craigslist.org/rid/3372675620.html,need ride to phoenix for two men after the first. have few bucks for gas. please contact this email (billy) or tom @ 480.212.2180. thank you.,2012-10-29T10:52:33-06:00,emailnotfound
ride offer: empty truck to flag (flagstaff),prescott,http://prescott.craigslist.org/rid/3371879836.html,"hello!! 
i'm driving up to flagstaff with an empty pick up truck. 
if you need anything hauled or would like a ride please e-mail me!! 
thanks! 
nicole",2012-10-28T23:46:00-06:00,emailnotfound
i need ride to phoenix 11/3 (prescott college),prescott,http://prescott.craigslist.org/rid/3371772938.html,"hey! i need a ride to phoenix this saturday 11/3, i can help with gas money. if your going that way call alex 541-321-0097 thanks!",2012-10-28T21:51:33-06:00,emailnotfound
"ride needed for two college students, prescott-albuquerque (willing to meet in flagstaff/phoenix)",prescott,http://prescott.craigslist.org/rid/3371769523.html,"we are trying to go home for our thanksgiving break, looking for a safe ride. 
please email me. 
date looking to leave: november 21st 
much respect 
zola and montana",2012-10-28T21:48:36-06:00,emailnotfound
sexxi girl stuck at union station trying to get to moreno valley ,prescott,http://prescott.craigslist.org/rid/3365640508.html,please take me to moreno valley 3226356898 i'm stuck at union station trying to gt to moreno valley ,2012-10-25T23:25:22-06:00,emailnotfound
prescott to phoenix today 10/24 (prescott),prescott,http://prescott.craigslist.org/rid/3362724818.html,close to downtown area - need ride to phoenix - 25 year old female - no luggage - can be dropped off right at the i-17 and bell please call 520-350-3537 if this is something you can do,2012-10-24T17:05:49-06:00,emailnotfound
ride offered - prescott to oakland on sat 10/27  (prescott),prescott,http://prescott.craigslist.org/rid/3348120634.html,"i'm offering a ride from prescott to oakland, ca, leaving prescott on saturday, october 27th around 9am. i'd be happy to drop you off at bart if you need to get somewhere else in the bay area. asking for $60 for gas.let me know if you are interested, [...]",2012-10-24T10:24:20-06:00,emailnotfound
prescott to riverside or la (prescott az),prescott,http://prescott.craigslist.org/rid/3360122151.html,hi i need a ride any day before the 2 of nov to riverside ca or close to there i can help out with gas and convo please give me a call or text 909 205 2179 or 909 205 0142 thankyou,2012-10-23T15:54:41-06:00,emailnotfound
prescott to tucson/phoenix (prescott),prescott,http://prescott.craigslist.org/rid/3358028797.html,"i am looking to get back home to tucson the night of monday the 29th or the morning of tuesday the 30th. a ride all the way down to tucson would be best but i would settle for phoenix. i make a good road companion, talkative if you want, quiet if you [...]",2012-10-22T18:51:05-06:00,emailnotfound
need a couple of local rides on wednesday (quad-cities),prescott,http://prescott.craigslist.org/rid/3357023408.html,"i am looking for some rides to and from work on wednesday. 
1) i need a ride at 7:45 am from the dry gulch/iron springs rd. area to rd. 4 n in chino valley 
2) i need a ride at 11:30 am from rd. 4 n in chino valley to inscription canyon 
3) i need a  [...]",2012-10-22T12:04:25-06:00,emailnotfound
ride needed to mesa airport (prescott),prescott,http://prescott.craigslist.org/rid/3356519182.html,"i am in desperate need of a ride from prescott to the mesa airport on friday, october 26. i have to be at the mesa airport at 5:30 pm. please let me know if you can help. thank you, andrea",2012-10-22T09:07:37-06:00,emailnotfound
ride needed prescott to so cal,prescott,http://prescott.craigslist.org/rid/3355891373.html,"need a ride from prescott to costa mesa (or la/ san diego/ so cal) sometime in the next couple days. will chip in for gas. have bike - on a bike tour but lost my phone so am headed to costa mesa/my grandpa's, then hoping to get a new phone and ride u [...]",2012-10-21T22:55:38-06:00,emailnotfound
prescott to san francisco sunday 10/21,prescott,http://prescott.craigslist.org/rid/3346866690.html,i'm driving to san francisco on sunday 10/22 from prescott and would like to split the gas/driving. get in touch if you are interested. thanks. ,2012-10-17T22:07:09-06:00,emailnotfound
