title,postingFrom,permalink,shortDescription,postingDate,mailToLink
"offering ride, eau claire,to florida  (near tampa)",eauclaire,http://eauclaire.craigslist.org/rid/3416779068.html,"leaving tomorrow morning 11/18. from eau claire. route goes though madison, bloomington normal, nashville, atlanta, north of tampa. can drop off or pick up along the way. andy",2012-11-17T14:16:56-06:00,emailnotfound
need a lift?  triple c taxi offers rates starting at $5 (eau claire),eauclaire,http://eauclaire.craigslist.org/rid/3413560474.html,"triple c taxi offers service to the eau claire area. rates starting at $5. please call 715-828-9908 
clean vehicle 
courteous service 
competitive pricing",2012-11-16T08:11:59-06:00,emailnotfound
tomah/warrens ish to eau claire ish comute ,eauclaire,http://eauclaire.craigslist.org/rid/3411406259.html,"hi, i am looking for someone who commutes between or past the tomah aria and the eau claire aria. i was just offered a great job but am not going to be able to move for about another 4 weeks. if you would like to meet or talk to me on the phone so yo [...]",2012-11-15T09:52:27-06:00,emailnotfound
offering: webster to michigan and anywhere along the way! (wisconsin/michigan),eauclaire,http://eauclaire.craigslist.org/rid/3403321118.html,"im leaving webster wi hopefully on wed the 21st and returning that sunday the 25th. can pick up and drop off anywhere along the way. depending on your pick up and drop locations itll be about $20-40 a person. 
call or text 
715-338-6401.",2012-11-11T20:48:31-06:00,emailnotfound
eau claire to madison 11/31 return trip 12/2 (eau claire),eauclaire,http://eauclaire.craigslist.org/rid/3401606402.html,"if i get enough people to this carpool, i'll do it. otherwise, i won't be able to afford it. i'm contemplating riding from the eau claire area to madison on nov 31st, pretty early in the day, like leaving at 12pm and arriving in madison around 3pm. a [...]",2012-11-11T02:52:50-06:00,emailnotfound
need ride down into iowa (dubuque),eauclaire,http://eauclaire.craigslist.org/rid/3401203164.html,looking for a ride before turkey day down to dubuque. anyone going that direction? i'm 59 yr. old man clean/sober. contact me----dane,2012-11-10T19:55:00-06:00,emailnotfound
ride offered - eau claire to wausau on fri 11/9 (eau claire),eauclaire,http://eauclaire.craigslist.org/rid/3394999400.html,"i'm offering a ride from eau claire to wausau. 
leaving november 9th returning november 11th. 1 driver + 3 passengers. two of the passengers will come from this ride board! contact me on zimride: http://www.zimride.com/ride/share?ride=517170 ",2012-11-08T08:32:19-06:00,emailnotfound
ride offered - eau claire to joliet on wed 11/21 (eau claire),eauclaire,http://eauclaire.craigslist.org/rid/3392609563.html,"i'm offering a ride from eau claire to joliet. 
leaving november 21st returning november 25th. contact me on zimride: http://www.zimride.com/ride/share?ride=519419 
i drive a 2003 nissan altima . ",2012-11-07T08:24:41-06:00,emailnotfound
ride needed - eau claire to wisconsin dells on fri 11/9 (eau claire),eauclaire,http://eauclaire.craigslist.org/rid/3390799019.html,"i'm looking for a ride from eau claire to wisconsin dells. 
leaving november 9th. i would prefer to leave around 10:30 if possible. contact me on zimride: http://www.zimride.com/ride/share?ride=518834 ",2012-11-06T11:49:10-06:00,emailnotfound
"eau claire to minneapolis- 11/9, need riders",eauclaire,http://eauclaire.craigslist.org/rid/3389491046.html,"i'm leaving from green bay to minneapolis on friday, 11/9, and will be stopping through eau claire on my way. i'm planning to go through eau claire around 6pm, although time can be adjusted. i have space for 4 riders right now. ",2012-11-05T19:15:00-06:00,emailnotfound
