title,postingFrom,permalink,shortDescription,postingDate,mailToLink
need ride to santa cruz or san jose (chico),chico,http://chico.craigslist.org/rid/3401905087.html,"i am looking for a ride to santa cruz or san jose on nov 21 hopefully with a return ride on sat, sun or mon. 
can help with gas. if you are going in that direction an would like to share the expenses please call me. 
thank you, 
tracy 
530-712-8010",2012-11-17T21:00:28-08:00,emailnotfound
offer: chico to redding(wed-fri),chico,http://chico.craigslist.org/rid/3417175760.html,"trying to get gas money to visit my dad in lakehead past redding 
leaving wednesday afternoon 
returning friday morning 
i need $50 in gas for there and back 
email me if you need a ride with where your going 
i'm an experienced driver have never had [...]",2012-11-17T15:17:52-08:00,emailnotfound
ride offered - chico to thousand oaks on sun 11/18 (chico),chico,http://chico.craigslist.org/rid/3416925930.html,"i'm offering a ride from chico to thousand oaks. 
leaving november 18th. i'm driving down to southern california on the i-5. i can pick you up/ drop you off on the way just so long you ar not to far off my route. i'm pretty laid back and enjoy chatti [...]",2012-11-17T13:19:12-08:00,emailnotfound
ride offered - north? east? roadtrip! (chico),chico,http://chico.craigslist.org/rid/3416829395.html,"hello! i'm a 28 year old male, chico state grad who spent the last three years in tahoe. i'm at the start of a road trip/adventure/job hunt. i'm currently in chico, but will be taking off in the next couple days. my two-seater 4x4 toyota tacoma (20is [...]",2012-11-17T12:37:53-08:00,emailnotfound
"needing a ride from chico to portland on tue.11/20 or wed.11/21,please (chico / portland)",chico,http://chico.craigslist.org/rid/3416653395.html,looking for a ride with a semi-sane and valid licensed driver on tuesday 11-20 or wednesday 11-21. i can share gas costs. i'm a sane and down to earth 33 year old human male who is a non-cigarette smoker that enjoys wise conversation. i'm easy to get [...],2012-11-17T11:26:15-08:00,emailnotfound
need ride &gt;&gt;&gt; from chico to davis. saturday 11/17 (chico),chico,http://chico.craigslist.org/rid/3415304319.html,trying to go to davis from chico tomorrow morning. (saturday 11/17). 925.325.3802,2012-11-16T18:48:27-08:00,emailnotfound
"offered: tahoe, saturday 11/17! (truckee)",chico,http://chico.craigslist.org/rid/3415286678.html,"heading up tomorrow, saturday around noon. driving back sunday evening. honda odyssey with lots of room. must like dogs, because mine will be there. can take 1, 2, 3 or more. need a place to stay, so we can swap that for the ride, or share gas. i pla [...]",2012-11-16T18:37:01-08:00,emailnotfound
ride offered:  chico to san diego or la and back,chico,http://chico.craigslist.org/rid/3415208871.html,"i am leaving either tuesday, november 20 at night, or wednesday, november 21 at night from chico to san diego. can drop off in l.a too. driving back on sunday, november 25.",2012-11-16T17:48:41-08:00,emailnotfound
commute daily oroville to chico (oroville),chico,http://chico.craigslist.org/rid/3414819482.html,"want to save on gas? i travel to chico daily from oroville, i am interested in sharing a ride with a non smoker. it may be daily or what ever days you need to be in chico. my work hours are 8 to 5 m-f. i am willing to drive daily with compensation fo [...]",2012-11-16T14:32:43-08:00,emailnotfound
chico/oroville to cottage grove or,chico,http://chico.craigslist.org/rid/3414268796.html,"hi there, i'm trying to get a ride from oroville (preferred) or chico, to cottage grove oregon. 420 friendly, i'm from hawaii, and will probably have you laughing the whole way. eightoheight 7even5ive6ix6ix7evenoh5ive 
-elijah. 
looking for a ride in [...]",2012-11-16T10:55:23-08:00,emailnotfound
chico to walnut creek  (chico to east bay),chico,http://chico.craigslist.org/rid/3413202847.html,ride from chico to walnut creek(east bay) on friday 16th at around 4 or 5. 25 bucks for a ride. contact brian at (925) 864-9824,2012-11-15T22:27:09-08:00,emailnotfound
need ride to airport 11/19 (chico),chico,http://chico.craigslist.org/rid/3413066893.html,"is anyone headed to the airpot on monday the 19th? i need to get to the airport but dont have a ride, 
can pitch in $20 for gas 
or is anyone headed to sacramento that day and could drop me off at sacramento airport? 
thanks",2012-11-15T20:24:31-08:00,emailnotfound
affordable discount travel to any state or city,chico,http://chico.craigslist.org/rid/3412597989.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on amtrak as well as greyhound bus lines. since we are an online only travel booker, we are able to further discount travel tic [...]",2012-11-15T15:52:33-08:00,emailnotfound
car pooling?? (chico),chico,http://chico.craigslist.org/rid/3411962354.html,hi. looking for a carpool ride on sunday and monday at 6:30 am... going from near the humane society to 8th st and main in chico. i can give dollars for gas. a person with a truck or bike rack would be preferred so i could bring my bike to get home a [...],2012-11-15T11:22:12-08:00,emailnotfound
ride needed today from chico to nevada city (chico/oroville),chico,http://chico.craigslist.org/rid/3410190225.html,"hello, i need a ride one way to nevada city, today 11/14 or tomorrow. 
today would be better . i have gas money + 
thank you",2012-11-14T15:02:00-08:00,emailnotfound
ride offered - $25 chico to oakland on fri 11/16 (chico),chico,http://chico.craigslist.org/rid/3410045997.html,"i'm offering a ride from chico to oakland. 
leaving november 16th. i will be leaving town right after my last class on friday. i can drop you off at the fruitvale bart station. contact me on zimride: http://www.zimride.com/ride/share?ride=532518 
i d [...]",2012-11-14T14:00:03-08:00,emailnotfound
3 seats- chico to sf bay area (chico-sf),chico,http://chico.craigslist.org/rid/3409960063.html,i am a chico state student leaving this friday 11/16 around 1pm to the sf bay area. i have 3 seats available in my car. my car is comfortable and has plenty of room. i am traveling to san mateo so i can drop you off anywhere with in like 20 miles fro [...],2012-11-14T13:24:47-08:00,emailnotfound
needed: chico to sf weds/thurs,chico,http://chico.craigslist.org/rid/3409428562.html,"need a ride to east bay area, or any bart station. trying to get as close to mac arthur bart as possible. can leave tonight or any time tomorrow. would like to contribute about 20 dollars towards gas. 
really hope i can find a ride with you! 
thanks  [...]",2012-11-14T10:07:03-08:00,emailnotfound
needed: ride from chico to sf (as close as i can get to sf!),chico,http://chico.craigslist.org/rid/3408681277.html,"i am looking for a ride from chico to the sf area on thursday, november 15 anytime after 3:30pm. i have money for gas and am happy to bring snacks to share! 
cheers, 
maija",2012-11-14T03:31:37-08:00,emailnotfound
chico to sac (airport) saturday 11/17,chico,http://chico.craigslist.org/rid/3408533557.html,"hi motorists, 
looking for a ride down to sac airport this saturday 11/17 in the morning so i can catch a 1pm flight. chico state student flying home for thanksgiving. thanks!",2012-11-13T22:46:34-08:00,emailnotfound
ride anyone? chico to bay area (chico),chico,http://chico.craigslist.org/rid/3408454793.html,"hi, 
if anyone needs a ride on friday 11/16 to the bay, your more than welcome to hop in. i do need some cash for some gas and whatnot, so please be prepared for that. other than that, if you need to leave on friday 11/16, please reply. 
jay",2012-11-13T21:17:45-08:00,emailnotfound
