title,postingFrom,permalink,shortDescription,postingDate,mailToLink
ride offer to (and fro) denver area for thanksgiving,albuquerque,http://albuquerque.craigslist.org/rid/3417765247.html,"hi there, i'll be driving to the suburbs of denver from albuquerque on wednesday the 21st, and returning on saturday the 24th. i can offer a ride for either or both ways, just looking to split gas and have good company on the long drive. feel free to [...]",2012-11-17T23:23:35-07:00,emailnotfound
driving to southern california,albuquerque,http://albuquerque.craigslist.org/rid/3417619256.html,"hello i am driving to southern california before thanksgiving, so if you need to get to flag, phx or kingman, i am driving a mini van so i do have room. i could leave monday or wednesday, if you need a ride and share with gas text me at (760)604-66ei [...]",2012-11-17T20:58:10-07:00,emailnotfound
need a ride to az (abq),albuquerque,http://albuquerque.craigslist.org/rid/3417604677.html,"hi i need to catch a ride to tucson on tuesday evening or wed. sometime. i could also be dropped off in phoenix or flagstaff if your not headed to tucson.i can pitch in for gas and conversation. i am a easy going male age 41. 
call text or email 
913 [...]",2012-11-17T20:46:07-07:00,emailnotfound
abq to la ride offer (rio rancho/abq),albuquerque,http://albuquerque.craigslist.org/rid/3417244220.html,heading to cali tuesday 11/20 (at 4am) until sunday 11/25 for thanksgiving. asking for 100$ in gas. email me for more details or questions. no smokers please. ,2012-11-17T16:54:05-07:00,emailnotfound
headed to phoenix this evening (albuquerque),albuquerque,http://albuquerque.craigslist.org/rid/3416907007.html,if you can help out a little with fuel cost. rob 816-392-2639,2012-11-17T14:10:44-07:00,emailnotfound
need ride to missouri asap (columbia),albuquerque,http://albuquerque.craigslist.org/rid/3416794894.html,my wife is dying of cancer + had a stroke a week and a half ago and i am stuck here in abq. i've been trying for days to get enough money for a ticket but haven't been able to do so. i have also had 2 rides lined up via craigslist that fell through.  [...],2012-11-17T13:23:31-07:00,emailnotfound
rideshare offer- dec 14 (abq to dallas),albuquerque,http://albuquerque.craigslist.org/rid/3415246684.html,"on december 14 i am driving down to the dallas, texas area and have room for two extra travelers (three if you don't mind sitting right next to my toddler). it will be a long drive and rough with my two-year-old son, but i won't be charging gas money [...]",2012-11-16T19:11:29-07:00,emailnotfound
"need a ride to park city, ut?",albuquerque,http://albuquerque.craigslist.org/rid/3415241728.html,driving to park city/salt lake area between 11/25 & 11/28. looking for someone to split the gas and help me stay awake on the long trip. my dates are somewhat flexible.,2012-11-16T19:08:31-07:00,emailnotfound
need a ride to park city?,albuquerque,http://albuquerque.craigslist.org/rid/3415235567.html,driving to park city/salt lake area between 11/25 & 11/28. looking for someone to split the gas and help me stay awake on the long trip. my dates are somewhat flexible.,2012-11-16T19:04:42-07:00,emailnotfound
needing ride to el paso (abq),albuquerque,http://albuquerque.craigslist.org/rid/3414568023.html,"19 looking to get to el paso in about a week from now, today is 11/14",2012-11-16T13:48:52-07:00,emailnotfound
