title,postingFrom,permalink,shortDescription,postingDate,mailToLink
carpool/rideshare app (ios/android),modesto,http://modesto.craigslist.org/rid/3375291973.html,"hello ride-sharers/carpoolers, 
best carpool/rideshare app (ios and android) 
35+ countries, 450+ cities and growing 
truly cross platform with all your preferences loaded on either device. 
fun, fast and multi-match system. save more by sharing ride [...]",2012-11-18T01:47:08-08:00,emailnotfound
leaving to la on sunday  (stocktonmodesto),modesto,http://modesto.craigslist.org/rid/3417740906.html,leaving to la tomorrow. i'm a 23year old berkeley grad and currently in my defined year as a teacher. looking for someone to drive with. i'm fairly cheap compare to other adds. please text or email if interested. 8183269042 ,2012-11-17T21:54:28-08:00,emailnotfound
if you need a ride anywhere within 120 miles (modesto ans surrounding areas),modesto,http://modesto.craigslist.org/rid/3353632736.html,"hey everyone, i am trying to make a few extra bucks. i am a very cool person who is offering to give other cool people a ride anywhere they need to go as long as it is within 120 miles of modesto. i will also take you to any of the indian casinos and [...]",2012-11-17T12:15:07-08:00,emailnotfound
ocupas ride (modesto ),modesto,http://modesto.craigslist.org/rid/3402295201.html,"doy rides aeropuertos, mudanzas, viajes cortos, etc. donde ocupes ir precio negosiable. 
(209) 409-8327 ",2012-11-16T09:12:04-08:00,emailnotfound
big savings on travel to any state,modesto,http://modesto.craigslist.org/rid/3412690629.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on amtrak as well as greyhound bus lines. since we are an online only travel booker, we are able to further discount travel tic [...]",2012-11-15T16:38:41-08:00,emailnotfound
asap need a big truck or flat bed. sacramento to modesto,modesto,http://modesto.craigslist.org/rid/3410441604.html,need someone to bring a sweeper as big as a car. from sacramento to modesto area. if you have a big truck i can rent a trailer but has to be a big truck or 250 up. i can pay but not as much as a towing services. i need an answer .please call at 209_4 [...],2012-11-14T17:05:29-08:00,emailnotfound
modesto to bart round trip available (modesto to bart! ),modesto,http://modesto.craigslist.org/rid/3410196283.html,"i offer rides from modesto to bart in the morning and back in the afternoon. monday - friday only 
i leave modesto at 4:50am (if you live close to my route i will pick you up from your home or we can meet at a park & ride site) 
i usally get to bart  [...]",2012-11-14T15:04:46-08:00,emailnotfound
late notice need to be in sj (modesto ca),modesto,http://modesto.craigslist.org/rid/3408881779.html,can somebody please help i know its a late notice but if someone is going to sj from modesto this morning and can fit one person that would be most helpfull. i need to pick up my truck from my inlaws house off of white & aborn please let me know can  [...],2012-11-14T06:27:27-08:00,emailnotfound
carpool buddy (patterson),modesto,http://modesto.craigslist.org/rid/3408252774.html,"looking for a carpool buddy from patterson to pleasanton monday through friday. i start at 8:30am and am off at 5:00pm. if interested, please email me, randisilva30@gmail.com ",2012-11-13T18:51:09-08:00,emailnotfound
from lodi area to redding day before thanksgiving (lodi area),modesto,http://modesto.craigslist.org/rid/3407276049.html,my boyfriend and i are traveling from the lodi area to redding the day before thanksgiving. we are looking for someone who is going that way to share gas money. anywhere along the way will probably work too. we will be returning on the sunday after t [...],2012-11-13T11:38:17-08:00,emailnotfound
