title,postingFrom,permalink,shortDescription,postingDate,mailToLink
"are you driving down south with a pickup, van, truck or rv? (to new orleans or nearby)",wenatchee,http://wenatchee.craigslist.org/rid/3363459017.html,"are you heading down south? are you going down with a larger vehicle, like a pickup, rv, trailer, van or truck? would you like help paying for gas or diesel? i have a load of boxes to take from the wenatchee area to new orleans. there are a total of  [...]",2012-11-14T15:59:32-08:00,emailnotfound
need ride to seattle or everett from wenatchee (wenatchee),wenatchee,http://wenatchee.craigslist.org/rid/3410061488.html,"hello! i need a ride tomorrow morning to everett or seattle, i can help with gas! if you are coming back friday night that would be perfect, if not then i can find my way back :) thank you!",2012-11-14T14:06:37-08:00,emailnotfound
carpool:cle-elum-redmond (ellensburg-cle elum-roslyn),wenatchee,http://wenatchee.craigslist.org/rid/3407615412.html,"looking for carpool... just moved to roslyn from seattle and work in redmond. will make stops on way. would like all to meet at cle elum safeway,figure it is a good way to get right back on the highway. i have a v6 pathfinder we can switch vehicles w [...]",2012-11-13T13:45:11-08:00,emailnotfound
need a ride daily (wenatchee- quincy),wenatchee,http://wenatchee.craigslist.org/rid/3405679655.html,"i work in wenatchee (mon-fri from 6.45 am to 3.15 pm) and live in ephrata. looking for someone who drives this direction to share the ride. or at least wenatchee-quincy would also work. i do not drive. 509 393 7121 
thank you",2012-11-12T17:37:05-08:00,emailnotfound
ride needed to seattle- $$ (wenatchee),wenatchee,http://wenatchee.craigslist.org/rid/3404398774.html,"i'm in need of a ride to seattle. i have some boxes of things that need to go as well. i'm open to going anytime on the 18th or 19th of november. will pay $40 dollars. 
please email me with any questions or other possible dates that would work better [...]",2012-11-12T09:18:27-08:00,emailnotfound
ride to seattle area,wenatchee,http://wenatchee.craigslist.org/rid/3402900956.html,looking for a ride to the seattle area. can go any day between november 12th and 16th. i can help with gas. please email me if your headed that way. ,2012-11-11T14:49:20-08:00,emailnotfound
ride needed to spokane (oroville to spokane),wenatchee,http://wenatchee.craigslist.org/rid/3396251566.html,"this is my story... i need a ride to spokane like yesterday!! i have like 5 boxes, 2 suitcases, 2 duffel bags, and a few misc. that all need to go with me. i can help pay for gas and your time. please help a girl out!! i have a place and a job as soo [...]",2012-11-08T14:43:37-08:00,emailnotfound
wenatchee to seattle/tacoma,wenatchee,http://wenatchee.craigslist.org/rid/3393798079.html,"i live in wenatchee and need a ride to the west side tonight, wed nov 7th or the morning of the 8th to seattle or ideally tacoma. i can give you gas money and/or drive. call marlin: 509 881 8652",2012-11-07T14:06:08-08:00,emailnotfound
wenatchee to cle elum on friday,wenatchee,http://wenatchee.craigslist.org/rid/3393433562.html,i'm looking for a ride heading south over blewett pass friday afternoon/evening. i can meet you at the highway 2/97 cutoff. i'm headed to north bend but may have a ride from cle elum if you aren't headed west on i-90. let me know if you have space. i [...],2012-11-07T11:43:06-08:00,emailnotfound
heading east (wenatchee),wenatchee,http://wenatchee.craigslist.org/rid/3393058881.html,loud and slow diesel pickup heading to east coat on saturday. room for one more. shoot me an email.,2012-11-07T09:27:59-08:00,emailnotfound
republic to peshastin towing 5th wheel (united states),wenatchee,http://wenatchee.craigslist.org/rid/3392053220.html,i have a friend that is a single father and is just getting ready to start school in peshastin .he has a 5th wheel in republic and needs moved to peshastin.is anyone going that way that can help out someone trying to better there lives?,2012-11-06T19:26:36-08:00,emailnotfound
"partner-up-let's do this (wen-wilmington,dakota)",wenatchee,http://wenatchee.craigslist.org/rid/3389951072.html,"any one wanna get down and make 17-$-hr and up, i've got the transportion ,which is a must..and place to stay temp, could work into more perm place. work is gaurentied...i need a solid person w- driver lic, interveiwing, for the position to partner-u [...]",2012-11-05T23:09:53-08:00,emailnotfound
to seattle-oly,wenatchee,http://wenatchee.craigslist.org/rid/3389701981.html,i l.ive in oroville. need ride or willing to accept rider+gas anywhere from oroville to wenatchee. sometime next week-11/13-19th,2012-11-05T19:17:27-08:00,emailnotfound
wenatchee to twisp,wenatchee,http://wenatchee.craigslist.org/rid/3385807150.html,looking for a ride from wenatchee or pateros to twisp on 11/16 after 1pm. trying to get home from bus or train staion. can chip in for gas . thank you for looking. leigh,2012-11-04T07:00:48-08:00,emailnotfound
leavenworth to wenatchee round trip m-f (lworth to wen and back),wenatchee,http://wenatchee.craigslist.org/rid/3385535201.html,"i live in leavenworth and commute to wenatchee each day. i have started to ride the bus but figured if i could find someone to share the cost of driving it would be worth it. 
my schedule is 7:30am to 3:30pm. we would leave about 6:30. ",2012-11-04T02:26:00-08:00,emailnotfound
ride needed - wenatchee to washington on fri 11/16 (wenatchee),wenatchee,http://wenatchee.craigslist.org/rid/3383230850.html,"i'm looking for a ride from wenatchee to washington. 
leaving november 16th returning november 18th. i want to be part of kony 2012 move dc ",2012-11-02T23:14:35-07:00,emailnotfound
