title,postingFrom,permalink,shortDescription,postingDate,mailToLink
"ride offered from bellingham to bay area, california (bellingham to bay area, ca)",bellingham,http://bellingham.craigslist.org/rid/3417844204.html,"i am planning to drive from bellingham to the bay area in california along i-5 
i have a comfortable suv and plan to leave in the next few days. 
looking for someone fun and easy to ride with me and enjoy the trip. 
please reply with a brief about yo [...]",2012-11-18T00:23:00-08:00,emailnotfound
bellingham to seattle (york-slu),bellingham,http://bellingham.craigslist.org/rid/3417670519.html,"headed to seattle tomorrow morning or early afternoon, i have to get a flight at 7:30. call or text, 4 to 5 threeone 8 o 4 ninetyseven 
room for 3 and i have a bike rack, 10$ for gas p/person",2012-11-17T20:43:16-08:00,emailnotfound
needed: bham to sea on tue or early wed morning (happy valley - woodinville),bellingham,http://bellingham.craigslist.org/rid/3417622252.html,looking to carpool with someone from bellingham to seattle to spend time there with family and to work. i can leave anytime tuesday (evening preferred) or early wednesday morning to get to work. i am heading to woodinville and could coordinate a pick [...],2012-11-17T20:00:42-08:00,emailnotfound
ride offered bellingham to portland tuesday the 20th (bham/portland),bellingham,http://bellingham.craigslist.org/rid/3417453440.html,"i'll be driving from bellingham to downtown portland this tuesday afternoon -- probably leaving around 4. 
if you're a student that's also going to portland or somewhere else right off i-5 for the holiday, i'd be happy to have some company and gas he [...]",2012-11-17T17:57:16-08:00,emailnotfound
college student in need of ride to tacoma (tues late afternoon) $ 4gas (bellingham-tacoma),bellingham,http://bellingham.craigslist.org/rid/3417409633.html,female college student needing a ride tuesday afternoon (around 4pm) to tacoma so that i can meet up with a friend who is offering me a place to stay so that i can catch my flight on thanksgiving on time. i have $ for gas. needing to know asap if the [...],2012-11-17T17:29:27-08:00,emailnotfound
bellingham -&gt; spokane $20 rt (11/21/12 - 11/25/12) (bellingham),bellingham,http://bellingham.craigslist.org/rid/3417281842.html,"hello, 
i am offering a ride to spokane from bellingham for $20 round trip. it's $20 both 1 way and round trip. leaving on wednesday at noon and coming back sunday. 
e-mail if interested. 
thanks ",2012-11-17T16:14:38-08:00,emailnotfound
need ride from belingham to quicny (i-90 east),bellingham,http://bellingham.craigslist.org/rid/3417149280.html,"i am looking for a ride from bellingham to quicy or somewhere close by like elensburg or wenatchee. i get off work wednesday afternoon and am looking for a ride some time after that. so wednesday (21st) afternoon/evening. if need be, i can meet you a [...]",2012-11-17T15:04:25-08:00,emailnotfound
"ride offered: bellingham, wa to roseburg, or 11/20 ",bellingham,http://bellingham.craigslist.org/rid/3417144181.html,"we're leaving bellingham, wa and going to roseburg, or on tuesday, 11/20. we'll be leaving sometime in the morning, planning for around 8am to 10am. we'll have 2 small dogs and 1 cat in the car, so if you have allergies, you'll probably want to keep  [...]",2012-11-17T15:01:45-08:00,emailnotfound
"bellingham to olympia sunday 11/18 (bellingham, wa)",bellingham,http://bellingham.craigslist.org/rid/3416961299.html,"i'll be heading to olympia from bellingham on sunday evening, 11/18/2012. if you need a ride south, call or text. i can drop you off in seattle or wherever (close to freeway please) if you don't want to go all the way to oly. lets split the tank! 
36 [...]",2012-11-17T13:34:55-08:00,emailnotfound
rideshare needed bellingham to olympia 11/18 sunday or ealy monday (bellingham),bellingham,http://bellingham.craigslist.org/rid/3416741982.html,"rideshare needed bellingham to olympia 11/18 sunday night or early monday morning, will help with gas, call or text 360.292.3006 thanks!!",2012-11-17T12:01:36-08:00,emailnotfound
bellingham to portland -- ride offered,bellingham,http://bellingham.craigslist.org/rid/3416329534.html,"heading to portland later this morning (around noon). i would love to offer a ride in exchange for company and gas monies. 
give me a call if you're interested. 
- lily 
5o3 319 o742",2012-11-17T09:21:52-08:00,emailnotfound
"whistler, ride needed (fairhaven)",bellingham,http://bellingham.craigslist.org/rid/3416109009.html,need ride to whistler on 11/26 am. will help with gas. only have one small bag. ,2012-11-17T07:53:47-08:00,emailnotfound
need ride to cali asap (la/san bernidino/riverside),bellingham,http://bellingham.craigslist.org/rid/3416033649.html,"hello 
my name is tony 
need a ride to california to be with my son whom i have not seen in 3 months. 
will to pitch in gas money of course. 
very nice and very respectable person who will most likely make you laugh the whole trip. 
please call 360-2 [...]",2012-11-17T07:20:02-08:00,emailnotfound
need items moved from seattle or bellingham to ak (wa to ak),bellingham,http://bellingham.craigslist.org/rid/3415438984.html,i have some items in washington (bellingham/seattle) that i need hauled to ak. willing to help with shipping/gas cost.,2012-11-16T20:27:55-08:00,emailnotfound
one spot available going to seattle post-haste (bellingham),bellingham,http://bellingham.craigslist.org/rid/3415168434.html,"we're driving to seattle tonight, probably before 7pm. we're a couple of friendly students on a little pnw road trip. we have one seat available for $10 flat. email or text 707-889-8746.",2012-11-16T17:25:37-08:00,emailnotfound
looking for a ride to boise,bellingham,http://bellingham.craigslist.org/rid/3415082936.html,i am looking for a ride to boise on tuesday or wednesday. happy to help with gas and driving. trying to end up in sun valley or twin falls,2012-11-16T16:39:18-08:00,emailnotfound
