title,postingFrom,permalink,shortDescription,postingDate,mailToLink
travel for less to any state or city,fortwayne,http://fortwayne.craigslist.org/rid/3384876074.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on amtrak as well as greyhound bus lines. since we are an online only travel booker, we are able to further discount travel tic [...]",2012-11-15T18:56:11-05:00,emailnotfound
need a ride give me a call (fort wayne indiana),fortwayne,http://fortwayne.craigslist.org/rid/3381238187.html,hello my name is josh if u need a ride give me a call 260 301 4011 i charge a buck a mile with a ten dollar min i work for bens ecomany taxi here in the fort and we normaily charge 2.50 a mile but i know its hard call monday threw saturday when ever  [...],2012-11-14T19:20:45-05:00,emailnotfound
**need a ride anywhere in fortwayne? (fortwayne ),fortwayne,http://fortwayne.craigslist.org/rid/3409416919.html,if u need a ride anywhere in fortwsyne give me a call or txt 260-766-8040,2012-11-14T13:03:01-05:00,emailnotfound
"in need, then call me (fort wayne)",fortwayne,http://fortwayne.craigslist.org/rid/3400916577.html,"are you looking to get around town and don't want to take a bus or get a cab? well i am here to help you out. for a low price, i can get you to where you would like to go. i am always available to give a ride when you need to get there. i even do dri [...]",2012-11-10T18:04:49-05:00,emailnotfound
do you need a truck 2day? (ft wayne/close),fortwayne,http://fortwayne.craigslist.org/rid/3350691851.html,"hey do you neeed a ride or something delivered today or tomorrow,this week ,good cause i need to earn a few extra dollars to pay child support and few other bills, and i have some free time this week and im bored i can move stuff haul it or just give [...]",2012-11-08T15:42:18-05:00,emailnotfound
offered: fort wayne &lt;&gt; chicago,fortwayne,http://fortwayne.craigslist.org/rid/3389912997.html,"leaving for chicago this friday around 6pm. 
coming back sunday night. 
i can drop you off/pick you up anywhere in fort wayne or chicago. 
$20 each way.",2012-11-06T01:16:49-05:00,emailnotfound
leaving for cincy sun morn.,fortwayne,http://fortwayne.craigslist.org/rid/3383803774.html,"i will be going to cincy from ft. wayne tomorrow morn. will leave by 9:30. if i get a rider can either go by way of dayton i95 or hwy 27 thru decatur and south. only asking for some gas money to help. my phone no. is 480-529-2336 
thanks, 
carl",2012-11-03T11:40:30-04:00,emailnotfound
ride to detroit  (downtown),fortwayne,http://fortwayne.craigslist.org/rid/3377608191.html,"couple needs ride to detroit for youma con friday night or saturday day! will pitch in for gas! only need one way ride! 
email me asap!",2012-10-31T15:11:21-04:00,emailnotfound
"in need, then call me (fort wayne)",fortwayne,http://fortwayne.craigslist.org/rid/3377173831.html,do you need need a ride and dont want to take bus or get a cab? well for only a small amount(prices do vary depending on where you are going) i will take you there. so feel free to call or text me and let me get you to where you need to go. my name i [...],2012-10-31T12:22:45-04:00,emailnotfound
we will get you to anywhere for less look,fortwayne,http://fortwayne.craigslist.org/rid/3332996968.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on greyhound or amtrak we can get you or your friends tickets from and to any city in the country. so be sure to tell family an [...]",2012-10-30T20:43:45-04:00,emailnotfound
need ride to indianapolis (fort wayne),fortwayne,http://fortwayne.craigslist.org/rid/3370990624.html,need a ride to indy! aron 260-503-7338,2012-10-28T16:08:54-04:00,emailnotfound
leaving for lexington fri. ,fortwayne,http://fortwayne.craigslist.org/rid/3365523509.html,"i am leaving for lexington, ky tomorrow by way of dayton and cincy. returning monday. help pay for gas. call me at 480-529-2336 
thanks, 
carl",2012-10-25T23:29:23-04:00,emailnotfound
need a ride to nashville (ft wayne),fortwayne,http://fortwayne.craigslist.org/rid/3364270179.html,got stuck in ft wayne with no money need to find a rose to nashville this weekend. don't have any money just trying to find a tode,2012-10-25T13:34:31-04:00,emailnotfound
in need of ride? (fort wayne),fortwayne,http://fortwayne.craigslist.org/rid/3355511790.html,are you in need of a ride back and fourth to places but don't have reliable transportation? i am available monday thru friday for rides day or night i'm cheap and very reliable please let me know either via email or call/text 260 443 9 5 eight six th [...],2012-10-21T20:31:30-04:00,emailnotfound
heading to se kansas saturday (kendallville),fortwayne,http://fortwayne.craigslist.org/rid/3350392903.html,"anyone need a ride to southeast kansas or points along the way? heading there saturday, leaving early (4-5am). no costs to you, just could use the company.",2012-10-19T14:16:30-04:00,emailnotfound
stranded in auburn (auburn),fortwayne,http://fortwayne.craigslist.org/rid/3331051496.html,"couple stranded at arbys in auburn, in. car broke down on 69. need 2 go 
2 angola. $30+ 
757-708-6061 
thank u ",2012-10-11T07:00:19-04:00,emailnotfound
musician needs ride to lansing tonight (iufw/south central),fortwayne,http://fortwayne.craigslist.org/rid/3318324097.html,"howdy, 
my name is elia, i'm 24 and male. i'm a musician from cincinnati, and i'm in town (in ft wayne) today for a gig at firefly coffee house, 6-7:30 pm. tomorrow, i'm playing in lansing at 11 am, so i'm looking for someone that's going north on i- [...]",2012-10-05T12:51:09-04:00,emailnotfound
