title,postingFrom,permalink,shortDescription,postingDate,mailToLink
need ride  waverly to nash airport (waverly tn to nashville airport),nashville,http://nashville.craigslist.org/rid/3417813589.html,"i need a ride from waverly to the nashville airport arriving there by 1:00 
will help with fuel . 
931-622-2775",2012-11-18T01:30:35-06:00,emailnotfound
country musician wanting to go to kansas city for holiday (kansas city mo),nashville,http://nashville.craigslist.org/rid/3417770266.html,howdy my names riley downing a 24 yesr old musician that just got up here from new orleans .i'm tryn to head back to kc missouri for the holiday while i'm in between touring i have a little cash to help on gas and am good relaxed company for a drive  [...],2012-11-18T00:29:53-06:00,emailnotfound
any ride local or long distance  615-474-0911 30 minute responce time  (you local 29.00  ),nashville,http://nashville.craigslist.org/rid/3417761756.html,29.00,2012-11-18T00:19:14-06:00,emailnotfound
~~~~~~ride share to los angeles~~~~~~ (nashville to los angeles),nashville,http://nashville.craigslist.org/rid/3417222900.html,i plan on leaving to los angeles real close to the date of 19th of december. i have a well behaved dog that will occupy the back seat so only the passenger seat is available. some trunk room for luggage will be open. let me know if your situation wil [...],2012-11-17T17:42:52-06:00,emailnotfound
need a ride to new york (memphis or nashville),nashville,http://nashville.craigslist.org/rid/3416619781.html,need a ride to new york for me and my dog. she is basset hound. very friendly.,2012-11-17T13:13:07-06:00,emailnotfound
any ride local or long distance  615-474-0911 30 minute responce time  (you local 29.00  ),nashville,http://nashville.craigslist.org/rid/3411225273.html,29.00,2012-11-17T08:28:44-06:00,emailnotfound
"need ride to atlanta.  (nashville, tn)",nashville,http://nashville.craigslist.org/rid/3415297255.html,"hi there. my name is duke. my very well behaved medium sized dog muggy and i need a ride. we left today from chicago via rideshare, and nashville was as far as they were going. if you have room to atlanta please call asap. can pay for gas and have a  [...]",2012-11-16T20:43:47-06:00,emailnotfound
ok lets go to oklahoma (s. nashville),nashville,http://nashville.craigslist.org/rid/3415220342.html,l@@king for rt ride to s. tulsa.... flexible on dates....don't need to stay...just pick some things up quickly. christian f who likes to travel the world. ,2012-11-16T19:55:26-06:00,emailnotfound
nashville to asheville nc (or points between - knoxville),nashville,http://nashville.craigslist.org/rid/3405979915.html,"hey folks, i'm leaving from nashville to go to asheville on saturday morning, november 17. holler at me if you'd like a ride. i'm asking for gas money and good company : ) 
i've got some space if you have things that need to come along. 
thanks! -amy",2012-11-16T18:18:10-06:00,emailnotfound
tulsa n back (brentwood/nashville),nashville,http://nashville.craigslist.org/rid/3414976346.html,need to go briefly to a horse farm in s. tulsa to pick up a few small things in storage and come right back to nashville. confident driver. used to driving long hauls and various kinds of trailers. mature f.... let me know if you'd like company that  [...],2012-11-16T17:45:38-06:00,emailnotfound
