title,postingFrom,permalink,shortDescription,postingDate,mailToLink
bham to phoenix need a ride? (scottsdale),bham,http://bham.craigslist.org/rid/3417603995.html,"picking up rv on wed. nov. 21,than heading to phoenix. ",2012-11-17T22:45:36-05:00,emailnotfound
louisville ride today/lleva a louisville hoy,bham,http://bham.craigslist.org/rid/3415613438.html,"we'll be driving a small rental car from new orleans to louisville today (saturday) and pushing thru the night to get there by sunday at noon to turn in the car. 
not much space for bags, room for 1-2 people. 
call me asap: 7seven3-791-1455 
vamos a  [...]",2012-11-17T02:31:34-05:00,emailnotfound
cargo alabama to arizona (fayette),bham,http://bham.craigslist.org/rid/3414118468.html,"i have a hang glider in fayette, alabama that i need to find a ride to arizona for. phoenix or prescott or flagstaff would be best. this wing weighs approximately 100 lbs and is fit in a bag with protective covers. it is 20' long, about as big around [...]",2012-11-16T13:01:04-05:00,emailnotfound
from bham to mobile this friday only ,bham,http://bham.craigslist.org/rid/3412972170.html,going to leave bham about 5am and coming back about 3. if you are interested. let me know. i leave in the morning ,2012-11-15T22:19:27-05:00,emailnotfound
inexpensive travel to any state or city,bham,http://bham.craigslist.org/rid/3402484164.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on amtrak as well as greyhound bus lines. since we are an online only travel booker, we are able to further discount travel tic [...]",2012-11-15T18:54:28-05:00,emailnotfound
"ride wanted: bhm-&gt;nc, november 19 or 20 (birmingham)",bham,http://bham.craigslist.org/rid/3411503141.html,"looking for a ride for the thanksgiving holidays. my end goal is to get to durham, nc; but anywhere within an hour of so of there would be great too. asheville is also an option. 
willing to split gas costs, and also share driving time. 
please conta [...]",2012-11-15T11:31:52-05:00,emailnotfound
offering ride to new jersey on thanks weekend ( to way ) (birmimgham - new jersey),bham,http://bham.craigslist.org/rid/3411380027.html,"offering ride to new jersey on thanks weekend ( to way )....please feel free to rpreddy2307(at)gmail.com and can take it further from there. 
thanks !!",2012-11-15T10:41:08-05:00,emailnotfound
offering ride to illinois  (birmingham),bham,http://bham.craigslist.org/rid/3408007940.html,im going to illinois sometime between tomorrow and tuesday next week i have a fullsize truck snd can fit plenty of your baggage in the back of my truck king can so there is plenty of room.all i ask is to pay half gas call 2 0 8 - 9 3 6 - 6 1 6 0,2012-11-13T19:38:06-05:00,emailnotfound
truck to california (downtown),bham,http://bham.craigslist.org/rid/3400862788.html,"anyone moving to sunny california? or want to get furniture, stuff, things there? i'll be driving thru around the beginning/middle of december and i have room for boxes as well as furniture. 
email your phone number or email. peace, sam",2012-11-10T17:37:25-05:00,emailnotfound
looking to run away (birmingham),bham,http://bham.craigslist.org/rid/3390949082.html,let's run away together. we can just leave and disappear and no one will find us. i'm married to a real bitch and i've had my fill. if you just want to go and leave everything behind then come with me. we can go together and leave it all behind.,2012-11-09T23:35:05-05:00,emailnotfound
need ride to demopolis (birmingham),bham,http://bham.craigslist.org/rid/3396495616.html,"ongoing: looking for rides to and from, or even just to demopolis, to visit my parents, until i can afford to get my car fixed. 
ideally leaving after 3 pm saturdays and getting back monday evenings. will pay half of gas (or more!) and bring you deli [...]",2012-11-08T19:43:13-05:00,emailnotfound
looking for a ride to and from work (north johns/bessemer),bham,http://bham.craigslist.org/rid/3396486090.html,i don't mind paying for gas and you will not have to take me every morning to work. i work off of exit 100. please send me a email with what you will charge for 5 days. thanks,2012-11-08T19:38:16-05:00,emailnotfound
ride offered 11/10 birmingham to denver,bham,http://bham.craigslist.org/rid/3373724327.html,"11/10 ride offered birmingham towards denver. -----traveling west to oregon---- 
cost is $100 = 1/2 gas expense 
please call or txt me @ 850-866-9040 ",2012-11-06T12:40:09-05:00,emailnotfound
cruise anyone? (birmingham),bham,http://bham.craigslist.org/rid/3390274747.html,"looking for female cruise companion between 50 and 60. cruise on royal caribbean out of new orleans 1/5/2013 for one week. 
stateroom has two beds and private balcony. stateroom already paid for. you bring spending money. 
personality a must. ",2012-11-06T09:17:30-05:00,emailnotfound
going to florida,bham,http://bham.craigslist.org/rid/3390028202.html,"i will be driving to south beach to be with families for thanksgiving 
i will be driving a brand new van i have planty of rooms if you got any luggage 
let me know if you need to ride with me 
i will leave from little rock, ar on wednesday around noo [...]",2012-11-06T04:38:46-05:00,emailnotfound
ride offered 11/12 birmingham to nyc (birmingham),bham,http://bham.craigslist.org/rid/3385400324.html,"leaving nov. 12 to new york city no rush or set times. just want to share driving...., just seeing if there's anyone that wants/needs a ride to nyc. if u serious, please e-mail if you are interested, i check it often.thanks! ",2012-11-04T01:04:04-05:00,emailnotfound
go for less inexpensive travel to any city,bham,http://bham.craigslist.org/rid/3326775743.html,"**this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on amtrak as well as greyhound bus lines. since we are an online only travel booker, we are able to further discount travel tic [...]",2012-11-03T09:30:11-04:00,emailnotfound
