title,postingFrom,permalink,shortDescription,postingDate,mailToLink
travel to any state or city for less ,youngstown,http://youngstown.craigslist.org/rid/3402764795.html,"this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on amtrak as well as greyhound bus lines. since we are an online only travel booker, we are able to further discount travel ticke [...]",2012-11-15T18:59:28-05:00,emailnotfound
b&b cab service 330-423-8411 (serving mahoning &trumbell),youngstown,http://youngstown.craigslist.org/rid/3396331790.html,excellent rates 330-423-8411 5p.m to 4:30 a.m.,2012-11-08T18:21:04-05:00,emailnotfound
need a ride?  (lisbon ),youngstown,http://youngstown.craigslist.org/rid/3351527080.html,"i am looking to earn a few extra bucks .. if you need a ride somewhere for what ever reason send me a email im sure we can work something out . 
doesnt matter to me if you need a ride to a dr's appointment or just need to make a beer run 
i have a de [...]",2012-11-07T19:55:15-05:00,emailnotfound
going to toci sat nov 24 (ytown to toledo ),youngstown,http://youngstown.craigslist.org/rid/3378281984.html,"going to toci for an afternoon visit, looking for someone to help with gas and tolls, i can pick you up, we leave at 8:30 be back home by dinner time, if you are interested please let me know asap, so we can make arrangements, also if you are interes [...]",2012-10-31T20:47:22-04:00,emailnotfound
"rides to polls/board of elections (youngstown, oh)",youngstown,http://youngstown.craigslist.org/rid/3330801293.html,"do you need a ride to the board of elections or your polling place? don't miss your chance to have your voice counted! i can pick you up anywhere within the city of youngstown and take you there and back. try to give me some advance notice, and we ca [...]",2012-10-29T02:18:07-04:00,emailnotfound
ride needed west (from warren),youngstown,http://youngstown.craigslist.org/rid/3350984329.html,"need a ride to seattle washington im female 
i can pay part of gas and all my own food 
want to leave asap ",2012-10-19T18:06:54-04:00,emailnotfound
rideshare/carpool app (ios/android),youngstown,http://youngstown.craigslist.org/rid/3283821327.html,"hello ride-sharers/carpoolers, 
app name is rideshare4less a.k.a rs4l 
android - 
https://play.google.com/store/apps/details?id=com.rs4l.rideshare 
ios - 
http://itunes.apple.com/us/app/ride-share-4-less/id490880546?ls=1&mt=8 
imagine going to boston [...]",2012-10-19T17:17:55-04:00,emailnotfound
"trucker needs massachusetts (youngstown - worcester/boston, ma)",youngstown,http://youngstown.craigslist.org/rid/3346046468.html,"student trucker here needs to get to mass worcester/boston area. lost my lic. due to child support ordered by daughters mother, any help would be great. can do nyc as well. cell: (401) 256-8802, text or call. or just find me, i will be over near the  [...]",2012-10-17T16:48:10-04:00,emailnotfound
rideshare/carpool app (ios/android),youngstown,http://youngstown.craigslist.org/rid/3278835000.html,"hello ride-sharers/carpoolers, 
app name is rideshare4less a.k.a rs4l 
android - 
https://play.google.com/store/apps/details?id=com.rs4l.rideshare 
ios - 
http://itunes.apple.com/us/app/ride-share-4-less/id490880546?ls=1&mt=8 
imagine going to boston [...]",2012-10-17T13:09:27-04:00,emailnotfound
parking pass (ysu),youngstown,http://youngstown.craigslist.org/rid/3343814232.html,purchased a parking pass for ysu and now have to withdraw this semester. cost was $120 (if you're reading this then you already know). there's more than half the semester left so asking $50/obo. email me if interested. thanks!,2012-10-16T17:53:02-04:00,emailnotfound
ride or riders to &from cleve or pgh--i'm designated driver if u want (from youngstown area),youngstown,http://youngstown.craigslist.org/rid/3336434430.html,"i need to go from the youngstown area to either cleveland or pittsburgh, and then return to the youngstown area. it doesn't matter whether you drive and i chip in for gas, or i drive and you chip in for gas. i just want to get there more cheaply by s [...]",2012-10-13T13:32:57-04:00,emailnotfound
i am driving to columbus next week (warren),youngstown,http://youngstown.craigslist.org/rid/3327793040.html,"i am driving to columbus next week (probably wednesday 10-17). if anyone needs to go, you can give me some gas money to help. i will be there all day and i might stay a few days there, so you will probably have to look at this as a one-way trip. 
tha [...]",2012-10-09T17:01:53-04:00,emailnotfound
need ride from cleveland to warren (cleveland),youngstown,http://youngstown.craigslist.org/rid/3322634242.html,i need an ride from cleveland to warren 20 dollars for gas please email me,2012-10-07T13:26:10-04:00,emailnotfound
heading west on 80 to iowa by noon  (youngstown),youngstown,http://youngstown.craigslist.org/rid/3317512920.html,got a room the motel 6 youngstown for the night because i am tired of driving tonight. i will b checking out by noon if you need to go west on 80 and need a ride email me asap with how far you want to go people who are willing to help with gas will b [...],2012-10-05T01:46:26-04:00,emailnotfound
"yo to cleveland for the day and back to yo, wednesday 10/3/12",youngstown,http://youngstown.craigslist.org/rid/3312539838.html,"i will leave between 8 and 9 a.m. from youngstown area to go to cleveland (near cleveland state u but i can drop you off wherever), arriving between around 9 and 10 a.m. i will return in the evening some time, and the return time is somewhat flexible [...]",2012-10-02T21:45:22-04:00,emailnotfound
