title,postingFrom,permalink,shortDescription,postingDate,mailToLink
nyc & back - fri a.m./ sat p.m.? (northampton-ish),westernmass,http://westernmass.craigslist.org/rid/3412869814.html,"hi! if you're driving tomorrow morning and need a sidekick, i'm your gal. i'm going to manhattan. also loking for a ride back saturday afternoon, in time for an evening event. thanks!!!",2012-11-15T21:16:43-05:00,emailnotfound
ride available to boston tomrrow at 1.pm,westernmass,http://westernmass.craigslist.org/rid/3412219338.html,i will be leaving umass tomorrow at1pm. two seats available @ 10$,2012-11-15T16:05:10-05:00,emailnotfound
ride offered next week- $30 (amherst/noho to nyc),westernmass,http://westernmass.craigslist.org/rid/3411451662.html,"any day between mon-wed, any time but preferably morning. can do roundtrip too for $55! 
ride will be in a clean jeep liberty, with a couple m&w. 
quiet/outgoing riders both welcome. luggage not a problem either. will drop you anywhere you need in ny [...]",2012-11-15T11:11:18-05:00,emailnotfound
ride offered: to sarasota fl (near tampa) early nov 18 (southern new england [great barrington]),westernmass,http://westernmass.craigslist.org/rid/3411264290.html,"hi there, i am headed to sarasota florida from great barrington at around 4 or 5am on sunday, november 18. if you need a ride south i could use some help with gas. i'll be driving a 2002 honda accord. i'm an easy going smoke free 32 year old male. ch [...]",2012-11-15T09:45:19-05:00,emailnotfound
looking for a ride from amherst to nyc (amherst),westernmass,http://westernmass.craigslist.org/rid/3410710469.html,"hi, i am a professor at umass. i'd need a ride to nyc on 11/19. happy to share gas. 
thanks.",2012-11-14T22:46:42-05:00,emailnotfound
ride need w.ma to ny 11/16 (anywhere new haven to bkln),westernmass,http://westernmass.craigslist.org/rid/3409327625.html,"hello, there are two of us in colrain, but we can for mutual convenience. looking to go to the city later in the day/eve. happy to chip in for gas, good company 
thank you!",2012-11-14T12:31:09-05:00,emailnotfound
seeking: ride from amherst to rochester (i-90 west) on 11/20-21  ,westernmass,http://westernmass.craigslist.org/rid/3409102192.html,"i am a student at hampshire college in amherst, ma, seeking a ride home to rochester for the thanksgiving holiday. if you're going west on i-90 and have room for a passenger, i'll pay for gas, and provide conversation and stories.",2012-11-14T11:07:49-05:00,emailnotfound
need ride to new haven or nyc thanksgiving day (northampton),westernmass,http://westernmass.craigslist.org/rid/3409075035.html,"i'm looking for a ride for two in the morning on thanksgiving and coming back the same day. our destination is nyc grand central station, but new haven is good too, to take metro north. or....i have a zipcar reserved, if anyone wants to share that (t [...]",2012-11-14T10:56:48-05:00,emailnotfound
driving to delaware friday. can drop you in nyc nj or philly area (northampton-delaware),westernmass,http://westernmass.craigslist.org/rid/3388029789.html,"friday november 16th. 
room for your bags. car is a small saturn with some interior noise issues. works fine. good gas mileage. unfortunately i smoke. im a safe driver. throw down for some gas etc ",2012-11-14T09:14:56-05:00,emailnotfound
ride offer boston - western mass  (11/15) ,westernmass,http://westernmass.craigslist.org/rid/3408478758.html,i am heading to amherst are thursday morning .i can give you ride to share the cost. ,2012-11-14T00:41:12-05:00,emailnotfound
ride available friday 11/16 at 1 pm ,westernmass,http://westernmass.craigslist.org/rid/3408477105.html,express ride avaible from umass to boston at 1pm. three seats available ,2012-11-14T00:39:34-05:00,emailnotfound
ride offer: amherst-north shore/boston 11/21 (umass),westernmass,http://westernmass.craigslist.org/rid/3408362953.html,"driving home for thanksgiving and can take up to 3 other people. going to newburyport but i can drop you off anywhere on the way, or a little bit out of the way for extra gas money. i'm leaving at about 3:00 pm. email me or text 617-699-9969 if you a [...]",2012-11-13T23:02:35-05:00,emailnotfound
need a ride to boston wed 21st (umass amherst),westernmass,http://westernmass.craigslist.org/rid/3408022958.html,"hi there, 
i'm looking for a ride from umass to boston (boston meaning bu/allston area, brookline, fenway, other boston areas -- not waltham, framingham, lowell, and such places that are nowhere near the city itself). requesting to leave on wednesday [...]",2012-11-13T19:45:37-05:00,emailnotfound
ride offered northampton to philadelphia (northampton),westernmass,http://westernmass.craigslist.org/rid/3384244513.html,"i am looking for a rider for a northampton to philadelphia trip this friday morning, november 16. 
be a non-smoker, chip in on gas and chat enough to make a long trip more pleasant. 
safe driver, comfy car. ",2012-11-13T18:48:08-05:00,emailnotfound
need a ride to boston for thanksgiving (umass amherst),westernmass,http://westernmass.craigslist.org/rid/3407411011.html,"i'm expecting to leave tuesday nov 20 or wednesday noon the latest. i will pay 20$ for gas. 
email me with your phone number if you are interested. 
thanks. 
fred",2012-11-13T15:27:15-05:00,emailnotfound
ride needed amherst/noho to nyc thu 11/15 (noho),westernmass,http://westernmass.craigslist.org/rid/3407173392.html,"hi, 
i am looking for a ride from amherst/noho to nyc this thursday 11/15, preferable after 2pm. if you happen to leave for nyc and want to split the gas costs, please let me know. 
thanks,",2012-11-13T14:00:09-05:00,emailnotfound
"driving to ikea or through new haven, ct or stoughton, ma?",westernmass,http://westernmass.craigslist.org/rid/3406511090.html,"looking for someone with a bigger vehicle than mine to pick and transport a new chair that i wish to purchase at ikea (either new haven, ct or stoughton, ma). if you are headed to ikea soon or are driving through either new haven or stoughton with yo [...]",2012-11-13T09:48:35-05:00,emailnotfound
ma to nc and back (pittsfield),westernmass,http://westernmass.craigslist.org/rid/3406506110.html,"hi, i want to visit my family in nc--fayetteville for a few days. i can help with driving and gas $. i'm a non-smoker and have had several successful cl rideshares.",2012-11-13T09:46:15-05:00,emailnotfound
thanksgiving round trip to boston offered  (great barrington),westernmass,http://westernmass.craigslist.org/rid/3406501794.html,"i'm going from great barrington (or hillsdale ny) to natick on thursday nov. 22 (thanksgiving), 11am, arrive 1:15pm 
return is friday nov. 23, 9:15 am from natick to great barrington (or hillsdale ny), arrive around 11:30am. 
$20 gas money each way i [...]",2012-11-13T09:44:10-05:00,emailnotfound
amherst to south florida on 11/16 (amherst),westernmass,http://westernmass.craigslist.org/rid/3406443528.html,"i'm planning on driving down with a few short breaks for stretching. 
let me know if you are interested.",2012-11-13T09:13:16-05:00,emailnotfound
ride to baltimore/dc 11/21 (amherst/noho),westernmass,http://westernmass.craigslist.org/rid/3406417966.html,"looking for a ride to baltimore/dc area for thanksgiving weekend, nov 21st ideally but the 20th or 22nd might work. if you're headed back at the end of the weekend, even better. i'll throw down for gas of course 
katie ",2012-11-13T08:57:55-05:00,emailnotfound
needed: ride to nyc for thanksgiving,westernmass,http://westernmass.craigslist.org/rid/3405645021.html,"hello! 
student at umass amherst, i'm looking for a ride from amherst/ northampton to go to nyc on wednesday 11/21, anytime is ok. 
i also need a ride back on sunday 11/25, anytime is ok as well. 
we can split the costs (tolls and gas). 
let me know  [...]",2012-11-12T20:18:51-05:00,emailnotfound
offer: wed 11/21 thanksgiving. northampton to nyc,westernmass,http://westernmass.craigslist.org/rid/3405631329.html,"hello, 
wednesday nov 21 at 5:15pm, i will be driving from northampton/easthampton, ma towards nyc. i will drop you of at the fairfield, ct metro north train station. there you will buy a train tickets ($12) into grand central station (central manhat [...]",2012-11-12T20:11:49-05:00,emailnotfound
we buy junk vehicles**call for a quote**239-464-5533...ask for mike -  (western mass),westernmass,http://westernmass.craigslist.org/rid/3404135103.html,call mike 239-464-5533,2012-11-12T10:44:22-05:00,emailnotfound
looking for thnxgiving ride to dc/baltimore (northampton),westernmass,http://westernmass.craigslist.org/rid/3402946378.html,are you driving to/through baltimore or d.c. anytime the week of thanksgiving? looking for someone to split tolls and gas? i'm trying to get home from the pioneer valley for the big day! send a message back if your looking for someone. i live near do [...],2012-11-11T18:12:51-05:00,emailnotfound
ride needed new york to amherst/noho (nyc to mount holyoke),westernmass,http://westernmass.craigslist.org/rid/3402394428.html,"hi 
i need a ride from new york to amherst/noho/south hadley sometime today or early tomorrow. please let me know asap if you can help. am a student at mount holyoke college and will share $$ for gas and toll. 
thanks ",2012-11-11T13:50:59-05:00,emailnotfound
ride to noho from orange county ny via 84 monday 11/12 (monore ny),westernmass,http://westernmass.craigslist.org/rid/3400587018.html,i am driving up to northampton via route 84 from monroe ny. i can pick you up anywhere along the way. shared gas $$ would be much appreciated,2012-11-10T15:29:08-05:00,emailnotfound
need a ride to nyc on nov 20 (amherst),westernmass,http://westernmass.craigslist.org/rid/3399829109.html,"hi, i need a ride to nyc on november 20 (after 2:30 pm). if you are driving to the city and would like to split cost of gas, let me know. thanks!",2012-11-10T10:26:13-05:00,emailnotfound
ride to boston 6:30pm (umass),westernmass,http://westernmass.craigslist.org/rid/3398526388.html,"have two seats available to boston around 6:00pm nov, 9. $10 each for gas. 
email with your phone number if interested. 
thanks..",2012-11-09T16:55:39-05:00,emailnotfound
ride needed to boston from northampton this sat. ,westernmass,http://westernmass.craigslist.org/rid/3398288159.html,i need a lift to boston this saturday earlier in the day prefrerred 11/9 and will kick in a $15 for gas. jim 413-687-7242,2012-11-09T15:20:30-05:00,emailnotfound
ride to nyc one seat leaving at 5 pm today  (northampton),westernmass,http://westernmass.craigslist.org/rid/3398266384.html,my name is toni i am going to nyc tonight to help out with clean up tomorrow and sunday please call me @ 50 8 - 8 seven 3 4 0 7 8 if you would like to go to nyc today friday november 9 at 5 pm im willing to take anyone who is polite and willing to re [...],2012-11-09T15:12:09-05:00,emailnotfound
lanesboro to rt 295 in richmond (lanesboro),westernmass,http://westernmass.craigslist.org/rid/3389765199.html,i work at hilltop orchards in richmond 8:30a.m. to 5;30 and am looking to share a ride. i can share gas money with you. are you going that way? i work varied days of the week. let me know. ,2012-11-09T08:05:53-05:00,emailnotfound
lenox/pittsfield to boston thurs 11/15 and return mon 11/19 (lenox/stockbridge/pittsfield),westernmass,http://westernmass.craigslist.org/rid/3396308324.html,"hi!! 
i'm looking for a ride into boston area on thursday nov 15th from the lenox/pittsfield/stockbridge area - i'm cool and relaxed. if you wanna chat, let's chat. if you want a quiet and chill ride, totally cool with me. i'll definitely contribute  [...]",2012-11-08T18:09:47-05:00,emailnotfound
cool copilot wanted (mass),westernmass,http://westernmass.craigslist.org/rid/3357864621.html,im driving a mercedes bus out to vegas in 3-4 weeks...plan on seeing the country...there is plenty of room for a travel partner...must like dogs because ill be bringing 2 bulldogs with me...after vegas im heading to mexico im a 36 year old adventerou [...],2012-11-08T09:31:15-05:00,emailnotfound
ride to nyc (amherst),westernmass,http://westernmass.craigslist.org/rid/3394881906.html,"hi, i'm looking for a ride to nyc this weekend (veteran's day weekend) and also on tue nov 20. if you're driving to the city and would like to split the cost of gas/tolls please contact me. thanks!",2012-11-08T08:21:34-05:00,emailnotfound
"seeking: ride from amherst - boston, fri 11/9 (amherst-boston)",westernmass,http://westernmass.craigslist.org/rid/3394403224.html,"desperately seeking ride on friday nov 9 from amherst to boston. anytime preferably morning/noon 
i will pay for the ride of course. 
please let me know asap",2012-11-07T22:19:29-05:00,emailnotfound
looking for a ride amherst &gt; montreal november 9th/11th-12th,westernmass,http://westernmass.craigslist.org/rid/3394343670.html,"hello everybody! 
i'm looking for a ride from the area of amherst to montreal on november 9th and a ride back on sunday 11th or monday 12th. 
i'll be participating to the expenses (money for gas and tolls). 
let me know if it's possible! 
nastasia",2012-11-07T21:40:36-05:00,emailnotfound
looking for a ride amherst &gt; boston friday9th,westernmass,http://westernmass.craigslist.org/rid/3394339293.html,"hello! 
i'm looking for a ride from amherst to boston on friday (anytime before 11am). i need to be in boston at 1pm! 
i'll be paying for the ride of course $$ 
let me know! thank you! 
nastasia",2012-11-07T21:37:53-05:00,emailnotfound
offer: amherst area to ithaca roundtrip! (amherst area),westernmass,http://westernmass.craigslist.org/rid/3371402109.html,"will be driving from amherst area to ithaca on november 9 (friday) and returning nov 13 (tues am). would love to have someone to split the gas $$ with, your car or mine. e-mail me with questions/interest! 
thanks! ",2012-11-07T20:32:35-05:00,emailnotfound
couple looking for ride south (noho to south carolina),westernmass,http://westernmass.craigslist.org/rid/3393708179.html,"hello, we are 2 people looking for a ride down to myrtle beach sc. we are fun and easy going and would love to help drive and throw in for gas money. we will each have 1 bag and would love to bake some snacks for the ride! looking to leave thursday n [...]",2012-11-07T16:29:10-05:00,emailnotfound
anyone going to north adams from pittsfield at night? (pittsfield/north adams),westernmass,http://westernmass.craigslist.org/rid/3393207751.html,"hi, i work in pittsfield and live in north adams. 
i get out of work at about 9/10... 
could i pay you like $5 to get me back rideshare with you back to n.a? 
i'm a quiet 20 year old female. 
if you can, i'd appreciate it so much!",2012-11-07T13:21:21-05:00,emailnotfound
looking for ride amherst --&gt; boston 11/9 and boston --&gt; amherst 11/12,westernmass,http://westernmass.craigslist.org/rid/3393167317.html,"i'm a student at umass looking for a ride to boston anytime after 12:00 pm on friday! i can chip in for gas money! please message me if you can help me out! :) 
also looking for a ride back to campus on monday at any time. thanks!!",2012-11-07T13:06:53-05:00,emailnotfound
looking for ride from amherst to boston thurs 11/8 (amherst/boston),westernmass,http://westernmass.craigslist.org/rid/3391367091.html,"hi, i'm a student looking for a ride from amherst to boston or south shore area.. 
anytime after 2:30 pm on thurs november 8. 
i'd like to get dropped off at any red line station. & willing to help w gas.",2012-11-06T16:26:01-05:00,emailnotfound
albany airport -&gt; pittsfield friday 9th november evening,westernmass,http://westernmass.craigslist.org/rid/3390183764.html,"albany airport -&gt; pittsfield friday 9th november evening 
need ride from albany airport to pittsfield on friday 9th november at evening. will be paid.",2012-11-06T08:19:53-05:00,emailnotfound
pittsfield -&gt; albany airport thursday 8th november morning,westernmass,http://westernmass.craigslist.org/rid/3390183395.html,"pittsfield -&gt; albany airport thursday 8th november morning 
need ride from pittsfield to albany airport on thursday 8th november at morning. will be paid.",2012-11-06T08:19:36-05:00,emailnotfound
driving from berkshires to nyc area on monday november 12 (berkshires),westernmass,http://westernmass.craigslist.org/rid/3389708920.html,"i am driving from the berkshires, ma (hancock, pittsfield area) to nyc/southern westchester on monday, november 12. email me if you are interested in sharing a ride. thanks!",2012-11-05T22:21:55-05:00,emailnotfound
ride offer amherst-boston ,westernmass,http://westernmass.craigslist.org/rid/3389663673.html,i am planning to go to boston tomorrow around 1pm . can accommodate up to three people. ,2012-11-05T21:53:04-05:00,emailnotfound
i need a ride to nyc or wassaic train (berkshires/great barrington),westernmass,http://westernmass.craigslist.org/rid/3389662377.html,"hi , 
i need to get to new york city the night of november 6th. if you are going to nyc or can drop me off at a metronorth station, you would help me out a lot. i will pay for gas. 
i won't have internet so please call 917-921-4516. 
peace and blessi [...]",2012-11-05T21:52:15-05:00,emailnotfound
need a ride to work! (northampton - west springfield),westernmass,http://westernmass.craigslist.org/rid/3388994003.html,"i'm in need of a regular ride from northampton to west springfield and back, monday through friday for an 8 a - 4 p or 9 a - 5 p workday. will pay 1/2 gas, and provide rousing song, engaging conversation, bird identification, witty rejoinders, or com [...]",2012-11-05T16:29:08-05:00,emailnotfound
ride needed: amherst to worcester 11/9,westernmass,http://westernmass.craigslist.org/rid/3388534348.html,"i'm looking for a ride from the amherst area (northampton, hadley, sunderland etc) to worcester any time on friday 11/9, can share gas/ driving",2012-11-05T13:41:33-05:00,emailnotfound
pittsfield - brooklyn need ride,westernmass,http://westernmass.craigslist.org/rid/3388354194.html,"looking for a ride to brooklyn from pittsfield/central|southern berkshire area. either thursday or friday, (or wednesday if you are braving the noreaster). non smoker, have two bags. obviously can help with gas.",2012-11-05T12:39:25-05:00,emailnotfound
looking for ride share to nyc veterans' weekend (amherst),westernmass,http://westernmass.craigslist.org/rid/3387755142.html,"please if you're driving to nyc this coming weekend , consider sharing your ride with me. thanks!",2012-11-05T08:32:13-05:00,emailnotfound
albany airport -&gt; pittsfield friday 9th november evening,westernmass,http://westernmass.craigslist.org/rid/3387637556.html,"albany airport -&gt; pittsfield friday 9th november evening 
need ride from albany airport to pittsfield on friday 9th november at evening. will be paid.",2012-11-05T06:38:32-05:00,emailnotfound
pittsfield -&gt; albany airport thursday 8th november morning,westernmass,http://westernmass.craigslist.org/rid/3387637411.html,"pittsfield -&gt; albany airport thursday 8th november morning 
need ride from pittsfield to albany airport on thursday 8th november at morning. will be paid.",2012-11-05T06:38:17-05:00,emailnotfound
share ride to fl thanksgiving,westernmass,http://westernmass.craigslist.org/rid/3387405060.html,"i have to drive home to tampa, fl for thanksgiving and back. looking to have someone share the driving with me so i can drive straight through. i am an older non traditional student and it will be me and my tween daughter. i have a stick shift so tha [...]",2012-11-05T00:30:31-05:00,emailnotfound
ride needed - western ma to maine 11/9 (western ma),westernmass,http://westernmass.craigslist.org/rid/3387131122.html,"looking to catch a ride from western ma to me. 
if you're heading that way this friday 11/9 hit me up. 
i'm more than willing to throw down for gas 
cheers",2012-11-04T20:57:05-05:00,emailnotfound
albany airport -&gt; pittsfield friday 9th november evening,westernmass,http://westernmass.craigslist.org/rid/3387045821.html,"albany airport -&gt; pittsfield friday 9th november evening 
need ride from albany airport to pittsfield on friday 9th november at evening. will be paid.",2012-11-04T20:06:30-05:00,emailnotfound
pittsfield -&gt; albany airport thursday 8th november morning,westernmass,http://westernmass.craigslist.org/rid/3387044939.html,"pittsfield -&gt; albany airport thursday 8th november morning 
need ride from pittsfield to albany airport on thursday 8th november at morning. will be paid.",2012-11-04T20:05:58-05:00,emailnotfound
ride offered to asheville nc 11/9 (w.mass),westernmass,http://westernmass.craigslist.org/rid/3387012938.html,"a small group of us are taking a van down to asheville leaving nov.9, friday and coming back in about a week. share driving and exp. have fun and go where it's warmer for a bit!",2012-11-04T19:47:34-05:00,emailnotfound
pittsfield to albany area (pittsfield area),westernmass,http://westernmass.craigslist.org/rid/3386758142.html,"i am a single student looking for a 22-30 lady to share a half day driving to albany area, monday, 6:30 am. will have coffee, talks, and enjoy. could be a start of a long relation.",2012-11-04T17:30:15-05:00,emailnotfound
"ride available amherst-boston ( tuesday, nov 6)",westernmass,http://westernmass.craigslist.org/rid/3386647789.html,"hi 
i am planing to go to boston on tuesday . i can give ride to up 3 people and drop at alwife t station ",2012-11-04T16:36:17-05:00,emailnotfound
"eco&#9827;ride. 1/mile, reservation at 4136122757 (western mass)",westernmass,http://westernmass.craigslist.org/rid/3386335359.html,"eco&#9827;ride provide service in springfield, holyoke, chicopee, south hadley, west springfield, agawam, longmeadow areas for only $1/mile, $10 minimum ride. other areas in massachusetts and connecticut call at 4136122757 for estimates. reservations [...]",2012-11-04T14:11:13-05:00,emailnotfound
"pittsfield, ma to albany, ny, or troy, ny, or latham, ny (pittsfield, ma)",westernmass,http://westernmass.craigslist.org/rid/3384818515.html,"i am offering a ride from pittsfield, ma to albany, ny area. i rented the care for 165 $. monday, 11/5, time 6:30 am. i will share the gas price, 30-35 $ is gonna be the estimation.",2012-11-03T18:46:39-04:00,emailnotfound
"looking for ride to montreal over thanksgiving (south hadley, ma)",westernmass,http://westernmass.craigslist.org/rid/3384276074.html,"i'm hoping to go to montreal over thanksgiving to visit my boyfriend, and would love to share a ride with someone going up there, ideally leaving tuesday nov. 20 and coming back sunday night or monday morning. let me know at ntvibui@gmail.com. 
thank [...]",2012-11-03T14:44:35-04:00,emailnotfound
ride noho to cambridge,westernmass,http://westernmass.craigslist.org/rid/3384217990.html,"tonight, 11/3, around 6pm heading from northampton/pioneer valley/amherst to cambridge, ma. i'm flexible on the depart time, could be convinced otherwise. i'm moving so station wagon very full! 
call me 617 304 9282.",2012-11-03T14:21:32-04:00,emailnotfound
regular transportation to work (westfield),westernmass,http://westernmass.craigslist.org/rid/3382136979.html,"i am looking for someone who would be willing to give me rides to and from work. i don't have a job yet because i just relocated back to the area, so i don't know exactly where the ride will be to. no further then northampton. we can discuss payment, [...]",2012-11-02T15:28:37-04:00,emailnotfound
offered - ma to nyc $40,westernmass,http://westernmass.craigslist.org/rid/3381333872.html,"heading south either saturday eve or sunday early afternoon. will be passing through northampton and can pick you up and take you to nyc (or anywhere along the 91). 
safe driver with spotless driving record. 
email me if you're interested! (times are [...]",2012-11-02T10:19:29-04:00,emailnotfound
"ride needed to towson, md (s.hadley, ma.- towson, md)",westernmass,http://westernmass.craigslist.org/rid/3381295933.html,"i need a ride to towson, md. on nov 9th. if your going that way can you help me? please contact me asap",2012-11-02T10:00:52-04:00,emailnotfound
"ride needed, amherst-boston, 11/10 (amherst, ma)",westernmass,http://westernmass.craigslist.org/rid/3380633874.html,"i am a college student looking to get to boston on november 10 (saturday), preferably on the early side. anyone who is able to offer a ride, please let me know. ",2012-11-01T21:56:36-04:00,emailnotfound
ride offered valley to boston (alewife t) friday nov. 2  3-4pm (greenfield/amherst to cambridge),westernmass,http://westernmass.craigslist.org/rid/3380374595.html,"hello, 
i'm driving from shelburne falls and willing to drop people off near boston at alewife t stop. i am asking $10 from greenfield or $15 if i have to drive to noho/amherst. 
i am meeting people at alewife at 6:30 so want to leave valley by 4pm 
 [...]",2012-11-01T19:32:47-04:00,emailnotfound
"need ride asap to westchester county, ny from amherst, ma (croton)",westernmass,http://westernmass.craigslist.org/rid/3380079754.html,"looking for a ride from amherst, ma to westchester anytime, but asap. can pay for gas.",2012-11-01T17:16:37-04:00,emailnotfound
ride offered - putney to new york on mon 11/5 (putney),westernmass,http://westernmass.craigslist.org/rid/3379953804.html,"i'm offering a ride from putney vermont to new york city or points in between (brattleboro northampton springfield hartford new haven etc) 
leaving november 5/ very early the 6th, monday night tuesday morning. time not yet set though.",2012-11-01T16:23:16-04:00,emailnotfound
amherst to burlington vt 11/9 (amherst area),westernmass,http://westernmass.craigslist.org/rid/3379761184.html,"driving to burlington vermont on friday november 9th in the afternoon. coming back either sunday night or monday morning, i can do either. looking to split gas one or both ways. text (or call but texting is better) 617-699-9969 or email me if you are [...]",2012-11-01T15:06:43-04:00,emailnotfound
