title,postingFrom,permalink,shortDescription,postingDate,mailToLink
need ride to calif.  (lodi ),fortsmith,http://fortsmith.craigslist.org/rid/3412466408.html,me and my wife need to get to calif will help pay for gas and help drive please call josh 479-769-4749,2012-11-15T16:51:37-06:00,emailnotfound
ride needed from ohio to oklahoma,fortsmith,http://fortsmith.craigslist.org/rid/3362014599.html,"i am posting for a friend that lives near ashtabula, ohio. she is trying to move down here, but has very little money and currently no job. she needs to find a truck or trailer that can haul her belongings and pets along with her. if you or someone y [...]",2012-11-08T20:35:10-06:00,emailnotfound
"driver wanted $350 per week $$ plus per diem (fort smith, arkansas )",fortsmith,http://fortsmith.craigslist.org/rid/3379609948.html,"driver wanted $350 per week cash + per diem!!! 
must have valid driver's license. 
must have reliable vehicle with comfortable seating for three (including yourself) to drive out of town 
must commit to a full time schedule 
please contact james at ( [...]",2012-11-01T13:08:55-05:00,emailnotfound
"need ride to little rock airport, sat. nov 3 (from fort smith)",fortsmith,http://fortsmith.craigslist.org/rid/3378254040.html,will share gas expense with someone who is going to little rock or beyond on sat. nov. 3 in the morning. must be at airport by 1pm. please call sherry at four seven nine 561 six four seven six. ,2012-10-31T19:28:57-05:00,emailnotfound
texarkana to chicago offered (wickes),fortsmith,http://fortsmith.craigslist.org/rid/3371240391.html,"cargo van with plenty of room for stuff, safe driver with lots of music. gas money would be appreciated of i have to go out of my way to pick you up or drop you off. call jt at 8508568205",2012-10-28T17:17:09-05:00,emailnotfound
looking for ride to ok foods heavener okla (fort smith),fortsmith,http://fortsmith.craigslist.org/rid/3365760188.html,i work second shift debone at ok foods in heavener okla 7:30p to 6:30a sunday thru wednesday i'm looking to share gas expenses for a ride to work from fort smith ar,2012-10-26T04:14:25-05:00,emailnotfound
going to lr (wlr),fortsmith,http://fortsmith.craigslist.org/rid/3358495915.html,"going to lr on tuesday 10/23 
anytime i can go just let me know ",2012-10-23T02:08:14-05:00,emailnotfound
can deliver anything north (east/north),fortsmith,http://fortsmith.craigslist.org/rid/3357408589.html,"i have 12ft of available space on a box truck, 
i am heading east/north, i can make stops in missouri, 
tennessee, kentucky, ohio, iowa, michigan, 
wisconsin illinoise, indiana 
any where north/east, also have room for one rider 
whom wants/can split [...]",2012-10-22T15:24:28-05:00,emailnotfound
need a ride friday evening (mena/ouachita nat forest),fortsmith,http://fortsmith.craigslist.org/rid/3345997162.html,"i'm going on a hike this weekend with my gf and my daughter. i need to drop them off at the trailhead and take my car to park at the trail end. i need a ride back to the trailhead once i drop my car off. should be around 8:00 (hard to be exact, as it [...]",2012-10-17T15:28:48-05:00,emailnotfound
ride needed - fayetteville to little rock on mon 10/15 (fayetteville),fortsmith,http://fortsmith.craigslist.org/rid/3329344722.html,"i'm looking for a ride from fayetteville to little rock. 
leaving october 15th. 24, respectful, easy going guy. help me out please! contact me on zimride: http://www.zimride.com/ride/share?ride=491299 ",2012-10-10T12:05:27-05:00,emailnotfound
poteau fort smith to michigan (detroit flint ann arbor),fortsmith,http://fortsmith.craigslist.org/rid/3322595511.html,"occasional travel between these areas. 
either a retired engineer, non-smoker - or woman wirh daschund age 60, smoker. 
not very much luggage 
i'll give my phone number upon your response",2012-10-07T12:08:20-05:00,emailnotfound
