title,postingFrom,permalink,shortDescription,postingDate,mailToLink
"heading to atlanta..room for cargo and animals!! (faye, st. louis, nashville, atl)",fayar,http://fayar.craigslist.org/rid/3416678349.html,"hi, 
we are leaving houston tomorrow morning (friday) and heading to atlanta for the holidays. we will be passing through oklahoma city, st. louis missouri, fayetteville and romance arkansas, nashville tennessee and atlanta. we have room for cargo an [...]",2012-11-17T13:36:04-06:00,emailnotfound
"driving to disneyland, ca (fayetteville)",fayar,http://fayar.craigslist.org/rid/3415422587.html,driving home to california after spending thanksgiving with the parents. looking for a passenger to keep me company. ,2012-11-16T22:14:40-06:00,emailnotfound
roundtrip to chicago for thanksgiving (fayetteville to chicago),fayar,http://fayar.craigslist.org/rid/3415250245.html,"hi there, 
we're a newly wed couples in our late 20s, going to chicago on wednesday night (the 21st) and going back sunday morning of the same week. we were from chicago so we just always go back to visit. 
we're willing to drop off along the way, li [...]",2012-11-16T20:13:43-06:00,emailnotfound
driving to ft smith tomorrow (springdale),fayar,http://fayar.craigslist.org/rid/3412784963.html,driving to ft. smith airport tomorrow around noon. can arrange to pick you up.,2012-11-15T19:29:02-06:00,emailnotfound
inexpensive travel to any state or city,fayar,http://fayar.craigslist.org/rid/3402725037.html,"this is a limited time offer** 
we are a wholesale travel agency that specializes in providing the best price for travel on amtrak as well as greyhound bus lines. since we are an online only travel booker, we are able to further discount travel ticke [...]",2012-11-15T18:50:41-06:00,emailnotfound
home for thanksgiving (sdale thru memphis),fayar,http://fayar.craigslist.org/rid/3410868560.html,"i will be driving from springdale to huntsville alabama, passing thru memphis. departing wednesday noon november 21st; returning to springdale on sunday november 25th. i am late 50s, you be mature also! m or f, no drama, able to share equally gas exp [...]",2012-11-15T00:03:39-06:00,emailnotfound
"rent my ford f-150 for the hour, day, or week (siloam springs)",fayar,http://fayar.craigslist.org/rid/3409792266.html,"rent my 2011 ford f-150 in siloam springs ford f-150, regular cab, all power equipment, air conditioning, two wheel drive, tow package $15.00/hour $60.00/day $290.00/week (insurance included) call or e-mail click here to rent this car.",2012-11-14T14:19:59-06:00,emailnotfound
ride needed - bentonville to dallas on wed 11/14 (bentonville),fayar,http://fayar.craigslist.org/rid/3409528759.html,"i'm looking for a ride from bentonville to dallas. 
leaving november 14th returning november 18th. contact me on zimride: http://www.zimride.com/ride/share?ride=531505 &gt; ",2012-11-14T12:43:11-06:00,emailnotfound
 part  time r/v  need f/m rider for maid       er (spdle),fayar,http://fayar.craigslist.org/rid/3408523727.html,"retired , nice r/v , may travel long or short , ????????? i shall see ???????????? lost in the sixties ",2012-11-14T00:33:29-06:00,emailnotfound
ride needed to devil den state park  (west fork),fayar,http://fayar.craigslist.org/rid/3407256208.html,"i need a ride for my self, husband and our daughter (she will be 9 months ) to devils den state park on the 10, my husband dosnt know about it its please send me any info on what time you can do it and when, it will be the 3 of us, plus our daughters [...]",2012-11-13T13:31:01-06:00,emailnotfound
need ride  (san francisco),fayar,http://fayar.craigslist.org/rid/3397013827.html,i need to be in san fran to visit my daughter between jan 2nd and jan 5th. could get there a little earlier and stay a little longer if necessary. i will share with cost of gas and driving. round trip only. i'm a 70 year old male and live in bella vi [...],2012-11-12T21:16:54-06:00,emailnotfound
texarkana (fay),fayar,http://fayar.craigslist.org/rid/3404274314.html,looking for a ride to texarkana nov. 21. non-smoker preferred. $40 ,2012-11-12T10:35:43-06:00,emailnotfound
going to denver and back  (branson west ),fayar,http://fayar.craigslist.org/rid/3395136855.html,we are going to denver for christmas looking for anyone who needs ride that direction leaving the 17 or 18 and returning around the 27th 9562664489 or 5053999158 ,2012-11-08T09:34:58-06:00,emailnotfound
need ride to st. louis (st. louis mo),fayar,http://fayar.craigslist.org/rid/3394686888.html,greetings! my name is christian and i am a 25 year old female looking for a ride to st. louis mo! i can help drive and help pay for gas! i'm really easy to get a long with and am helpful on road trips :) i need to get there no later than friday eveni [...],2012-11-08T02:15:52-06:00,emailnotfound
car pool to fish at beaver dam (springdale),fayar,http://fayar.craigslist.org/rid/3394013541.html,"hello, 
i would like to get some fishermen to carpool together in order to save gas traveling up to beaver dam to do some trout fishing. i would like to do this on a saturday from 9-sunset. we can share the cost of the gas for the trip. if interested [...]",2012-11-07T17:42:28-06:00,emailnotfound
funfunfunfest (fayetteville to austin),fayar,http://fayar.craigslist.org/rid/3381813568.html,"anyone going to funfunfunfest? 
me and my boyfriend are lookin for a ride since ours got messed up! 
we have our share of gas money, stories and good times! 
(: 
this is urgent, please call or text me asap 
my name is deena 
my number is 479-721-8032 [...]",2012-11-02T12:27:46-05:00,emailnotfound
stockton to arkansas ( california),fayar,http://fayar.craigslist.org/rid/3379144732.html,this weekend leaving stockton area on the way to arkansas if you need a ride or if you can tow my car i pay you ..saliendo este fin de semana de stockton rumbo a arkansas si nesesitas un raite o si alguien ya va i puede remolcar mi carro yo pago,2012-11-01T10:08:12-05:00,emailnotfound
"durango, colorado (springdale)",fayar,http://fayar.craigslist.org/rid/3377891260.html,"anyone heading to durango colorado this weekend? 
thanks",2012-10-31T16:11:30-05:00,emailnotfound
