title,postingFrom,permalink,shortDescription,postingDate,mailToLink
need to travel? (redding),redding,http://redding.craigslist.org/rid/3417940911.html,"having a hard time finding a ride? need safe and reliable transportation? 
if you need to travel i can drive you (long distance only, no local). transporting people pets & clean cargo with extreme care. your child and friendly pet are welcome, drugs  [...]",2012-11-18T03:47:14-08:00,emailnotfound
day or night long distance shuttles (redding),redding,http://redding.craigslist.org/rid/3412599299.html,i provide a service for those that can't for various reasons use mass tranist.fee are based on a round trip basis for gas and then a fee for my driving time depending on the trip.i'm all pet friendly as long as you control the animal.safe n sober rid [...],2012-11-17T19:08:23-08:00,emailnotfound
redding to sac. or lake co. (flexi),redding,http://redding.craigslist.org/rid/3417487387.html,share the ride?? flexible... call garrett @503.505.6952,2012-11-17T18:19:45-08:00,emailnotfound
ride needed - redding to sf on mon 11/26 (redding),redding,http://redding.craigslist.org/rid/3417292837.html,"i'm looking for a ride from redding to san francisco. 
leaving november 26th returning december 21st. a friend of mine patty and her dog mikey are looking to share a dog friendly ride from redding to the san francisco bay area. she can travel anytime [...]",2012-11-17T16:20:38-08:00,emailnotfound
long distance rides & cargo transport offered (redding to ?),redding,http://redding.craigslist.org/rid/3386504819.html,"do you need to travel? 
would you like to save on shipping costs? have a pet or personal belongings that you need transported safely? i am a retired professional driver and i can drive you, and or your pets and belongings to anywhere in the western u [...]",2012-11-17T12:16:43-08:00,emailnotfound
long distance over night or one way anywhere for thanksgivings or xmas (redding ),redding,http://redding.craigslist.org/rid/3416602128.html,shuttle service any state all pets any cargo that fits in van 6pass or 3pass with a seat out fee for this are gas r/t so i can get home and a small driving fee over night requires a lodging fee.please call tom at 530 941 2854. i am not affiliated wit [...],2012-11-17T11:06:14-08:00,emailnotfound
ride to san francisco (redding -- san francisco),redding,http://redding.craigslist.org/rid/3416452327.html,"hello! 
you can also find this post on zimride if you prefer that service! i will be returning from redding on sunday 11/25/12, and would be happy to drive you. i'm asking $25-$30 for gas, depending on whether we get more passengers. you can find the [...]",2012-11-17T10:08:48-08:00,emailnotfound
ride needed : redding to sacramento,redding,http://redding.craigslist.org/rid/3416447552.html,"hello..i need a ride from redding to sacramento as soon as possible. i have gas money for whoever can give me a ride. please call 5303559518 if you would like some friendly conversation for a few hours :) 
kyle",2012-11-17T10:06:58-08:00,emailnotfound
day/night long distance shuttle service  (redding ),redding,http://redding.craigslist.org/rid/3416052300.html,24hr long distance rides fees are calculated as followed total miles round trip divided by 20mpg times current gas prices i have a reliable passenger van that can seat up to six or 3 with a seat out for more space for your stuff. all pets welcomed un [...],2012-11-17T07:28:43-08:00,emailnotfound
"headed to seattle - will tow/haul/rideshare (from phx, az)",redding,http://redding.craigslist.org/rid/3415963934.html,"i am headed to seattle, wa from phoenix, az and taking the coastal route thru california and oregon. departing i think sunday the 18th probably late at night i am driving my f250 diesel truck i have nothing going up so far so first come first served  [...]",2012-11-17T06:44:39-08:00,emailnotfound
need ride to red bluff foodmax please (corning),redding,http://redding.craigslist.org/rid/3415634422.html,i live in corning rancho tehama and i have wic i need to get for my son before my coupons expire. we have no car i have six dollars in pennies but that's all i got i really just am asking for little help ride to red bluff and back home anytime is fin [...],2012-11-17T00:03:31-08:00,emailnotfound
long/short rides offered  (redding),redding,http://redding.craigslist.org/rid/3410561105.html,call tom 530 941 2854 to rides are based miles round trip thats so i get home lol n small hourly fee i have a passenger van small pets 0k do this on a need basis i only go when booked so if your looking for a share ride thats not what i do (iam not a [...],2012-11-16T19:29:52-08:00,emailnotfound
last minute 24/7 long distance shuttle service (redding),redding,http://redding.craigslist.org/rid/3415026144.html,call if you need a ride where mass trasit is'nt a option i can carry up to people or take out middle row for three passenger and alot of stuff all pets are welcomed as long as u control them rides are calculated at round trip total miles divided by 2 [...],2012-11-16T16:09:58-08:00,emailnotfound
redding to tacoma wa or pdx.. i can get a ride from there (redding to wa),redding,http://redding.craigslist.org/rid/3414510327.html,"looking for a ride for my 2 dogs and myself.. they are pit mixes and super friendly well trained dogs... trying to get to tacoma or anywhere near there, hell, portland would work... would like to be home by tues or wednesday so i can be with my famil [...]",2012-11-16T12:26:31-08:00,emailnotfound
van leaving to la from redding nov.18 lots of room,redding,http://redding.craigslist.org/rid/3414490074.html,i have a van that is going to la on november 18 leaving from redding. i can fit a good number of people. email me for more details ,2012-11-16T12:18:50-08:00,emailnotfound
ride needed redding-west (reddding area-i5),redding,http://redding.craigslist.org/rid/3414343649.html,"hello, i am looking for a ride from redding area to hyampom or hayfork area or 299 near willow creek on sunday nov 18 around 6pm. i will be heading south on i-5 on sunday and looking to link up with a ride leaving the redding area. i can meet you nea [...]",2012-11-16T11:23:06-08:00,emailnotfound
ride offered - redding to san ramon on thu 11/22 (redding),redding,http://redding.craigslist.org/rid/3413959064.html,"i'm offering a ride from redding to san ramon. 
leaving november 22nd returning november 25th. contact me on zimride: http://www.zimride.com/ride/share?ride=536831 ",2012-11-16T09:03:10-08:00,emailnotfound
do you need to travel ? (redding to ?),redding,http://redding.craigslist.org/rid/3406416921.html,"all western states ride service 
i provide rides for people who need to travel a long distance but have too many things for the bus or plane, children, pets, or just cant find last minute transportation to where they are going. my fees are a bit more [...]",2012-11-16T03:03:10-08:00,emailnotfound
ride offered to oakland/bay (11/17),redding,http://redding.craigslist.org/rid/3413320046.html,"i am driving from shasta to oakland this saturday the 17th & am looking for someone to share gas expense and driving. i have a manual/stick shift. please let me know if you're interested. 
cheers, joanna",2012-11-16T01:29:09-08:00,emailnotfound
long distance driver/van all states (redding),redding,http://redding.craigslist.org/rid/3400850710.html,i have a passenger van seats six or i can remove a seat for larger luggage space.im pet n most cargo friendly i charge gas at r/tand a small fee for my time i've been doing this service in redding successfully for 5yrs.anytime day or night depending  [...],2012-11-15T21:57:28-08:00,emailnotfound
lovely lady looking for ride north (redding-eugene),redding,http://redding.craigslist.org/rid/3413069212.html,"26 yr old lady looking for ride north to eugene 11/17 @ the earliest. just me a couple of bags & my silly, laid-back personality. i can offer $ for gas & my refined co-piloting skills. 
530.301.8872 
530.243.3380 ",2012-11-15T20:26:16-08:00,emailnotfound
seeking ride to the bay area. (sf),redding,http://redding.craigslist.org/rid/3412992980.html,"hey to all you ridesharers i'm looking to catch a ride to sf. on the 16th ( friday) if your headed my direction feel free to email me if you would like help with gas money! i'm a great passenger, a 34 yr old gal who just needs a little city time. tha [...]",2012-11-15T19:32:36-08:00,emailnotfound
seeking ride to seattle airport 11-18 (redding ---&gt; seattle),redding,http://redding.craigslist.org/rid/3412962893.html,hey! i am desperately needing to catch a ride with someone heading to seattle. i have a flight out of seatac monday morning to go see family for thanksgiving. i can definitely chip in for gas and help drive if you need me to. reply back to this post  [...],2012-11-15T19:13:36-08:00,emailnotfound
rideshare to fort bragg ca (redding ca),redding,http://redding.craigslist.org/rid/3412862529.html,"hi! i really really need a ride to fort bragg ca for thanksgiving! im wanting to leave redding sometime between monday and wednedasy 
so that i can spend thanksgiving holiday with my mother :d 
she is very ill and i have not been able to spend any ti [...]",2012-11-15T18:12:29-08:00,emailnotfound
offering long distance transportation (redding to ?),redding,http://redding.craigslist.org/rid/3378770680.html,"i do long distance rides and not so long distance rides. shortest are; sacramento, humboldt county, bay area, del norte county areas. do you need to travel but have too many things for the bus or plane, children, pets, or just cant find last minute t [...]",2012-11-15T17:19:35-08:00,emailnotfound
redding to sac (20th/21st),redding,http://redding.craigslist.org/rid/3412539113.html,"i am looking for a ride from redding to sac, next week on the 20th or the 21st. i will pay all of your gas if you are headed in the same direction. ",2012-11-15T15:25:03-08:00,emailnotfound
"headed north to wa - will tow/rideshare  (from phx, az)",redding,http://redding.craigslist.org/rid/3411668863.html,"i am headed to seattle, wa from phoenix, az via the coastal route. departing i think sunday the 18th probably late at night i am driving my f250 diesel truck i have nothing going up so far so first come first served i can tow just about anything and  [...]",2012-11-15T09:34:07-08:00,emailnotfound
