title,postingFrom,permalink,shortDescription,postingDate,mailToLink
free ride offer for thanksgiving: state college-philly (philly),pennstate,http://pennstate.craigslist.org/rid/3417316111.html,"hi, 
because i took my driver licence today, the time is so tight. but i really want to drive my car to philly. so i hope a person can drive my car to philly. i will leave at about 2:30 to 3:00 pm. 
if you join us, please contact me soon. ",2012-11-17T19:33:43-05:00,emailnotfound
state college to detroit this tuesday (sc),pennstate,http://pennstate.craigslist.org/rid/3416982794.html,"driving from state college to detroit. leaving tuesday afternoon. safe, boring driver, one passenger so far. 4 door sedan with room for two more. 
leaving detroit saturday morning.",2012-11-17T16:44:36-05:00,emailnotfound
from state college to harrisburg (11/19),pennstate,http://pennstate.craigslist.org/rid/3416473054.html,"im driving from state college to harrisburg on 11/19 at 6am.. 
returning from harrisburg to state college on 11/19 at 7 pm. 
want to share gas? one way? round trip? 
email back.",2012-11-17T13:16:41-05:00,emailnotfound
looking for a ride to pittsburgh/cranberry ish area,pennstate,http://pennstate.craigslist.org/rid/3415286085.html,"hi, parents were hoping i could find a ride home tomorrow (saturday) back to pittsburgh. live in the gibsonia/wexford area, but anywhere north of pittsburgh could work as well so that my parents don't have to drive all this way after work. offering $ [...]",2012-11-16T21:36:37-05:00,emailnotfound
ride offered - state college to manchester on wed 11/21 (state college),pennstate,http://pennstate.craigslist.org/rid/3415048199.html,"i'm offering a ride from state college to manchester. 
leaving november 21st returning november 25th. hey, so i am renting a car and driving to nh for the holiday, i am willing to stop anywhere along the way. contact me on zimride: http://www.zimride [...]",2012-11-16T19:21:11-05:00,emailnotfound
ride to ma tomorrow (worcester),pennstate,http://pennstate.craigslist.org/rid/3412372020.html,i'm leaving around 10 am tomorrow and driving to worcester ma for thanksgiving break (on the boston commuter rail system). i'm a masters student in geosciences. gas will probably be around $20. let me know tonight (include your phone #) if you're int [...],2012-11-15T17:09:47-05:00,emailnotfound
ride offered - harrisburg to pittsburgh on wed 11/21 (harrisburg),pennstate,http://pennstate.craigslist.org/rid/3412242942.html,"i'm offering a ride from harrisburg to pittsburgh. 
leaving november 21st returning november 25th. contact me on zimride: http://www.zimride.com/ride/share?ride=535404 ",2012-11-15T16:14:55-05:00,emailnotfound
ride offered - state college to hazleton on wed 11/21 (state college),pennstate,http://pennstate.craigslist.org/rid/3411964376.html,"i'm offering a ride from state college to hazleton for 20$ per person. 
leaving november 21st returning november 22nd. carpool company before/after thanksgiving dinner. willing to stop at other locations that aren't too far off of i-80. contact me on [...]",2012-11-15T14:22:57-05:00,emailnotfound
state college to nyc,pennstate,http://pennstate.craigslist.org/rid/3410496184.html,"anyone driving from sc to nyc this saturday? the earlier the better :) i'd be glad to help with gas. i only have a bookbag with me. i can make for great convo or i can just be quiet, lol (786) 390-8400.",2012-11-14T20:35:18-05:00,emailnotfound
looking for a ride from buffalo to state college  (buffalo state college),pennstate,http://pennstate.craigslist.org/rid/3409957876.html,hey guys i am looking to get from buffalo to state college on the 25th or 26th of november let me know if you can help me out would be awesome. thanks in advance :),2012-11-14T16:23:54-05:00,emailnotfound
going to ny/nj (state college-route 80),pennstate,http://pennstate.craigslist.org/rid/3408407643.html,"hey, willing to pay gas money to get a ride into nj - i'm exit 19 on 80.",2012-11-13T23:36:26-05:00,emailnotfound
as far west as we can get (state college),pennstate,http://pennstate.craigslist.org/rid/3407818627.html,my girlfriend and i are heading to california. we want to ride along with you as far west as possible. we have almost no luggage and can pitch on gas. ,2012-11-13T18:10:05-05:00,emailnotfound
driving from state college to philly  (philadelphia ),pennstate,http://pennstate.craigslist.org/rid/3407796858.html,i'll be leaving state college around 6 am friday 11/16. willing to take 1-2 more people. we can all split the gas cost. email me if you need a ride.,2012-11-13T18:00:28-05:00,emailnotfound
carlisle to ohio line (carlisle),pennstate,http://pennstate.craigslist.org/rid/3406723247.html,"looking for a ride from carlisle to the ohio line (first exit) on december 2, 3, or 4. will share gas and toll expenses. ",2012-11-13T11:18:49-05:00,emailnotfound
ride offered sc- king of prussia area (11/15),pennstate,http://pennstate.craigslist.org/rid/3406480400.html,"i'm driving from state college to the king of prussia mall area thursday night 11/15 
room for two 
call or text: 610-three-two-two-1990 
donations accepted for gas",2012-11-13T09:33:15-05:00,emailnotfound
need a ride from nyc to state college for christmas (new york),pennstate,http://pennstate.craigslist.org/rid/3406455847.html,"hey guys, 
i will be in new york from dec 18 to jan 7. i need to go to state college to visit my girlfriend's home for christmas. my dates are flexible as long as they are before christmas. 
so, anytime between dec 19 to dec 24 works for me. plz help [...]",2012-11-13T09:20:15-05:00,emailnotfound
ride needed to wyomissing (state college),pennstate,http://pennstate.craigslist.org/rid/3400857592.html,i am looking for a ride to wyomissing or anywhere in berks county on friday afternoon for thanksgiving break. will pay gas money. ,2012-11-10T17:34:48-05:00,emailnotfound
need ride to chester county (university park),pennstate,http://pennstate.craigslist.org/rid/3400847656.html,i am looking for a ride on friday anytime after 3:20 to go home for thanksgiving break. i will gladly help pay gas money. i live near the downingtown exit of the pa turnpike and can be dropped off there or anywhere nearby.,2012-11-10T17:29:52-05:00,emailnotfound
"state college to pittsburgh, columbus, and louisville 11/16 or 11/17 (state college)",pennstate,http://pennstate.craigslist.org/rid/3399488571.html,"hello, 
my wife and i will be going to louisville on the 16th or 17th of november and will share the car for the fuel expenses (it's a corolla, so it won't be much). email me your phone number if interested.",2012-11-10T06:03:35-05:00,emailnotfound
need a ride south for the holidays? (tri state area),pennstate,http://pennstate.craigslist.org/rid/3398624126.html,"looking for a ride south for the holiday season? our suvs comfortably take 3 passengers to their exact destination, as long as it is on the east coast. plane tickets are insanely expensive, trains are expensive and only take you 3/4s the way. buses,  [...]",2012-11-09T17:38:18-05:00,emailnotfound
need ride cleveland to state college 11/25-11/26,pennstate,http://pennstate.craigslist.org/rid/3398533698.html,"i need a ride going from cleveland, oh to state college, pa on 11/25 or 11/26. (returning from the thanksgiving holiday). i will pay for gas. 
please email. ",2012-11-09T16:58:46-05:00,emailnotfound
sc to philadelphia/bucks (friday 11/16),pennstate,http://pennstate.craigslist.org/rid/3396386809.html,"i have no car but can split gas with someone who is heading in that direction. 
feel free to call text two one five 9 seven one 42 nine 7 ",2012-11-08T18:47:44-05:00,emailnotfound
need a ride for thanksgiving (state college to philly),pennstate,http://pennstate.craigslist.org/rid/3393369149.html,"hi, 
i am working in state college, i really need a ride to philly in thanksgiving day. i can share the gas fee. 
thanks",2012-11-07T14:19:23-05:00,emailnotfound
