title,postingFrom,permalink,shortDescription,postingDate,mailToLink
"southern il to springfield, il and visa versa (southern il and sringfield)",carbondale,http://carbondale.craigslist.org/rid/3417245130.html,"i travel from southern il (carbondale/murphysboro area) to springfield, il and back two or more times a month. could transport passengers, goods, whatever to help offset my travel costs. stops/pickups can be made anywhere along my route. 
email for d [...]",2012-11-17T17:54:34-06:00,emailnotfound
cambria to c'dale & back (cambria),carbondale,http://carbondale.craigslist.org/rid/3414592282.html,need a ride from cambria to c'dale by 7:00 a.m. and back after 4:00 p.m. mon.- fri. pay negotiable but i was thinking around $15.00 round trip.,2012-11-16T14:58:40-06:00,emailnotfound
colorado?,carbondale,http://carbondale.craigslist.org/rid/3413923703.html,"seriously missing my friend in colorado. 
i'll pay my share in gas if you drive on out! 
i need to be there and back by the start of school next week, but i'm free this whole week-and-a-half for snowy adventures! 
me: laid-back, low-maintenance, will [...]",2012-11-16T10:50:10-06:00,emailnotfound
"offer: centralia - asheville, nc",carbondale,http://carbondale.craigslist.org/rid/3409449887.html,will be heading from centralia to asheville nc. can pick you up and drop you off anywhere in between. ,2012-11-14T12:14:51-06:00,emailnotfound
offer mt vernon - nashville tn 11/23 (mt vernon - nashville tn),carbondale,http://carbondale.craigslist.org/rid/3408760068.html,i am driving from the mt vernon il area to cookeville tn on friday 11.23 and welcome a rider or two who are willing to help with expenses.,2012-11-14T07:05:42-06:00,emailnotfound
siu students. (aurora),carbondale,http://carbondale.craigslist.org/rid/3398093100.html,"looking to possibly have an old scooter picked-up in the city of oraville located down by siu and brought to aurora. if you have a truck and will be returning for springbreak, shoot me an email to discuss. ",2012-11-09T13:07:40-06:00,emailnotfound
need any local errands completed? (carbondale),carbondale,http://carbondale.craigslist.org/rid/3340194124.html,"mature, white, professional male can assist in any errands that you need accomplished via car in the carbondale area.... post office, mall, etc.. reasonable rates and ready to assist. references available. born and raised in carbondale... open to any [...]",2012-10-29T11:41:01-05:00,emailnotfound
driving to nj wed nov 21 coming back sunday (cdale to nj),carbondale,http://carbondale.craigslist.org/rid/3360293393.html,"driving to nj for thanksgiving, leaving that wed. if you need a ride and want split cost let me know 
206-387-9131 
eml, txt, call ok 
nicole",2012-10-23T18:11:12-05:00,emailnotfound
"2 young adults need a ride to austin, tx the weekend of december 3rd (carbondale, il or surrounding area)",carbondale,http://carbondale.craigslist.org/rid/3352521857.html,"my boyfriend and i are trying to get down to austin, tx for a wedding happening on december 3rd. we will be willing to help split gas, drive, bring snacks, entertain, whatever! if anyone is going there give or take a few days, and going back give or  [...]",2012-10-20T12:02:53-05:00,emailnotfound
"in a big hurry to get to fargo,nd or close to it (marion)",carbondale,http://carbondale.craigslist.org/rid/3339246250.html,"i need a ride quick to fargo,nd or close to it please a family member is dying",2012-10-14T19:18:49-05:00,emailnotfound
"still looking for a ride to fargo,nd  (marion,il)",carbondale,http://carbondale.craigslist.org/rid/3337858697.html,"hi my name is kaye im looking for a ride to fargo,nd asap family needs me there im in marion,il",2012-10-14T06:48:13-05:00,emailnotfound
"needing a ride to casselton,nd one way (marion,il)",carbondale,http://carbondale.craigslist.org/rid/3332095020.html,"hey my name is kaye im needing a ride to casselton,nd one way where i have family who needs me from marion,il",2012-10-11T14:12:05-05:00,emailnotfound
ride needed to austin tx on thanksgiving (carbondale),carbondale,http://carbondale.craigslist.org/rid/3310723330.html,"my wife and i are hoping to celebrate thanksgiving texas-style. we can drive, bring food, and share gas all the way there and back. 
thanks! ",2012-10-02T07:40:59-05:00,emailnotfound
