title,postingFrom,permalink,shortDescription,postingDate,mailToLink
exeter to porterville or close (exeter),visalia,http://visalia.craigslist.org/rid/3408204129.html,need a ride to work mon-fri. from exeter to porterville mornings n afternoons or to lindsey i can catch bus will share cost for gas no women responces please dont want trouble just wana get to work please text 559-679-6066 thank you!,2012-11-13T18:22:15-08:00,emailnotfound
carpool: to/from visalia-fresno; i'll pay you (visalia),visalia,http://visalia.craigslist.org/rid/3405973669.html,"hello - 
i work in fresno on palm avenue monday through friday 8:30 am to 5 pm. looking for someone with similar schedule who drives from visalia. i will pay you to carpool with you and cover gas and time. 
i can meet you at your house in the morning [...]",2012-11-12T20:43:30-08:00,emailnotfound
see nice christian churching going lady who can drive me to church,visalia,http://visalia.craigslist.org/rid/3384901623.html,i need a ride once a week to get grocerries. i live in exeter retirement home. no ride. i need help by someone who can drive me once or twice a week to get groceries. not allot. i am 80 yrs lady old and use walker. ,2012-11-11T18:24:32-08:00,emailnotfound
"going to the sequoias / red woods (visalia, ca)",visalia,http://visalia.craigslist.org/rid/3400174111.html,"i am going to be in the sequoias / red woods today, checking out trails, and hitching about. i want to find other people to do stuff with, hike trails, and catch a ride down to a greyhound in either visalia or fresno. if you are super cool and want t [...]",2012-11-10T09:44:27-08:00,emailnotfound
rent my 2002 ford f-250 super duty for $70.00/day (visalia),visalia,http://visalia.craigslist.org/rid/3363336093.html,"rent my 2002 ford f-250 super duty in visalia this truck has been hauling over the road for 10 years. has plenty of horsepower to tow trailer or haul a load in the bed. very comfortable to drive with automatic transmission, cd, am & fm stereo, and ai [...]",2012-10-24T22:45:39-07:00,emailnotfound
rent my 2002 ford f-250 super duty for $70.00/day (fresno),visalia,http://visalia.craigslist.org/rid/3363320886.html,"rent my 2002 ford f-250 super duty in visalia this truck has been hauling over the road for 10 years. has plenty of horsepower to tow trailer or haul a load in the bed. comes with 2"" ball receiver or 2 5/16"". very comfortable to drive with automatic  [...]",2012-10-24T22:27:12-07:00,emailnotfound
ride to la from visalia  (visalia ),visalia,http://visalia.craigslist.org/rid/3340061322.html,"i would be ready to leave after the 3 rd. i have 2 duffel bags...one huge and 1 regular size ...just clothing .... 
let's talk. 
chris. ",2012-10-15T06:56:28-07:00,emailnotfound
anywhere anytime i'm the driver (porterville),visalia,http://visalia.craigslist.org/rid/3321055875.html,feel free to call 559-202-5145 if you need a ride anywhere at any time.,2012-10-06T13:09:30-07:00,emailnotfound
"tulare to sunnyvale/ san jose/bay area , sunday oct 12th (tulare to bay area &amp; back)",visalia,http://visalia.craigslist.org/rid/3319187304.html,"i'll be driving from tulare to sunnyvale/ san jose/bay area and back every weekend. i will leaving tulare friday after work and driving back from sunnyvale either sunday night or monday morning. i'm flexible with timings. 
i will be passing through v [...]",2012-10-05T15:45:43-07:00,emailnotfound
car pool exeter to tulare (exeter/tulare),visalia,http://visalia.craigslist.org/rid/3316479915.html,"anyone thinking about car pooling between exeter & tulare m-f let me know. i am very flexibile with times and can either drive or ride, either way. i've checked the bus system but just not ready to give up the extra 2 hours per day yet. thanks. dave",2012-10-04T12:52:04-07:00,emailnotfound
